time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-15T01:24:50.401,repl-bound,10.001,normal,max,8248,0,0.00,6468907008,2124529664,0,0,457623,459447,6,0,0,2367995,0,0,0,305806,1512841,1512841,3025682,2629273,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:50.901,repl-bound,10.501,normal,max,8250,0,0.00,6468751360,2124529664,0,0,457623,459447,6,0,0,2367995,0,0,0,305806,1512841,1512841,3025682,2629273,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:51.401,repl-bound,11.001,normal,max,8251,0,0.00,6468751360,2124529664,0,0,457623,459447,6,0,0,2367995,0,0,0,305806,1512841,1512841,3025682,2629273,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:51.901,repl-bound,11.501,normal,max,8251,0,0.00,6468907008,2124529664,0,0,457623,459447,6,0,0,2367995,0,0,0,305806,1512841,1512841,3025682,2629273,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:52.401,repl-bound,12.001,normal,max,8249,0,0.00,6468907008,2124529664,0,0,457623,459447,6,0,0,2367995,0,0,0,305806,1512841,1512841,3025682,2629273,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:52.901,repl-bound,12.501,normal,max,8245,0,0.00,6468915200,2124529664,0,0,457623,459447,6,0,0,2367999,0,0,0,305806,1512845,1512845,3025690,2629277,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:53.401,repl-bound,13.001,normal,max,8248,0,0.00,6468915200,2124529664,0,0,457623,459447,6,0,0,2367999,0,0,0,305806,1512845,1512845,3025690,2629277,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:53.901,repl-bound,13.501,normal,max,8248,0,0.00,6468915200,2124529664,0,0,457623,459447,6,0,0,2367999,0,0,0,305806,1512845,1512845,3025690,2629277,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:54.401,repl-bound,14.001,normal,max,8250,0,0.00,6468923392,2124529664,0,0,457623,459447,6,0,0,2367999,0,0,0,305806,1512845,1512845,3025690,2629277,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:54.902,repl-bound,14.502,normal,max,8248,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:55.401,repl-bound,15.001,normal,max,8248,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:55.901,repl-bound,15.501,normal,max,8243,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
