time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-14T17:35:48.567,repl-firsttouch,25.501,normal,max,10827,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:49.067,repl-firsttouch,26.001,normal,max,10827,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:49.567,repl-firsttouch,26.501,normal,max,10819,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:50.067,repl-firsttouch,27.001,normal,max,10821,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:50.567,repl-firsttouch,27.501,normal,max,10823,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:51.067,repl-firsttouch,28.001,normal,max,10823,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:51.567,repl-firsttouch,28.501,normal,max,10823,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:52.067,repl-firsttouch,29.001,normal,max,10823,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:52.567,repl-firsttouch,29.501,normal,max,10823,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:53.729,repl-firsttouch,30.663,10G,10G,10821,0,0.00,9182892032,2107592704,0,0,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
