time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T12:07:20.548,repl-interleaved,27.501,normal,max,6709,0,0.00,4878135296,2107482112,0,0,457834,460042,0,0,0,2298884,0,0,0,442980,1125069,1125069,0,2637950,2698510,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:21.048,repl-interleaved,28.001,normal,max,6711,0,0.00,4877320192,2107482112,0,0,457834,460042,0,0,0,2298884,0,0,0,442980,1125069,1125069,0,2637950,2698510,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:21.548,repl-interleaved,28.501,normal,max,6714,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298884,0,0,0,442980,1125069,1125069,0,2637950,2698510,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:22.048,repl-interleaved,29.001,normal,max,6716,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298884,0,0,0,442980,1125069,1125069,0,2637950,2698510,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:22.548,repl-interleaved,29.501,normal,max,6715,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:23.048,repl-interleaved,30.001,normal,max,6714,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:23.548,repl-interleaved,30.501,normal,max,6714,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:24.050,repl-interleaved,31.002,normal,max,6713,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:24.548,repl-interleaved,31.501,normal,max,6713,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:25.048,repl-interleaved,32.001,normal,max,6714,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298885,0,0,0,442980,1125069,1125069,0,2637951,2698511,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:25.548,repl-interleaved,32.501,normal,max,6713,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:26.048,repl-interleaved,33.001,normal,max,6713,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:26.548,repl-interleaved,33.501,normal,max,6706,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:27.048,repl-interleaved,34.001,normal,max,6709,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:27.548,repl-interleaved,34.501,normal,max,6710,0,0.00,4877942784,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:28.048,repl-interleaved,35.001,normal,max,6708,0,0.00,4877942784,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:28.548,repl-interleaved,35.501,normal,max,6711,0,0.00,4877942784,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:29.048,repl-interleaved,36.001,normal,max,6711,0,0.00,4878172160,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:29.548,repl-interleaved,36.501,normal,max,6711,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298887,0,0,0,442980,1125069,1125069,0,2637953,2698513,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:30.048,repl-interleaved,37.001,normal,max,6711,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:30.548,repl-interleaved,37.501,normal,max,6711,0,0.00,4878327808,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:31.048,repl-interleaved,38.001,normal,max,6710,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:31.548,repl-interleaved,38.501,normal,max,6710,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:32.048,repl-interleaved,39.001,normal,max,6711,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
