readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct
95,5,5,readwrite_random,numabalancing,1788210681.3425257,1788210731.8693476,89.393702801,4.173475886,89.22421069993014,4.1652852508399025,30.063,0.064743311908,0.067184165624,0.07408574613794527,1.6476101212009862
95,5,1,readwrite_random,repl,1788251431.8342671,1788251482.614089,142.281355267,0.256977923,141.9124198690203,0.2563030367341511,30.081,0.106812884096,0.003493555893,0.07674826772363957,1.38927807943931
95,5,2,readwrite_random,repl,1788251485.0248196,1788251535.8096898,143.617637348,0.251764535,143.36438559276016,0.251303827521959,30.056,0.08634107200699999,0.0035932242350000003,0.061483178965309894,1.4592935654555907
95,5,3,readwrite_random,repl,1788251538.1583264,1788251588.9589124,144.121684662,0.249390436,143.8723225937313,0.24895063871697615,30.054,0.075136396858,0.002848273886,0.05331390330359056,1.1673543118128509
95,5,4,readwrite_random,repl,1788251591.2167158,1788251642.0402565,144.989451655,0.257780958,144.7096982227545,0.25728357684630737,30.06,0.124101265153,0.003240652804,0.08750705185826006,1.286722624973695
95,5,5,readwrite_random,repl,1788251644.3449695,1788251695.1533825,145.99677256,0.249790195,145.73933406208207,0.24933311508134548,30.057,0.092494531042,0.003726988651,0.06477022606302119,1.524532697163252
95,5,1,readwrite_random,unrepl-bound,1788251697.5221999,1788251748.3081152,144.003384503,0.261555697,143.76379415306803,0.2611118221748968,30.052,0.098082580549,0.0028057343569999997,0.06962553993602097,1.0968702244632489
95,5,2,readwrite_random,unrepl-bound,1788251750.8493142,1788251801.6452658,143.421617748,0.254795611,143.17347520585594,0.25433781853269005,30.055,0.0903953508,0.00517257605,0.06443076667861586,2.0728460024985234
95,5,3,readwrite_random,unrepl-bound,1788251804.0679653,1788251854.8657656,142.51603546,0.260085555,142.27891973485958,0.2596441751630507,30.052,0.088994714727,0.0029496937699999997,0.0638314128964068,1.159325071726043
95,5,4,readwrite_random,unrepl-bound,1788251857.3147116,1788251908.1239328,143.034423428,0.258649682,142.6730092330607,0.2579875364053461,30.078,0.08904071005900001,0.002954256886,0.06362850797297635,1.16752027221029
95,5,5,readwrite_random,unrepl-bound,1788251910.5234692,1788251961.3108675,143.433581792,0.247281749,143.17589953077385,0.2468128210792468,30.058,0.10601206517499999,0.0022979729080000004,0.0755361323514259,0.9498553893395687
95,5,1,readwrite_random,unrepl-firsttouch,1788251963.7507138,1788252014.480125,108.543396016,0.195044881,108.31234508401516,0.194623212399388,30.066,0.07281298610999999,0.002005850118,0.06862233573594942,1.0525798909438324
95,5,2,readwrite_random,unrepl-firsttouch,1788252017.0819697,1788252067.7967975,108.552475395,0.193760923,108.34665106300312,0.19337420105116093,30.062,0.078597696156,0.001282862954,0.07404807259551761,0.677261903199658
95,5,3,readwrite_random,unrepl-firsttouch,1788252070.4747832,1788252121.183719,103.108529635,0.17466523,102.88220387495011,0.17427602713848608,30.068,0.069304694065,0.003212929435,0.06876777314856612,1.88165089927529
95,5,4,readwrite_random,unrepl-firsttouch,1788252123.5249536,1788252174.2667665,122.129168142,0.223521431,121.90570414717722,0.22309757423733323,30.059,0.082298164931,0.0032166871129999997,0.0689338215525707,1.4723135161998364
95,5,5,readwrite_random,unrepl-firsttouch,1788252176.7565768,1788252227.532692,129.413981439,0.232348132,129.15569587599376,0.23187668136912487,30.063,0.080556177576,0.00510870716,0.06365400948102687,2.248549847906666
95,5,1,readwrite_random,unrepl-interleaved,1788252230.132757,1788252280.8298562,105.176912293,0.192566201,105.02288899101377,0.1922777948478999,30.046,0.067063386062,0.002795069508,0.06524590168755322,1.4869086762241615
95,5,2,readwrite_random,unrepl-interleaved,1788252283.698793,1788252334.4172103,105.161387303,0.190378055,104.98292822307258,0.19004864845439723,30.053,0.09629387249900001,0.002752648329,0.09368741742324445,1.4785279072902189
95,5,3,readwrite_random,unrepl-interleaved,1788252336.7578108,1788252387.4780867,104.597596765,0.199427225,104.36801010156641,0.19898285995543585,30.069,0.06970141603199999,0.002217972625,0.06817035063931955,1.1374887933415814
95,5,4,readwrite_random,unrepl-interleaved,1788252389.8893387,1788252440.6199555,104.689168843,0.190061116,104.46632962384008,0.18965023554062593,30.067,0.078482334793,0.002347439784,0.07670895591859518,1.2628758213092421
95,5,5,readwrite_random,unrepl-interleaved,1788252442.9398713,1788252493.6657326,105.10958871,0.197004479,104.89283186695492,0.19658511199068684,30.065,0.075231207112,0.004190265718,0.0732182295697796,2.1728893355911145
90,10,1,readwrite_random,default,1788210735.3261425,1788210785.9185069,80.269725108,8.033419186,80.09620069282958,8.015785633630436,30.068,0.071219184431,0.104348684773,0.09074496367742765,1.3278900084762466
90,10,2,readwrite_random,default,1788210789.1018412,1788210839.630941,84.958100487,8.644777153,84.79135527148132,8.627810257809122,30.061,0.06919907040500001,0.10264396051,0.08335358670986945,1.2146104581924586
90,10,3,readwrite_random,default,1788210843.056695,1788210893.6741505,72.359268714,6.966918796,72.16684943810662,6.948160638213004,30.084,0.069431479627,0.07357734125500001,0.0981513796986282,1.079384613426548
90,10,4,readwrite_random,default,1788210896.8677855,1788210947.3962777,77.621402745,7.821758814,77.45875562296281,7.805629330672521,30.066,0.062516660452,0.126077842375,0.08237669158987469,1.6493951159379894
90,10,5,readwrite_random,default,1788210950.7802768,1788211001.3623583,85.587006142,8.346482199,85.4105322196282,8.328717230370149,30.069,0.076579823741,0.10201261967,0.09150393130932231,1.2491157027009157
90,10,1,readwrite_random,interleaved,1788211004.5046153,1788211055.0993128,84.990300603,8.45357483,84.81503372665891,8.43586070394146,30.065,0.079199158918,0.07965551829199999,0.09532023895386947,0.9635791216224101
90,10,2,readwrite_random,interleaved,1788211058.2407024,1788211108.8152318,84.250471239,8.491399252,84.0963152158089,8.475862243188395,30.059,0.078548709529,0.076027711692,0.09535664169514467,0.9154785584747064
90,10,3,readwrite_random,interleaved,1788211111.9173357,1788211162.4598641,85.303764262,8.365423045,85.13068251623204,8.348171308142629,30.064,0.07002781692700001,0.09206642839099999,0.08400122383522636,1.1259180418250259
90,10,4,readwrite_random,interleaved,1788211165.8816154,1788211216.4350436,84.311588501,8.678568783,84.11813613407821,8.658078680500134,30.072,0.071983169918,0.10112171916599999,0.08736147918094747,1.1920481002942815
90,10,5,readwrite_random,interleaved,1788211219.7631252,1788211270.3536446,84.134736441,8.661171455,83.97520482325938,8.64446050257809,30.061,0.071874918286,0.071731257195,0.08738018421697999,0.8471045651300139
90,10,1,readwrite_random,numabalancing,1788211273.5617146,1788211324.1549187,61.341530953,6.365329807,61.17434337299741,6.347557830751845,30.086,0.044734332346,0.054719552154,0.07457450911770379,0.8789719005553072
90,10,2,readwrite_random,numabalancing,1788211327.2858307,1788211377.9051046,69.051507802,6.892877756,68.84728129097435,6.872491403961186,30.092,0.056986774199,0.065173361948,0.08444520158769685,0.9663848880644326
90,10,3,readwrite_random,numabalancing,1788211381.0570612,1788211431.5850508,70.848298346,7.075064678,70.69514085725689,7.0595347377943325,30.068,0.05851777618,0.083664201448,0.08451041540938072,1.2104781566794292
90,10,4,readwrite_random,numabalancing,1788211434.994608,1788211485.5760133,83.866817932,8.358039405,83.67716234173595,8.339138617891587,30.07,0.069560981065,0.07808914771,0.08482822363871366,0.9551881313388709
90,10,5,readwrite_random,numabalancing,1788211488.745051,1788211539.2709548,84.518268834,8.665133735,84.34677515776869,8.647551552938829,30.063,0.11742418296900001,0.117171686793,0.14213093372144917,1.3832299551459115
90,10,1,readwrite_random,repl,1788252496.0162687,1788252546.793739,128.658284797,0.480072443,128.39296586675536,0.47906647064693164,30.065,0.119054563456,0.002131915496,0.0946714526794373,0.4544309141165828
90,10,2,readwrite_random,repl,1788252549.783388,1788252600.6307597,132.292668341,0.464094602,132.03302934788104,0.4631683278557647,30.062,0.12203264453200001,0.002093272119,0.09429862274372548,0.46105955592613485
90,10,3,readwrite_random,repl,1788252603.0498888,1788252653.8898337,132.170882683,0.45527812,131.8983200782305,0.454339246299684,30.065,0.10518491252500001,0.003958566886,0.08138370852420482,0.8890300072276989
90,10,4,readwrite_random,repl,1788252656.380701,1788252707.147819,129.775143489,0.459857337,129.51612850029937,0.45892422220743795,30.062,0.118117561205,0.003058952216,0.09312789714806176,0.6803731140133061
90,10,5,readwrite_random,repl,1788252709.9259703,1788252760.7334466,131.69217145,0.445499592,131.48182857021163,0.4447583782776521,30.052,0.10119382192,0.003292716712,0.07856137143982424,0.7557697961654647
90,10,1,readwrite_random,unrepl-bound,1788252763.234222,1788252814.0472202,128.418780845,0.47558885,128.14116017268103,0.4745607045598164,30.067,0.127418863982,0.0033424944449999996,0.10145346502352065,0.718687518251588
90,10,2,readwrite_random,unrepl-bound,1788252816.743337,1788252867.5058787,131.793589679,0.474427985,131.58307080093178,0.47367016359401,30.05,0.16327031822,0.003799073617,0.12667356399470023,0.8190248027453053
90,10,3,readwrite_random,unrepl-bound,1788252870.477684,1788252921.186383,103.77389413,0.629114799,103.60813217011648,0.6280889546755408,30.05,0.228336643267,0.010723560601,0.22440851731427808,1.7490197594201622
90,10,4,readwrite_random,unrepl-bound,1788252923.997054,1788252974.687051,90.019170212,0.820677738,89.82456329876608,0.8189035655037084,30.067,0.298596817451,0.036923487999,0.3378698726895847,4.669665758301768
90,10,5,readwrite_random,unrepl-bound,1788252977.7731571,1788253028.4175503,92.565207742,0.784009923,92.34666852951152,0.7821589375187046,30.073,0.302071951512,0.032522709971,0.3325320914538468,4.302774021314587
90,10,1,readwrite_random,unrepl-firsttouch,1788253031.733612,1788253082.5378208,119.637459117,0.475068964,119.32326214048734,0.47380552508227786,30.081,0.08557187679,0.001942459119,0.07318663442022114,0.41848273667723473
90,10,2,readwrite_random,unrepl-firsttouch,1788253085.2316446,1788253135.9481857,108.657237703,0.699262741,108.4403714180028,0.6978438395316345,30.062,0.14550247527,0.032340776208,0.1366797936842077,4.788515077911956
90,10,3,readwrite_random,unrepl-firsttouch,1788253138.9986787,1788253189.6763635,105.127978868,0.571114232,104.90419816457127,0.5698795343577464,30.066,0.112054593312,0.017611740445999998,0.10895913031239686,3.1769903875213448
90,10,4,readwrite_random,unrepl-firsttouch,1788253192.7134023,1788253243.430301,103.411560872,0.52693302,103.19487330752345,0.5258113643318034,30.066,0.091318634631,0.011886764568,0.0903311566873654,2.320965105697439
90,10,5,readwrite_random,unrepl-firsttouch,1788253246.5333538,1788253297.2448173,114.223657295,0.622789823,114.04501059878207,0.6217743265781505,30.051,0.154090742229,0.012067483189,0.13772482636692196,1.9892578074975404
90,10,1,readwrite_random,unrepl-interleaved,1788253300.074675,1788253350.7269528,98.833491584,0.510965521,98.64936451645097,0.5099795937323264,30.059,0.093276281742,0.009988450179,0.09652915343443703,2.0088012945682268
90,10,2,readwrite_random,unrepl-interleaved,1788253354.1671758,1788253404.8827195,98.421935859,0.502996117,98.22225056449146,0.5019421443490987,30.066,0.083876109711,0.007374898602999999,0.08718618426711665,1.5046604485858759
90,10,3,readwrite_random,unrepl-interleaved,1788253408.0232372,1788253458.7762048,98.702488292,0.37421051,98.44981727318061,0.37324011888693104,30.079,0.083753469422,0.002937128652,0.08676437370352676,0.8026529210636815
90,10,4,readwrite_random,unrepl-interleaved,1788253461.5525248,1788253512.251316,98.087079651,0.500767706,97.79696798750456,0.4993032303346515,30.091,0.08849514576800001,0.0064199939020000004,0.09234704115276002,1.3157228657279374
90,10,5,readwrite_random,unrepl-interleaved,1788253515.7040966,1788253566.4400897,97.33912722,0.404792845,97.13839461114252,0.40394461812739063,30.065,0.102251631341,0.0028228631009999997,0.10742402797056308,0.7132563760577462
85,15,1,readwrite_random,default,1788211542.6322017,1788211593.1616392,71.103038573,12.990919467,70.96822142186149,12.966287626372164,30.062,0.068296976811,0.051102184389,0.09828730740478425,0.4025029547273357
