runner_name,nb_runs,tag,mean_recall,mean_time,std_time,mean_qps,std_qps,start_time,end_time
annoy,30,default,0.9733899999999996,1.7439504320666706,0.059589353660794236,574.0803618000716,19.60440795501822,2025-11-30T18:22:34.012699,2025-11-30T18:23:26.800501
annoy,30,imbalanced-memory,0.9733899999999996,1.9487041154666713,0.8433545594518718,545.0113252265934,74.74798544494796,2025-11-30T18:31:36.593359,2025-11-30T18:32:35.546249
annoy,30,interleaved-memory,0.9733899999999996,1.5700744834666769,0.8718558198445238,691.9991893041275,99.72250857416573,2025-11-30T18:40:07.121033,2025-11-30T18:40:54.691550
annoy,30,numa-balancing,0.9733899999999996,1.5898874748333733,0.8063764025592024,677.1266132236492,95.62000697208806,2025-11-30T18:49:01.757291,2025-11-30T18:49:49.910963
annoy,30,patched-repl,0.9733899999999996,1.1418471650333382,0.5078631986554037,931.5575258931872,125.81015852744508,2025-11-30T22:32:56.136355,2025-11-30T22:33:30.866440
faiss,30,default,0.9786299999999998,5.0048778417333475,0.15167757140159865,199.98703584794896,6.007548869121521,2025-11-30T18:20:03.270412,2025-11-30T18:22:33.933365
faiss,30,imbalanced-memory,0.9786299999999998,5.066814994333337,0.2591194339374645,197.80878796193005,8.757412571044092,2025-11-30T18:29:04.011773,2025-11-30T18:31:36.525161
faiss,30,interleaved-memory,0.9786299999999998,4.057812592766686,0.1647276302136816,246.77749125645272,8.36459363775041,2025-11-30T18:38:04.807318,2025-11-30T18:40:07.053414
faiss,30,numa-balancing,0.9786299999999998,5.240449925266663,0.3121250255480553,191.45018052089281,10.567643116598449,2025-11-30T18:46:23.971402,2025-11-30T18:49:01.688843
faiss,30,patched-repl,0.9786299999999998,3.2863373172000063,0.3124286771204277,306.164111027517,19.755846762326303,2025-11-30T22:31:16.701148,2025-11-30T22:32:55.806140
usearch,30,default,0.9771700000000002,0.24496772813332654,0.009482924783592365,4087.41809144138,135.79076074302125,2025-11-30T18:23:26.931631,2025-11-30T18:23:34.908920
usearch,30,imbalanced-memory,0.9771700000000002,0.27255569526666934,0.10342267184943682,3856.478750057143,495.93932020060964,2025-11-30T18:32:35.779503,2025-11-30T18:32:44.579433
usearch,30,interleaved-memory,0.9771700000000002,0.20955550943335008,0.09802029712372197,5099.095333556879,704.2245863848294,2025-11-30T18:40:54.941491,2025-11-30T18:41:01.856880
usearch,30,numa-balancing,0.9771700000000002,0.27075330086660565,0.08993310601929197,3869.75985857967,577.7786764391487,2025-11-30T18:49:50.140962,2025-11-30T18:49:58.888523
usearch,30,patched-repl,0.9772099999999999,0.16460418773333838,0.0966461729138466,6640.7466410280695,965.1725051094828,2025-11-30T22:33:31.553740,2025-11-30T22:33:37.127178
