runner_name,nb_runs,tag,mean_recall,mean_time,std_time,mean_qps,std_qps,start_time,end_time
annoy,30,default,0.977138,2.7852215487333316,0.03893429420501827,3591.079991837011,50.17561926272454,2025-11-30T18:13:57.627955,2025-11-30T18:15:25.252150
annoy,30,imbalanced-memory,0.977138,2.9730751599666596,0.20484995329962766,3375.526821259029,174.65219486351694,2025-11-30T18:25:16.412025,2025-11-30T18:26:49.645474
annoy,30,interleaved-memory,0.977138,2.8364514943333385,0.20524726643486968,3539.50634439991,194.01050851478664,2025-11-30T18:34:23.369165,2025-11-30T18:35:52.523278
annoy,30,numa-balancing,0.977138,2.8147065325666896,0.2185890326415043,3568.4348159167644,202.35372400479483,2025-11-30T18:42:37.206577,2025-11-30T18:44:05.697440
annoy,30,patched-repl,0.977138,2.8003503678333344,0.9379662129481063,3723.6236942431956,456.3591710012214,2025-11-30T22:25:34.505983,2025-11-30T22:27:02.656129
faiss,30,default,0.9771490000000003,3.022205790999999,0.14168491606948494,3315.66666100398,145.69600481922797,2025-11-30T18:12:22.344924,2025-11-30T18:13:57.587074
faiss,30,imbalanced-memory,0.9771490000000003,3.117086657200006,0.17628608755480618,3217.8001070580704,171.25233960351972,2025-11-30T18:23:38.252021,2025-11-30T18:25:16.374199
faiss,30,interleaved-memory,0.9771490000000003,3.06008759520001,0.16011431559373812,3276.4709386887553,164.43057083918185,2025-11-30T18:32:46.929968,2025-11-30T18:34:23.328662
faiss,30,numa-balancing,0.9771490000000003,2.9424592491666925,0.1797275569797133,3410.6574638904262,198.99588277413432,2025-11-30T18:41:04.406588,2025-11-30T18:42:37.161095
faiss,30,patched-repl,0.9771490000000003,1.8885200318333317,0.0463156447008451,5298.239901571915,126.02936763536077,2025-11-30T22:24:33.118467,2025-11-30T22:25:34.400658
usearch,30,default,0.9758010000000001,0.999298130666665,0.01907990206200825,10010.63170592821,189.01543118370523,2025-11-30T18:15:25.390030,2025-11-30T18:16:00.750264
usearch,30,imbalanced-memory,0.9758010000000001,1.0274332586666408,0.05585342612095449,9760.301689516788,503.214258670036,2025-11-30T18:26:49.869627,2025-11-30T18:27:26.066712
usearch,30,interleaved-memory,0.9758010000000001,1.015792129166645,0.030478020532237436,9853.18990341537,288.8922053933203,2025-11-30T18:35:52.765074,2025-11-30T18:36:28.572747
usearch,30,numa-balancing,0.9758010000000001,1.4332397767333078,0.14569206166024487,7053.150183218415,753.1293066665809,2025-11-30T18:44:05.903206,2025-11-30T18:44:54.309516
usearch,30,patched-repl,0.9756910000000002,1.015377119066657,0.03270081626594775,9858.377237342951,305.31603099798895,2025-11-30T22:27:03.186840,2025-11-30T22:27:39.025000
