runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,default,1,0.97339,1.8514988550000453,540.1029535068093,2025-11-30T18:22:34.012707,2025-11-30T18:22:35.864216
annoy,default,2,0.97339,1.779223246000015,562.0430163826622,2025-11-30T18:22:35.877261,2025-11-30T18:22:37.658717
annoy,default,3,0.97339,1.727533759000039,578.8598890124366,2025-11-30T18:22:37.672392,2025-11-30T18:22:39.402180
annoy,default,4,0.97339,1.8097311860000218,552.5682530841838,2025-11-30T18:22:39.415299,2025-11-30T18:22:41.227267
annoy,default,5,0.97339,1.6676677640000435,599.6398213043434,2025-11-30T18:22:41.240563,2025-11-30T18:22:42.910509
annoy,default,6,0.97339,1.7577115469999853,568.9215626459148,2025-11-30T18:22:42.923790,2025-11-30T18:22:44.683799
annoy,default,7,0.97339,1.6957388569999239,589.7134431236572,2025-11-30T18:22:44.697202,2025-11-30T18:22:46.395210
annoy,default,8,0.97339,1.8327236619999212,545.6359956136382,2025-11-30T18:22:46.408480,2025-11-30T18:22:48.243416
annoy,default,9,0.97339,1.684882129000016,593.513328195548,2025-11-30T18:22:48.256485,2025-11-30T18:22:49.943730
annoy,default,10,0.97339,1.8013496050000413,555.1393228856189,2025-11-30T18:22:49.957496,2025-11-30T18:22:51.761107
annoy,default,11,0.97339,1.6889667340000187,592.0779728039267,2025-11-30T18:22:51.774478,2025-11-30T18:22:53.465821
annoy,default,12,0.97339,1.6772887480000236,596.2002673614704,2025-11-30T18:22:53.479515,2025-11-30T18:22:55.159143
annoy,default,13,0.97339,1.8146357640000588,551.0747775606872,2025-11-30T18:22:55.172269,2025-11-30T18:22:56.989129
annoy,default,14,0.97339,1.8363428279999425,544.560626018374,2025-11-30T18:22:57.002496,2025-11-30T18:22:58.841272
annoy,default,15,0.97339,1.7136600659999885,583.5463052682273,2025-11-30T18:22:58.854720,2025-11-30T18:23:00.570761
annoy,default,16,0.97339,1.6665136499999562,600.0550910579258,2025-11-30T18:23:00.584296,2025-11-30T18:23:02.253058
annoy,default,17,0.97339,1.7692410839999866,565.2140960570231,2025-11-30T18:23:02.266395,2025-11-30T18:23:04.038070
annoy,default,18,0.97339,1.7501686370000016,571.3735115914999,2025-11-30T18:23:04.051543,2025-11-30T18:23:05.804153
annoy,default,19,0.97339,1.7773687549999977,562.6294471458746,2025-11-30T18:23:05.817637,2025-11-30T18:23:07.597268
annoy,default,20,0.97339,1.7385715639999262,575.1848360497183,2025-11-30T18:23:07.610499,2025-11-30T18:23:09.351471
annoy,default,21,0.97339,1.6425717040000336,608.8014286163422,2025-11-30T18:23:09.364669,2025-11-30T18:23:11.009690
annoy,default,22,0.97339,1.6811180209999748,594.8422344584545,2025-11-30T18:23:11.023341,2025-11-30T18:23:12.706710
annoy,default,23,0.97339,1.6642939000000752,600.8554138184096,2025-11-30T18:23:12.719811,2025-11-30T18:23:14.386385
annoy,default,24,0.97339,1.7914083130000336,558.2200287578889,2025-11-30T18:23:14.399895,2025-11-30T18:23:16.193684
annoy,default,25,0.97339,1.7594265320000204,568.3670115303163,2025-11-30T18:23:16.207276,2025-11-30T18:23:17.969131
annoy,default,26,0.97339,1.7453917249999904,572.9372871869239,2025-11-30T18:23:17.982775,2025-11-30T18:23:19.730692
annoy,default,27,0.97339,1.715090395000061,583.0596468356786,2025-11-30T18:23:19.744441,2025-11-30T18:23:21.461801
annoy,default,28,0.97339,1.818020746000002,550.0487286518561,2025-11-30T18:23:21.474942,2025-11-30T18:23:23.295359
annoy,default,29,0.97339,1.7877262279999968,559.3697649772366,2025-11-30T18:23:23.308749,2025-11-30T18:23:25.098914
annoy,default,30,0.97339,1.672646957999973,597.8547924995038,2025-11-30T18:23:25.112180,2025-11-30T18:23:26.787141
annoy,imbalanced-memory,1,0.97339,6.480035716999964,154.32013705982564,2025-11-30T18:31:36.593367,2025-11-30T18:31:43.073416
