runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,firsttouch,41,0.97813,0.5986283439999625,1670.4855525518897,2026-09-04T20:32:36.235602,2026-09-04T20:32:36.834275,False
usearch,firsttouch,42,0.97813,0.6169384969999783,1620.9071161270638,2026-09-04T20:32:36.880091,2026-09-04T20:32:37.497073,False
usearch,firsttouch,43,0.97813,0.5967211309999811,1675.824682669117,2026-09-04T20:32:37.542813,2026-09-04T20:32:38.139567,False
usearch,firsttouch,44,0.97813,0.6000472169999966,1666.5355186540355,2026-09-04T20:32:38.185862,2026-09-04T20:32:38.785940,False
usearch,firsttouch,45,0.97813,0.5895149570000058,1696.3098020259224,2026-09-04T20:32:38.831935,2026-09-04T20:32:39.421473,False
usearch,firsttouch,46,0.97813,0.599432892999971,1668.2434542344147,2026-09-04T20:32:39.467386,2026-09-04T20:32:40.066841,False
usearch,firsttouch,47,0.97813,0.619162873999926,1615.0839173217605,2026-09-04T20:32:40.112856,2026-09-04T20:32:40.732042,False
usearch,firsttouch,48,0.97813,0.5926169790000131,1687.4305587521446,2026-09-04T20:32:40.777968,2026-09-04T20:32:41.370607,False
usearch,firsttouch,49,0.97813,0.5970670589999827,1674.8537453646877,2026-09-04T20:32:41.416639,2026-09-04T20:32:42.013735,False
usearch,firsttouch,50,0.97813,0.6201983670000573,1612.3873476756635,2026-09-04T20:32:42.059756,2026-09-04T20:32:42.680002,False
usearch,firsttouch,51,0.97813,0.6006544659999236,1664.8506863846865,2026-09-04T20:32:42.726164,2026-09-04T20:32:43.326847,False
usearch,firsttouch,52,0.97813,0.6066068630000245,1648.5141547103788,2026-09-04T20:32:43.372830,2026-09-04T20:32:43.979458,False
usearch,firsttouch,53,0.97813,0.5960555359999944,1677.6960192514837,2026-09-04T20:32:44.025511,2026-09-04T20:32:44.621593,False
usearch,firsttouch,54,0.97813,0.6063617109999768,1649.18064887517,2026-09-04T20:32:44.667758,2026-09-04T20:32:45.274163,False
usearch,firsttouch,55,0.97813,0.6053926339999407,1651.8205604729872,2026-09-04T20:32:45.320150,2026-09-04T20:32:45.925569,False
usearch,firsttouch,56,0.97813,0.6034352300000592,1657.1786834519123,2026-09-04T20:32:45.971666,2026-09-04T20:32:46.575125,False
usearch,firsttouch,57,0.97813,0.5968964659999756,1675.3324185371218,2026-09-04T20:32:46.621063,2026-09-04T20:32:47.217986,False
usearch,firsttouch,58,0.97813,0.6001307830000542,1666.3034597242277,2026-09-04T20:32:47.264118,2026-09-04T20:32:47.864273,False
usearch,firsttouch,59,0.97813,0.5964655619999348,1676.5427272062846,2026-09-04T20:32:47.910777,2026-09-04T20:32:48.507266,False
usearch,firsttouch,60,0.97813,0.5988649019999457,1669.8256930076204,2026-09-04T20:32:48.553227,2026-09-04T20:32:49.152124,False
usearch,firsttouch,61,0.97813,0.6007338429999436,1664.6307040172762,2026-09-04T20:32:49.198278,2026-09-04T20:32:49.799039,False
usearch,firsttouch,62,0.97813,0.5965703299999632,1676.248297497567,2026-09-04T20:32:49.845086,2026-09-04T20:32:50.441679,False
usearch,firsttouch,63,0.97813,0.6025258619999931,1659.6797964499845,2026-09-04T20:32:50.487712,2026-09-04T20:32:51.090261,False
usearch,firsttouch,64,0.97813,0.5935661539999728,1684.7321789847974,2026-09-04T20:32:51.136217,2026-09-04T20:32:51.729806,False
usearch,firsttouch,65,0.97813,0.5946758410000257,1681.588406750085,2026-09-04T20:32:51.775690,2026-09-04T20:32:52.370388,False
usearch,firsttouch,66,0.97813,0.6110325529999727,1636.574017358523,2026-09-04T20:32:52.416410,2026-09-04T20:32:53.027472,False
usearch,firsttouch,67,0.97813,0.6055847860000085,1651.2964379524321,2026-09-04T20:32:53.073663,2026-09-04T20:32:53.679274,False
usearch,firsttouch,68,0.97813,0.5958604280000372,1678.245362519589,2026-09-04T20:32:53.725387,2026-09-04T20:32:54.321269,False
usearch,firsttouch,69,0.97813,0.5923247779999201,1688.2629887215944,2026-09-04T20:32:54.367366,2026-09-04T20:32:54.959713,False
usearch,firsttouch,70,0.97813,0.5955105960000537,1679.2312457861115,2026-09-04T20:32:55.005784,2026-09-04T20:32:55.601318,False
usearch,firsttouch,71,0.97813,0.6154135000000451,1624.9237301422972,2026-09-04T20:32:55.647410,2026-09-04T20:32:56.262852,False
usearch,firsttouch,72,0.97813,0.6144828739999184,1627.3846551501008,2026-09-04T20:32:56.309171,2026-09-04T20:32:56.923681,False
usearch,firsttouch,73,0.97813,0.6141252119999763,1628.3324319862618,2026-09-04T20:32:56.969978,2026-09-04T20:32:57.584126,False
usearch,firsttouch,74,0.97813,0.607601327999987,1645.8160209946436,2026-09-04T20:32:57.630203,2026-09-04T20:32:58.237831,False
usearch,firsttouch,75,0.97813,0.6078454880000663,1645.1549279245303,2026-09-04T20:32:58.284185,2026-09-04T20:32:58.892058,False
usearch,firsttouch,76,0.97813,0.5951095149999901,1680.3629832737872,2026-09-04T20:32:58.938321,2026-09-04T20:32:59.533458,False
usearch,firsttouch,77,0.97813,0.6035719069999459,1656.8034204416504,2026-09-04T20:32:59.579822,2026-09-04T20:33:00.183418,False
