label,dataset,readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
fio,details,85,15,2,readwrite_random,default,1788211480.9824889,1788211531.7440147,80.539162994,15.196533666,80.19705730404195,15.129966253135992,30.134,0.034936691519,0.0481560823089999,0.0443968659648197,0.3240665832470872,2026-08-31 23:24:40.982488871,2026-08-31 23:25:31.744014740,50,29.04,34.86,23.0,23.0,24.96,0.19679999999999997,8191.625400000001,2579.4548,1697.1963999999998,1705.4672000000003,2209.5068,0.9940000000000001,0.15460000000000002,0.6579671021953941,0.08040000000000001,119.17540000000001,113.7224,0.012865999999999999,77.224956640625,155.6627703125,56.606666666666676,27.886666666666667,137.98968156403188,87.08748678768382,50.902193818933824,36.993419883578426,10.083332950367646,8.006974762561274,32.00375880821078,23.23248908547794,5.30204714307598,4.139676393995098,18.227981387867647,1.2898813883463542,0.5307474323347503,0.20383056939816943,0.09363436231426164,0.4616690242991728,12.30575980392157,8.54013480392157,1.265625,0.3515625,2.1484375,15.789361702127666,43.63404255319149,10.348936170212761,11.617021276595743,0.0
fio,details,85,15,3,readwrite_random,default,1788211535.214285,1788211586.8864489,94.723288349,16.970846058,91.53513335325948,16.400195347590827,31.048,0.078766902074,0.036454191825,0.0853037606721132,0.2196430164067029,2026-08-31 23:25:35.214284897,2026-08-31 23:26:26.886448860,51,27.098039215686274,24.50980392156863,23.705882352941178,32.372549019607845,24.58823529411765,0.2215686274509804,9455.648235294118,2023.283529411765,2041.1868627450983,3068.1572549019606,2323.02,0.9929411764705882,0.15470588235294117,0.659445837132105,0.07137254901960785,137.94215686274512,131.7821568627451,0.01294313725490196,89.26770258884804,172.62671894148284,62.828431372549026,32.209150326797385,159.41825646033655,102.22866980919471,57.18958665114183,16.637632962740387,17.01726919320913,40.83180720402645,27.741960637019226,9.659497258112982,8.85084209735577,23.791784855769226,14.887462439903846,1.291329603928786,0.24988643939678484,0.2517265906700721,0.4163040014413687,0.3734310590303861,12.315880408653847,5.593149038461538,4.211388221153846,0.3553936298076923,2.155949519230769,14.416666666666666,43.49166666666667,10.602083333333333,10.25,0.0
fio,details,85,15,4,readwrite_random,default,1788211589.4235263,1788211645.853476,87.158636558,14.660547692,73.0187522037249,12.282143702454414,35.813,0.259335440844,0.192885011572,0.304998882004579,1.3479512204020512,2026-08-31 23:26:29.423526287,2026-08-31 23:27:25.853476048,56,30.357142857142858,23.285714285714285,21.785714285714285,22.571428571428573,37.30357142857143,0.2526785714285714,7781.137857142858,1514.2233928571427,1532.9789285714287,1545.404642857143,3188.5305357142856,0.9933928571428571,0.14160714285714285,0.47489693948247874,0.07553571428571429,115.46696428571428,110.13428571428572,0.013398214285714288,68.17363804408481,141.1401897321429,51.302083333333336,24.523809523809522,130.99291172572543,84.3098041643415,46.68310825892858,15.485200718470983,14.058347865513394,10.089814627511162,44.6764413016183,8.444829275948662,7.038378557477679,5.029474051339286,26.170425851004463,1.2947589329310825,0.27160120010375977,0.2556315149579729,0.12777955191476004,0.6397478921072823,12.286063058035714,8.478934151785714,1.265625,0.3515625,2.18994140625,15.155319148936172,42.728846153846156,9.740384615384615,9.773076923076923,0.0
fio,details,85,15,5,readwrite_random,default,1788211649.528922,1788211700.3718848,109.036683381,19.804013777,108.33620266878602,19.674820098814493,30.198,0.038169691887,0.054983227052,0.0358239009794071,0.2839528624342906,2026-08-31 23:27:29.528922081,2026-08-31 23:28:20.371884823,51,25.254901960784313,25.745098039215687,24.372549019607842,25.901960784313726,26.54901960784314,0.25999999999999995,10859.673529411764,2726.6639215686273,2531.377254901961,2741.947450980392,2859.6854901960783,0.987843137254902,0.1550980392156863,0.8851942857283909,0.08254901960784312,157.57117647058823,150.76823529411763,0.012841176470588234,107.6979731541054,195.59287090226712,71.2483660130719,38.94281045751634,187.07876014859073,119.40008980545342,67.67867206648285,30.463844209558825,27.069479741115202,30.482043313419116,31.38472234987745,19.12781881893382,14.525580575980394,16.697579273897055,17.327694929534314,1.292185016706878,0.3540632958505668,0.31641410378848805,0.2600679584577972,0.36163965861002606,12.328354779411764,5.594745710784314,1.265625,3.319546568627451,2.1484375,13.882978723404257,43.67872340425532,10.570212765957447,11.559574468085106,0.0
fio,details,85,15,1,readwrite_random,interleaved,1788211703.7414117,1788211757.9592123,113.230494562,20.009720687,101.12417427217528,17.869735974282655,33.596,0.2165716883939999,0.045697118354,0.1962185597675253,0.2335399454032242,2026-08-31 23:28:23.741411686,2026-08-31 23:29:17.959212303,54,25.166666666666668,27.185185185185187,23.88888888888889,24.703703703703702,25.296296296296298,0.29277777777777775,10483.277777777776,2490.252592592593,2578.6979629629636,2727.8044444444445,2686.522962962962,0.9864814814814815,0.1448148148148148,0.9129146327422191,0.07740740740740737,151.18703703703702,144.68185185185186,0.012899999999999998,101.61495804398149,185.839369212963,67.66203703703705,36.779320987654316,177.9423216869213,113.44970666956017,64.49261610243055,28.556005135995367,28.201210394965276,28.26340151186342,28.429091073495375,16.305326063368053,15.911117259837962,16.06757613570602,16.208597366898147,1.2921585506863065,0.3541649006031178,0.33783086140950525,0.2529379526774089,0.3472248359962746,12.298394097222221,6.1977719907407405,2.0181568287037037,1.1447482638888888,2.937717013888889,11.913725490196079,41.203921568627464,9.686274509803921,9.598039215686274,0.0
fio,details,85,15,2,readwrite_random,interleaved,1788211759.9705684,1788211810.7448044,110.029422051,20.027975231,109.56927710259218,19.943553151316006,30.129,0.03780765507,0.04435621564,0.0351646026169996,0.2265743329053334,2026-08-31 23:29:19.970568419,2026-08-31 23:30:10.744804382,51,25.372549019607842,28.215686274509803,24.58823529411765,26.07843137254902,23.941176470588236,0.26549019607843133,10880.649215686275,2582.4052941176474,2693.8643137254903,2751.283137254902,2853.095882352941,0.9901960784313726,0.15313725490196078,0.9051239077138705,0.07490196078431373,157.01294117647058,150.14235294117648,0.012696078431372548,106.45847177542889,193.09129844515928,70.32189542483661,38.52450980392157,187.08019071691174,119.28191195618874,67.79827933517157,29.823491881127453,29.926385761335787,29.772929687500003,29.75910520067402,16.817959941789216,17.22734260110294,16.712945197610292,17.040030828737745,1.28557975619447,0.35255267573337934,0.33585604499368105,0.25150688021790746,0.3456641552495021,12.30062806372549,6.131663602941177,2.0392156862745097,1.1736366421568627,2.956112132352941,13.034042553191487,43.64042553191489,9.574468085106385,11.021276595744679,0.0
fio,details,85,15,3,readwrite_random,interleaved,1788211814.2209642,1788211872.6163273,118.414067611,20.224668149,94.12641563630584,16.075358814814813,37.746,0.319173012341,0.200769567786,0.2759905457923055,1.014907080990385,2026-08-31 23:30:14.220964193,2026-08-31 23:31:12.616327286,58,25.46551724137931,26.189655172413794,25.017241379310345,25.844827586206897,23.310344827586206,0.33155172413793105,10066.76551724138,2411.1389655172416,2433.6282758620687,2604.791724137932,2617.206724137931,0.9927586206896551,0.13620689655172413,0.921264240718866,0.06534482758620691,148.1312068965517,141.89982758620687,0.013505172413793103,96.83322046740301,179.81108297413792,65.45977011494254,35.035919540229884,165.8935247285487,106.87245415121821,59.021069749735176,26.778422934322034,26.634726065942797,26.62393985037076,26.83536381091102,14.836991856461866,14.390409659692795,14.933459514036016,14.860209216101696,1.2710116758184917,0.3493755146608515,0.33100774732686705,0.24878278829283634,0.3418654102390095,12.268802966101696,6.277078919491525,2.0342955508474576,1.0474046610169492,2.9100238347457625,12.923636363636362,42.218181818181826,10.123636363636363,9.238181818181818,0.0
fio,details,85,15,4,readwrite_random,interleaved,1788211875.8451407,1788211939.2234666,125.083865741,19.886760436,87.75495844253746,13.951003966235648,42.767,0.407781916659,0.081202663568,0.3340416884656465,0.4175863556444671,2026-08-31 23:31:15.845140696,2026-08-31 23:32:19.223466635,63,25.142857142857142,27.015873015873016,27.523809523809526,23.285714285714285,24.317460317460316,0.38492063492063494,9401.736031746035,2238.9296825396827,2340.0068253968248,2355.4984126984127,2467.301111111111,0.9846031746031746,0.12349206349206347,0.9074407953115278,0.06968253968253965,138.0985714285714,132.1811111111111,0.013850793650793653,90.32062065972222,166.5555005270337,60.58862433862435,32.62169312169312,156.86816421750993,101.9780251736111,54.89013935391864,25.604465060763886,25.594081101190476,25.30095796130953,25.478520120287698,13.823383556547617,13.680722656250001,13.55516369047619,13.830871000744047,1.3028212047758556,0.35703029329814606,0.33948807489304317,0.25608274671766496,0.35022771926153273,12.24249751984127,6.208395337301587,1.9966517857142858,1.1681547619047619,2.869295634920635,11.12222222222222,41.54666666666666,9.846666666666666,8.051666666666668,0.0
fio,details,85,15,5,readwrite_random,interleaved,1788211940.377803,1788211991.206569,109.831310892,19.441210959,109.25599188834,19.33808481967974,30.163,0.040550668781,0.062074146872,0.0377754718866938,0.3265595807509519,2026-08-31 23:32:20.377803087,2026-08-31 23:33:11.206568956,50,25.12,26.18,25.12,25.34,24.2,0.2612,11091.642,2711.1602000000003,2683.7986,2855.5148,2841.167,0.9865999999999999,0.15760000000000002,0.9398650639107177,0.068,161.302,154.34,0.013106,109.92947519531248,198.8418453125,72.51833333333333,39.88333333333334,188.08157552083333,120.83028013939949,67.25129538143382,30.277895220588235,30.316736940870104,30.141930147058826,30.09371840533088,17.171310700061273,16.830912032781864,16.805227864583333,16.443845741421573,1.2934167151357614,0.35502400117761945,0.33691077138863357,0.2535522311341529,0.3479628469429764,12.30890012254902,6.241498161764706,2.034237132352941,1.1126685049019607,2.9204963235294117,12.972916666666668,45.15208333333334,10.545833333333333,11.481250000000001,0.0
fio,details,85,15,1,readwrite_random,numabalancing,1788211994.6233969,1788212045.5433056,104.248780602,18.372713533,103.24059851417633,18.19381956708585,30.297,0.072649772427,0.049170460774,0.0713530315651404,0.2738751479684713,2026-08-31 23:33:14.623396873,2026-08-31 23:34:05.543305635,51,26.392156862745097,27.19607843137255,24.431372549019606,26.372549019607842,25.470588235294116,0.24490196078431373,10422.553529411764,2519.0880392156864,2234.061568627451,2805.770980392157,2863.6321568627454,0.9933333333333333,0.1568627450980392,0.7801496303474182,0.06764705882352942,149.97470588235294,143.47372549019605,0.012762745098039215,100.19181295955883,186.5096107153799,67.91503267973856,36.28758169934641,176.75373105468748,113.475565625,63.278164453124994,30.257021679687497,13.802403710937499,35.065054882812504,34.3510837890625,17.8800810546875,6.988935156250001,19.301810742187502,19.107336914062504,1.2940242991727942,0.366794137393727,0.20165611715877757,0.3200231813916973,0.40555086322859224,12.316176470588236,8.334252450980392,1.4819240196078431,0.3515625,2.1484375,13.293749999999998,43.00416666666666,10.50625,10.481250000000001,0.0
fio,details,85,15,2,readwrite_random,numabalancing,1788212048.9246974,1788212099.6519098,87.832793741,15.613669277,87.59922694535301,15.572149082302886,30.084,0.076883098199,0.068357714095,0.0895718414479129,0.4476035618247567,2026-08-31 23:34:08.924697399,2026-08-31 23:34:59.651909828,51,29.15686274509804,37.09803921568628,21.607843137254903,23.45098039215686,22.45098039215686,0.2109803921568628,8702.347647058825,3050.1035294117646,1896.491960784314,1888.6311764705883,1867.1217647058827,0.9921568627450981,0.153921568627451,0.6121502915233736,0.08450980392156865,127.62960784313726,121.93921568627451,0.012958823529411764,81.6196746706495,162.51430587469366,59.12908496732026,29.486928104575167,149.30992421875,95.2116755859375,54.0982484375,42.9597712890625,20.0267201171875,21.35543515625,10.8697490234375,27.070992773437503,10.597608984374999,10.879222851562497,5.5504236328125,1.2910727706609988,0.5702914817660463,0.28203784718233,0.21821467081705728,0.2205381954417509,12.314568014705882,8.419806985294118,1.3871017156862746,0.3515625,2.1560968137254903,15.561702127659574,44.44255319148937,9.961702127659574,11.268085106382982,0.0
fio,details,85,15,3,readwrite_random,numabalancing,1788212103.1787684,1788212154.0388503,80.246147792,13.799435604,79.73856353530269,13.71077848085839,30.196,0.058272627062,0.069819480274,0.0742939673116537,0.5178402915224107,2026-08-31 23:35:03.178768396,2026-08-31 23:35:54.038850307,51,31.03921568627451,39.90196078431372,21.941176470588236,20.54901960784314,21.823529411764707,0.19411764705882348,7976.499411764707,3169.8339215686274,1512.549019607843,1695.165098039216,1598.951176470588,0.9933333333333333,0.15843137254901962,0.4771698003847916,0.07450980392156863,115.49078431372548,110.41039215686273,0.01282549019607843,71.84774490655636,146.8313453584559,53.37581699346405,25.892156862745097,136.31772652420344,86.96511565563723,49.35260895373775,47.042288602941184,9.988067938112744,20.035032552083333,9.899725222120097,29.2474622778799,4.9175607000612755,10.326352634803923,4.86123410692402,1.293175042844286,0.6483616548426011,0.1928096098058364,0.22977312873391545,0.22224007400811888,12.31655943627451,5.596277573529412,1.265625,3.306219362745098,2.1484375,15.100000000000003,41.167391304347824,9.756521739130434,11.830434782608696,0.0
fio,details,85,15,4,readwrite_random,numabalancing,1788212157.439451,1788212212.5496402,86.408626937,14.385035143,75.19372495211579,12.51801370202152,34.479,0.215190457371,0.20685831443,0.2553865723870457,1.4763462236182143,2026-08-31 23:35:57.439450979,2026-08-31 23:36:52.549640179,55,30.09090909090909,36.69090909090909,24.78181818181818,22.12727272727273,20.90909090909091,0.24181818181818177,7900.273636363635,2936.3634545454556,1557.9467272727277,1672.8974545454544,1733.0674545454547,0.993090909090909,0.14436363636363636,0.5305701257318963,0.06618181818181817,114.45963636363635,109.25527272727275,0.013123636363636362,71.36180894886364,146.083130859375,53.065151515151506,25.6939393939394,132.2420143821023,84.83630166903409,47.405713245738646,43.68541352982956,9.829666370738636,18.063992187499995,13.257229403409092,26.899013316761366,4.772841264204545,8.962024680397729,6.771833984375001,1.2942607532848012,0.6255263588645241,0.1954407431862571,0.21713097312233665,0.2561888954856179,12.282457386363637,8.24453125,1.449715909090909,0.43977272727272726,2.1484375,14.472000000000001,41.126,8.676,10.786,0.0
fio,details,85,15,5,readwrite_random,numabalancing,1788212216.1557636,1788212266.8873775,91.982322962,16.187670909,91.70723792702864,16.138721682195786,30.094,0.055265192281,0.051761129656,0.061507557977725,0.3269536243169242,2026-08-31 23:36:56.155763626,2026-08-31 23:37:46.887377501,51,28.176470588235293,35.15686274509804,20.901960784313726,23.647058823529413,24.019607843137255,0.22607843137254904,8929.466470588237,3090.5313725490196,1781.1570588235293,1984.1978431372547,2073.5805882352943,0.9786274509803923,0.1535294117647059,0.576327124404649,0.08568627450980396,125.86529411764708,120.3121568627451,0.012321568627450978,85.47339211856617,165.66685719209562,60.248366013071895,30.86111111111111,155.40367283241423,96.6189332490809,58.78474054074755,41.22966184129902,14.347835477941176,19.94914005055147,21.092295496323526,27.603235485600493,7.969983149509805,11.279537185968136,11.931983762254898,1.294176254272461,0.5373985290527343,0.22657928466796876,0.21030723571777343,0.31989120483398437,12.326015625,8.483828125,1.3421875,0.3515625,2.1484375,13.978723404255321,38.58936170212766,9.638297872340425,10.448936170212765,0.0
fio,details,80,20,1,readwrite_random,default,1788212270.4201505,1788212321.172565,68.846937246,19.99108894,68.58862121565893,19.916081700567783,30.117,0.0331540944,0.0452251090029999,0.0492574548476309,0.231425989975661,2026-08-31 23:37:50.420150518,2026-08-31 23:38:41.172564983,51,29.098039215686274,32.6078431372549,21.784313725490197,30.058823529411764,25.862745098039216,0.2070588235294117,7468.104509803922,2109.366274509804,1628.526470588235,2168.07862745098,1562.1335294117646,0.9825490196078431,0.1515686274509804,0.7205151647329193,0.08941176470588239,101.08764705882352,96.36019607843139,0.01195686274509804,73.94267558976716,149.73554400275734,54.4297385620915,26.643790849673206,136.60598115808824,80.89892999387254,55.70705058976715,32.2226087622549,14.212140969669116,32.781462162990195,1.6827198223039213,23.273613855698528,9.241639859068627,22.17813534007353,1.0136609604779412,1.293835906982422,0.5011385345458984,0.2509630584716797,0.4122906494140625,0.12944366455078124,12.338046875,8.572421875,1.265625,0.3515625,2.1484375,16.114893617021277,41.7,12.185106382978722,14.495744680851061,0.0
fio,details,80,20,2,readwrite_random,default,1788212324.6579683,1788212391.7251203,88.98104995,20.382755357,57.43825267786838,13.15729420072718,46.481,0.455801243706,0.128490783442,0.5245995802932367,0.6446941364545133,2026-08-31 23:38:44.657968283,2026-08-31 23:39:51.725120306,67,31.0,38.149253731343286,17.55223880597015,26.761194029850746,23.507462686567163,0.3707462686567164,6685.138208955224,2370.5347761194034,1170.9826865671644,1674.5944776119404,1469.0267164179106,0.9892537313432836,0.11582089552238806,0.4939740595090861,0.07208955223880598,91.71402985074627,87.70462686567164,0.013292537313432837,61.13508614155783,124.9063265216884,45.30970149253732,21.95273631840796,113.05246501865672,69.48440021571831,43.56806465718284,33.735442222481346,9.333962657416045,21.36659398320895,5.04840033232276,22.4773096431903,5.255317164179105,12.890994636194032,2.9444426305970146,1.305254352626516,0.6019853051029034,0.21447235790651237,0.31056822591753147,0.17823563760785915,12.248600746268657,8.482975746268657,1.265625,0.3515625,2.1484375,12.095238095238093,37.79682539682539,9.863492063492064,9.511111111111106,0.0
fio,details,80,20,3,readwrite_random,default,1788212392.7996273,1788212454.7680397,94.49795257,24.304841031,68.59422940971551,17.64064836075092,41.336,0.291477765269,0.262805814072,0.3158422024629664,1.10671954663559,2026-08-31 23:39:52.799627304,2026-08-31 23:40:54.768039703,62,26.177419354838708,30.967741935483872,25.451612903225808,22.177419354838708,24.080645161290324,0.32370967741935486,8287.48564516129,2496.0322580645166,1779.317096774194,2002.1625806451614,2009.9741935483873,0.9932258064516128,0.1293548387096774,0.712858213681068,0.06548387096774194,112.21080645161291,107.17016129032258,0.012485483870967743,81.09755906628023,156.65325888356855,56.961021505376344,29.266129032258064,145.06790338331652,87.94130623109879,57.126597467237914,33.556813098538306,11.848139648437499,22.26841261340726,20.267939925655245,23.486103358114924,7.036118794102824,14.070912455897178,12.533462859122984,1.3070404914117628,0.4981970017956149,0.2108899393389302,0.2619658439390121,0.3359954587874874,12.259702620967742,5.584551411290323,4.137348790322581,0.3893649193548387,2.1484375,10.377586206896549,37.71551724137932,11.115517241379314,12.427586206896553,0.0
fio,details,80,20,4,readwrite_random,default,1788212458.4906335,1788212520.4224544,85.34998554,23.429186894,62.00883738059954,17.021305980919173,41.298,0.31956476172,0.264520228515,0.3834915209027261,1.1562615936966016,2026-08-31 23:40:58.490633488,2026-08-31 23:42:00.422454357,62,28.822580645161292,37.32258064516129,21.29032258064516,20.451612903225808,24.032258064516128,0.3140322580645161,7435.423548387098,2590.5962903225804,1530.254838709677,1574.8932258064515,1739.6801612903223,0.9837096774193548,0.12564516129032258,0.5906959893465801,0.07612903225806451,97.97,93.43145161290323,0.012056451612903227,70.95553758190525,142.91386576990928,51.91129032258064,25.516129032258064,131.71373676915323,78.76097530241934,52.952762096774194,35.59644673009074,10.605644058719758,13.162762884324595,19.396122889364918,25.807095041582663,6.627082755796373,8.28102302797379,12.237562216481855,1.296641134446667,0.5637839532667591,0.21302856937531503,0.17347588077668222,0.34635273102791075,12.247920866935484,5.737021169354839,1.265625,0.3592489919354839,4.886025705645161,12.617647058823529,36.244827586206895,10.86551724137931,12.041379310344826,0.0
fio,details,80,20,5,readwrite_random,default,1788212524.130587,1788212587.4633873,99.056340441,26.82004238,69.60972906129523,18.846584178194167,42.695,0.338359556261,0.420484993097,0.3521981370424247,1.610846332131863,2026-08-31 23:42:04.130587101,2026-08-31 23:43:07.463387251,63,26.984126984126984,30.88888888888889,23.96825396825397,27.92063492063492,20.38095238095238,0.35555555555555557,8446.3526984127,2449.9174603174606,1966.2825396825394,2139.7687301587302,1890.3846031746032,0.9809523809523809,0.12015873015873015,0.7716115476517511,0.07476190476190477,109.47888888888889,104.77777777777777,0.011520634920634923,80.5483277529762,157.02064406622023,57.0648148148148,29.07671957671958,146.1593081907242,87.05357607886906,59.105732421875,32.77359312996032,17.831424386160716,23.791039651537698,12.657518136160716,23.570113467261912,11.723609871031748,15.681958860367066,8.130049758184526,1.3075714111328125,0.49522527058919275,0.2821139986552889,0.28014058915395584,0.250091552734375,12.271515376984127,8.263702876984127,1.265625,0.59375,2.1484375,9.286666666666667,32.33833333333334,11.288333333333332,11.906666666666665,0.0
fio,details,80,20,1,readwrite_random,interleaved,1788212591.1170192,1788212641.9089174,99.658293582,26.15579524,99.22506854620872,26.04122530638792,30.135,0.038957494236,0.034336863982,0.0400084602163577,0.1342836659344556,2026-08-31 23:43:11.117019176,2026-08-31 23:44:01.908917427,51,25.098039215686274,28.11764705882353,23.41176470588235,26.352941176470587,23.274509803921568,0.2554901960784314,10634.184313725491,2458.6294117647058,2693.884705882353,2661.6276470588236,2820.0419607843132,0.9886274509803922,0.1554901960784314,0.8718414285867253,0.07862745098039216,143.93901960784314,137.66941176470587,0.011998039215686273,108.45577090992647,194.86278741574756,70.95424836601308,39.192810457516345,191.41252558593752,115.58862890625,75.823897265625,29.040579687499996,28.922542968750005,28.8102251953125,28.815279882812497,18.6012578125,19.39002265625,18.576115234375,19.2565009765625,1.2929933166503904,0.3524530792236328,0.328570327758789,0.25583518981933595,0.3561347198486328,12.33171875,6.1975,2.1228125,1.093203125,2.918203125,13.554166666666667,39.93333333333333,12.0375,13.243749999999999,0.0
fio,details,80,20,2,readwrite_random,interleaved,1788212645.365656,1788212708.6020389,112.20755509,26.179348101,78.98622147791201,18.42780435068622,42.625,0.350632260368,0.078423841438,0.3201258310461333,0.306326418750637,2026-08-31 23:44:05.365655899,2026-08-31 23:45:08.602038860,63,24.682539682539684,23.317460317460316,26.3015873015873,24.96825396825397,26.095238095238095,0.4001587301587301,9026.667936507936,2083.6942857142853,2219.612539682539,2318.6287301587304,2404.733492063493,0.9831746031746031,0.11809523809523809,0.8664969704922582,0.07841269841269839,115.30555555555556,110.19031746031746,0.012503174603174601,89.10787744915676,162.77960317460318,59.20502645502645,32.18518518518519,157.61582945808533,93.79251007564483,63.823319072420624,23.611401289682536,23.362565414186502,23.413438895089282,23.405104321676593,16.284784846230163,15.730159195188493,15.896800750248016,15.911573970734128,1.295235830640036,0.3554664490714906,0.3279328119187128,0.2573002406529018,0.3545363289969308,12.276599702380953,6.201140873015873,2.0417906746031744,1.1088169642857142,2.9248511904761907,10.46101694915254,35.89491525423729,10.45084745762712,9.501694915254236,0.0
fio,details,80,20,3,readwrite_random,interleaved,1788212709.7601671,1788212760.6237984,99.133252626,26.354359431,98.4702856666115,26.178111107962263,30.205,0.046282901675,0.049772601119,0.0477489936051878,0.1931505095797043,2026-08-31 23:45:09.760167122,2026-08-31 23:46:00.623798370,51,24.784313725490197,27.49019607843137,24.352941176470587,23.294117647058822,25.725490196078432,0.26921568627450976,10584.959411764707,2450.3592156862746,2642.0733333333333,2763.167843137255,2729.3586274509807,0.9776470588235294,0.15372549019607842,0.8867934757463655,0.08529411764705885,143.69372549019607,137.47313725490196,0.012027450980392157,109.42741632199755,196.2780886182598,71.52777777777779,39.65522875816993,192.33422564338235,115.81387446384804,76.52035175398285,29.104712392769603,28.98973020067402,28.9449929151348,28.774438189338234,18.792483532475494,19.514733838848038,19.436967869178922,18.77616651348039,1.2926385916915595,0.3528639849494485,0.3283943475461474,0.2556196474561504,0.35578888537837006,12.32781862745098,6.227787990196078,2.0256587009803924,1.1414675245098038,2.932904411764706,13.15,41.46041666666667,12.116666666666667,13.695833333333335,0.0
fio,details,80,20,4,readwrite_random,interleaved,1788212763.956585,1788212814.76406,99.223098087,26.235595885,98.7327906015322,26.105953601432695,30.153,0.038082243737,0.047246390447,0.0392780612631126,0.1841508180203598,2026-08-31 23:46:03.956584930,2026-08-31 23:46:54.764060020,50,25.48,26.14,25.22,24.26,25.64,0.2492,10751.9016,2527.1739999999995,2637.6262,2841.4602,2745.64,0.9928,0.1562,0.8893927143515857,0.0656,145.54500000000002,139.25300000000001,0.012011999999999998,109.660855859375,197.01796152343752,71.78,39.70166666666666,188.99998659620096,113.92314376531863,75.07684244791666,28.46630572150735,28.408697725183824,28.505160845588236,28.542977941176474,18.510058210784315,18.696751876531867,19.25143171721814,18.618600260416667,1.2868617936676623,0.35071264528760726,0.32755451576382505,0.2542885425044041,0.35421184464996935,12.321997549019608,6.228477328431373,2.001761642156863,1.1263020833333333,2.965456495098039,13.11875,38.893750000000004,12.135416666666666,12.635416666666666,0.0
fio,details,80,20,5,readwrite_random,interleaved,1788212818.1797986,1788212868.9972987,99.444042321,26.596292101,98.93953477869886,26.45959784919425,30.158,0.04093678765,0.047336846738,0.0421474529994893,0.1819995847186791,2026-08-31 23:46:58.179798603,2026-08-31 23:47:48.997298717,50,25.08,26.48,25.22,25.66,22.96,0.2752,10624.416599999999,2564.681,2627.6953999999996,2741.5932000000003,2690.4489999999996,0.9775999999999999,0.1514,0.935471024658217,0.08159999999999998,135.3576,129.7046,0.011246,107.8238556640625,193.65305800781252,70.55666666666666,39.041666666666664,190.41498808593752,112.65074453125,77.7642443359375,28.257275390624997,28.126686914062503,28.105559570312504,28.1612212890625,19.3741384765625,19.387519140625002,19.5423869140625,19.460199609374996,1.2884809456619561,0.35124670290479476,0.3278787650314032,0.2547138438505285,0.3546510584214155,12.330193014705882,6.188955269607843,2.0566789215686274,1.1515012254901962,2.9330575980392157,12.043750000000001,35.145833333333336,12.608333333333334,12.441666666666668,0.0
fio,details,80,20,1,readwrite_random,numabalancing,1788212872.4736683,1788212923.4806128,73.210583035,17.57327018,72.34017661757343,17.36434017968647,30.364,0.043220936546,0.093303873887,0.0604208858779087,0.5434060562810401,2026-08-31 23:47:52.473668337,2026-08-31 23:48:43.480612755,51,31.137254901960784,22.41176470588235,23.274509803921568,22.313725490196077,38.509803921568626,0.18392156862745093,7787.970588235294,1421.4807843137255,1480.89,1587.475882352941,3298.1231372549014,0.9935294117647059,0.15686274509803924,0.43099688069768505,0.0780392156862745,108.3343137254902,103.29019607843138,0.012292156862745101,70.31828431372548,144.5493177466299,52.506535947712415,25.25816993464053,136.2484032245711,84.19300953584558,52.05539426317402,5.916803385416667,12.89472100949755,18.813656556372546,46.56782877604166,3.4492334941789213,7.231513480392156,10.706272212009804,30.668373736213233,1.2894419501809513,0.1575301675235524,0.22803602031632966,0.23261433021695005,0.6712614321241192,12.322610294117647,5.595588235294118,4.227022058823529,0.3515625,2.1484375,14.638297872340424,41.02978723404256,11.840425531914894,13.259574468085102,0.0
