label,dataset,streams,tag,run_id,elapsed_s,start_time,end_time,phase,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,warmup_s,sf
duckdb,clickbench_s16_imbalanced,16,imbalanced,1,2188.4739,2026-08-27T16:13:12.037000,2026-08-27T16:16:04.736984,cold,172,31.319767441860463,30.88953488372093,50.116279069767444,50.43023255813954,51.13953488372093,0.7211046511627908,140404.58180232559,40475.67296511628,33456.538081395345,33110.66430232558,33361.70639534884,0.9980232558139535,0.8217441860465114,0.818038635969359,0.4873255813953488,246.98936046511628,132.01720930232557,0.0013767441860465116,37.56177768441133,75.09013098428416,27.065891472868213,13.263565891472867,73.96220070899567,37.476880701318635,36.48532006412572,36.47526457505419,0.34150898663294804,0.3330968885476879,0.3270108720195087,35.52875079028179,0.32615731123554914,0.3179793059067919,0.3124324309067919,33.58054824208104,33.32698453858841,0.06833648681640625,0.08000946044921875,0.10553224696669468,135.5206440770349,129.87313771802326,1.31640625,1.31640625,3.0159202398255816,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,2,1789.2728,2026-08-27T16:16:04.745417,2026-08-27T16:18:38.604723,warm,154,31.967532467532468,31.571428571428573,48.86363636363637,49.05844155844156,50.51298701298701,0.599935064935065,156725.11136363636,45087.84331168831,37257.71883116883,37301.78636363636,37077.763116883114,1.0,0.9676623376623378,0.8223450135010403,0.45422077922077925,281.3703246753247,152.72590909090908,0.0015000000000000002,42.09491179230926,82.80677131950083,29.85064935064935,14.905844155844157,82.96706456801472,42.35244734221814,40.6146178002451,41.24112183415032,0.3821567350898693,0.3719952512254902,0.3571734579248366,39.54829644097222,0.36575756995506536,0.35706661049836597,0.3434977532679738,33.49209468395679,33.23838065506576,0.06833648681640625,0.08000946044921875,0.10553359985351562,152.04456676136363,146.39600243506493,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,3,1878.3849,2026-08-27T16:18:38.611409,2026-08-27T16:21:12.547920,warm,154,32.37012987012987,32.02597402597402,48.55194805194805,48.87012987012987,50.175324675324674,0.6001298701298702,156868.73506493508,45059.80032467532,37396.401038961034,37171.33642857143,37241.19681818182,1.0,0.9653896103896105,0.8249334475682514,0.4505844155844155,283.0309090909091,154.4007792207792,0.001485064935064935,42.52994058187906,83.6283156833401,30.188311688311682,15.06331168831169,83.96716448102678,42.846629527698866,41.12053520698052,41.72039018110796,0.38547394987824674,0.37817788656655843,0.362587890625,40.037967735389614,0.3705220804586039,0.3626348163555195,0.349410447950487,34.15295380237056,33.89908457737343,0.06833648681640625,0.07995081882850796,0.10547495823280484,158.07549530228758,152.4268280228758,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,4,1985.1391,2026-08-27T16:21:12.550602,2026-08-27T16:23:47.997126,warm,155,31.419354838709676,31.032258064516128,48.41290322580645,49.15483870967742,50.458064516129035,0.5952903225806452,155884.41206451613,44790.626709677425,37115.35787096774,37194.770000000004,36783.65703225806,1.0,0.9662580645161291,0.8212355962483243,0.45503225806451614,280.82329032258065,152.2325806451613,0.0014870967741935485,42.26798796622984,83.22768384576614,30.00806451612903,14.969354838709677,82.66891034526209,42.10617779737903,40.562732547883066,41.003410534274195,0.3822785408266129,0.36566015625000003,0.35482812500000005,39.5096624873992,0.3638918850806452,0.34958461441532257,0.3395932459677419,38.043819255213585,37.7899894960465,0.06833648681640625,0.07996693272744455,0.10549203195879536,176.54788306451613,170.9000504032258,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,5,1875.6778,2026-08-27T16:23:48.003959,2026-08-27T16:26:21.508309,warm,153,31.601307189542485,31.19607843137255,48.50326797385621,49.22875816993464,49.928104575163395,0.6028758169934642,157454.01562091504,46251.39026143791,36799.978104575166,37108.45444444444,37294.19254901961,0.9999346405228758,0.9662091503267974,0.7956512852167633,0.45405228758169935,282.0180392156863,152.8581699346405,0.0014241830065359477,42.72771324805964,83.76418390012255,30.205337690631804,15.142156862745098,83.35473423549107,42.45697646103896,40.89775612571023,41.31751090706169,0.3922542740462662,0.37832240513392856,0.3688895089285714,39.80043101917613,0.37611233005275974,0.3650760957792208,0.3561367441152597,35.09016682743247,34.83699656467812,0.06833648681640625,0.08000946044921875,0.10554701362559998,173.49877450980392,167.84982638888889,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,6,1775.914,2026-08-27T16:26:21.514747,2026-08-27T16:28:53.272401,warm,152,32.05263157894737,31.63157894736842,48.76973684210526,49.171052631578945,50.36184210526316,0.6113815789473684,159126.83013157896,45230.56710526315,37730.42809210526,38309.72138157895,37856.11328947369,0.9999342105263158,0.9626315789473684,0.8341798590386201,0.46092105263157895,284.95217105263157,153.54276315789474,0.0014276315789473685,42.917840126439145,84.08496068050987,30.332785087719298,15.218749999999998,84.3527187628495,42.95854447214227,41.394174676192435,41.838346910978615,0.3837184544613487,0.373070710834704,0.36340743215460525,40.31975971422698,0.36729061729029605,0.3585182591488487,0.34860595703125,33.19137894080964,32.937679972869674,0.06833113108249689,0.0800085762478658,0.10554067346433929,170.86687706953643,165.21913803807948,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,7,1867.6241,2026-08-27T16:28:53.274971,2026-08-27T16:31:27.892845,warm,154,31.746753246753247,31.27922077922078,48.5,48.91558441558441,50.285714285714285,0.6047402597402597,156520.86246753248,44926.03564935065,36800.498246753246,37284.63558441559,37509.69337662337,0.999935064935065,0.9553896103896103,0.8191352233698624,0.459090909090909,278.0085064935065,150.45305194805195,0.001498051948051948,42.061733842329545,82.88922394987824,29.906926406926402,14.89069264069264,82.61973024046266,42.01645615614854,40.60327408431412,40.90265783532873,0.3826176948051948,0.373645304890422,0.357535257711039,39.53607218952922,0.3651892248376623,0.3573824954342532,0.3446309354707792,34.09210759943182,33.839163321953315,0.06831384634042714,0.0800018310546875,0.10539471019398083,173.34912743506493,167.701171875,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,8,1972.3269,2026-08-27T16:31:27.894821,2026-08-27T16:34:01.638445,warm,154,31.59090909090909,31.227272727272727,48.23376623376623,48.92857142857143,50.077922077922075,0.6018831168831169,157302.67487012988,44955.80292207793,37301.301168831174,37742.970714285715,37302.59967532468,0.999935064935065,0.9655844155844155,0.8297327318007348,0.4583766233766234,282.9096753246753,152.73233766233764,0.0014792207792207793,42.52762860186689,83.79540590756899,30.213744588744586,15.057900432900432,83.3825190239448,42.40227405894887,40.98024509182224,41.21690562855114,0.40785574776785716,0.3947369622564935,0.3827755301339286,39.827554091416395,0.3947383573457792,0.3846853439529221,0.3732669186282468,36.84683701259638,36.59301199320874,0.06829452514648438,0.0800018310546875,0.10535548091713899,180.95052083333334,175.3030535130719,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,9,1921.8964,2026-08-27T16:34:01.646800,2026-08-27T16:36:34.409964,warm,152,31.25,30.80921052631579,48.60526315789474,49.05263157894737,50.50657894736842,0.6079605263157895,158724.12249999997,45222.95217105263,37767.94309210526,38266.38309210526,37466.844342105265,1.0,0.9619736842105265,0.828491784445862,0.4535526315789474,282.6528289473684,153.84888157894736,0.0014625,43.07487715871711,84.35846197831003,30.442982456140356,15.25986842105263,83.8999482164885,42.75739110043175,41.14255660207648,41.64212691457648,0.38522550884046053,0.3718521278782894,0.3581871273643092,40.07663291529605,0.3671897486636513,0.3558968313116776,0.3428372353001645,35.86279822954165,35.60874806821736,0.06829452514648438,0.08000918618993821,0.1053619384765625,181.08412479575162,175.43331290849673,1.31640625,1.3171211192810457,3.015625,0.0,
duckdb,clickbench_s16_imbalanced,16,imbalanced,10,2023.6075,2026-08-27T16:36:34.412283,2026-08-27T16:39:09.329732,warm,155,31.741935483870968,31.406451612903226,48.541935483870965,48.87741935483871,50.2,0.597483870967742,156098.78303225804,45145.49819354839,36751.47709677419,37106.92064516129,37094.88677419355,0.9999354838709678,0.9634838709677419,0.8140673725475963,0.45929032258064517,281.06077419354835,151.10980645161294,0.001478709677419355,42.336279296875,83.31292099294355,30.065053763440858,14.996236559139787,83.1969630796371,42.3161658266129,40.88079794606855,41.182523248487904,0.38892212701612905,0.37995255796370975,0.36476738911290324,39.78870728326612,0.3737896295362903,0.3657727444556451,0.3525284778225806,35.577183042253765,35.32340934059837,0.06829452514648438,0.08000946044921875,0.1053619384765625,179.42535004058442,173.77845982142858,1.31640625,1.31640625,3.015625,0.0,
