runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,imbalanced-memory,14,0.976098,2.172912871000335,4602.11733910727,2026-04-04T15:50:22.828184,2026-04-04T15:50:25.037757
annoy,imbalanced-memory,15,0.976098,2.150125377999757,4650.891572333756,2026-04-04T15:50:25.325465,2026-04-04T15:50:27.509244
annoy,imbalanced-memory,16,0.976098,2.1641935520001425,4620.6588088011,2026-04-04T15:50:27.806579,2026-04-04T15:50:30.006930
annoy,imbalanced-memory,17,0.976098,2.1597685540000384,4630.125751891016,2026-04-04T15:50:30.290655,2026-04-04T15:50:32.488434
annoy,imbalanced-memory,18,0.976098,2.1726268970001,4602.723097006536,2026-04-04T15:50:32.781993,2026-04-04T15:50:34.990869
annoy,imbalanced-memory,19,0.976098,2.1469176949999564,4657.840411530169,2026-04-04T15:50:35.275683,2026-04-04T15:50:37.458640
annoy,imbalanced-memory,20,0.976098,2.183748618000209,4579.28166162166,2026-04-04T15:50:37.753269,2026-04-04T15:50:39.973653
annoy,imbalanced-memory,21,0.976098,2.2574270439999964,4429.82200757227,2026-04-04T15:50:40.259271,2026-04-04T15:50:42.548576
annoy,imbalanced-memory,22,0.976098,2.160509467999873,4628.537920390446,2026-04-04T15:50:42.843566,2026-04-04T15:50:45.042428
annoy,imbalanced-memory,23,0.976098,2.155272241000148,4639.785085971102,2026-04-04T15:50:45.328866,2026-04-04T15:50:47.518622
annoy,imbalanced-memory,24,0.976098,2.166687518999879,4615.340196640768,2026-04-04T15:50:47.815445,2026-04-04T15:50:50.019109
annoy,imbalanced-memory,25,0.976098,2.181311698999707,4584.39754602047,2026-04-04T15:50:50.306620,2026-04-04T15:50:52.525284
annoy,imbalanced-memory,26,0.976098,2.1793923559998802,4588.434924289763,2026-04-04T15:50:52.821462,2026-04-04T15:50:55.037781
annoy,imbalanced-memory,27,0.976098,2.1506912939998983,4649.667773286887,2026-04-04T15:50:55.327815,2026-04-04T15:50:57.513777
annoy,imbalanced-memory,28,0.976098,2.176955528000235,4593.571100272344,2026-04-04T15:50:57.810109,2026-04-04T15:51:00.024045
annoy,imbalanced-memory,29,0.976098,2.215498752000258,4513.656345313453,2026-04-04T15:51:00.313876,2026-04-04T15:51:02.567777
annoy,imbalanced-memory,30,0.976098,2.166054773000269,4616.688425726507,2026-04-04T15:51:02.863163,2026-04-04T15:51:05.067960
annoy,interleaved-memory,1,0.976098,5.939044482000099,1683.7725378733462,2026-04-04T16:16:28.434109,2026-04-04T16:16:34.373190
annoy,interleaved-memory,2,0.976098,1.1199286500004746,8929.140262637055,2026-04-04T16:16:34.666892,2026-04-04T16:16:35.820057
annoy,interleaved-memory,3,0.976098,1.0280375149995962,9727.271479975056,2026-04-04T16:16:36.099506,2026-04-04T16:16:37.157278
annoy,interleaved-memory,4,0.976098,1.068810575000498,9356.194852390323,2026-04-04T16:16:37.450074,2026-04-04T16:16:38.552085
annoy,interleaved-memory,5,0.976098,1.0274436529998638,9732.893838803368,2026-04-04T16:16:38.834352,2026-04-04T16:16:39.893286
annoy,interleaved-memory,6,0.976098,1.1178206249996947,8945.979145806807,2026-04-04T16:16:40.185095,2026-04-04T16:16:41.338589
annoy,interleaved-memory,7,0.976098,1.0321023480000804,9688.961583487475,2026-04-04T16:16:41.619448,2026-04-04T16:16:42.682319
annoy,interleaved-memory,8,0.976098,1.0544452129997808,9483.660105536539,2026-04-04T16:16:42.973853,2026-04-04T16:16:44.062515
annoy,interleaved-memory,9,0.976098,1.0266101509996588,9740.795948941794,2026-04-04T16:16:44.343719,2026-04-04T16:16:45.401284
annoy,interleaved-memory,10,0.976098,1.0984580000003916,9103.670782129526,2026-04-04T16:16:45.694796,2026-04-04T16:16:46.827966
annoy,interleaved-memory,11,0.976098,1.032786533000035,9682.542984901276,2026-04-04T16:16:47.110345,2026-04-04T16:16:48.174959
annoy,interleaved-memory,12,0.976098,1.067757304999759,9365.424102626257,2026-04-04T16:16:48.468790,2026-04-04T16:16:49.569634
annoy,interleaved-memory,13,0.976098,1.0217119270000694,9787.494631056921,2026-04-04T16:16:49.854187,2026-04-04T16:16:50.908445
annoy,interleaved-memory,14,0.976098,1.1020546700001432,9073.960005993804,2026-04-04T16:16:51.203350,2026-04-04T16:16:52.340626
annoy,interleaved-memory,15,0.976098,1.049681235999742,9526.701685274726,2026-04-04T16:16:52.625815,2026-04-04T16:16:53.707948
annoy,interleaved-memory,16,0.976098,1.0558806539993384,9470.767327844484,2026-04-04T16:16:54.002654,2026-04-04T16:16:55.092519
annoy,interleaved-memory,17,0.976098,1.0451934450002227,9567.606884482393,2026-04-04T16:16:55.380686,2026-04-04T16:16:56.456526
annoy,interleaved-memory,18,0.976098,1.096037040999363,9123.779239141437,2026-04-04T16:16:56.749440,2026-04-04T16:16:57.880811
annoy,interleaved-memory,19,0.976098,1.038871389000633,9625.830594506735,2026-04-04T16:16:58.165694,2026-04-04T16:16:59.235292
annoy,interleaved-memory,20,0.976098,1.0481586679998145,9540.540287743697,2026-04-04T16:16:59.530792,2026-04-04T16:17:00.612918
annoy,interleaved-memory,21,0.976098,1.043407309000031,9583.985001584555,2026-04-04T16:17:00.899917,2026-04-04T16:17:01.975325
annoy,interleaved-memory,22,0.976098,1.0958300080001209,9125.502976734415,2026-04-04T16:17:02.270445,2026-04-04T16:17:03.402549
annoy,interleaved-memory,23,0.976098,1.0441627909995077,9577.05071105595,2026-04-04T16:17:03.689624,2026-04-04T16:17:04.765958
annoy,interleaved-memory,24,0.976098,1.056816450000042,9462.38109749295,2026-04-04T16:17:05.061487,2026-04-04T16:17:06.151453
annoy,interleaved-memory,25,0.976098,1.0455704839996542,9564.156747947474,2026-04-04T16:17:06.438443,2026-04-04T16:17:07.516694
annoy,interleaved-memory,26,0.976098,1.091995443000087,9157.54737265804,2026-04-04T16:17:07.813407,2026-04-04T16:17:08.940258
annoy,interleaved-memory,27,0.976098,1.0316464219995396,9693.24352486773,2026-04-04T16:17:09.227830,2026-04-04T16:17:10.291680
annoy,interleaved-memory,28,0.976098,1.046187106000616,9558.519640170476,2026-04-04T16:17:10.588867,2026-04-04T16:17:11.669833
annoy,interleaved-memory,29,0.976098,1.0553420070000357,9475.601211427625,2026-04-04T16:17:11.961276,2026-04-04T16:17:13.048954
annoy,interleaved-memory,30,0.976098,1.2115037680005116,8254.204620844213,2026-04-04T16:17:13.344986,2026-04-04T16:17:14.594499
annoy,numa-balancing,1,0.976098,6.034777912999743,1657.0618081004475,2026-04-04T16:42:40.188193,2026-04-04T16:42:46.223005
annoy,numa-balancing,2,0.976098,1.177510090999931,8492.496222693166,2026-04-04T16:42:46.511014,2026-04-04T16:42:47.711096
annoy,numa-balancing,3,0.976098,1.1801827459994456,8473.264021099912,2026-04-04T16:42:47.991519,2026-04-04T16:42:49.201075
annoy,numa-balancing,4,0.976098,1.3214341729999433,7567.535488580428,2026-04-04T16:42:49.487532,2026-04-04T16:42:50.832628
annoy,numa-balancing,5,0.976098,1.1831057859999419,8452.329553564106,2026-04-04T16:42:51.112400,2026-04-04T16:42:52.325440
annoy,numa-balancing,6,0.976098,1.1734396430001652,8521.955142432998,2026-04-04T16:42:52.612126,2026-04-04T16:42:53.808812
annoy,numa-balancing,7,0.976098,1.181073409000419,8466.874221191152,2026-04-04T16:42:54.089828,2026-04-04T16:42:55.301588
annoy,numa-balancing,8,0.976098,1.2209854080001605,8190.106068817724,2026-04-04T16:42:55.589691,2026-04-04T16:42:56.841061
annoy,numa-balancing,9,0.976098,1.1864831659995616,8428.269600922173,2026-04-04T16:42:57.126161,2026-04-04T16:42:58.342208
annoy,numa-balancing,10,0.976098,1.184740853999756,8440.664442556701,2026-04-04T16:42:58.630187,2026-04-04T16:42:59.841262
annoy,numa-balancing,11,0.976098,1.2069706169995698,8285.205836128125,2026-04-04T16:43:00.126826,2026-04-04T16:43:01.364517
annoy,numa-balancing,12,0.976098,1.2258040039996558,8157.9110260458965,2026-04-04T16:43:01.650866,2026-04-04T16:43:02.907142
annoy,numa-balancing,13,0.976098,1.1823497830000633,8457.73403419271,2026-04-04T16:43:03.191908,2026-04-04T16:43:04.403217
annoy,numa-balancing,14,0.976098,1.190267902999949,8401.46993361412,2026-04-04T16:43:04.690677,2026-04-04T16:43:05.905469
annoy,numa-balancing,15,0.976098,1.1863722839998445,8429.057332901508,2026-04-04T16:43:06.187460,2026-04-04T16:43:07.404622
annoy,numa-balancing,16,0.976098,1.230178803999479,8128.899609949901,2026-04-04T16:43:07.692424,2026-04-04T16:43:08.953516
annoy,numa-balancing,17,0.976098,1.1787181889994827,8483.792049131083,2026-04-04T16:43:09.236209,2026-04-04T16:43:10.445280
annoy,numa-balancing,18,0.976098,1.183377453000503,8450.389159134798,2026-04-04T16:43:10.730917,2026-04-04T16:43:11.940474
annoy,numa-balancing,19,0.976098,1.1793394979995355,8479.322550429782,2026-04-04T16:43:12.224001,2026-04-04T16:43:13.435224
annoy,numa-balancing,20,0.976098,1.2257735249995676,8158.1138734445485,2026-04-04T16:43:13.724745,2026-04-04T16:43:14.981340
annoy,numa-balancing,21,0.976098,1.1890820680000616,8409.848461359088,2026-04-04T16:43:15.264372,2026-04-04T16:43:16.484646
annoy,numa-balancing,22,0.976098,1.1897380230002454,8405.211741306126,2026-04-04T16:43:16.770227,2026-04-04T16:43:17.987286
