round,elapsed_ms,tag
0,0.054343,alloc
1,0.052635,alloc
2,0.053423,alloc
3,0.053774,alloc
4,0.053464,alloc
5,0.053194,alloc
6,0.057293,alloc
7,0.053543,alloc
8,0.053389,alloc
9,0.053051,alloc
10,0.052830,alloc
11,0.052680,alloc
12,0.053638,alloc
13,0.052854,alloc
14,0.053443,alloc
15,0.052579,alloc
16,0.061543,alloc
17,0.053379,alloc
18,0.053629,alloc
19,0.053314,alloc
