time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable
2025-11-30T23:15:01.837390,525594600,512524300,513182324,252,56096,61888,3656,34359738367,322024,15548,6144,9404,104,262466300,252325912,10140388,200,47020,24448,2440,263128300,260201412,2926888,52,9076,37440,1216
2025-11-30T23:15:02.837641,525594600,515147728,513440912,770828,57680,101548,2816,34359738367,322472,15548,6144,9404,104,262466300,254340624,8125676,770776,48944,63380,2464,263128300,260807104,2321196,52,8736,38168,352
2025-11-30T23:15:03.838034,525594600,514321752,512552320,621784,507260,760512,7408,34359738367,325480,15548,6144,9404,104,262466300,254182268,8284032,386480,52656,476188,5440,263128300,260139484,2988816,235304,455108,284324,1968
2025-11-30T23:15:04.838580,525594600,513822072,512120792,687144,847636,888768,7408,34359738367,325480,15548,6144,9404,104,262466300,254064440,8401860,431764,52668,561096,5440,263128300,259757632,3370668,255284,794968,327672,1968
2025-11-30T23:15:05.839299,525594600,513833292,512132016,629228,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254074800,8391500,395096,52668,561104,5440,263128300,259758492,3369808,234132,795212,327680,1968
2025-11-30T23:15:06.839863,525594600,513847648,512146372,572820,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254088724,8377576,359616,52668,561104,5440,263128300,259758924,3369376,213204,795212,327680,1968
2025-11-30T23:15:07.840468,525594600,513870716,512169440,516452,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254111304,8354996,323744,52668,561104,5440,263128300,259759412,3368888,192708,795212,327680,1968
2025-11-30T23:15:08.841149,525594600,513896288,512195012,460144,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254136672,8329628,288136,52668,561104,5440,263128300,259759616,3368684,172008,795212,327680,1968
2025-11-30T23:15:09.841670,525594600,513925752,512224488,404304,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254166120,8300180,252920,52668,561104,5440,263128300,259759632,3368668,151384,795212,327680,1968
2025-11-30T23:15:10.842061,525594600,513951188,512249924,347908,847880,888784,7408,34359738367,325464,15548,6144,9404,104,262466300,254191556,8274744,217200,52668,561104,5440,263128300,259759632,3368668,130708,795212,327680,1968
2025-11-30T23:15:11.842477,525594600,513991344,512290080,291620,847784,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254231336,8234964,182000,52572,561104,5440,263128300,259760008,3368292,109620,795212,327680,1968
2025-11-30T23:15:12.842951,525594600,514031264,512330060,235336,847684,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254270892,8195408,146316,52472,561104,5440,263128300,259760372,3367928,89020,795212,327680,1968
2025-11-30T23:15:13.843476,525594600,514067508,512366304,179204,847684,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254305704,8160596,110860,52472,561104,5440,263128300,259761804,3366496,68344,795212,327680,1968
2025-11-30T23:15:14.843945,525594600,514084676,512383472,122828,847684,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254321616,8144684,75336,52472,561104,5440,263128300,259763060,3365240,47472,795212,327680,1968
2025-11-30T23:15:15.847356,525594600,514113872,512413468,75676,847684,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254350272,8116028,45564,52472,561104,5440,263128300,259763600,3364700,30112,795212,327680,1968
2025-11-30T23:15:16.848126,525594600,514131048,512432696,74588,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254365668,8100632,44852,52476,561104,5440,263128300,259765380,3362920,29736,795212,327680,1968
2025-11-30T23:15:17.848753,525594600,514150188,512451940,74588,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254384224,8082076,44852,52476,561104,5440,263128300,259765964,3362336,29736,795212,327680,1968
2025-11-30T23:15:18.849296,525594600,514168724,512470480,74592,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254402028,8064272,44856,52476,561104,5440,263128300,259766696,3361604,29736,795212,327680,1968
2025-11-30T23:15:19.850067,525594600,514189276,512491032,74592,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254418784,8047516,44856,52476,561104,5440,263128300,259770492,3357808,29736,795212,327680,1968
2025-11-30T23:15:20.850827,525594600,514202428,512504188,74384,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254431912,8034388,44736,52476,561104,5440,263128300,259770516,3357784,29648,795212,327680,1968
2025-11-30T23:15:21.854964,525594600,514214232,512515992,74384,847688,888784,7408,34359738367,325432,15548,6144,9404,104,262466300,254443308,8022992,44736,52476,561104,5440,263128300,259770924,3357376,29648,795212,327680,1968
