time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T23:46:18.463,numa-balancing,47.501,normal,max,2243,0,0.00,217165824,2107695104,0,0,20358,500177,0,434123,303585,73283,73283,0
2026-08-29T23:46:18.963,numa-balancing,48.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500177,0,434188,303649,73283,73283,0
2026-08-29T23:46:19.463,numa-balancing,48.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500177,0,434188,303649,73283,73283,0
2026-08-29T23:46:19.963,numa-balancing,49.001,normal,max,2241,0,0.00,217165824,2107695104,0,0,20358,500184,0,434188,303649,73283,73283,0
2026-08-29T23:46:20.463,numa-balancing,49.501,normal,max,2243,0,0.00,217165824,2107695104,0,0,20358,500184,0,434196,303657,73283,73283,0
2026-08-29T23:46:20.963,numa-balancing,50.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500220,0,434196,303657,73283,73283,0
2026-08-29T23:46:21.463,numa-balancing,50.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500230,0,434235,303694,73284,73284,0
2026-08-29T23:46:21.963,numa-balancing,51.001,normal,max,2241,0,0.00,217165824,2107695104,0,0,20358,500230,0,434238,303695,73286,73286,0
2026-08-29T23:46:22.463,numa-balancing,51.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500231,0,434242,303698,73286,73286,0
2026-08-29T23:46:22.963,numa-balancing,52.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,500236,0,434244,303699,73286,73286,0
2026-08-29T23:46:23.463,numa-balancing,52.501,normal,max,2243,0,0.00,217165824,2107695104,0,0,20358,501363,0,434398,303820,73291,73291,0
2026-08-29T23:46:23.963,numa-balancing,53.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,501363,0,434686,303992,73294,73294,0
2026-08-29T23:46:24.463,numa-balancing,53.501,normal,max,2241,0,0.00,217165824,2107695104,0,0,20358,501363,0,434732,304016,73295,73295,0
2026-08-29T23:46:24.963,numa-balancing,54.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,501363,0,435269,304484,73297,73297,0
2026-08-29T23:46:25.463,numa-balancing,54.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,501363,0,435346,304531,73298,73298,0
2026-08-29T23:46:25.963,numa-balancing,55.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,502340,0,435505,304653,73306,73306,0
2026-08-29T23:46:26.463,numa-balancing,55.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,502585,0,436057,304981,73309,73309,0
2026-08-29T23:46:26.963,numa-balancing,56.001,normal,max,2241,0,0.00,217165824,2107695104,0,0,20358,502838,0,436260,305163,73309,73309,0
2026-08-29T23:46:27.463,numa-balancing,56.501,normal,max,2243,0,0.00,217165824,2107695104,0,0,20358,503084,0,436869,305694,73310,73310,0
2026-08-29T23:46:27.963,numa-balancing,57.001,normal,max,2242,0,0.00,217100288,2107695104,0,0,20358,504112,0,437287,305861,73336,73336,0
2026-08-29T23:46:28.463,numa-balancing,57.501,normal,max,2243,0,0.00,217100288,2107695104,0,0,20358,504350,0,438126,306564,73356,73356,0
2026-08-29T23:46:28.963,numa-balancing,58.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,505303,0,438530,306828,73373,73373,0
2026-08-29T23:46:29.463,numa-balancing,58.501,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,505459,0,439232,307402,73383,73383,0
2026-08-29T23:46:29.963,numa-balancing,59.001,normal,max,2242,0,0.00,217165824,2107695104,0,0,20358,506489,0,439662,307688,73398,73398,0
2026-08-29T23:46:30.463,numa-balancing,59.501,normal,max,2243,0,0.00,217165824,2107695104,0,0,20358,506661,0,440569,308498,73403,73403,0
2026-08-29T23:46:30.963,numa-balancing,60.001,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,506988,0,440974,308698,73403,73403,0
2026-08-29T23:46:31.463,numa-balancing,60.502,3.5G,3500M,2244,0,0.00,217165824,2107695104,0,0,20358,507399,0,441269,308972,73407,73407,0
2026-08-29T23:46:31.963,numa-balancing,61.002,3.5G,3500M,2244,0,0.00,217165824,2107695104,0,0,20358,508383,0,441639,309232,73413,73413,0
2026-08-29T23:46:32.463,numa-balancing,61.502,3.5G,3500M,2242,0,0.00,216821760,2107695104,0,0,20358,508383,0,441738,309280,73417,73417,0
2026-08-29T23:46:32.963,numa-balancing,62.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,508383,0,442309,309770,73423,73423,0
2026-08-29T23:46:33.463,numa-balancing,62.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,508383,0,442375,309805,73423,73423,0
2026-08-29T23:46:33.963,numa-balancing,63.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,508383,0,442407,309826,73424,73424,0
2026-08-29T23:46:34.463,numa-balancing,63.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,508710,0,442729,309923,73432,73432,0
2026-08-29T23:46:34.963,numa-balancing,64.002,3.5G,3500M,2242,0,0.00,217100288,2107695104,0,0,20358,509362,0,443228,310338,73432,73432,0
2026-08-29T23:46:35.463,numa-balancing,64.502,3.5G,3500M,2242,0,0.00,217100288,2107695104,0,0,20358,509362,0,443233,310341,73432,73432,0
2026-08-29T23:46:35.963,numa-balancing,65.002,3.5G,3500M,2240,0,0.00,216682496,2107695104,0,0,20358,510419,0,443706,310731,73441,73441,0
2026-08-29T23:46:36.463,numa-balancing,65.502,3.5G,3500M,2242,0,0.00,216682496,2107695104,0,0,20358,510419,0,444327,311220,73445,73445,0
2026-08-29T23:46:36.963,numa-balancing,66.002,3.5G,3500M,2240,0,0.00,217165824,2107695104,0,0,20358,510419,0,444379,311244,73445,73445,0
2026-08-29T23:46:37.463,numa-balancing,66.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,510419,0,444410,311265,73445,73445,0
2026-08-29T23:46:37.963,numa-balancing,67.002,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,510503,0,444494,311336,73445,73445,0
2026-08-29T23:46:38.463,numa-balancing,67.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,511946,0,445142,311857,73453,73453,0
2026-08-29T23:46:38.963,numa-balancing,68.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,511946,0,445307,311939,73455,73455,0
2026-08-29T23:46:39.463,numa-balancing,68.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,511946,0,445845,312408,73463,73463,0
2026-08-29T23:46:39.963,numa-balancing,69.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,511946,0,445934,312453,73463,73463,0
2026-08-29T23:46:40.463,numa-balancing,69.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,511946,0,445966,312475,73463,73463,0
2026-08-29T23:46:40.963,numa-balancing,70.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,513078,0,446390,312725,73479,73479,0
2026-08-29T23:46:41.463,numa-balancing,70.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,513078,0,446991,313226,73484,73484,0
2026-08-29T23:46:41.963,numa-balancing,71.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,514022,0,447384,313479,73504,73504,0
2026-08-29T23:46:42.463,numa-balancing,71.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,514187,0,447951,313911,73516,73516,0
2026-08-29T23:46:42.963,numa-balancing,72.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,515129,0,448377,314189,73538,73538,0
2026-08-29T23:46:43.463,numa-balancing,72.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,515373,0,449143,314818,73554,73554,0
2026-08-29T23:46:43.963,numa-balancing,73.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,515373,0,449222,314861,73556,73556,0
2026-08-29T23:46:44.463,numa-balancing,73.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,516479,0,450236,315610,73590,73590,0
2026-08-29T23:46:44.963,numa-balancing,74.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,517411,0,450594,315861,73602,73602,0
2026-08-29T23:46:45.463,numa-balancing,74.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,517655,0,451420,316460,73613,73613,0
2026-08-29T23:46:45.963,numa-balancing,75.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,518676,0,451592,316553,73616,73616,0
2026-08-29T23:46:46.463,numa-balancing,75.502,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,518920,0,452689,317454,73629,73629,0
2026-08-29T23:46:46.963,numa-balancing,76.002,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,519873,0,453082,317707,73649,73649,0
2026-08-29T23:46:47.463,numa-balancing,76.502,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,520023,0,453788,318281,73659,73659,0
2026-08-29T23:46:47.963,numa-balancing,77.002,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,520962,0,454167,318552,73676,73676,0
2026-08-29T23:46:48.463,numa-balancing,77.502,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,521135,0,455039,319201,73686,73686,0
2026-08-29T23:46:48.963,numa-balancing,78.002,3.5G,3500M,2241,0,0.00,217165824,2107695104,0,0,20358,521454,0,455293,319327,73687,73687,0
2026-08-29T23:46:49.463,numa-balancing,78.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,522434,0,455824,319727,73695,73695,0
2026-08-29T23:46:49.963,numa-balancing,79.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,522434,0,455954,319793,73695,73695,0
2026-08-29T23:46:50.463,numa-balancing,79.502,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,522586,0,456350,320128,73697,73697,0
2026-08-29T23:46:50.963,numa-balancing,80.002,3.5G,3500M,2242,0,0.00,217165824,2107695104,0,0,20358,522586,0,456435,320185,73699,73699,0
2026-08-29T23:46:51.463,numa-balancing,80.502,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,522586,0,456608,320345,73700,73700,0
2026-08-29T23:46:51.963,numa-balancing,81.002,3.5G,3500M,2243,0,0.00,217165824,2107695104,0,0,20358,522586,0,456608,320345,73700,73700,0
2026-08-29T23:46:52.463,numa-balancing,81.502,3.5G,3500M,2244,0,0.00,217165824,2107695104,0,0,20358,522586,0,456610,320347,73700,73700,0
2026-08-29T23:46:52.963,numa-balancing,82.002,3.5G,3500M,2244,0,0.00,217169920,2107695104,0,0,20358,523798,0,457073,320595,73715,73715,0
2026-08-29T23:46:53.463,numa-balancing,82.502,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,523798,0,457709,321135,73728,73728,0
2026-08-29T23:46:53.963,numa-balancing,83.002,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,523798,0,457796,321184,73728,73728,0
2026-08-29T23:46:54.463,numa-balancing,83.502,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,523798,0,457825,321202,73728,73728,0
2026-08-29T23:46:54.963,numa-balancing,84.002,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,523798,0,457825,321202,73728,73728,0
2026-08-29T23:46:55.463,numa-balancing,84.502,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,525009,0,458264,321437,73739,73739,0
2026-08-29T23:46:55.963,numa-balancing,85.002,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,525009,0,458392,321516,73749,73749,0
2026-08-29T23:46:56.463,numa-balancing,85.502,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,525009,0,458924,321987,73753,73753,0
2026-08-29T23:46:56.963,numa-balancing,86.002,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,525009,0,459003,322023,73753,73753,0
2026-08-29T23:46:57.463,numa-balancing,86.502,3.5G,3500M,2243,0,0.00,217169920,2107695104,0,0,20358,525009,0,459041,322044,73753,73753,0
2026-08-29T23:46:57.963,numa-balancing,87.002,3.5G,3500M,2243,0,0.00,217169920,2107695104,0,0,20358,525980,0,459381,322256,73756,73756,0
2026-08-29T23:46:58.463,numa-balancing,87.502,3.5G,3500M,2242,0,0.00,217169920,2107695104,0,0,20358,526218,0,459509,322322,73757,73757,0
2026-08-29T23:46:58.963,numa-balancing,88.002,3.5G,3500M,2242,0,0.00,217174016,2107695104,0,0,20358,527075,0,460448,323061,73768,73768,0
2026-08-29T23:46:59.463,numa-balancing,88.502,3.5G,3500M,2241,0,0.00,217174016,2107695104,0,0,20358,527404,0,460840,323298,73769,73769,0
2026-08-29T23:46:59.963,numa-balancing,89.002,3.5G,3500M,2242,0,0.00,217174016,2107695104,0,0,20358,527807,0,461545,323918,73773,73773,0
