time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:46:20.853,repl-dynamic,10.501,normal,max,4216,0,0.00,2282897408,2106712064,0,0,456583,458150,0,0,0,1331547,0,0,0,360242,504233,504233,0,1008466,1645740,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:21.353,repl-dynamic,11.001,normal,max,4217,0,0.00,2282897408,2106712064,0,0,456583,458150,0,0,0,1331547,0,0,0,360242,504233,504233,0,1008466,1645740,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:21.853,repl-dynamic,11.501,normal,max,4218,0,0.00,2282897408,2106712064,0,0,456583,458150,0,0,0,1331547,0,0,0,360242,504233,504233,0,1008466,1645740,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:22.353,repl-dynamic,12.001,normal,max,4218,0,0.00,2282901504,2106712064,0,0,456583,458150,0,0,0,1331547,0,0,0,360242,504233,504233,0,1008466,1645740,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:22.853,repl-dynamic,12.501,normal,max,4218,0,0.00,2282901504,2106712064,0,0,456583,458150,0,0,0,1331547,0,0,0,360242,504233,504233,0,1008466,1645740,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:23.353,repl-dynamic,13.001,normal,max,4218,0,0.00,2282901504,2106712064,0,0,456583,458150,0,0,0,1331548,0,0,0,360242,504234,504234,0,1008468,1645741,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:23.853,repl-dynamic,13.501,normal,max,4217,0,0.00,2282901504,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:24.353,repl-dynamic,14.001,normal,max,4217,0,0.00,2282438656,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:24.853,repl-dynamic,14.501,normal,max,4218,0,0.00,2282438656,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:25.353,repl-dynamic,15.001,normal,max,4217,0,0.00,2282438656,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:25.853,repl-dynamic,15.501,normal,max,4218,0,0.00,2282438656,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:26.353,repl-dynamic,16.001,normal,max,4218,0,0.00,2282921984,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:26.853,repl-dynamic,16.501,normal,max,4216,0,0.00,2282921984,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:27.353,repl-dynamic,17.001,normal,max,4217,0,0.00,2282921984,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:27.853,repl-dynamic,17.501,normal,max,4217,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:28.353,repl-dynamic,18.001,normal,max,4216,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:28.853,repl-dynamic,18.501,normal,max,4217,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:29.353,repl-dynamic,19.001,normal,max,4217,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
