time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T23:39:45.303,interleaved,18.001,normal,max,2244,0,0.00,217124864,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:45.803,interleaved,18.501,normal,max,2244,0,0.00,216641536,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:46.303,interleaved,19.001,normal,max,2244,0,0.00,216641536,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:46.803,interleaved,19.501,normal,max,2243,0,0.00,216641536,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:47.303,interleaved,20.001,normal,max,2243,0,0.00,216641536,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:47.803,interleaved,20.501,normal,max,2243,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:48.303,interleaved,21.001,normal,max,2242,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:48.803,interleaved,21.501,normal,max,2243,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:49.303,interleaved,22.001,normal,max,2242,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:49.803,interleaved,22.501,normal,max,2243,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:50.303,interleaved,23.001,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:50.803,interleaved,23.501,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:51.303,interleaved,24.001,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:51.803,interleaved,24.501,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:52.303,interleaved,25.001,normal,max,2245,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:52.803,interleaved,25.501,normal,max,2245,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:53.303,interleaved,26.001,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:53.803,interleaved,26.501,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:54.303,interleaved,27.001,normal,max,2245,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:54.803,interleaved,27.501,normal,max,2244,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:55.303,interleaved,28.001,normal,max,2245,0,0.00,217128960,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:55.803,interleaved,28.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:56.303,interleaved,29.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:56.803,interleaved,29.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:57.303,interleaved,30.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:57.803,interleaved,30.501,normal,max,2244,0,0.00,216649728,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:58.303,interleaved,31.001,normal,max,2244,0,0.00,216649728,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:58.803,interleaved,31.501,normal,max,2244,0,0.00,216649728,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:59.303,interleaved,32.001,normal,max,2244,0,0.00,216649728,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:39:59.803,interleaved,32.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:00.303,interleaved,33.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:00.803,interleaved,33.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:01.303,interleaved,34.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:01.803,interleaved,34.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:02.303,interleaved,35.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:02.803,interleaved,35.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:03.303,interleaved,36.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:03.803,interleaved,36.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:04.303,interleaved,37.001,normal,max,2245,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:04.803,interleaved,37.501,normal,max,2245,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:05.303,interleaved,38.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:05.803,interleaved,38.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:06.303,interleaved,39.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:06.803,interleaved,39.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:07.303,interleaved,40.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:07.803,interleaved,40.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:08.303,interleaved,41.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:08.803,interleaved,41.501,normal,max,2242,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:09.303,interleaved,42.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:09.803,interleaved,42.501,normal,max,2242,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:10.303,interleaved,43.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:10.803,interleaved,43.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:11.303,interleaved,44.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:11.803,interleaved,44.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:12.303,interleaved,45.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:12.803,interleaved,45.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:13.303,interleaved,46.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:13.803,interleaved,46.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:14.303,interleaved,47.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:14.803,interleaved,47.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:15.303,interleaved,48.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:15.803,interleaved,48.501,normal,max,2242,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:16.303,interleaved,49.001,normal,max,2243,0,0.00,217042944,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:16.803,interleaved,49.501,normal,max,2242,0,0.00,217042944,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:17.303,interleaved,50.001,normal,max,2243,0,0.00,217042944,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:17.803,interleaved,50.501,normal,max,2244,0,0.00,217042944,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:18.303,interleaved,51.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:18.803,interleaved,51.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:19.303,interleaved,52.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:19.803,interleaved,52.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:20.303,interleaved,53.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:20.803,interleaved,53.501,normal,max,2245,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:21.303,interleaved,54.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:21.803,interleaved,54.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:22.303,interleaved,55.001,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:22.803,interleaved,55.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:23.303,interleaved,56.001,normal,max,2242,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:23.803,interleaved,56.501,normal,max,2243,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:24.303,interleaved,57.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:24.803,interleaved,57.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:25.303,interleaved,58.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:25.803,interleaved,58.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:26.303,interleaved,59.001,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:26.803,interleaved,59.501,normal,max,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:27.304,interleaved,60.001,3.5G,3500M,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:27.804,interleaved,60.501,3.5G,3500M,2244,0,0.00,217133056,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:28.304,interleaved,61.001,3.5G,3500M,2244,0,0.00,216653824,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:28.804,interleaved,61.501,3.5G,3500M,2243,0,0.00,216653824,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:29.304,interleaved,62.001,3.5G,3500M,2244,0,0.00,216653824,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:29.804,interleaved,62.501,3.5G,3500M,2243,0,0.00,216653824,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:30.304,interleaved,63.001,3.5G,3500M,2244,0,0.00,217137152,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:30.804,interleaved,63.501,3.5G,3500M,2244,0,0.00,217137152,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:31.304,interleaved,64.001,3.5G,3500M,2244,0,0.00,217137152,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:31.804,interleaved,64.501,3.5G,3500M,2243,0,0.00,217137152,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:32.304,interleaved,65.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:32.804,interleaved,65.501,3.5G,3500M,2242,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:33.304,interleaved,66.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:33.804,interleaved,66.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:34.304,interleaved,67.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:34.804,interleaved,67.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:35.304,interleaved,68.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:35.804,interleaved,68.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:36.304,interleaved,69.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:36.804,interleaved,69.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:37.304,interleaved,70.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:37.804,interleaved,70.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:38.304,interleaved,71.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:38.804,interleaved,71.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:39.304,interleaved,72.001,3.5G,3500M,2241,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:39.804,interleaved,72.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:40.304,interleaved,73.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:40.804,interleaved,73.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:41.304,interleaved,74.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:41.804,interleaved,74.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:42.304,interleaved,75.001,3.5G,3500M,2244,0,0.00,217067520,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:42.804,interleaved,75.501,3.5G,3500M,2244,0,0.00,217067520,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:43.304,interleaved,76.001,3.5G,3500M,2244,0,0.00,217067520,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:43.804,interleaved,76.501,3.5G,3500M,2244,0,0.00,217067520,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:44.304,interleaved,77.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:44.804,interleaved,77.501,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:45.304,interleaved,78.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:45.804,interleaved,78.501,3.5G,3500M,2241,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:46.304,interleaved,79.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:46.804,interleaved,79.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:47.304,interleaved,80.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:47.804,interleaved,80.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:48.304,interleaved,81.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:48.804,interleaved,81.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:49.304,interleaved,82.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:49.804,interleaved,82.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:50.304,interleaved,83.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:50.804,interleaved,83.501,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:51.304,interleaved,84.001,3.5G,3500M,2243,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:51.804,interleaved,84.501,3.5G,3500M,2245,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:52.304,interleaved,85.001,3.5G,3500M,2244,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:52.804,interleaved,85.501,3.5G,3500M,2245,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:53.304,interleaved,86.001,3.5G,3500M,2245,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:53.804,interleaved,86.501,3.5G,3500M,2245,0,0.00,217141248,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:54.304,interleaved,87.001,3.5G,3500M,2244,0,0.00,217083904,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:54.804,interleaved,87.501,3.5G,3500M,2244,0,0.00,217083904,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:55.304,interleaved,88.001,3.5G,3500M,2245,0,0.00,217083904,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:55.804,interleaved,88.501,3.5G,3500M,2245,0,0.00,217083904,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:56.304,interleaved,89.001,3.5G,3500M,2244,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:56.804,interleaved,89.501,3.5G,3500M,2244,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:57.304,interleaved,90.001,3.5G,3500M,2244,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:57.804,interleaved,90.501,3.5G,3500M,2244,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:58.304,interleaved,91.001,3.5G,3500M,2245,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
2026-08-29T23:40:58.804,interleaved,91.501,3.5G,3500M,2243,0,0.00,217145344,2107424768,0,0,20347,401893,0,366363,254413,68864,68864,0
