time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:34:28.321,repl-firsttouch,27.003,normal,max,3515,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:28.818,repl-firsttouch,27.501,normal,max,3514,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:29.318,repl-firsttouch,28.001,normal,max,3516,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:29.818,repl-firsttouch,28.501,normal,max,3516,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:30.318,repl-firsttouch,29.001,normal,max,3516,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:30.818,repl-firsttouch,29.501,normal,max,3515,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:31.318,repl-firsttouch,30.001,normal,max,3515,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:31.818,repl-firsttouch,30.501,normal,max,3516,0,0.00,1547141120,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:32.318,repl-firsttouch,31.001,normal,max,3516,0,0.00,1546899456,2106564608,0,0,457119,458741,0,0,0,1333358,0,0,0,356532,324602,324602,0,828792,1644470,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:32.818,repl-firsttouch,31.501,normal,max,3516,0,0.00,1547145216,2106564608,0,0,457119,458741,0,0,0,1333401,0,0,0,356532,324645,324645,0,828878,1644513,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:33.318,repl-firsttouch,32.001,normal,max,3516,0,0.00,1547145216,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:33.818,repl-firsttouch,32.501,normal,max,3516,0,0.00,1547145216,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:34.318,repl-firsttouch,33.001,normal,max,3516,0,0.00,1547145216,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:34.818,repl-firsttouch,33.501,normal,max,3513,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:35.318,repl-firsttouch,34.001,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:35.818,repl-firsttouch,34.501,normal,max,3515,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:36.318,repl-firsttouch,35.001,normal,max,3515,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:36.818,repl-firsttouch,35.501,normal,max,3515,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:37.318,repl-firsttouch,36.001,normal,max,3514,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:37.818,repl-firsttouch,36.501,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:38.318,repl-firsttouch,37.001,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:38.818,repl-firsttouch,37.501,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333408,0,0,0,356532,324652,324652,0,828892,1644520,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:39.318,repl-firsttouch,38.001,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333423,0,0,0,356532,324667,324667,0,828922,1644535,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:39.818,repl-firsttouch,38.501,normal,max,3515,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:40.318,repl-firsttouch,39.001,normal,max,3516,0,0.00,1547350016,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:40.818,repl-firsttouch,39.501,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:41.318,repl-firsttouch,40.001,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:41.818,repl-firsttouch,40.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:42.318,repl-firsttouch,41.001,normal,max,3514,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:42.818,repl-firsttouch,41.501,normal,max,3516,0,0.00,1546997760,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:43.318,repl-firsttouch,42.001,normal,max,3516,0,0.00,1546997760,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:43.818,repl-firsttouch,42.501,normal,max,3516,0,0.00,1546997760,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:44.318,repl-firsttouch,43.001,normal,max,3517,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:44.818,repl-firsttouch,43.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:45.318,repl-firsttouch,44.001,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:45.818,repl-firsttouch,44.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:46.318,repl-firsttouch,45.001,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:46.818,repl-firsttouch,45.501,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:47.318,repl-firsttouch,46.001,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:47.818,repl-firsttouch,46.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:48.318,repl-firsttouch,47.001,normal,max,3513,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:48.818,repl-firsttouch,47.501,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:49.318,repl-firsttouch,48.001,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:49.818,repl-firsttouch,48.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:50.318,repl-firsttouch,49.001,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:50.818,repl-firsttouch,49.501,normal,max,3514,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:51.318,repl-firsttouch,50.001,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:51.818,repl-firsttouch,50.501,normal,max,3515,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:52.318,repl-firsttouch,51.001,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:52.818,repl-firsttouch,51.501,normal,max,3514,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:53.318,repl-firsttouch,52.001,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:53.818,repl-firsttouch,52.501,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:54.318,repl-firsttouch,53.001,normal,max,3516,0,0.00,1547481088,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:54.818,repl-firsttouch,53.501,normal,max,3516,0,0.00,1547005952,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:55.318,repl-firsttouch,54.001,normal,max,3515,0,0.00,1547005952,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:55.818,repl-firsttouch,54.501,normal,max,3516,0,0.00,1547005952,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:56.318,repl-firsttouch,55.001,normal,max,3516,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:56.818,repl-firsttouch,55.501,normal,max,3516,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:57.318,repl-firsttouch,56.001,normal,max,3516,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:57.818,repl-firsttouch,56.501,normal,max,3514,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:58.318,repl-firsttouch,57.001,normal,max,3515,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:58.818,repl-firsttouch,57.501,normal,max,3516,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
2026-08-29T20:34:59.318,repl-firsttouch,58.001,normal,max,3516,0,0.00,1547489280,2106564608,0,0,457119,458741,0,0,0,1333440,0,0,0,356532,324684,324684,0,828956,1644552,0,0,469,0,464,232,124,124,0
