label,dataset,runner_name,tag,recall,total_time,qps,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,exec,inst_skt0,inst_skt1,inst_skt2,inst_skt3,exec_skt0,exec_skt1,exec_skt2,exec_skt3,cpu_balance,l3hit,l2miss,l3miss,l3mpi,l2mpi,upi_to_mc,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,warmup_s,qps_std,runs
ann,gist-960-euclidean,usearch,interleaved-memory,0.97754,0.5633839255625048,1775.195476434381,1.0,25.0,24.3125,24.5,25.125,24.8125,0.41,85632.44125,0.318125,21066.66125,21174.378125,21958.62875,21432.774375,0.31375,0.315625,0.326875,0.319375,0.9544696788680952,0.100625,156.195,138.328125,0.0016,0.0018,0.6787500000000001,100.01990478515626,163.87984802246095,59.54166666666667,36.104166666666664,147.24795288085937,134.58966064453125,12.658294067382812,33.96379150390625,33.6699658203125,33.96894348144531,32.98695495605469,7.232892990112305,1.9362545013427734,1.7785472869873047,1.7446517944335938,1.7734394073486328,26.02734375,8.6484375,5.32421875,4.775390625,7.279296875,0.0,19.710678430985375,16
ann,gist-960-euclidean,usearch,numa-balancing,0.97754,1.0080868692380787,1055.7145537579588,1.1904761904761905,25.404761904761905,18.785714285714285,26.88095238095238,22.523809523809526,32.45,0.42642857142857143,53856.759999999995,0.2007142857142857,10684.935952380953,14910.323333333332,12336.381666666668,16323.501750000001,0.15952380952380954,0.2235714285714286,0.18452380952380953,0.2373809523809524,0.5012519992201827,0.11190476190476191,97.07000000000001,84.84190476190476,0.0015880952380952383,0.0018,0.6799999999999999,62.24428687686012,112.88497930617558,41.1125,22.395833333333336,92.08484654017857,84.02292131696429,8.061926850818452,19.839061569940476,33.15120535714286,12.70986281622024,18.322789248511906,7.234681079262181,0.8925849513003701,5.058292087755706,0.5772091714959395,0.7065948687101665,26.032175164473685,6.673108552631579,12.516652960526315,1.885279605263158,4.957134046052632,0.0,279.1260565596258,21
ann,glove-100-angular,annoy,default,0.9769409999999998,17.222517934235302,581.0297293525076,17.176470588235293,39.11673394848135,41.88872068435217,32.731305267204924,18.80002883506344,20.609453094963474,0.17646674356016917,42696.76071534987,0.15893382352941177,18119.04571799308,8129.808433775472,8321.824955545944,8126.081889657824,0.27009491541714725,0.12132833525567088,0.12403618800461359,0.12095588235294118,0.44178884612022157,0.135500768935025,149.7019160899654,115.65980584390618,0.00269828431372549,0.0034724817377931563,0.5602705690119185,43.51001289810598,84.38218866649659,30.45489315007049,15.475718473663976,79.44457578618726,67.93870396128254,11.505871204932072,61.13126008828297,1.224299004542649,1.3957022630925455,4.187443029864941,5.809367474387674,3.524164646508739,0.6662854973236811,0.6867118738835154,0.932206355714193,19.23781099066465,9.340981946547,2.4683692870530565,2.2382759936082275,5.190183763456363,0.0,15.814565702995768,17
ann,glove-100-angular,annoy,imbalanced-memory,0.976941,18.259480617333306,547.9723146485849,18.333333333333332,41.2796697626419,41.11256736612774,92.08978328173376,59.91961930971219,81.20851966517601,0.16788854489164085,40140.05275220731,0.14919665176011923,17148.18279795895,7715.951751404656,7617.642312693498,7658.275668845316,0.2554241486068111,0.11467492260061919,0.11356679279899096,0.11373409012727898,0.4382933122811147,0.15012188969154916,143.85574360738445,108.07859821121431,0.0026746347895883495,0.0035472812750831323,0.5454051140924207,37.80833341776495,70.98467735935976,25.75261820127661,13.58011027022895,72.16637603815055,62.19395626744622,9.972419544956141,61.96917255493206,0.05546229277301198,0.10605315653308107,0.0632687317251462,3.784012702659324,3.670668240225571,0.04799652099609375,0.034168243408203125,0.031177520751953125,19.220569870857698,15.5799448708577,0.62890625,0.484375,2.52734375,0.0,13.632485605522595,15
ann,glove-100-angular,annoy,interleaved-memory,0.976941,8.880436693758698,1126.1084696761097,8.89655172413793,25.0,24.739942528735632,23.879789272030653,24.98323754789272,24.94348659003831,0.327389846743295,80985.99061781609,0.30151340996168585,20243.324391762453,19646.0739894636,20634.619865900382,20461.971901340996,0.3018007662835249,0.2929789272030651,0.3075287356321839,0.3044109195402299,0.9492271615034032,0.08282088122605365,288.0944109195402,238.52530172413793,0.002938122605363985,0.0035654214559386974,0.6680938697318007,112.66586380414122,181.90012863685345,66.22597381864622,40.83481002554278,168.89649246625058,144.7212797739314,24.175212570716596,35.71028453607669,35.62687415813578,36.97700243485842,36.40711904708453,3.816746271433045,1.0859335482805625,0.9106973998848049,0.9025239104055354,0.9175922459569471,19.183004445043103,7.389399619851533,3.4791086715756703,3.1582199622844827,5.1562761913314175,0.0,6.617993885758242,29
ann,glove-100-angular,annoy,numa-balancing,0.976941,10.058961687142821,994.3959713350965,10.071428571428571,25.360750360750362,25.788131313131313,25.638780663780665,25.746103896103897,24.092424242424244,0.2974585137085137,72047.4846562049,0.26887085137085137,18148.954070707074,18974.70392965368,18161.01341089466,16762.812805916306,0.2704718614718615,0.28282792207792207,0.27069660894660896,0.24978318903318905,0.880959491329064,0.07680844155844156,256.44608405483405,216.34549314574315,0.0029929401154401153,0.00356299062049062,0.6662532467532467,100.19584678960362,166.25589948663534,60.50955086580086,36.268157768157764,150.96516769008443,129.88094166553932,21.084226349009064,31.534207480778772,45.19937787120649,32.013571346134334,21.13378516717115,3.8121052571361367,0.4889561764605634,2.65495860167224,0.3975934356150001,0.2705971387557653,19.278669084821427,5.917028967126623,8.366455712256494,1.6058441558441559,3.389340249594156,0.0,16.49762937744856,28
ann,glove-100-angular,faiss,default,0.977149,28.99071075319997,344.95929888086647,28.8,29.078940886699506,28.874014778325126,79.15726600985222,59.66133004926108,74.13214285714285,0.1123177339901478,19545.459298029557,0.07250615763546799,6210.314434729064,4430.077060344827,4455.473322660098,4449.594040640394,0.09250985221674875,0.0681576354679803,0.06830172413793105,0.0685344827586207,0.7090560383287725,0.0892204433497537,35.0908854679803,30.417513546798027,0.001482487684729064,0.0017206773399014777,0.6761773399014779,42.19053267635853,76.10721224960552,27.618021346469625,15.301426518883414,64.00131274798915,60.77591225561885,3.2253999243123976,60.392383688600034,0.10420604073660715,0.16632338001270014,0.1129989408546285,3.896057096146206,1.9273016586679543,0.6338325295972902,0.6628837760524405,0.6720390397496215,18.445024790896962,9.283764335745074,2.5238493880849755,2.279954779864532,4.3575236363403125,0.0,2.8515525565410313,10
ann,glove-100-angular,faiss,imbalanced-memory,0.977149,28.859828683299973,346.5201864423507,29.0,29.27745484400657,29.056592775041054,94.42306239737275,65.51666666666667,85.77162561576355,0.1172132183908046,19504.59812183908,0.07252619047619048,6332.778029638752,4381.161176518884,4409.007196798029,4381.651997044335,0.0939926108374384,0.06728464696223319,0.06782364532019705,0.06730960591133006,0.685520592507143,0.08998711001642036,34.59467553366174,30.03957200328407,0.0014621789819376026,0.0016908653530377667,0.674852709359606,41.91964014249153,75.55433185999077,27.448806787082653,15.20947728516694,64.41195642430598,61.15869112747267,3.253264999294438,60.851027778232115,0.07812442111812397,0.14254482862851497,0.08699423908302545,1.4135238901147702,1.3009577131036467,0.04799652099609375,0.03338699340820313,0.031177520751953125,13.862909386545567,10.222526843442118,0.62890625,0.484375,2.52734375,0.0,2.616485278938311,10
ann,glove-100-angular,faiss,interleaved-memory,0.9771490000000002,11.879464134041655,841.8682255587423,12.0,25.0,25.02938034188034,24.90068958818959,25.01197066822067,24.94391025641026,0.23238199300699303,46757.24775786713,0.17449664918414917,11735.132310363248,11671.686823038073,11696.065787684538,11654.36276199495,0.17560606060606057,0.17504079254079255,0.17529428904428904,0.17469381313131313,0.962272926789287,0.05790088383838385,101.21181478243979,90.67797251359751,0.00191550844988345,0.0021256046037296038,0.6815197649572649,111.47941301584429,178.54776766382085,64.95891001359752,40.473375582750585,163.25891704402233,152.7864982203059,10.472418810200487,38.36181135958632,38.13630216940855,38.21863860609741,38.069745488140875,1.4317352266022654,0.48473981052938137,0.3184483340292266,0.3059498469034831,0.32260483443134963,13.845983023595329,5.962126144255051,2.1496631352588387,1.8851219716698233,3.849027383207071,0.0,8.285944665337224,24
ann,glove-100-angular,faiss,numa-balancing,0.977149,13.181432499227247,758.7444490779855,13.136363636363637,24.932817182817185,25.12862137862138,24.971028971028968,24.85639360639361,25.10814185814186,0.22390359640359642,42564.00395104895,0.1574075924075924,11049.354907592407,10552.930057442558,10556.651945554446,10405.067442557442,0.16567682317682317,0.15866133866133866,0.15837662337662337,0.15388611388611387,0.9348932582913004,0.06106393606393608,87.79384615384616,78.46311938061939,0.0018080169830169829,0.0020335414585414585,0.6855444555444555,101.3108583677065,166.34436255394996,60.52597402597402,36.677614052614054,147.7796474106948,138.03461716506152,9.745029701743569,48.35587450879199,30.040720419717,31.93214641071819,27.705876064853115,1.4257750010990597,0.32921377404943686,0.7877092513885651,0.17102584781703892,0.1378227780748914,13.939188740946554,5.687611216908092,3.897895073676324,1.1906901692057943,3.1626371675199803,0.0,8.973484934402714,22
ann,glove-100-angular,usearch,default,0.975518,4.985557606758644,2005.8238376885972,4.9655172413793105,25.224137931034484,24.45344827586207,24.110344827586207,26.18793103448276,27.57586206896552,0.3870344827586207,88665.45187931033,0.3311034482758621,22866.86474137931,21605.488379310347,21559.97401724138,22633.124603448276,0.3413275862068965,0.32162068965517243,0.3206551724137931,0.3370862068965517,0.9274316462799868,0.18213793103448275,446.1023620689655,352.58075862068966,0.003955862068965517,0.005021206896551725,0.6418965517241378,53.154599390490304,101.78809034886854,36.842959770114945,19.0,82.68257354525862,61.6853936557112,20.997180226293104,43.44402512122845,2.015775592672414,2.2734108970905176,13.952181169181035,4.270697218796302,1.9396056536970467,0.661217709245353,0.6838199023542733,0.9860540587326576,20.01503232758621,9.4140625,2.5546875,2.28125,5.765032327586207,0.0,7.91205847127,29
ann,glove-100-angular,usearch,imbalanced-memory,0.975518,6.306905120103442,1585.5844624601823,6.310344827586207,24.52134646962233,24.171592775041052,95.98932676518884,68.77257799671592,84.11822660098522,0.3010344827586207,69993.56826765189,0.26018062397372743,18167.359688013137,17108.750952380953,17609.893234811167,17107.563711001643,0.2710509031198686,0.2550985221674877,0.2616338259441708,0.25524630541871923,0.9152133475387975,0.18624794745484397,335.5969540229885,263.59683908045974,0.003754761904761905,0.004775287356321839,0.6695155993431855,42.455872195389475,77.02601838310756,27.9891899288451,15.307539682539682,64.11939540518524,47.20688405204485,16.91251071172003,46.99294593948841,0.053149357938218386,0.09590266285662973,0.06488682939501232,2.268754414149693,2.155412128993443,0.04799652099609375,0.034168243408203125,0.031177520751953125,16.11346084770115,12.472835847701148,0.62890625,0.484375,2.52734375,0.0,5.83053655567336,29
ann,glove-100-angular,usearch,interleaved-memory,0.975518,3.7350390676206344,2677.3985110789063,3.7586206896551726,25.0,24.905172413793103,24.724137931034484,25.155172413793103,24.79310344827586,0.4861494252873563,113609.18206896553,0.42393678160919535,28212.750775862067,28281.322643678162,28999.788074712644,28115.32068965517,0.418735632183908,0.4206609195402299,0.4307758620689655,0.41908045977011493,0.9587207046160637,0.17267241379310347,587.3847413793104,467.9647701149425,0.004088793103448275,0.005159195402298851,0.6198275862068966,68.70344412266523,127.33359706133261,46.202346743295024,24.713122605363985,110.76914418889189,83.41748111417924,27.3516622889727,21.80190149066092,21.170598958333333,20.928168047323993,19.516812309177443,2.308006056423845,0.7085327279978785,0.5408225443171358,0.5189145296469502,0.5397362544618803,16.075644306752874,6.6497620330459775,2.6213294719827585,2.545101472701149,4.259451329022989,0.0,11.80976840656573,29
ann,glove-100-angular,usearch,numa-balancing,0.975518,5.602997739068871,1794.7267843900408,5.724137931034483,28.38341543513957,18.74055829228243,42.32512315270936,17.519540229885056,19.80607553366174,0.5712676518883415,79442.73336288998,0.29612315270935957,16764.404996715926,29793.878908045976,15970.962612479476,16913.48671592775,0.2497783251231527,0.4449556650246305,0.23798193760262726,0.25201149425287356,0.5128015705690818,0.18828571428571428,416.6626174055829,329.1011494252873,0.00409632183908046,0.005209638752052545,0.6018341543513956,44.25621953894704,87.87945510057472,31.763286808976464,15.742528735632183,73.59860430136494,56.18948974048133,17.409114852729886,16.79293432336566,23.081418507543102,9.035607825969826,7.279528937679598,2.2939262941357343,0.4710499639777323,1.2536409716300776,0.2981300980390978,0.271102498121841,16.167225343801313,5.8984375,5.682850343801314,1.33203125,3.25390625,0.0,138.02622338167762,29
ann,sift-128-euclidean,annoy,default,0.976098,2.016451925379301,4960.317051606457,2.0689655172413794,39.06321839080459,19.557471264367816,25.229885057471265,40.88505747126437,24.051724137931036,0.2095977011494253,38210.45563218391,0.14132183908045978,7375.492471264368,7880.721091954024,15575.206149425287,7379.035632183908,0.10942528735632184,0.11741379310344828,0.2325287356321839,0.10908045977011495,0.4708811971946055,0.06701149425287356,219.8505747126437,199.60011494252873,0.0052,0.005732183908045977,0.56,35.069690137841235,69.74091527478448,25.090996168582375,12.381226053639846,62.79780542834051,53.917067730783046,8.880736687320404,1.1454575251436783,1.371531351023707,50.01632790050287,1.3837512347341954,5.091650206467201,1.4810779176909348,0.6364816906808436,2.2850095156965584,0.6890847655548447,18.659931752873565,8.907327586206897,2.9476472701149423,2.437365301724138,4.367591594827586,0.0,74.86084925106387,29
ann,sift-128-euclidean,annoy,imbalanced-memory,0.976098,2.168826386241437,4611.301384673225,2.1724137931034484,39.85632183908046,39.735632183908045,88.43103448275862,50.32183908045977,76.50574712643677,0.1988505747126437,36560.71045977011,0.13758620689655174,14520.962988505746,7239.745057471264,7628.947068965517,7171.05683908046,0.21586206896551724,0.10816091954022988,0.11339080459770114,0.10637931034482759,0.49116113451885146,0.06454022988505748,214.3980459770115,195.00155172413793,0.005311494252873563,0.0058471264367816085,0.559022988505747,33.217555731411636,63.61482118803879,22.99473180076628,11.89942528735632,58.98793827451509,50.788705156698995,8.199233005567528,50.52422570941092,0.05557605962643679,0.14250954112787356,0.06639294854525862,3.5043161984147697,3.389166733314251,0.047857350316540946,0.034168243408203125,0.03311854395373114,18.625336745689655,14.984711745689655,0.62890625,0.484375,2.52734375,0.0,48.99294893952857,29
ann,sift-128-euclidean,annoy,interleaved-memory,0.976098,1.0639397029654933,9411.220987864244,1.103448275862069,25.0,25.155172413793103,24.913793103448278,24.862068965517242,24.93103448275862,0.4327586206896552,61206.59189655173,0.22689655172413795,16022.146379310345,15053.131551724138,15043.781551724138,15087.530862068967,0.23844827586206896,0.22379310344827588,0.22413793103448276,0.22448275862068964,0.926625745753938,0.06,364.82241379310346,335.8958620689655,0.005484482758620689,0.005956896551724138,0.6603448275862069,69.8461639614763,118.58934991244612,42.90804597701149,25.097701149425287,106.84235806169181,91.65262308054956,15.189734644396552,22.8987451171875,22.885737473060345,22.94839877424569,22.91974154768319,3.542621349466258,1.0179176988272831,0.8518194659002896,0.8278869760447535,0.8449978664003569,18.607893318965516,7.1516702586206895,3.2726293103448274,3.0580549568965516,5.125538793103448,0.0,334.45160199753434,29
