runner_name,nb_runs,tag,mean_recall,mean_time,std_time,mean_qps,std_qps,start_time,end_time
annoy,30,default,0.9785199999999998,4.830336238866668,0.2469734790419838,207.4699685584021,8.725870667534227,2026-03-15T10:30:11.329304,2026-03-15T10:32:37.112775
annoy,30,imbalanced-memory,0.9785199999999998,4.995337320200073,0.4865030521413775,201.46176583739768,13.10578625035641,2026-03-15T10:54:45.902151,2026-03-15T10:57:16.631204
annoy,30,interleaved-memory,0.9785199999999998,3.5189057932333223,1.8021989903750806,306.10975575694,42.84849384627577,2026-03-15T11:14:48.876238,2026-03-15T11:16:35.321702
annoy,30,numa-balancing,0.9785199999999998,3.560496948966647,1.7956237220190252,302.0805910361749,42.10497011211308,2026-03-15T11:36:39.503983,2026-03-15T11:38:27.175970
faiss,30,default,0.9786299999999999,10.84460324075001,0.2236462393999422,92.25182723069534,1.943786223801569,2026-03-15T10:25:06.715234,2026-03-15T10:30:11.298553
faiss,30,imbalanced-memory,0.9786299999999998,10.307930416000014,0.8532602572236171,97.56307522417752,6.722476442328188,2026-03-15T10:49:35.617853,2026-03-15T10:54:45.852154
faiss,30,interleaved-memory,0.9786299999999998,6.860824802900091,1.2818348256877417,148.413416098526,14.295321741945774,2026-03-15T11:11:21.975921,2026-03-15T11:14:48.795185
faiss,30,numa-balancing,0.9786299999999998,10.033571547599967,1.3602061013310487,100.89153953267557,9.267964499691702,2026-03-15T11:31:37.395734,2026-03-15T11:36:39.421388
usearch,30,default,0.97879,0.7749425419666598,0.02179357841438283,1291.349759089109,33.156565244230634,2026-03-15T10:32:37.182179,2026-03-15T10:33:01.634648
usearch,30,imbalanced-memory,0.97879,0.8787895283000277,0.4403421786153737,1233.2294489492629,198.38311145500666,2026-03-15T10:57:16.733536,2026-03-15T10:57:44.274063
usearch,30,interleaved-memory,0.97879,0.6265650677665083,0.6323303710960911,1907.1553554400095,309.0437919793515,2026-03-15T11:16:35.797969,2026-03-15T11:16:55.775147
usearch,30,numa-balancing,0.97879,0.9497110546333716,0.6391793839641393,1171.1846085954817,176.5917385241412,2026-03-15T11:38:27.622015,2026-03-15T11:38:57.286274
