runner_name,nb_runs,tag,mean_recall,mean_time,std_time,mean_qps,std_qps,start_time,end_time
annoy,30,default,0.9768940000000003,9.845664619033334,0.1545414887555908,1015.9245011496937,15.870040288956526,2026-03-15T10:10:48.187360,2026-03-15T10:15:51.158237
annoy,30,imbalanced-memory,0.9768940000000003,10.33215772810346,0.819204329513802,972.294658300221,56.20799274635625,2026-03-15T10:38:07.676385,2026-03-15T10:43:14.561076
annoy,30,interleaved-memory,0.9768940000000003,7.6343421897667065,0.7179706273698845,1317.708709781589,83.3680220290506,2026-03-15T11:02:43.295953,2026-03-15T11:06:39.929609
annoy,30,numa-balancing,0.9768940000000003,7.899187103033273,0.7875184151026826,1274.3157865628057,83.92688367092083,2026-03-15T11:22:06.271661,2026-03-15T11:26:10.925686
faiss,30,default,0.9771490000000002,16.35441487484211,0.12098042410589813,611.4890406043795,4.508827256610241,2026-03-15T10:05:31.982286,2026-03-15T10:10:48.146785
faiss,30,imbalanced-memory,0.9771490000000002,16.50200876572219,0.24038567970941505,606.1103022519256,8.478012305666278,2026-03-15T10:33:05.358239,2026-03-15T10:38:07.616346
faiss,30,interleaved-memory,0.9771490000000003,9.544034804166616,0.1657234040861741,1048.070740697415,17.047158498224356,2026-03-15T10:57:48.171183,2026-03-15T11:02:43.239290
faiss,30,numa-balancing,0.9771490000000003,10.275662790793172,0.20314406426408493,973.5392390227596,18.525069405602974,2026-03-15T11:16:59.892675,2026-03-15T11:22:06.216617
usearch,30,default,0.9757670000000002,4.252611178999981,0.18458953960505528,2355.1256953876755,83.62974793702013,2026-03-15T10:15:51.254553,2026-03-15T10:18:09.623213
usearch,30,imbalanced-memory,0.9757670000000002,4.51490575100006,0.16016799215460026,2217.346897690213,69.41273311229713,2026-03-15T10:43:15.012610,2026-03-15T10:45:41.180240
usearch,30,interleaved-memory,0.9757670000000002,3.6553892272332633,0.09918931962696949,2737.4565818362416,65.22821189018852,2026-03-15T11:06:40.403456,2026-03-15T11:08:40.812069
usearch,30,numa-balancing,0.9757670000000002,4.702732645066559,0.2966750865813892,2134.5168733142827,128.81238814899592,2026-03-15T11:26:11.375859,2026-03-15T11:28:43.379567
