runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,default,1,0.976894,10.272276296999962,973.4940641073409,2026-03-15T10:10:48.187372,2026-03-15T10:10:58.459664
annoy,default,2,0.976894,10.007198233000054,999.2806944728728,2026-03-15T10:10:58.693843,2026-03-15T10:11:08.721904
annoy,default,3,0.976894,10.006817148000096,999.318749618458,2026-03-15T10:11:08.953765,2026-03-15T10:11:18.980277
annoy,default,4,0.976894,9.907248686999992,1009.3619647523044,2026-03-15T10:11:19.213317,2026-03-15T10:11:29.141883
annoy,default,5,0.976894,9.812317940999947,1019.1271889199431,2026-03-15T10:11:29.373031,2026-03-15T10:11:39.205911
annoy,default,6,0.976894,9.973745007000048,1002.6324106924255,2026-03-15T10:11:39.437781,2026-03-15T10:11:49.432429
annoy,default,7,0.976894,9.655798643000026,1035.6471142083626,2026-03-15T10:11:49.662703,2026-03-15T10:11:59.339221
annoy,default,8,0.976894,9.562980684000081,1045.6990691961869,2026-03-15T10:11:59.571243,2026-03-15T10:12:09.155427
annoy,default,9,0.976894,9.695930856000018,1031.360490139203,2026-03-15T10:12:09.386898,2026-03-15T10:12:19.103049
annoy,default,10,0.976894,9.918587264000053,1008.2080979713148,2026-03-15T10:12:19.335487,2026-03-15T10:12:29.275122
annoy,default,11,0.976894,9.778095484999994,1022.6940425505577,2026-03-15T10:12:29.506401,2026-03-15T10:12:39.305224
annoy,default,12,0.976894,9.75494389700009,1025.1212211558975,2026-03-15T10:12:39.538183,2026-03-15T10:12:49.314136
annoy,default,13,0.976894,9.777435457000024,1022.7630797440482,2026-03-15T10:12:49.545864,2026-03-15T10:12:59.343803
annoy,default,14,0.976894,9.814793914999996,1018.87009412566,2026-03-15T10:12:59.575402,2026-03-15T10:13:09.411534
annoy,default,15,0.976894,9.767998248000026,1023.751207372245,2026-03-15T10:13:09.645211,2026-03-15T10:13:19.434521
annoy,default,16,0.976894,9.941383827999857,1005.8961783403887,2026-03-15T10:13:19.669417,2026-03-15T10:13:29.631902
annoy,default,17,0.976894,9.76905765299989,1023.6401867204859,2026-03-15T10:13:29.864260,2026-03-15T10:13:39.654177
annoy,default,18,0.976894,9.997772273999999,1000.2228222386896,2026-03-15T10:13:39.887077,2026-03-15T10:13:49.906473
annoy,default,19,0.976894,9.677447962000088,1033.3302787332425,2026-03-15T10:13:50.137788,2026-03-15T10:13:59.836713
