runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,default,1,0.976239,1.5350046190001194,6514.6383771234905,2026-03-15T10:21:09.278814,2026-03-15T10:21:10.813837
annoy,default,2,0.976239,1.4705148459997872,6800.3393690331,2026-03-15T10:21:11.057055,2026-03-15T10:21:12.548862
annoy,default,3,0.976239,1.466461266000124,6819.136810395069,2026-03-15T10:21:12.779697,2026-03-15T10:21:14.266039
annoy,default,4,0.976239,1.4566184550001253,6865.2157781422175,2026-03-15T10:21:14.501405,2026-03-15T10:21:15.979244
annoy,default,5,0.976239,1.4656357720000415,6822.977571265037,2026-03-15T10:21:16.208201,2026-03-15T10:21:17.693187
annoy,default,6,0.976239,1.5167748369999572,6592.93637793932,2026-03-15T10:21:17.931060,2026-03-15T10:21:19.470024
annoy,default,7,0.976239,1.4527229909999733,6883.624794233179,2026-03-15T10:21:19.699706,2026-03-15T10:21:21.173031
annoy,default,8,0.976239,1.4482343910001418,6904.959626800508,2026-03-15T10:21:21.409585,2026-03-15T10:21:22.879748
annoy,default,9,0.976239,1.4170122200000606,7057.102161052339,2026-03-15T10:21:23.110104,2026-03-15T10:21:24.547621
annoy,default,10,0.976239,1.4711247289999392,6797.520157789702,2026-03-15T10:21:24.780654,2026-03-15T10:21:26.272260
annoy,default,11,0.976239,1.4474092550001387,6908.895991548045,2026-03-15T10:21:26.502554,2026-03-15T10:21:27.970525
annoy,default,12,0.976239,1.4574080019999656,6861.496565325045,2026-03-15T10:21:28.204009,2026-03-15T10:21:29.683027
annoy,default,13,0.976239,1.437262187999977,6957.672777793943,2026-03-15T10:21:29.915198,2026-03-15T10:21:31.371236
annoy,default,14,0.976239,1.4714778299999125,6795.889000924054,2026-03-15T10:21:31.611327,2026-03-15T10:21:33.104348
annoy,default,15,0.976239,1.4139355380000325,7072.458207072641,2026-03-15T10:21:33.335359,2026-03-15T10:21:34.769607
annoy,default,16,0.976239,1.4357912160000978,6964.800932449303,2026-03-15T10:21:35.001919,2026-03-15T10:21:36.459459
annoy,default,17,0.976239,1.4178996260000076,7052.68540637865,2026-03-15T10:21:36.690006,2026-03-15T10:21:38.131036
annoy,default,18,0.976239,1.4523699159999524,6885.298221779146,2026-03-15T10:21:38.365124,2026-03-15T10:21:39.839832
annoy,default,19,0.976239,1.445881438000015,6916.196402543413,2026-03-15T10:21:40.072116,2026-03-15T10:21:41.538910
annoy,default,20,0.976239,1.4184413959999347,7049.991651541211,2026-03-15T10:21:41.778355,2026-03-15T10:21:43.218239
annoy,default,21,0.976239,1.41269588199998,7078.6643660649825,2026-03-15T10:21:43.450827,2026-03-15T10:21:44.883893
annoy,default,22,0.976239,1.453066429000046,6881.997822275532,2026-03-15T10:21:45.119788,2026-03-15T10:21:46.594336
annoy,default,23,0.976239,1.439015147000191,6949.197178949968,2026-03-15T10:21:46.825614,2026-03-15T10:21:48.285698
annoy,default,24,0.976239,1.4351226260000658,6968.045669986908,2026-03-15T10:21:48.521128,2026-03-15T10:21:49.977135
annoy,default,25,0.976239,1.4300521239999853,6992.7521047478285,2026-03-15T10:21:50.209437,2026-03-15T10:21:51.659820
annoy,default,26,0.976239,1.4873319289999927,6723.44875075969,2026-03-15T10:21:51.894319,2026-03-15T10:21:53.403341
