metric,firsttouch,balancing,interleaved,repl-no-unreplication,repl-main-bound,repl-main-firsttouch,repl-main-interleaved
inst,2115.4011960784314,2099.915764705883,2189.6240596078433,2242.9172298039216,1504.1165466666666,2106.748429019608,2212.397951372549
inst_skt0,1070.2126109803921,1063.0342415686275,1097.5334180392158,1095.9257850980391,827.57988,1057.823691764706,1108.1466847058823
inst_skt1,1045.188225882353,1036.8819223529413,1092.0908070588234,1146.9908894117648,676.5364321568628,1048.9248172549019,1104.2507905882353
afreq,0.9947035294117648,0.993921568627451,0.995190588235294,0.9971678431372549,0.9970039215686274,0.9975113725490197,0.9972258823529412
freq,0.0539121568627451,0.05367843137254902,0.05399843137254902,0.054531764705882356,0.05401803921568628,0.05419450980392156,0.054247843137254906
cpu_balance,0.9574064947808146,0.9648749546450069,0.9649906622412463,0.9499917086509345,0.8174749943196625,0.9647372999808462,0.9631720968548608
llc_rd_miss_lat_ns,328.852608627451,329.65362196078433,315.7407717647059,132.39933098039216,478.98701176470587,310.39002823529415,294.4267058823529
l3hit,0.08045098039215687,0.08140627450980392,0.07878823529411765,0.3602909803921569,0.13864156862745097,0.1329686274509804,0.1326878431372549
l2miss,17.831716078431374,17.398540392156864,18.274256470588234,36.111854117647056,14.20145882352941,19.586418039215687,20.431967843137254
l3miss,16.907571764705885,16.496202352941175,17.354327843137256,20.98765960784314,11.62443137254902,16.766123921568628,17.686746666666668
l3mpi,0.007440313725490197,0.0072754588235294125,0.007383254901960784,0.008686768627450981,0.007103607843137255,0.0073893098039215675,0.0074443999999999995
upi_in_gb,48.31317741268383,48.10705129136029,50.15844226102941,17.577572357536766,26.539274623161766,44.67373501914828,47.24022872625612
upi_out_gb,68.03845453814338,67.66158209635417,69.71584895220587,35.55634156939338,46.16653194929534,64.57392222120099,67.05418682444854
upi_out_pct,80.66327450980393,80.13921568627451,82.55833333333334,41.930960784313726,54.54705882352941,76.47539215686274,79.42854901960784
upi_in_pct,57.144294117647064,56.879294117647056,59.25370588235294,20.448725490196075,31.1538431372549,52.80778431372549,55.781862745098046
mem_bw_gb,125.75451870098038,125.10119766697305,130.6693982521446,65.10010659390318,79.1172397388174,116.3225763871017,122.77733094362748
mem_read_gb,62.80962982996324,62.326332804840696,65.04944597579657,46.054489756433824,41.50771929993873,59.572854669117646,62.59598983226103
mem_write_gb,62.94488937270221,62.77486536228554,65.6199518872549,19.04561690716912,37.609520094209564,56.74972187193627,60.18134033777574
mem_read_gb_skt0,34.9502591015625,34.56308202742034,32.592738501838234,22.50489852558211,38.78992431602329,33.480882997089466,31.1063214453125
mem_read_gb_skt1,27.85937126914829,27.76325127068015,32.45670743566177,23.5495910814951,2.7177950191482845,26.09197189874387,31.489668853400737
mem_write_gb_skt0,35.21083689338236,34.98228935125613,32.88602496859681,10.18067519990809,36.426034367340684,32.503872904411764,30.218342423406863
mem_write_gb_skt1,27.734052480085786,27.792576167279414,32.73392719515931,8.864941865808824,1.1834855353860294,24.245848891697303,29.96299837699142
data_mem_gb,1.2658055216471353,1.2668938724293428,1.2639999512317135,2.1706194858925016,1.3586908545400582,1.3098188931334254,1.3016957484226601
data_mem_gb_node0,0.7118521106196385,0.7133162156647327,0.6482201205982882,1.1592005411783854,1.163675240909352,0.7659096227907667,0.6905918417537913
data_mem_gb_node1,0.5539572562423407,0.5535853471942976,0.6157835277482574,1.0114057503494562,0.19501380411783856,0.5439102316463695,0.6111095990947648
pagetable_mb,10.562330882352942,10.567048713235295,10.574456495098039,12.243367034313726,12.222515931372548,12.249135110294118,12.23527818627451
pagetable_mb_node0,5.600229779411765,6.5850487132352935,5.271323529411765,8.196185661764705,8.193527573529412,8.300386029411765,8.298241421568628
pagetable_mb_node1,4.962101102941176,3.982,5.303132965686275,4.047181372549019,4.028988357843137,3.948749080882353,3.937036764705882
tma_l3_bound,6.942431972789116,6.959183673469388,6.951020408163265,9.364,6.981802721088435,7.2326530612244895,7.507183673469387
tma_dram_bound,30.20637755102041,29.75807823129252,29.632653061224488,29.863999999999997,32.47670068027211,30.287020408163265,29.925714285714285
tma_l1_bound,19.364285714285714,19.71207482993197,19.289795918367346,19.192,19.897278911564626,19.44408163265306,19.296244897959184
tma_store_bound,19.990136054421768,20.339710884353742,20.212244897959184,0.11200000000000002,19.299829931972788,16.958612244897957,16.486367346938774
warmup_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0
read_bw_gb_std,1.3800176140790783,2.5329809854264527,0.6254337196244271,1.5472350333983005,0.22063685923486273,2.167466937411505,0.19181471913581946
write_bw_gb_std,1.2486375188833885,2.1097350674832596,0.4385860615889922,0.02524160350985354,0.0849349604912378,1.5931689455527975,0.5772655560841914
runs,5.0,5.0,5.0,5.0,5.0,5.0,5.0
