metric,baseline,baseline-warmup,distribute,distribute-warmup,interleaved-distribute,interleaved-distribute-warmup,repl-distribute,repl-distribute-warmup
l2miss,1.801388174807198,1.776763392857143,2.0526436781609196,2.0818427518427516,2.2513225806451613,2.2752054794520546,2.6234552845528456,2.7058474576271188
l3miss,1.000616966580977,0.9290178571428572,1.1187643678160917,1.0697051597051597,1.2506451612903227,0.7739041095890412,1.3014227642276421,0.8577966101694916
l3mpi,0.0009233933161953728,0.0009725446428571428,0.00033534482758620693,0.00032309582309582313,0.00041161290322580643,0.00034863013698630137,0.00040447154471544717,0.0003042372881355933
upi_in_gb,16.85881117950675,17.5096284702846,17.994128025098778,20.100256497619778,23.85257601436492,35.247333783711476,4.905423296176322,3.7471879965572032
upi_out_gb,31.782173441516708,33.17603147234236,30.34968065283765,35.21795802460842,37.64796575730847,52.74898430811216,11.285911180449695,9.539817184189618
upi_out_pct,37.45051413881748,39.099888392857146,35.689655172413794,41.4527027027027,44.41854838709678,62.44310344827586,12.894308943089431,11.106837606837606
upi_in_pct,19.567480719794343,20.368861607142854,21.005028735632184,23.50184275184275,28.048387096774192,41.63620689655173,5.392276422764227,4.055555555555555
mem_bw_gb,41.20260033553686,42.7760718863351,46.79650280867255,49.51123154848741,53.01915054813509,74.07801226349915,59.62858813575404,90.15965645642785
mem_read_gb,33.927029947916665,36.04088555472238,39.26022787396434,42.7426868425599,43.804698777721775,70.60340880102041,51.21238008445091,86.19917230373477
mem_write_gb,7.27557013721955,6.735186113630022,7.536274822136169,6.768544801904176,9.214451770413307,3.474603329613095,8.416208169913968,3.960484946646341
mem_read_gb_skt0,2.7428035606971153,2.485294363839286,22.143193331231984,22.722725617129914,22.075781376008063,35.25150304845862,25.28947791466346,42.86573509954637
mem_read_gb_skt1,31.18422686298077,33.55559106009347,17.11703459901837,20.01996141738329,21.728917779737905,35.35479226456207,25.922902407009115,43.02773524834859
mem_write_gb_skt0,2.0170135967548077,1.812830200195312,3.520384855682637,3.9315690983952702,4.744685231854839,1.5901760451858107,3.6063662386133606,2.1018915385584678
mem_write_gb_skt1,5.258556540464744,4.9223559352329795,4.015890247883646,2.836975439573096,4.46976644405242,1.8838560932185373,4.809841575468117,1.8445678512449188
data_mem_gb,8.357886419271875,8.405379284681624,7.573430899584327,8.379721264288525,7.839133034982988,8.641204027029183,14.289498057791857,16.55241637076101
data_mem_gb_node0,0.3728097979065097,0.372436881865431,4.36798594801845,4.296397862914739,3.9418679883403165,4.339971542358398,6.833222396974641,8.257583218236123
data_mem_gb_node1,7.985127939287659,8.032972988666303,3.205522740608677,4.083415516471394,3.8972867535006612,4.301232484670785,7.456353955152558,8.294798266503118
pagetable_mb,26.10768662084399,26.29837807606264,25.537306376080693,26.344517813267814,26.091192036290323,26.89337940705128,39.981008638211385,43.06876890120968
pagetable_mb_node0,5.164102461636829,5.165163590604027,14.051512968299711,13.283236716830467,13.208996975806452,14.994140625,18.910489710365855,20.727759576612904
pagetable_mb_node1,20.943753996163682,21.132113394854585,11.484656430115274,13.061281096437346,12.882195060483872,11.899238782051283,21.070614202235774,22.341009324596776
tma_l3_bound,8.757333333333333,9.876430205949656,10.363095238095237,11.575682382133994,11.855263157894736,22.0,13.721311475409836,25.71311475409836
tma_dram_bound,3.8808290155440415,3.880361173814898,3.328488372093023,3.4491315136476426,3.596091205211726,3.0259740259740258,3.742857142857143,3.0163934426229506
tma_l1_bound,8.22279792746114,8.446952595936795,9.462209302325581,9.089330024813895,9.912052117263844,10.772727272727273,11.277551020408163,12.959016393442623
tma_store_bound,1.5362694300518134,1.3544018058690745,0.3168604651162791,0.4044665012406948,0.4592833876221498,0.0,0.563265306122449,0.0
warmup_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
