,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2025-07-30,15:14:07.801, 5093.49, 1542.87,    0.00,    0.00, 5093.81, 1560.31,    0.00,    0.00, 5188.13, 1629.65,    0.00,    0.00, 5085.63, 1575.84,    0.00,    0.00, 5070.83, 1537.49,    0.00,    0.00, 5067.84, 1546.55,    0.00,    0.00,30599.72, 9392.72,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,39992.45, 5242.33, 1888.66,    0.00,    0.00, 5197.50, 1838.75,    0.00,    0.00, 5261.91, 1911.16,    0.00,    0.00, 5213.53, 1855.90,    0.00,    0.00, 5241.61, 1891.37,    0.00,    0.00, 5170.05, 1810.18,    0.00,    0.00,31326.93,11196.02,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,42522.95,  61926.65,  20588.74,      0.00,      0.00,  61926.65,  20588.74,  82515.39
2025-07-30,15:14:08.801, 5213.31,  734.05,    0.00,    0.00, 5211.06,  753.40,    0.00,    0.00, 5320.08,  825.67,    0.00,    0.00, 5206.62,  776.94,    0.00,    0.00, 5198.27,  737.63,    0.00,    0.00, 5189.86,  747.08,    0.00,    0.00,31339.20, 4574.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,35913.98, 5443.60, 1173.06,    0.00,    0.00, 5402.99, 1131.04,    0.00,    0.00, 5469.97, 1203.23,    0.00,    0.00, 5418.27, 1153.30,    0.00,    0.00, 5443.46, 1186.76,    0.00,    0.00, 5371.62, 1105.84,    0.00,    0.00,32549.90, 6953.24,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,39503.14,  63889.11,  11528.02,      0.00,      0.00,  63889.11,  11528.02,  75417.12
2025-07-30,15:14:09.801, 5091.80,  430.52,    0.00,    0.00, 5089.30,  447.40,    0.00,    0.00, 5194.35,  517.53,    0.00,    0.00, 5089.97,  472.66,    0.00,    0.00, 5081.38,  434.53,    0.00,    0.00, 5072.29,  442.11,    0.00,    0.00,30619.09, 2744.76,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,33363.84, 5333.99,  906.57,    0.00,    0.00, 5291.51,  858.92,    0.00,    0.00, 5356.57,  932.56,    0.00,    0.00, 5301.88,  883.61,    0.00,    0.00, 5328.21,  916.74,    0.00,    0.00, 5254.98,  835.21,    0.00,    0.00,31867.14, 5333.60,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,37200.74,  62486.23,   8078.36,      0.00,      0.00,  62486.23,   8078.36,  70564.59
2025-07-30,15:14:10.802, 5100.86,  308.49,    0.00,    0.00, 5095.87,  324.80,    0.00,    0.00, 5205.13,  396.22,    0.00,    0.00, 5099.50,  350.79,    0.00,    0.00, 5090.97,  312.66,    0.00,    0.00, 5079.81,  319.75,    0.00,    0.00,30672.14, 2012.72,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32684.85, 5348.84,  799.39,    0.00,    0.00, 5303.63,  750.77,    0.00,    0.00, 5369.69,  823.84,    0.00,    0.00, 5315.61,  776.62,    0.00,    0.00, 5342.04,  809.54,    0.00,    0.00, 5266.53,  728.10,    0.00,    0.00,31946.33, 4688.27,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36634.60,  62618.47,   6700.98,      0.00,      0.00,  62618.47,   6700.98,  69319.45
2025-07-30,15:14:11.801, 5103.74,  254.82,    0.00,    0.00, 5100.00,  270.95,    0.00,    0.00, 5209.48,  342.95,    0.00,    0.00, 5102.95,  297.28,    0.00,    0.00, 5095.27,  259.51,    0.00,    0.00, 5084.09,  265.36,    0.00,    0.00,30695.52, 1690.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32386.39, 5353.73,  751.86,    0.00,    0.00, 5309.76,  704.80,    0.00,    0.00, 5374.54,  775.02,    0.00,    0.00, 5320.76,  729.06,    0.00,    0.00, 5347.09,  762.28,    0.00,    0.00, 5272.02,  681.71,    0.00,    0.00,31977.89, 4404.73,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36382.62,  62673.41,   6095.60,      0.00,      0.00,  62673.41,   6095.60,  68769.01
2025-07-30,15:14:12.802, 5113.34,  229.67,    0.00,    0.00, 5111.32,  247.44,    0.00,    0.00, 5220.69,  319.34,    0.00,    0.00, 5112.45,  272.08,    0.00,    0.00, 5106.48,  235.71,    0.00,    0.00, 5094.18,  240.59,    0.00,    0.00,30758.45, 1544.84,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32303.29, 5363.51,  728.18,    0.00,    0.00, 5318.37,  682.96,    0.00,    0.00, 5384.41,  753.00,    0.00,    0.00, 5329.31,  706.09,    0.00,    0.00, 5356.23,  739.24,    0.00,    0.00, 5282.27,  660.12,    0.00,    0.00,32034.10, 4269.60,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36303.71,  62792.55,   5814.44,      0.00,      0.00,  62792.55,   5814.44,  68607.00
2025-07-30,15:14:13.802, 5108.32,  223.07,    0.00,    0.00, 5103.87,  238.36,    0.00,    0.00, 5213.35,  310.28,    0.00,    0.00, 5107.06,  264.86,    0.00,    0.00, 5098.81,  226.27,    0.00,    0.00, 5087.88,  232.42,    0.00,    0.00,30719.29, 1495.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32214.56, 5360.91,  723.08,    0.00,    0.00, 5315.63,  676.20,    0.00,    0.00, 5381.49,  746.73,    0.00,    0.00, 5327.29,  700.24,    0.00,    0.00, 5353.17,  732.79,    0.00,    0.00, 5278.79,  653.67,    0.00,    0.00,32017.28, 4232.72,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36250.00,  62736.57,   5727.99,      0.00,      0.00,  62736.57,   5727.99,  68464.56
2025-07-30,15:14:14.802, 5106.48,  221.07,    0.00,    0.00, 5103.13,  236.72,    0.00,    0.00, 5210.83,  308.28,    0.00,    0.00, 5104.63,  262.40,    0.00,    0.00, 5097.10,  224.19,    0.00,    0.00, 5086.23,  230.24,    0.00,    0.00,30708.41, 1482.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32191.31, 5360.25,  718.65,    0.00,    0.00, 5310.91,  668.43,    0.00,    0.00, 5381.05,  743.66,    0.00,    0.00, 5325.08,  694.94,    0.00,    0.00, 5351.20,  726.29,    0.00,    0.00, 5276.43,  648.91,    0.00,    0.00,32004.92, 4200.88,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36205.80,  62713.33,   5683.79,      0.00,      0.00,  62713.33,   5683.79,  68397.12
2025-07-30,15:14:15.802, 5101.93,  218.02,    0.00,    0.00, 5097.37,  233.07,    0.00,    0.00, 5207.19,  305.98,    0.00,    0.00, 5099.67,  259.71,    0.00,    0.00, 5092.43,  221.61,    0.00,    0.00, 5082.29,  227.49,    0.00,    0.00,30680.88, 1465.88,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32146.77, 5358.63,  721.67,    0.00,    0.00, 5308.35,  671.88,    0.00,    0.00, 5378.03,  744.83,    0.00,    0.00, 5321.49,  697.57,    0.00,    0.00, 5348.58,  729.20,    0.00,    0.00, 5272.46,  649.30,    0.00,    0.00,31987.54, 4214.44,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36201.98,  62668.43,   5680.33,      0.00,      0.00,  62668.43,   5680.33,  68348.75
2025-07-30,15:14:16.805, 5109.91,  216.64,    0.00,    0.00, 5105.66,  233.06,    0.00,    0.00, 5217.26,  306.31,    0.00,    0.00, 5109.11,  259.30,    0.00,    0.00, 5101.60,  220.99,    0.00,    0.00, 5090.18,  226.79,    0.00,    0.00,30733.72, 1463.10,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,32196.82, 5362.62,  718.33,    0.00,    0.00, 5316.33,  670.40,    0.00,    0.00, 5381.18,  740.49,    0.00,    0.00, 5325.92,  694.57,    0.00,    0.00, 5354.10,  727.81,    0.00,    0.00, 5279.25,  647.89,    0.00,    0.00,32019.40, 4199.49,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,36218.89,  62753.12,   5662.59,      0.00,      0.00,  62753.12,   5662.59,  68415.70
