,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-02-02,05:01:14.194,12222.13,  503.47,    0.00,    0.00,12227.90,  501.81,    0.00,    0.00,12226.84,  504.75,    0.00,    0.00,12152.27,  503.85,    0.00,    0.00,12147.64,  502.63,    0.00,    0.00,12153.96,  501.39,    0.00,    0.00,73130.75, 3017.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,76148.66,  379.73,   95.56,    0.00,    0.00,  373.69,   88.79,    0.00,    0.00,  381.47,   91.84,    0.00,    0.00,  365.64,   76.35,    0.00,    0.00,  370.41,   81.76,    0.00,    0.00,  361.40,   75.56,    0.00,    0.00, 2232.35,  509.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2742.21,  75363.09,   3527.78,      0.00,      0.00,  75363.09,   3527.78,  78890.87
2026-02-02,05:01:15.194,12240.99,  376.11,    0.00,    0.00,12246.03,  376.05,    0.00,    0.00,12244.11,  377.76,    0.00,    0.00,12171.81,  377.05,    0.00,    0.00,12168.10,  374.77,    0.00,    0.00,12174.35,  374.04,    0.00,    0.00,73245.38, 2255.77,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75501.16,  381.72,   95.35,    0.00,    0.00,  374.91,   89.23,    0.00,    0.00,  382.66,   92.13,    0.00,    0.00,  367.62,   76.91,    0.00,    0.00,  370.58,   80.49,    0.00,    0.00,  360.61,   73.77,    0.00,    0.00, 2238.10,  507.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2745.97,  75483.48,   2763.65,      0.00,      0.00,  75483.48,   2763.65,  78247.13
2026-02-02,05:01:16.194,12255.80,  326.30,    0.00,    0.00,12261.58,  326.47,    0.00,    0.00,12259.87,  327.84,    0.00,    0.00,12189.24,  325.87,    0.00,    0.00,12184.47,  323.78,    0.00,    0.00,12190.21,  323.58,    0.00,    0.00,73341.18, 1953.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75295.04,  380.37,   94.25,    0.00,    0.00,  374.42,   88.65,    0.00,    0.00,  381.52,   91.41,    0.00,    0.00,  366.81,   76.34,    0.00,    0.00,  369.66,   79.82,    0.00,    0.00,  359.83,   72.91,    0.00,    0.00, 2232.61,  503.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2736.00,  75573.79,   2457.24,      0.00,      0.00,  75573.79,   2457.24,  78031.03
2026-02-02,05:01:17.198,12252.63,  305.22,    0.00,    0.00,12257.92,  305.19,    0.00,    0.00,12254.88,  306.54,    0.00,    0.00,12185.24,  304.25,    0.00,    0.00,12181.42,  302.09,    0.00,    0.00,12187.60,  302.20,    0.00,    0.00,73319.70, 1825.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75145.20,  379.27,   93.94,    0.00,    0.00,  372.82,   87.90,    0.00,    0.00,  380.24,   90.89,    0.00,    0.00,  365.38,   75.42,    0.00,    0.00,  368.79,   79.75,    0.00,    0.00,  357.86,   72.27,    0.00,    0.00, 2224.36,  500.18,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2724.53,  75544.06,   2325.67,      0.00,      0.00,  75544.06,   2325.67,  77869.73
2026-02-02,05:01:18.194,12250.64,  296.28,    0.00,    0.00,12256.19,  296.29,    0.00,    0.00,12253.10,  297.38,    0.00,    0.00,12183.90,  294.66,    0.00,    0.00,12179.84,  292.74,    0.00,    0.00,12186.11,  292.99,    0.00,    0.00,73309.77, 1770.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75080.10,  380.30,   94.21,    0.00,    0.00,  373.53,   88.34,    0.00,    0.00,  380.60,   90.87,    0.00,    0.00,  365.82,   75.99,    0.00,    0.00,  369.62,   79.74,    0.00,    0.00,  358.63,   72.43,    0.00,    0.00, 2228.51,  501.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2730.09,  75538.27,   2271.91,      0.00,      0.00,  75538.27,   2271.91,  77810.19
2026-02-02,05:01:19.198,12265.16,  293.21,    0.00,    0.00,12271.26,  293.59,    0.00,    0.00,12270.12,  294.83,    0.00,    0.00,12200.34,  292.12,    0.00,    0.00,12194.61,  289.79,    0.00,    0.00,12200.55,  290.29,    0.00,    0.00,73402.04, 1753.84,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75155.88,  381.69,   94.12,    0.00,    0.00,  375.06,   88.44,    0.00,    0.00,  381.86,   90.81,    0.00,    0.00,  367.40,   75.79,    0.00,    0.00,  371.06,   80.09,    0.00,    0.00,  359.26,   72.33,    0.00,    0.00, 2236.32,  501.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2737.90,  75638.36,   2255.41,      0.00,      0.00,  75638.36,   2255.41,  77893.77
2026-02-02,05:01:20.195,12256.76,  290.76,    0.00,    0.00,12261.32,  291.27,    0.00,    0.00,12260.14,  292.16,    0.00,    0.00,12190.33,  289.37,    0.00,    0.00,12186.04,  287.35,    0.00,    0.00,12190.86,  287.66,    0.00,    0.00,73345.45, 1738.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75084.02,  379.30,   93.65,    0.00,    0.00,  373.02,   87.69,    0.00,    0.00,  380.60,   90.87,    0.00,    0.00,  365.39,   75.21,    0.00,    0.00,  368.15,   79.14,    0.00,    0.00,  357.53,   71.59,    0.00,    0.00, 2224.00,  498.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2722.14,  75569.45,   2236.71,      0.00,      0.00,  75569.45,   2236.71,  77806.16
2026-02-02,05:01:21.199,12267.88,  290.47,    0.00,    0.00,12272.36,  290.54,    0.00,    0.00,12271.09,  291.32,    0.00,    0.00,12202.05,  288.64,    0.00,    0.00,12197.12,  287.29,    0.00,    0.00,12202.94,  287.13,    0.00,    0.00,73413.45, 1735.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75148.84,  383.61,   95.03,    0.00,    0.00,  376.94,   88.95,    0.00,    0.00,  384.70,   91.92,    0.00,    0.00,  369.50,   76.58,    0.00,    0.00,  372.46,   80.38,    0.00,    0.00,  362.23,   73.41,    0.00,    0.00, 2249.44,  506.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2755.71,  75662.89,   2241.66,      0.00,      0.00,  75662.89,   2241.66,  77904.55
2026-02-02,05:01:22.195,12255.11,  289.55,    0.00,    0.00,12261.50,  289.72,    0.00,    0.00,12257.19,  290.50,    0.00,    0.00,12188.15,  287.62,    0.00,    0.00,12184.51,  286.22,    0.00,    0.00,12191.64,  286.16,    0.00,    0.00,73338.11, 1729.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75067.89,  379.50,   93.76,    0.00,    0.00,  372.59,   88.02,    0.00,    0.00,  379.89,   90.44,    0.00,    0.00,  365.49,   75.67,    0.00,    0.00,  368.54,   79.28,    0.00,    0.00,  357.49,   71.97,    0.00,    0.00, 2223.50,  499.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2722.64,  75561.61,   2228.92,      0.00,      0.00,  75561.61,   2228.92,  77790.53
2026-02-02,05:01:23.198,12255.17,  289.31,    0.00,    0.00,12258.95,  289.54,    0.00,    0.00,12258.51,  290.72,    0.00,    0.00,12188.65,  287.80,    0.00,    0.00,12184.94,  286.20,    0.00,    0.00,12189.28,  286.18,    0.00,    0.00,73335.50, 1729.75,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,75065.25,  382.24,   95.20,    0.00,    0.00,  375.24,   88.91,    0.00,    0.00,  382.98,   91.99,    0.00,    0.00,  367.74,   76.58,    0.00,    0.00,  371.55,   80.52,    0.00,    0.00,  359.99,   72.99,    0.00,    0.00, 2239.73,  506.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2745.92,  75575.23,   2235.94,      0.00,      0.00,  75575.23,   2235.94,  77811.16
