,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-08-19,15:35:56.447,  280.54,  166.16,    0.00,    0.00,  280.91,  166.08,    0.00,    0.00,  280.70,  166.16,    0.00,    0.00,  276.25,  164.04,    0.00,    0.00,  276.66,  164.10,    0.00,    0.00,  276.78,  164.05,    0.00,    0.00, 1671.85,  990.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2662.43,   42.78,   29.80,    0.00,    0.00,   42.73,   29.70,    0.00,    0.00,   42.94,   29.87,    0.00,    0.00,   39.35,   29.18,    0.00,    0.00,   39.77,   29.45,    0.00,    0.00,   39.56,   29.23,    0.00,    0.00,  247.12,  177.23,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  424.35,   1918.97,   1167.80,      0.00,      0.00,   1918.97,   1167.80,   3086.77
2026-08-19,15:35:57.447,  277.66,  144.94,    0.00,    0.00,  277.73,  144.78,    0.00,    0.00,  277.32,  144.84,    0.00,    0.00,  274.37,  143.54,    0.00,    0.00,  274.06,  143.69,    0.00,    0.00,  274.49,  143.47,    0.00,    0.00, 1655.64,  865.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2520.90,   58.21,   42.02,    0.00,    0.00,   58.40,   42.07,    0.00,    0.00,   58.44,   42.12,    0.00,    0.00,   53.74,   41.40,    0.00,    0.00,   54.24,   41.52,    0.00,    0.00,   54.20,   41.38,    0.00,    0.00,  337.23,  250.52,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  587.75,   1992.87,   1115.78,      0.00,      0.00,   1992.87,   1115.78,   3108.65
2026-08-19,15:35:58.447,  278.63,  177.70,    0.00,    0.00,  279.27,  177.54,    0.00,    0.00,  279.25,  177.83,    0.00,    0.00,  274.52,  176.48,    0.00,    0.00,  274.41,  176.55,    0.00,    0.00,  274.70,  176.38,    0.00,    0.00, 1660.77, 1062.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2723.26,   47.72,   35.88,    0.00,    0.00,   47.86,   35.87,    0.00,    0.00,   48.03,   36.03,    0.00,    0.00,   44.13,   35.16,    0.00,    0.00,   44.35,   35.33,    0.00,    0.00,   44.28,   35.27,    0.00,    0.00,  276.37,  213.55,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  489.92,   1937.14,   1276.04,      0.00,      0.00,   1937.14,   1276.04,   3213.18
2026-08-19,15:35:59.447,  271.04,  168.85,    0.00,    0.00,  271.34,  168.70,    0.00,    0.00,  271.58,  168.87,    0.00,    0.00,  265.79,  165.85,    0.00,    0.00,  265.97,  165.91,    0.00,    0.00,  266.08,  165.80,    0.00,    0.00, 1611.81, 1003.97,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2615.78,   41.63,   29.26,    0.00,    0.00,   41.87,   29.32,    0.00,    0.00,   41.91,   29.46,    0.00,    0.00,   38.24,   28.77,    0.00,    0.00,   38.53,   28.85,    0.00,    0.00,   38.53,   28.77,    0.00,    0.00,  240.70,  174.43,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  415.13,   1852.51,   1178.40,      0.00,      0.00,   1852.51,   1178.40,   3030.90
2026-08-19,15:36:00.447,  257.42,  144.65,    0.00,    0.00,  257.87,  144.42,    0.00,    0.00,  257.61,  144.62,    0.00,    0.00,  254.83,  142.48,    0.00,    0.00,  254.23,  142.61,    0.00,    0.00,  254.56,  142.48,    0.00,    0.00, 1536.52,  861.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2397.78,   60.72,   43.27,    0.00,    0.00,   60.54,   43.21,    0.00,    0.00,   60.69,   43.37,    0.00,    0.00,   55.81,   42.51,    0.00,    0.00,   56.28,   42.76,    0.00,    0.00,   56.20,   42.58,    0.00,    0.00,  350.23,  257.71,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  607.94,   1886.75,   1118.97,      0.00,      0.00,   1886.75,   1118.97,   3005.72
2026-08-19,15:36:01.448,  300.01,  181.47,    0.00,    0.00,  300.57,  181.43,    0.00,    0.00,  300.37,  181.59,    0.00,    0.00,  296.65,  180.32,    0.00,    0.00,  296.41,  180.29,    0.00,    0.00,  297.16,  180.29,    0.00,    0.00, 1791.18, 1085.41,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2876.59,   46.63,   35.61,    0.00,    0.00,   46.55,   35.52,    0.00,    0.00,   46.76,   35.72,    0.00,    0.00,   42.91,   35.13,    0.00,    0.00,   43.23,   35.36,    0.00,    0.00,   43.20,   35.20,    0.00,    0.00,  269.29,  212.55,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  481.83,   2060.47,   1297.95,      0.00,      0.00,   2060.47,   1297.95,   3358.43
2026-08-19,15:36:02.448,  264.43,  168.54,    0.00,    0.00,  264.99,  168.39,    0.00,    0.00,  264.48,  168.54,    0.00,    0.00,  259.59,  166.94,    0.00,    0.00,  259.27,  166.90,    0.00,    0.00,  260.00,  166.75,    0.00,    0.00, 1572.74, 1006.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2578.81,   38.89,   28.04,    0.00,    0.00,   38.81,   27.93,    0.00,    0.00,   39.10,   28.14,    0.00,    0.00,   35.77,   27.50,    0.00,    0.00,   36.14,   27.76,    0.00,    0.00,   35.98,   27.58,    0.00,    0.00,  224.68,  166.95,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  391.63,   1797.43,   1173.01,      0.00,      0.00,   1797.43,   1173.01,   2970.44
2026-08-19,15:36:03.447,  270.65,  145.91,    0.00,    0.00,  271.20,  145.91,    0.00,    0.00,  270.98,  146.06,    0.00,    0.00,  267.77,  144.50,    0.00,    0.00,  267.65,  144.65,    0.00,    0.00,  267.99,  144.51,    0.00,    0.00, 1616.24,  871.55,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2487.79,   54.91,   38.06,    0.00,    0.00,   55.01,   37.90,    0.00,    0.00,   55.02,   38.10,    0.00,    0.00,   50.32,   37.27,    0.00,    0.00,   50.84,   37.54,    0.00,    0.00,   50.78,   37.42,    0.00,    0.00,  316.88,  226.28,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  543.16,   1933.13,   1097.83,      0.00,      0.00,   1933.13,   1097.83,   3030.95
2026-08-19,15:36:04.448,  294.05,  175.08,    0.00,    0.00,  294.41,  174.93,    0.00,    0.00,  294.06,  175.03,    0.00,    0.00,  290.39,  173.63,    0.00,    0.00,  290.46,  173.66,    0.00,    0.00,  291.09,  173.59,    0.00,    0.00, 1754.46, 1045.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2800.37,   55.01,   41.37,    0.00,    0.00,   54.87,   41.23,    0.00,    0.00,   55.01,   41.41,    0.00,    0.00,   50.61,   40.82,    0.00,    0.00,   51.18,   41.13,    0.00,    0.00,   50.96,   40.98,    0.00,    0.00,  317.65,  246.95,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  564.60,   2072.10,   1292.87,      0.00,      0.00,   2072.10,   1292.87,   3364.97
2026-08-19,15:36:05.448,  256.30,  172.85,    0.00,    0.00,  256.58,  172.87,    0.00,    0.00,  256.26,  172.95,    0.00,    0.00,  250.85,  170.62,    0.00,    0.00,  250.42,  170.63,    0.00,    0.00,  250.96,  170.53,    0.00,    0.00, 1521.38, 1030.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2551.85,   37.85,   27.51,    0.00,    0.00,   37.82,   27.43,    0.00,    0.00,   37.89,   27.56,    0.00,    0.00,   34.73,   27.13,    0.00,    0.00,   35.23,   27.37,    0.00,    0.00,   35.11,   27.24,    0.00,    0.00,  218.63,  164.23,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  382.86,   1740.01,   1194.69,      0.00,      0.00,   1740.01,   1194.69,   2934.71
