System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-02-25,20:40:19.824,0.64,0.53,1.20,1.21,1264.27,1314.72,0.02,0.49,0.0147,0.0153,158.17,1.53,88,0.00,0.00,85754.58,161160.15,2096.90,1.06,26.61,1.28,31.95,19463.53,0.12,37375.80,99.61,0.39,0.00,100.00,0.00,0.00,199.56,66.47,174.30,1.99,0.69,0.56,1.22,1.23,696.34,722.74,0.02,0.48,0.0151,0.0157, 21376,67049,20161,68.08,1.49,98,0.00,0.00,29,46133.26,82094.33,2096.90,1.12,28.10,1.38,34.39,0.59,0.50,1.18,1.18,567.92,591.98,0.02,0.50,0.0143,0.0149, 22080,66766,135,90.10,0.04,80,0.00,0.00,25,39621.32,79065.82,2096.90,1.00,25.06,1.18,29.52,9211.95,9201.99, 42%, 42%,519.39,530.20,  2%,  2%,6062.34,6049.07, 28%, 28%,12624.75,12639.64, 58%, 58%,99.66,0.34,0.00,100.00,0.00,0.00,99.56,0.44,0.00,100.00,0.00,0.00,99.84,99.72,31.02 ,35.45 ,160.60 ,190.30 ,2.00,1.98,
2026-02-25,20:40:20.822,0.64,0.53,1.20,1.21,1263.80,1314.21,0.02,0.49,0.0147,0.0153,158.01,1.52,88,0.00,0.00,85686.87,160958.78,2094.65,1.06,26.62,1.28,31.96,19431.95,0.12,37317.79,99.59,0.41,0.00,100.00,0.00,0.00,199.38,66.39,174.33,1.99,0.69,0.56,1.22,1.23,696.49,722.87,0.02,0.48,0.0151,0.0157, 22720,66881,20113,68.02,1.48,98,0.00,0.00,30,46107.25,82014.81,2094.65,1.12,28.11,1.38,34.39,0.59,0.50,1.18,1.18,567.31,591.34,0.02,0.50,0.0143,0.0149, 21952,66482,130,89.99,0.04,80,0.00,0.00,25,39579.62,78943.97,2094.65,1.00,25.07,1.18,29.52,9197.88,9187.35, 42%, 42%,517.95,528.76,  2%,  2%,6053.04,6039.31, 28%, 28%,12605.11,12620.34, 58%, 58%,99.65,0.35,0.00,100.00,0.00,0.00,99.54,0.46,0.00,100.00,0.00,0.00,99.64,99.74,30.98 ,35.41 ,160.65 ,190.29 ,2.00,1.98,
2026-02-25,20:40:21.825,0.64,0.53,1.20,1.21,1267.13,1317.70,0.02,0.49,0.0147,0.0153,158.48,1.52,88,0.00,0.00,85943.71,161516.51,2100.47,1.06,26.61,1.28,31.96,19492.51,0.12,37432.68,99.62,0.38,0.00,100.00,0.00,0.00,199.98,66.56,174.30,1.99,0.69,0.56,1.22,1.23,698.59,725.06,0.02,0.48,0.0151,0.0157, 23424,67177,20100,68.24,1.49,98,0.00,0.00,29,46253.54,82301.39,2100.47,1.12,28.10,1.38,34.41,0.59,0.50,1.18,1.18,568.54,592.64,0.02,0.50,0.0143,0.0149, 21568,66812,132,90.25,0.04,80,0.00,0.00,25,39690.17,79215.12,2100.47,1.00,25.05,1.18,29.52,9226.82,9216.35, 42%, 42%,519.48,529.86,  2%,  2%,6070.96,6058.23, 28%, 28%,12643.88,12659.60, 58%, 58%,99.68,0.32,0.00,100.00,0.00,0.00,99.56,0.44,0.00,100.00,0.00,0.00,100.04,99.94,31.09 ,35.46 ,160.62 ,190.28 ,2.00,1.98,
2026-02-25,20:40:22.828,0.64,0.53,1.20,1.21,1264.26,1314.67,0.02,0.49,0.0147,0.0153,158.12,1.52,88,0.00,0.00,85741.32,161108.21,2094.48,1.06,26.61,1.28,31.96,19442.16,0.12,37339.66,99.59,0.41,0.00,100.00,0.00,0.00,199.46,66.45,174.28,1.99,0.69,0.56,1.22,1.23,696.61,722.99,0.02,0.48,0.0151,0.0157, 24512,66986,20110,68.08,1.48,98,0.00,0.00,29,46140.87,82125.62,2094.48,1.12,28.09,1.38,34.39,0.59,0.50,1.18,1.18,567.65,591.69,0.02,0.50,0.0143,0.0149, 23872,66629,117,90.04,0.04,80,0.00,0.00,25,39600.45,78982.60,2094.48,1.00,25.07,1.18,29.52,9202.73,9192.03, 42%, 42%,518.21,529.19,  2%,  2%,6056.85,6043.30, 28%, 28%,12611.98,12627.52, 58%, 58%,99.67,0.33,0.00,100.00,0.00,0.00,99.52,0.48,0.00,100.00,0.00,0.00,99.72,99.74,31.03 ,35.42 ,160.62 ,190.23 ,2.00,1.98,
2026-02-25,20:40:23.825,0.64,0.53,1.20,1.21,1263.08,1313.42,0.02,0.49,0.0147,0.0153,157.93,1.52,88,0.00,0.00,85642.34,160960.48,2096.48,1.06,26.60,1.28,31.94,19436.83,0.12,37326.74,99.58,0.42,0.00,100.00,0.00,0.00,199.48,66.44,174.41,1.99,0.69,0.56,1.23,1.23,696.45,722.82,0.02,0.48,0.0151,0.0157, 23232,66794,20169,68.02,1.48,98,0.00,0.00,29,46115.49,82127.25,2096.48,1.12,28.08,1.38,34.40,0.59,0.50,1.18,1.18,566.64,590.60,0.02,0.50,0.0143,0.0149, 23040,66495,139,89.91,0.04,80,0.00,0.00,25,39526.85,78833.23,2096.48,1.00,25.07,1.18,29.48,9202.37,9192.30, 42%, 42%,515.57,526.59,  2%,  2%,6052.39,6039.35, 28%, 28%,12609.86,12625.15, 58%, 58%,99.70,0.30,0.00,100.00,0.00,0.00,99.46,0.54,0.00,100.00,0.00,0.00,99.74,99.74,31.02 ,35.41 ,160.76 ,190.38 ,2.00,1.98,
2026-02-25,20:40:24.832,0.64,0.53,1.20,1.21,1264.28,1314.67,0.02,0.49,0.0147,0.0153,158.34,1.52,88,0.00,0.00,85747.59,161176.11,2094.52,1.06,26.60,1.28,31.96,19457.72,0.12,37367.09,99.61,0.39,0.00,100.00,0.00,0.00,199.78,66.59,174.17,1.99,0.69,0.56,1.23,1.23,696.98,723.36,0.02,0.48,0.0151,0.0157, 21376,66991,20149,68.10,1.48,98,0.00,0.00,29,46161.32,82184.91,2094.52,1.12,28.08,1.38,34.41,0.59,0.50,1.18,1.18,567.30,591.31,0.02,0.50,0.0143,0.0149, 24064,66709,138,90.25,0.04,80,0.00,0.00,24,39586.27,78991.20,2094.52,1.00,25.06,1.18,29.50,9211.03,9201.15, 42%, 42%,517.88,527.66,  2%,  2%,6059.40,6047.23, 28%, 28%,12622.87,12637.59, 58%, 58%,99.70,0.30,0.00,100.00,0.00,0.00,99.53,0.47,0.00,100.00,0.00,0.00,99.75,100.04,31.06 ,35.53 ,160.67 ,189.90 ,2.00,1.99,
2026-02-25,20:40:25.828,0.64,0.53,1.20,1.21,1263.90,1314.23,0.02,0.49,0.0147,0.0153,157.99,1.53,88,0.00,0.00,85703.78,161107.02,2097.77,1.06,26.60,1.28,31.94,19457.51,0.12,37361.53,99.59,0.41,0.00,100.00,0.00,0.00,199.48,66.52,174.36,1.99,0.69,0.56,1.23,1.23,696.60,722.95,0.02,0.48,0.0151,0.0157, 22720,66972,20129,68.20,1.49,98,0.00,0.00,29,46137.30,82183.91,2097.77,1.12,28.07,1.38,34.39,0.59,0.50,1.18,1.18,567.30,591.28,0.02,0.50,0.0143,0.0149, 21632,66631,140,89.79,0.04,80,0.00,0.00,24,39566.48,78923.11,2097.77,1.00,25.07,1.18,29.50,9209.29,9198.57, 42%, 42%,519.40,530.24,  2%,  2%,6061.05,6047.78, 28%, 28%,12618.57,12634.13, 58%, 58%,99.69,0.31,0.00,100.00,0.00,0.00,99.48,0.52,0.00,100.00,0.00,0.00,99.94,99.54,31.12 ,35.40 ,160.41 ,190.75 ,2.00,1.98,
2026-02-25,20:40:26.827,0.64,0.53,1.20,1.21,1263.55,1313.94,0.02,0.49,0.0147,0.0153,157.88,1.52,88,0.00,0.00,85677.56,161067.86,2095.85,1.06,26.60,1.28,31.94,19449.12,0.12,37348.82,99.59,0.41,0.00,100.00,0.00,0.00,199.29,66.42,174.57,1.99,0.69,0.56,1.22,1.23,696.49,722.88,0.02,0.48,0.0151,0.0157, 23680,66868,20154,67.90,1.48,98,0.00,0.00,29,46117.14,82142.02,2095.85,1.12,28.07,1.38,34.38,0.59,0.50,1.18,1.18,567.06,591.05,0.02,0.50,0.0143,0.0149, 23872,66725,141,89.98,0.04,80,0.00,0.00,24,39560.42,78925.84,2095.85,1.00,25.06,1.18,29.49,9205.82,9195.74, 42%, 42%,518.21,529.36,  2%,  2%,6058.11,6044.36, 28%, 28%,12615.54,12630.81, 58%, 58%,99.68,0.32,0.00,100.00,0.00,0.00,99.51,0.49,0.00,100.00,0.00,0.00,99.54,99.75,31.03 ,35.39 ,161.03 ,190.35 ,2.00,1.98,
2026-02-25,20:40:27.828,0.64,0.53,1.20,1.21,1264.39,1314.83,0.02,0.49,0.0147,0.0153,158.11,1.53,88,0.00,0.00,85730.37,161118.50,2094.55,1.06,26.60,1.28,31.95,19452.37,0.12,37356.70,99.59,0.41,0.00,100.00,0.00,0.00,199.46,66.51,174.33,1.99,0.69,0.56,1.22,1.23,697.17,723.59,0.02,0.48,0.0151,0.0157, 23296,67077,20251,68.09,1.49,98,0.00,0.00,29,46147.65,82162.63,2094.55,1.12,28.08,1.38,34.40,0.59,0.50,1.18,1.18,567.22,591.24,0.02,0.50,0.0143,0.0149, 22464,66744,137,90.02,0.04,80,0.00,0.00,24,39582.72,78955.86,2094.55,1.00,25.07,1.18,29.50,9206.78,9196.27, 42%, 42%,519.41,529.91,  2%,  2%,6059.65,6046.65, 28%, 28%,12617.27,12633.12, 58%, 58%,99.66,0.34,0.00,100.00,0.00,0.00,99.52,0.48,0.00,100.00,0.00,0.00,99.75,99.72,31.06 ,35.45 ,160.66 ,190.29 ,2.00,1.98,
2026-02-25,20:40:28.832,0.64,0.53,1.20,1.21,1263.74,1314.13,0.02,0.49,0.0147,0.0153,158.02,1.52,88,0.00,0.00,85683.62,161004.19,2095.36,1.06,26.61,1.28,31.95,19443.85,0.12,37339.42,99.60,0.40,0.00,100.00,0.00,0.00,199.47,66.43,174.37,1.99,0.69,0.56,1.22,1.23,696.83,723.19,0.02,0.48,0.0151,0.0157, 21888,67078,20110,68.05,1.48,98,0.00,0.00,29,46125.13,82084.98,2095.36,1.12,28.10,1.38,34.40,0.59,0.50,1.18,1.18,566.91,590.94,0.02,0.50,0.0143,0.0149, 23744,66583,136,89.97,0.04,80,0.00,0.00,24,39558.49,78919.21,2095.36,1.00,25.06,1.18,29.50,9204.80,9194.33, 42%, 42%,516.85,527.86,  2%,  2%,6055.37,6041.94, 28%, 28%,12613.29,12628.82, 58%, 58%,99.68,0.32,0.00,100.00,0.00,0.00,99.52,0.48,0.00,100.00,0.00,0.00,99.74,99.73,30.98 ,35.45 ,160.69 ,190.36 ,2.00,1.98,
2026-02-25,20:40:29.828,0.64,0.53,1.20,1.21,1263.29,1313.69,0.02,0.49,0.0147,0.0153,157.95,1.52,88,0.00,0.00,85650.54,160938.56,2097.01,1.06,26.61,1.28,31.94,19425.76,0.12,37309.60,99.58,0.42,0.00,100.00,0.00,0.00,199.49,66.44,174.38,1.99,0.69,0.56,1.22,1.23,696.10,722.45,0.02,0.48,0.0151,0.0157, 23616,66814,20120,68.00,1.48,98,0.00,0.00,29,46091.99,82056.63,2097.01,1.12,28.09,1.37,34.37,0.59,0.50,1.18,1.18,567.19,591.23,0.02,0.50,0.0143,0.0149, 21504,66503,135,89.95,0.04,80,0.00,0.00,24,39558.55,78881.93,2097.01,1.00,25.07,1.18,29.50,9196.18,9185.98, 42%, 42%,516.38,527.21,  2%,  2%,6050.75,6037.54, 28%, 28%,12603.08,12618.23, 58%, 58%,99.65,0.35,0.00,100.00,0.00,0.00,99.51,0.49,0.00,100.00,0.00,0.00,99.74,99.75,31.02 ,35.41 ,160.71 ,190.36 ,2.00,1.98,
