System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-08-23,23:16:25.213,0.02,1.53,0.01,1.16,1.59,2.44,0.32,0.57,0.0007,0.0010,0.79,0.74,53,0.00,0.00,2401.53,1572.67,2096.08,3.05,76.35,0.04,0.90,541.33,0.35,1394.06,1.01,98.99,0.00,100.00,0.00,0.00,90.16,26.94,115.48,2.40,0.00,0.69,0.00,0.62,0.07,0.24,0.59,0.77,0.0007,0.0024, 21184,32,7,0.37,0.46,4,0.00,0.00,44,99.42,144.22,2096.08,1.38,34.47,0.00,0.07,0.03,1.61,0.02,1.28,1.52,2.21,0.30,0.52,0.0007,0.0010, 22464,554,484,0.42,0.28,98,0.00,0.00,37,2302.11,1428.45,2096.08,3.22,80.58,0.07,1.72,117.25,117.53,  0%,  0%,153.33,153.22,  0%,  0%,363.51,363.77,  1%,  1%,333.59,333.19,  1%,  1%,0.35,99.65,0.00,100.00,0.00,0.00,1.67,98.33,0.00,100.00,0.00,0.00,40.19,49.97,13.63 ,13.31 ,120.74 ,115.25 ,2.40,2.40,
2026-08-23,23:16:26.214,0.02,1.49,0.01,1.16,1.83,2.75,0.31,0.54,0.0008,0.0012,0.84,0.76,52,0.00,0.00,2360.30,1584.93,2095.24,2.98,74.46,0.04,0.88,585.29,0.37,1490.28,1.02,98.98,0.00,100.00,0.00,0.00,90.26,26.94,114.25,2.40,0.00,0.66,0.00,0.65,0.11,0.29,0.51,0.75,0.0010,0.0027, 22208,35,15,0.40,0.48,5,0.00,0.00,44,104.95,159.47,2095.24,1.32,32.91,0.00,0.08,0.03,1.58,0.02,1.28,1.73,2.47,0.29,0.49,0.0008,0.0011, 22336,585,568,0.43,0.28,98,0.00,0.00,37,2255.35,1425.46,2095.24,3.16,79.11,0.07,1.68,126.66,126.44,  0%,  0%,165.96,166.23,  0%,  0%,389.49,388.79,  1%,  1%,355.66,356.34,  1%,  1%,0.36,99.64,0.00,100.00,0.00,0.00,1.67,98.33,0.00,100.00,0.00,0.00,40.30,49.96,13.63 ,13.31 ,114.96 ,114.21 ,2.40,2.40,
2026-08-23,23:16:27.213,0.02,1.67,0.01,1.17,0.87,1.55,0.40,0.68,0.0003,0.0006,0.72,0.68,48,0.00,0.00,2622.85,1570.37,2094.76,3.34,83.51,0.04,0.98,534.42,0.38,1359.29,1.00,99.00,0.00,100.00,0.00,0.00,90.12,26.83,116.08,2.40,0.00,0.70,0.00,0.63,0.07,0.24,0.59,0.77,0.0007,0.0024, 20736,24,11,0.36,0.46,4,0.00,0.00,44,101.54,146.01,2094.76,1.39,34.77,0.00,0.08,0.04,1.77,0.02,1.28,0.80,1.31,0.38,0.65,0.0003,0.0005, 22464,461,510,0.36,0.22,97,0.00,0.00,36,2521.30,1424.36,2094.76,3.54,88.51,0.08,1.88,120.44,120.43,  0%,  0%,146.69,146.85,  0%,  0%,351.36,350.99,  1%,  1%,328.35,328.59,  1%,  1%,0.35,99.65,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.17,49.94,13.62 ,13.21 ,117.32 ,116.01 ,2.40,2.40,
2026-08-23,23:16:28.214,0.02,1.71,0.01,1.17,0.69,1.36,0.46,0.71,0.0003,0.0005,0.69,0.67,51,0.00,0.00,2685.97,1567.64,2094.34,3.43,85.67,0.04,1.00,495.11,0.37,1265.86,1.00,99.00,0.00,100.00,0.00,0.00,90.22,26.80,116.41,2.40,0.00,0.68,0.00,0.62,0.06,0.23,0.63,0.79,0.0006,0.0023, 22144,23,13,0.33,0.42,3,0.00,0.00,44,96.59,142.99,2094.34,1.35,33.77,0.00,0.07,0.04,1.82,0.02,1.28,0.63,1.13,0.43,0.69,0.0002,0.0004, 22208,474,474,0.36,0.25,98,0.00,0.00,37,2589.38,1424.64,2094.34,3.64,90.88,0.08,1.93,110.80,111.05,  0%,  0%,136.59,136.67,  0%,  0%,327.55,327.55,  1%,  1%,305.52,305.23,  1%,  1%,0.34,99.66,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.22,50.00,13.57 ,13.24 ,123.70 ,116.07 ,2.40,2.40,
2026-08-23,23:16:29.213,0.02,1.73,0.01,1.16,0.69,1.36,0.45,0.71,0.0003,0.0005,0.70,0.67,51,0.00,0.00,2697.01,1561.81,2095.89,3.45,86.34,0.04,1.01,502.35,0.37,1282.64,1.00,99.00,0.00,100.00,0.00,0.00,90.23,26.88,116.45,2.40,0.00,0.70,0.00,0.61,0.07,0.23,0.60,0.78,0.0007,0.0023, 20736,27,14,0.34,0.42,4,0.00,0.00,44,97.83,140.07,2095.89,1.40,34.92,0.00,0.07,0.04,1.83,0.02,1.28,0.62,1.13,0.43,0.69,0.0002,0.0004, 22400,467,459,0.36,0.25,98,0.00,0.00,37,2599.18,1421.74,2095.89,3.66,91.41,0.08,1.94,112.16,112.48,  0%,  0%,138.84,138.86,  0%,  0%,332.07,332.25,  1%,  1%,309.40,308.92,  1%,  1%,0.34,99.66,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.23,50.01,13.62 ,13.25 ,118.00 ,116.36 ,2.40,2.40,
2026-08-23,23:16:30.214,0.02,1.76,0.01,1.17,0.66,1.18,0.39,0.74,0.0002,0.0004,0.65,0.60,69,0.00,0.00,2754.15,1563.59,2094.43,3.52,88.07,0.04,1.03,312.03,0.25,808.82,1.00,99.00,0.00,100.00,0.00,0.00,90.14,26.66,107.96,2.40,0.00,0.69,0.00,0.62,0.06,0.23,0.64,0.78,0.0006,0.0024, 23040,26,9,0.23,0.26,5,0.00,0.00,44,96.02,140.07,2094.43,1.37,34.28,0.00,0.07,0.04,1.87,0.02,1.28,0.60,0.95,0.35,0.73,0.0002,0.0004, 22080,639,278,0.43,0.34,98,0.00,0.00,37,2658.13,1423.52,2094.43,3.73,93.36,0.08,1.98,70.58,70.83,  0%,  0%,85.36,85.26,  0%,  0%,208.42,208.71,  0%,  0%,196.04,195.65,  0%,  0%,0.34,99.66,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.19,49.95,13.35 ,13.31 ,120.47 ,107.36 ,2.40,2.40,
2026-08-23,23:16:31.213,0.02,1.73,0.01,1.17,0.68,1.34,0.45,0.72,0.0003,0.0005,0.69,0.66,49,0.00,0.00,2711.02,1567.80,2095.73,3.46,86.46,0.04,1.01,513.46,0.38,1294.71,1.00,99.00,0.00,100.00,0.00,0.00,90.34,26.84,115.87,2.40,0.00,0.68,0.00,0.62,0.07,0.24,0.57,0.78,0.0008,0.0024, 20416,28,8,0.34,0.43,4,0.00,0.00,44,97.40,142.40,2095.73,1.37,34.20,0.00,0.07,0.04,1.83,0.02,1.28,0.61,1.10,0.43,0.70,0.0002,0.0004, 22272,448,476,0.34,0.23,97,0.00,0.00,37,2613.62,1425.41,2095.73,3.67,91.68,0.08,1.95,116.32,116.62,  0%,  0%,140.29,140.22,  0%,  0%,333.84,334.17,  1%,  1%,313.61,313.09,  1%,  1%,0.34,99.66,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.28,50.06,13.63 ,13.21 ,115.80 ,115.87 ,2.40,2.40,
2026-08-23,23:16:32.214,0.02,1.62,0.01,1.17,0.84,1.39,0.35,0.73,0.0003,0.0005,0.67,0.84,11,0.00,0.00,2643.09,1629.65,2094.55,3.24,81.09,0.04,0.99,877.36,0.58,2171.98,1.04,98.96,0.00,100.00,0.00,0.00,90.28,26.51,137.98,2.40,0.00,0.65,0.00,0.65,0.10,0.26,0.50,0.77,0.0010,0.0025, 22016,40,9,0.57,0.79,3,0.00,0.00,44,101.79,157.05,2094.55,1.30,32.41,0.00,0.08,0.04,1.73,0.02,1.28,0.74,1.13,0.32,0.72,0.0003,0.0004, 22400,81,814,0.10,0.05,88,0.00,0.00,37,2541.30,1472.59,2094.55,3.45,86.29,0.08,1.90,186.22,186.37,  0%,  0%,252.39,252.39,  1%,  1%,570.72,570.83,  2%,  2%,515.35,515.08,  2%,  2%,0.36,99.64,0.00,100.00,0.00,0.00,1.72,98.28,0.00,100.00,0.00,0.00,40.33,49.95,13.89 ,12.62 ,127.60 ,138.63 ,2.40,2.40,
2026-08-23,23:16:33.213,0.02,1.69,0.01,1.16,0.74,1.37,0.42,0.70,0.0003,0.0005,0.71,0.73,43,0.00,0.00,2650.81,1569.50,2095.60,3.38,84.45,0.04,0.99,580.35,0.40,1476.60,1.01,98.99,0.00,100.00,0.00,0.00,90.22,26.80,121.91,2.40,0.00,0.69,0.00,0.62,0.08,0.25,0.56,0.77,0.0008,0.0025, 21888,32,13,0.39,0.52,4,0.00,0.00,44,100.26,145.64,2095.60,1.38,34.42,0.00,0.07,0.04,1.79,0.02,1.28,0.66,1.12,0.39,0.68,0.0003,0.0004, 22464,399,533,0.32,0.21,97,0.00,0.00,36,2550.54,1423.86,2095.60,3.58,89.56,0.08,1.90,128.50,128.81,  0%,  0%,161.60,161.45,  0%,  0%,383.11,383.56,  1%,  1%,355.27,354.66,  1%,  1%,0.35,99.65,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.22,50.00,13.68 ,13.12 ,117.81 ,122.14 ,2.40,2.40,
2026-08-23,23:16:34.214,0.02,1.70,0.01,1.16,0.70,1.26,0.40,0.72,0.0003,0.0005,0.67,0.75,36,0.00,0.00,2657.15,1563.30,2095.24,3.40,84.99,0.04,0.99,632.71,0.45,1597.29,1.00,99.00,0.00,100.00,0.00,0.00,90.15,26.70,126.31,2.40,0.00,0.66,0.00,0.61,0.06,0.23,0.62,0.78,0.0007,0.0025, 21440,23,7,0.41,0.56,2,0.00,0.00,44,91.92,138.99,2095.24,1.32,33.07,0.00,0.07,0.04,1.80,0.02,1.28,0.63,1.03,0.36,0.71,0.0002,0.0004, 22528,325,579,0.26,0.18,97,0.00,0.00,37,2565.23,1424.31,2095.24,3.60,90.05,0.08,1.91,138.21,138.45,  0%,  0%,178.00,178.05,  0%,  0%,416.22,416.29,  1%,  1%,382.55,382.23,  1%,  1%,0.34,99.66,0.00,100.00,0.00,0.00,1.66,98.34,0.00,100.00,0.00,0.00,40.17,49.97,13.70 ,13.01 ,126.61 ,126.30 ,2.40,2.40,
2026-08-23,23:16:35.214,0.02,1.56,0.01,1.07,0.84,2.06,0.56,0.71,0.0004,0.0009,0.51,0.52,41,0.00,0.00,2269.79,1455.43,2094.78,3.12,77.98,0.03,0.85,434.71,0.42,1206.70,1.01,98.99,0.00,100.00,0.00,0.00,88.21,26.16,127.91,2.40,0.02,1.66,0.01,1.02,0.21,1.11,0.79,0.76,0.0002,0.0009,  9920,283,20,0.41,0.47,37,0.00,0.00,43,1254.93,757.13,2094.78,3.31,82.87,0.04,0.94,0.02,1.45,0.01,1.13,0.63,0.95,0.31,0.61,0.0006,0.0009, 22400,62,373,0.10,0.05,71,0.00,0.00,39,1014.86,698.30,2094.78,2.91,72.67,0.03,0.76,92.94,92.96,  0%,  0%,124.20,124.61,  0%,  0%,315.24,314.63,  1%,  1%,288.31,288.52,  1%,  1%,1.10,98.90,0.00,100.00,0.00,0.00,0.92,99.08,0.00,100.00,0.00,0.00,43.61,44.60,13.57 ,12.59 ,105.88 ,135.24 ,2.40,2.40,
2026-08-23,23:16:36.214,0.03,1.65,0.02,1.14,0.65,2.26,0.66,0.93,0.0001,0.0005,0.97,1.09,98,0.00,0.00,4636.68,2813.20,2093.75,3.30,82.41,0.07,1.73,34.02,0.02,790.08,1.84,98.16,0.00,100.00,0.00,0.00,90.27,26.67,93.12,2.40,0.07,1.69,0.04,1.20,0.63,2.16,0.66,0.93,0.0001,0.0005, 12416,1646,11,0.90,1.07,99,0.00,0.00,43,4600.72,2723.24,2093.75,3.38,84.47,0.14,3.43,0.00,0.40,0.00,0.46,0.02,0.10,0.69,0.84,0.0005,0.0028, 20544,4,11,0.06,0.02,18,0.00,0.00,40,35.96,89.96,2093.75,0.80,19.99,0.00,0.03,12.70,13.36,  0%,  0%,4.09,3.87,  0%,  0%,193.43,194.84,  0%,  0%,201.92,199.90,  0%,  0%,3.40,96.60,0.00,100.00,0.00,0.00,0.29,99.71,0.00,100.00,0.00,0.00,49.91,40.37,14.14 ,12.53 ,92.54 ,156.18 ,2.40,2.40,
