time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable
2026-08-19T13:54:39.456191,393135960,392073844,390518884,236,93872,108252,2268,34359738367,250656,15872,6656,9216,108,195753396,195207044,546352,208,77444,58860,1784,197382564,196866800,515764,28,16428,49392,484
2026-08-19T13:54:40.456655,393135960,391187708,390039640,756792,117640,125224,6076,34359738367,261812,15872,6656,9216,108,195753396,194737536,1015860,378360,99424,67928,5168,197382564,196450172,932392,378432,18216,57296,908
2026-08-19T13:54:41.457521,393135960,391187456,390039400,367760,117920,125296,6076,34359738367,261812,15872,6656,9216,108,195753396,194737536,1015860,183336,99460,67996,5168,197382564,196449920,932644,183416,18460,57300,908
2026-08-19T13:54:42.458268,393135960,391496920,390192624,176,117920,125296,6076,34359738367,261812,15872,6656,9216,108,195753396,194891760,861636,56,99460,67996,5168,197382564,196605160,777404,120,18460,57300,908
2026-08-19T13:54:43.459178,393135960,391781220,390357776,176,115140,383036,7748,34359738367,262724,15872,6656,9216,108,195753396,195034072,719324,56,96364,196840,5828,197382564,196747148,635416,120,18776,186204,1920
2026-08-19T13:54:44.459819,393135960,391470000,390204076,112,115148,697240,7748,34359738367,262724,15872,6656,9216,108,195753396,194878336,875060,56,96368,353944,5828,197382564,196591412,791152,56,18780,343348,1920
2026-08-19T13:54:45.460561,393135960,391258824,390099096,112,115152,909844,7748,34359738367,262724,15872,6656,9216,108,195753396,194770984,982412,56,96372,460244,5828,197382564,196487840,894724,56,18780,449600,1920
2026-08-19T13:54:46.461931,393135960,391256052,390097044,112,115152,911724,7748,34359738367,262724,15872,6656,9216,108,195753396,194769724,983672,56,96372,461184,5828,197382564,196486328,896236,56,18780,450540,1920
2026-08-19T13:54:47.463233,393135960,391256052,390097164,112,115152,911984,7748,34359738367,262724,15872,6656,9216,108,195753396,194769724,983672,56,96372,461308,5828,197382564,196486328,896236,56,18780,450676,1920
2026-08-19T13:54:48.464540,393135960,391256528,390097644,112,115152,911984,7748,34359738367,262724,15872,6656,9216,108,195753396,194769724,983672,56,96372,461308,5828,197382564,196486804,895760,56,18780,450676,1920
2026-08-19T13:54:49.465895,393135960,391256528,390097660,124,115052,911984,7748,34359738367,262708,15872,6656,9216,108,195753396,194769724,983672,68,96272,461308,5828,197382564,196486804,895760,56,18780,450676,1920
2026-08-19T13:54:50.467217,393135960,391257312,390098468,20,114952,911984,7748,34359738367,262708,15872,6656,9216,108,195753396,194770004,983392,16,96172,461308,5828,197382564,196487308,895256,4,18780,450676,1920
2026-08-19T13:54:51.468561,393135960,391257312,390098468,28,114956,911984,7748,34359738367,262708,15872,6656,9216,108,195753396,194770004,983392,16,96176,461308,5828,197382564,196487308,895256,12,18780,450676,1920
