,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2025-12-10,13:51:23.502,   22.30,   19.12,    0.00,    0.00,   22.17,   19.09,    0.00,    0.00,   22.29,   19.07,    0.00,    0.00,   20.35,   18.47,    0.00,    0.00,   20.37,   18.55,    0.00,    0.00,   20.31,   18.55,    0.00,    0.00,  127.80,  112.85,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00,  240.65,  143.82,   63.53,    0.00,    0.00,  143.04,   62.85,    0.00,    0.00,  143.24,   62.71,    0.00,    0.00,  136.16,   61.17,    0.00,    0.00,  136.41,   61.26,    0.00,    0.00,  136.08,   61.11,    0.00,    0.00,  838.75,  372.63,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1211.39,    966.55,    485.48,      0.00,      0.00,    966.55,    485.48,   1452.03
2025-12-10,13:51:24.503,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,110902263152640.00,110902263152640.00,    0.00,    0.00,    0.33,    0.33,    0.00,    0.00,221804526305280.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,18483710525440.00,18483710525440.00,    0.00,    0.00,110902263152640.00,110902263152640.00,    0.00,    0.00,    0.33,    0.33,    0.00,    0.00,221804526305280.00,221804526305280.00,221804526305280.00,      0.00,      0.00,221804526305280.00,221804526305280.00,443609052610560.00
2025-12-10,13:51:25.502,   19.49,   15.77,    0.00,    0.00,   18.51,   15.26,    0.00,    0.00,   18.61,   15.45,    0.00,    0.00,   16.60,   14.17,    0.00,    0.00,   16.91,   14.41,    0.00,    0.00,   16.56,   14.19,    0.00,    0.00,  106.67,   89.23,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  195.91,  131.10,   49.95,    0.00,    0.00,  131.11,   49.96,    0.00,    0.00,  130.97,   49.96,    0.00,    0.00,  123.95,   49.58,    0.00,    0.00,  123.97,   49.50,    0.00,    0.00,  123.41,   49.53,    0.00,    0.00,  764.51,  298.48,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1062.99,    871.18,    387.71,      0.00,      0.00,    871.18,    387.71,   1258.89
2025-12-10,13:51:26.502,   18.52,   15.42,    0.00,    0.00,   17.58,   14.91,    0.00,    0.00,   17.66,   15.11,    0.00,    0.00,   15.82,   13.81,    0.00,    0.00,   16.15,   14.01,    0.00,    0.00,   15.78,   13.80,    0.00,    0.00,  101.51,   87.05,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  188.56,  128.39,   48.62,    0.00,    0.00,  128.55,   48.63,    0.00,    0.00,  128.43,   48.66,    0.00,    0.00,  121.76,   48.32,    0.00,    0.00,  121.23,   48.20,    0.00,    0.00,  121.41,   48.21,    0.00,    0.00,  749.76,  290.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1040.42,    851.27,    377.71,      0.00,      0.00,    851.27,    377.71,   1228.98
2025-12-10,13:51:27.503,   18.37,   15.20,    0.00,    0.00,   17.42,   14.74,    0.00,    0.00,   17.45,   14.84,    0.00,    0.00,   15.72,   13.60,    0.00,    0.00,   16.09,   13.80,    0.00,    0.00,   15.74,   13.66,    0.00,    0.00,  100.79,   85.83,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  186.62,  128.77,   49.10,    0.00,    0.00,  128.91,   49.15,    0.00,    0.00,  128.90,   49.20,    0.00,    0.00,  122.20,   48.80,    0.00,    0.00,  121.54,   48.64,    0.00,    0.00,  121.54,   48.67,    0.00,    0.00,  751.86,  293.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1045.42,    852.64,    379.39,      0.00,      0.00,    852.64,    379.39,   1232.04
2025-12-10,13:51:28.502,   18.03,   14.74,    0.00,    0.00,   16.94,   14.21,    0.00,    0.00,   17.11,   14.48,    0.00,    0.00,   15.54,   13.38,    0.00,    0.00,   15.78,   13.49,    0.00,    0.00,   15.37,   13.21,    0.00,    0.00,   98.76,   83.50,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  182.26,  127.27,   48.58,    0.00,    0.00,  127.14,   48.61,    0.00,    0.00,  127.31,   48.62,    0.00,    0.00,  121.25,   48.32,    0.00,    0.00,  120.26,   48.20,    0.00,    0.00,  120.11,   48.19,    0.00,    0.00,  743.33,  290.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1033.85,    842.09,    374.02,      0.00,      0.00,    842.09,    374.02,   1216.11
2025-12-10,13:51:29.502,   18.46,   14.88,    0.00,    0.00,   17.40,   14.32,    0.00,    0.00,   17.53,   14.50,    0.00,    0.00,   15.79,   13.38,    0.00,    0.00,   16.05,   13.56,    0.00,    0.00,   15.58,   13.22,    0.00,    0.00,  100.82,   83.87,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  184.69,  128.67,   49.00,    0.00,    0.00,  127.97,   48.93,    0.00,    0.00,  128.13,   48.98,    0.00,    0.00,  121.62,   48.58,    0.00,    0.00,  121.14,   48.48,    0.00,    0.00,  121.19,   48.52,    0.00,    0.00,  748.72,  292.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1041.21,    849.55,    376.36,      0.00,      0.00,    849.55,    376.36,   1225.90
2025-12-10,13:51:30.503,   18.79,   14.94,    0.00,    0.00,   17.71,   14.35,    0.00,    0.00,   17.75,   14.47,    0.00,    0.00,   16.03,   13.51,    0.00,    0.00,   16.30,   13.66,    0.00,    0.00,   15.91,   13.41,    0.00,    0.00,  102.49,   84.35,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  186.84,  129.75,   49.92,    0.00,    0.00,  129.24,   49.84,    0.00,    0.00,  129.56,   49.90,    0.00,    0.00,  122.85,   49.46,    0.00,    0.00,  122.33,   49.38,    0.00,    0.00,  122.14,   49.37,    0.00,    0.00,  755.86,  297.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1053.73,    858.35,    382.22,      0.00,      0.00,    858.35,    382.22,   1240.57
2025-12-10,13:51:31.503,   18.64,   14.73,    0.00,    0.00,   17.40,   14.13,    0.00,    0.00,   17.37,   14.12,    0.00,    0.00,   15.89,   13.28,    0.00,    0.00,   16.17,   13.48,    0.00,    0.00,   15.86,   13.26,    0.00,    0.00,  101.34,   83.00,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00,  184.34,  129.90,   49.61,    0.00,    0.00,  129.64,   49.59,    0.00,    0.00,  129.86,   49.67,    0.00,    0.00,  123.15,   49.30,    0.00,    0.00,  122.61,   49.15,    0.00,    0.00,  122.39,   49.17,    0.00,    0.00,  757.56,  296.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1054.06,    858.90,    379.51,      0.00,      0.00,    858.90,    379.51,   1238.40
2025-12-10,13:51:32.504,  222.96,  253.91,    0.00,    0.00,  253.10,  289.66,    0.00,    0.00,  222.55,  254.99,    0.00,    0.00,  202.43,  265.70,    0.00,    0.00,  167.81,  219.31,    0.00,    0.00,  164.41,  214.64,    0.00,    0.00, 1233.27, 1498.20,    0.00,    0.00,    1.04,    1.03,    0.00,    0.00, 2731.47, 1574.00, 1000.97,    0.00,    0.00, 1557.23,  996.68,    0.00,    0.00, 1576.52, 1002.23,    0.00,    0.00, 1445.33,  892.37,    0.00,    0.00, 1431.97,  880.93,    0.00,    0.00, 1475.14,  920.39,    0.00,    0.00, 9060.20, 5693.56,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,14753.76,  10293.47,   7191.76,      0.00,      0.00,  10293.47,   7191.76,  17485.23
2025-12-10,13:51:33.505, 2329.65,  400.61,    0.00,    0.00, 2379.22,  456.62,    0.00,    0.00, 2359.71,  436.22,    0.00,    0.00, 2169.28,  360.66,    0.00,    0.00, 2158.27,  348.91,    0.00,    0.00, 2130.35,  321.74,    0.00,    0.00,13526.49, 2324.76,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,15851.25, 4177.15, 1785.08,    0.00,    0.00, 4024.80, 1658.87,    0.00,    0.00, 3919.95, 1573.76,    0.00,    0.00, 3737.36, 1335.35,    0.00,    0.00, 3716.75, 1319.06,    0.00,    0.00, 3772.44, 1363.45,    0.00,    0.00,23348.46, 9035.57,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,32384.02,  36874.95,  11360.33,      0.00,      0.00,  36874.95,  11360.33,  48235.28
2025-12-10,13:51:34.503, 5766.62,  230.65,    0.00,    0.00, 5879.75,  361.38,    0.00,    0.00, 5822.50,  300.45,    0.00,    0.00, 5761.26,  279.60,    0.00,    0.00, 5746.24,  238.61,    0.00,    0.00, 5685.39,  186.06,    0.00,    0.00,34661.76, 1596.75,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,36258.51, 5245.28, 1067.54,    0.00,    0.00, 4817.51,  581.76,    0.00,    0.00, 4613.17,  401.47,    0.00,    0.00, 4704.87,  492.35,    0.00,    0.00, 4785.72,  576.92,    0.00,    0.00, 4694.98,  485.94,    0.00,    0.00,28861.54, 3605.98,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,32467.52,  63523.30,   5202.72,      0.00,      0.00,  63523.30,   5202.72,  68726.02
2025-12-10,13:51:35.505, 5815.83,  231.59,    0.00,    0.00, 5931.07,  364.83,    0.00,    0.00, 5872.45,  301.84,    0.00,    0.00, 5818.00,  283.48,    0.00,    0.00, 5800.45,  240.37,    0.00,    0.00, 5742.27,  189.03,    0.00,    0.00,34980.07, 1611.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,36591.20, 5248.24, 1063.61,    0.00,    0.00, 4815.26,  565.11,    0.00,    0.00, 4614.71,  385.81,    0.00,    0.00, 4714.95,  487.16,    0.00,    0.00, 4797.69,  575.45,    0.00,    0.00, 4707.26,  482.61,    0.00,    0.00,28898.10, 3559.76,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,32457.86,  63878.17,   5170.89,      0.00,      0.00,  63878.17,   5170.89,  69049.06
