,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-08-13,20:47:25.846,16603.45,    3.90,    0.00,    0.00,16603.86,    4.11,    0.00,    0.00,16603.59,    3.90,    0.00,    0.00,16603.34,    3.25,    0.00,    0.00,16602.97,    3.09,    0.00,    0.00,16602.88,    3.22,    0.00,    0.00,99620.09,   21.47,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99641.56,    2.59,    0.94,    0.00,    0.00,    2.86,    1.05,    0.00,    0.00,    2.88,    1.01,    0.00,    0.00,    1.93,    0.81,    0.00,    0.00,    1.96,    0.86,    0.00,    0.00,    1.90,    0.77,    0.00,    0.00,   14.11,    5.44,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.55,  99634.20,     26.91,      0.00,      0.00,  99634.20,     26.91,  99661.12
2026-08-13,20:47:26.850,16585.92,    3.83,    0.00,    0.00,16586.12,    4.00,    0.00,    0.00,16585.85,    3.80,    0.00,    0.00,16585.54,    3.13,    0.00,    0.00,16585.43,    3.01,    0.00,    0.00,16585.20,    3.13,    0.00,    0.00,99514.05,   20.90,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99534.95,    2.57,    0.96,    0.00,    0.00,    2.76,    1.03,    0.00,    0.00,    2.85,    1.01,    0.00,    0.00,    1.94,    0.82,    0.00,    0.00,    1.97,    0.86,    0.00,    0.00,    1.95,    0.81,    0.00,    0.00,   14.03,    5.50,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.53,  99528.08,     26.40,      0.00,      0.00,  99528.08,     26.40,  99554.48
2026-08-13,20:47:27.854,16585.64,    4.16,    0.00,    0.00,16585.90,    4.29,    0.00,    0.00,16585.67,    4.19,    0.00,    0.00,16585.13,    3.30,    0.00,    0.00,16585.02,    3.16,    0.00,    0.00,16584.71,    3.25,    0.00,    0.00,99512.08,   22.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99534.44,    2.81,    1.02,    0.00,    0.00,    3.00,    1.11,    0.00,    0.00,    3.13,    1.10,    0.00,    0.00,    2.07,    0.86,    0.00,    0.00,    2.11,    0.91,    0.00,    0.00,    2.09,    0.85,    0.00,    0.00,   15.21,    5.84,    0.00,    0.00,    0.87,    0.81,    0.00,    0.00,   21.05,  99527.29,     28.20,      0.00,      0.00,  99527.29,     28.20,  99555.48
2026-08-13,20:47:28.858,16600.81,    3.88,    0.00,    0.00,16601.05,    4.06,    0.00,    0.00,16600.75,    3.85,    0.00,    0.00,16600.43,    3.21,    0.00,    0.00,16600.38,    3.09,    0.00,    0.00,16600.05,    3.18,    0.00,    0.00,99603.47,   21.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99624.75,    2.61,    0.98,    0.00,    0.00,    2.82,    1.06,    0.00,    0.00,    2.87,    1.03,    0.00,    0.00,    1.90,    0.82,    0.00,    0.00,    1.94,    0.86,    0.00,    0.00,    1.91,    0.83,    0.00,    0.00,   14.04,    5.58,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.62,  99617.52,     26.86,      0.00,      0.00,  99617.52,     26.86,  99644.38
2026-08-13,20:47:29.862,16587.08,    3.82,    0.00,    0.00,16587.36,    3.98,    0.00,    0.00,16587.13,    3.82,    0.00,    0.00,16586.84,    3.17,    0.00,    0.00,16586.63,    3.04,    0.00,    0.00,16586.37,    3.14,    0.00,    0.00,99521.41,   20.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99542.37,    2.51,    0.92,    0.00,    0.00,    2.75,    1.04,    0.00,    0.00,    2.83,    0.99,    0.00,    0.00,    1.86,    0.78,    0.00,    0.00,    1.89,    0.82,    0.00,    0.00,    1.86,    0.75,    0.00,    0.00,   13.70,    5.31,    0.00,    0.00,    0.85,    0.78,    0.00,    0.00,   19.01,  99535.11,     26.27,      0.00,      0.00,  99535.11,     26.27,  99561.38
2026-08-13,20:47:30.866,16605.62,    3.78,    0.00,    0.00,16605.79,    3.95,    0.00,    0.00,16605.66,    3.79,    0.00,    0.00,16605.26,    3.11,    0.00,    0.00,16605.16,    2.98,    0.00,    0.00,16604.85,    3.07,    0.00,    0.00,99632.33,   20.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99653.01,    2.53,    0.92,    0.00,    0.00,    2.74,    1.01,    0.00,    0.00,    2.83,    1.00,    0.00,    0.00,    1.88,    0.82,    0.00,    0.00,    1.91,    0.83,    0.00,    0.00,    1.85,    0.76,    0.00,    0.00,   13.75,    5.34,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.09,  99646.08,     26.02,      0.00,      0.00,  99646.08,     26.02,  99672.10
2026-08-13,20:47:31.870,16586.72,    4.02,    0.00,    0.00,16586.98,    4.15,    0.00,    0.00,16586.70,    4.06,    0.00,    0.00,16586.22,    3.17,    0.00,    0.00,16586.12,    3.02,    0.00,    0.00,16585.92,    3.11,    0.00,    0.00,99518.66,   21.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99540.18,    2.56,    0.93,    0.00,    0.00,    2.76,    1.03,    0.00,    0.00,    2.88,    1.02,    0.00,    0.00,    1.92,    0.81,    0.00,    0.00,    1.94,    0.85,    0.00,    0.00,    1.91,    0.78,    0.00,    0.00,   13.97,    5.41,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.38,  99532.62,     26.94,      0.00,      0.00,  99532.62,     26.94,  99559.56
2026-08-13,20:47:32.874,16588.45,    3.88,    0.00,    0.00,16588.87,    4.07,    0.00,    0.00,16588.47,    3.93,    0.00,    0.00,16588.25,    3.22,    0.00,    0.00,16588.01,    3.10,    0.00,    0.00,16587.71,    3.20,    0.00,    0.00,99529.77,   21.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99551.16,    2.77,    0.98,    0.00,    0.00,    2.96,    1.09,    0.00,    0.00,    3.04,    1.06,    0.00,    0.00,    2.04,    0.83,    0.00,    0.00,    2.10,    0.88,    0.00,    0.00,    2.07,    0.84,    0.00,    0.00,   14.98,    5.67,    0.00,    0.00,    0.86,    0.80,    0.00,    0.00,   20.65,  99544.74,     27.07,      0.00,      0.00,  99544.74,     27.07,  99571.81
2026-08-13,20:47:33.878,16602.07,    3.85,    0.00,    0.00,16602.39,    4.03,    0.00,    0.00,16602.21,    3.82,    0.00,    0.00,16601.90,    3.20,    0.00,    0.00,16601.67,    3.02,    0.00,    0.00,16601.41,    3.17,    0.00,    0.00,99611.63,   21.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99632.73,    2.56,    0.98,    0.00,    0.00,    2.82,    1.10,    0.00,    0.00,    2.88,    1.07,    0.00,    0.00,    1.92,    0.87,    0.00,    0.00,    1.94,    0.89,    0.00,    0.00,    1.91,    0.82,    0.00,    0.00,   14.04,    5.72,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.76,  99625.67,     26.81,      0.00,      0.00,  99625.67,     26.81,  99652.48
2026-08-13,20:47:34.882,16588.25,    3.82,    0.00,    0.00,16588.57,    3.99,    0.00,    0.00,16588.28,    3.79,    0.00,    0.00,16588.07,    3.15,    0.00,    0.00,16587.76,    3.00,    0.00,    0.00,16587.57,    3.10,    0.00,    0.00,99528.50,   20.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,99549.34,    2.53,    0.94,    0.00,    0.00,    2.78,    1.07,    0.00,    0.00,    2.89,    1.06,    0.00,    0.00,    1.89,    0.83,    0.00,    0.00,    1.92,    0.86,    0.00,    0.00,    1.88,    0.80,    0.00,    0.00,   13.89,    5.57,    0.00,    0.00,    0.85,    0.79,    0.00,    0.00,   19.46,  99542.39,     26.42,      0.00,      0.00,  99542.39,     26.42,  99568.80
