time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable
2026-09-04T19:19:20.024319,393132552,391279148,390035236,0,124508,165404,4624,34359738367,255796,16212,6888,9324,112,195781840,194583300,1198540,0,73460,82344,3412,197350712,196695848,654864,0,51048,83060,1212
2026-09-04T19:19:21.024884,393132552,391570088,390066536,68,197936,193584,7816,34359738367,266820,16220,6896,9324,112,195781840,194781020,1000820,64,140276,110308,4224,197350712,196789068,561644,4,57660,83276,3592
2026-09-04T19:19:22.025772,393132552,391486976,390009692,68,234248,216052,9056,34359738367,266788,16224,6900,9324,112,195781840,194697228,1084612,64,175556,132740,4676,197350712,196789748,560964,4,58692,83312,4380
2026-09-04T19:19:23.028747,393132552,391278384,389876572,128,324140,399540,9788,34359738367,267780,16224,6900,9324,112,195781840,194486720,1295120,116,265448,316228,5408,197350712,196791160,559552,12,58692,83312,4380
2026-09-04T19:19:24.040748,393132552,390871920,389704716,68,323344,655656,13184,34359738367,267636,16224,6900,9324,112,195781840,194077836,1704004,60,265436,572344,8804,197350712,196794084,556628,8,57908,83312,4380
2026-09-04T19:19:25.041411,393132552,390378008,389649056,72,319596,962984,13152,34359738367,267636,16224,6900,9324,112,195781840,193581384,2200456,60,263108,879672,8772,197350712,196796624,554088,12,56488,83312,4380
2026-09-04T19:19:26.042082,393132552,389996364,389724648,72,319980,1390220,13152,34359738367,267636,16224,6900,9324,112,195781840,193199416,2582424,60,263492,1307412,8772,197350712,196796948,553764,12,56488,83312,4380
2026-09-04T19:19:27.042779,393132552,389517036,389665028,76,325328,2214296,13152,34359738367,267636,16224,6900,9324,112,195781840,192718256,3063584,60,268840,2130984,8772,197350712,196798780,551932,16,56488,83312,4380
2026-09-04T19:19:28.044770,393132552,389504340,389661604,76,356152,2244104,13152,34359738367,267524,16224,6900,9324,112,195781840,192703756,3078084,60,299664,2160792,8772,197350712,196800584,550128,16,56488,83312,4380
2026-09-04T19:19:29.045686,393132552,389508632,389665948,96,357336,2246040,13152,34359738367,267844,16224,6900,9324,112,195781840,192707540,3074300,76,300848,2162728,8772,197350712,196801092,549620,20,56488,83312,4380
2026-09-04T19:19:30.048764,393132552,389517232,389674548,96,357332,2246040,13152,34359738367,267844,16224,6900,9324,112,195781840,192708968,3072872,76,300844,2162728,8772,197350712,196808264,542448,20,56488,83312,4380
2026-09-04T19:19:31.049646,393132552,389521384,389678704,112,357236,2246040,13152,34359738367,267204,16224,6900,9324,112,195781840,192712720,3069120,84,300856,2162728,8772,197350712,196808664,542048,28,56380,83312,4380
2026-09-04T19:19:32.056767,393132552,389522988,389680308,116,356876,2246040,12984,34359738367,267764,16224,6900,9324,112,195781840,192713976,3067864,84,300496,2162728,8604,197350712,196809012,541700,32,56380,83312,4380
2026-09-04T19:19:33.057673,393132552,389526752,389684096,116,357264,2246040,13152,34359738367,267812,16224,6900,9324,112,195781840,192716440,3065400,84,300884,2162728,8772,197350712,196810312,540400,32,56380,83312,4380
2026-09-04T19:19:34.058577,393132552,389531280,389688624,124,357192,2246040,13152,34359738367,267844,16224,6900,9324,112,195781840,192720684,3061156,88,300812,2162728,8772,197350712,196810596,540116,36,56380,83312,4380
2026-09-04T19:19:35.059483,393132552,389535472,389692816,124,357128,2246040,13152,34359738367,267348,16224,6900,9324,112,195781840,192724624,3057216,88,300748,2162728,8772,197350712,196810848,539864,36,56380,83312,4380
2026-09-04T19:19:36.063326,393132552,389540184,389697528,128,357316,2246040,13152,34359738367,267780,16224,6900,9324,112,195781840,192728440,3053400,88,300936,2162728,8772,197350712,196811744,538968,40,56380,83312,4380
2026-09-04T19:19:37.064272,393132552,389547784,389705128,128,357028,2246040,13152,34359738367,267812,16224,6900,9324,112,195781840,192735708,3046132,88,300648,2162728,8772,197350712,196812076,538636,40,56380,83312,4380
2026-09-04T19:19:38.064888,393132552,389554568,389711924,136,357160,2246040,13152,34359738367,267828,16224,6900,9324,112,195781840,192742240,3039600,88,300780,2162728,8772,197350712,196812328,538384,48,56380,83312,4380
2026-09-04T19:19:39.065641,393132552,389561356,389718712,136,357132,2246040,13152,34359738367,267604,16228,6904,9324,112,195781840,192748492,3033348,88,300752,2162728,8772,197350712,196812864,537848,48,56380,83312,4380
2026-09-04T19:19:40.066198,393132552,389564520,389721880,136,357096,2246040,13156,34359738367,267844,16228,6904,9324,112,195781840,192751404,3030436,88,300712,2162728,8776,197350712,196813116,537596,48,56384,83312,4380
2026-09-04T19:19:41.066740,393132552,389571432,389728792,136,357244,2246040,13152,34359738367,267828,16228,6904,9324,112,195781840,192758048,3023792,88,300860,2162728,8772,197350712,196813384,537328,48,56384,83312,4380
2026-09-04T19:19:42.067285,393132552,389577488,389734848,140,357152,2246040,13152,34359738367,267844,16228,6904,9324,112,195781840,192763600,3018240,88,300768,2162728,8772,197350712,196813888,536824,52,56384,83312,4380
2026-09-04T19:19:43.067855,393132552,389580228,389737588,164,357136,2246040,13152,34359738367,267588,16228,6904,9324,112,195781840,192766072,3015768,100,300752,2162728,8772,197350712,196814156,536556,64,56384,83312,4380
2026-09-04T19:19:44.068641,393132552,389585396,389742756,168,357048,2246040,13152,34359738367,267828,16228,6904,9324,112,195781840,192770972,3010868,100,300664,2162728,8772,197350712,196814424,536288,68,56384,83312,4380
2026-09-04T19:19:45.069409,393132552,389588160,389745520,168,357168,2246040,13132,34359738367,267844,16228,6904,9324,112,195781840,192773232,3008608,100,300784,2162728,8752,197350712,196814928,535784,68,56384,83312,4380
2026-09-04T19:19:46.070127,393132552,389592944,389750316,172,357136,2246040,13152,34359738367,266884,16228,6904,9324,112,195781840,192777732,3004108,100,300752,2162728,8772,197350712,196815212,535500,72,56384,83312,4380
2026-09-04T19:19:47.070708,393132552,389594236,389751608,172,357104,2246040,13152,34359738367,267764,16228,6904,9324,112,195781840,192778960,3002880,100,300720,2162728,8772,197350712,196815276,535436,72,56384,83312,4380
2026-09-04T19:19:48.071250,393132552,389597168,389754540,172,357288,2246040,13152,34359738367,267812,16228,6904,9324,112,195781840,192781372,3000468,100,300904,2162728,8772,197350712,196815796,534916,72,56384,83312,4380
2026-09-04T19:19:49.071897,393132552,389598436,389755808,176,357180,2246040,13152,34359738367,267812,16228,6904,9324,112,195781840,192782388,2999452,100,300796,2162728,8772,197350712,196816048,534664,76,56384,83312,4380
2026-09-04T19:19:50.072516,393132552,389599188,389756560,176,357140,2246040,13152,34359738367,267220,16228,6904,9324,112,195781840,192783140,2998700,100,300756,2162728,8772,197350712,196816048,534664,76,56384,83312,4380
2026-09-04T19:19:51.073318,393132552,389599744,389757116,180,357100,2246040,13152,34359738367,267812,16228,6904,9324,112,195781840,192783164,2998676,100,300716,2162728,8772,197350712,196816580,534132,80,56384,83312,4380
2026-09-04T19:19:52.074127,393132552,389598736,389756108,180,357072,2246040,13152,34359738367,267844,16228,6904,9324,112,195781840,192781888,2999952,100,300688,2162728,8772,197350712,196816848,533864,80,56384,83312,4380
2026-09-04T19:19:53.074666,393132552,389599172,389756544,180,357204,2246040,13152,34359738367,267828,16228,6904,9324,112,195781840,192782308,2999532,100,300820,2162728,8772,197350712,196816864,533848,80,56384,83312,4380
2026-09-04T19:19:54.075470,393132552,389592264,389754676,112,360704,2246544,13152,34359738367,267468,16228,6904,9324,112,195781840,192782676,2999164,32,300792,2163232,8772,197350712,196809588,541124,80,59912,83312,4380
2026-09-04T19:19:55.076070,393132552,389508284,389695520,284,412404,2248188,13324,34359738367,267788,16228,6904,9324,112,195781840,192781004,3000836,188,300692,2163680,8772,197350712,196727280,623432,96,111712,84508,4552
2026-09-04T19:19:56.076826,393132552,389476192,389669252,396,405272,2248392,13420,34359738367,267868,16228,6904,9324,112,195781840,192781108,3000732,188,300508,2163680,8656,197350712,196695084,655628,208,104764,84712,4764
2026-09-04T19:19:57.077660,393132552,389475436,389669004,524,406036,2248876,13504,34359738367,266956,16228,6904,9324,112,195781840,192780380,3001460,272,300832,2163680,8772,197350712,196695056,655656,252,105204,85196,4732
2026-09-04T19:19:58.078456,393132552,389475964,389669532,524,406068,2248876,13504,34359738367,267804,16228,6904,9324,112,195781840,192780940,3000900,272,300828,2163680,8772,197350712,196695024,655688,252,105240,85196,4732
2026-09-04T19:19:59.079020,393132552,389475900,389669572,528,406084,2248876,13504,34359738367,267868,16228,6904,9324,112,195781840,192781068,3000772,272,300744,2163680,8772,197350712,196694832,655880,256,105340,85196,4732
2026-09-04T19:20:00.079602,393132552,389474344,389668016,528,406088,2248876,13476,34359738367,267900,16228,6904,9324,112,195781840,192779260,3002580,272,300748,2163680,8744,197350712,196695084,655628,256,105340,85196,4732
2026-09-04T19:20:01.080358,393132552,389475856,389669524,532,406172,2248876,13504,34359738367,267052,16228,6904,9324,112,195781840,192780512,3001328,272,300832,2163680,8772,197350712,196695344,655368,260,105340,85196,4732
2026-09-04T19:20:02.080974,393132552,389475164,389668832,532,406144,2248876,13504,34359738367,267820,16228,6904,9324,112,195781840,192779820,3002020,272,300788,2163680,8772,197350712,196695344,655368,260,105356,85196,4732
2026-09-04T19:20:03.081529,393132552,389476520,389670296,536,406340,2248876,13504,34359738367,267868,16228,6904,9324,112,195781840,192781148,3000692,272,300968,2163680,8772,197350712,196695372,655340,264,105372,85196,4732
2026-09-04T19:20:04.082137,393132552,389476392,389670168,536,406296,2248876,13504,34359738367,267900,16228,6904,9324,112,195781840,192780768,3001072,272,300912,2163680,8772,197350712,196695624,655088,264,105384,85196,4732
2026-09-04T19:20:05.082743,393132552,389477220,389671064,480,406296,2248876,13504,34359738367,267084,16228,6904,9324,112,195781840,192781092,3000748,244,300832,2163680,8772,197350712,196696128,654584,236,105464,85196,4732
2026-09-04T19:20:06.083487,393132552,389481396,389675268,496,406276,2248876,13504,34359738367,267740,16228,6904,9324,112,195781840,192781384,3000456,256,300800,2163680,8772,197350712,196700012,650700,240,105476,85196,4732
2026-09-04T19:20:07.084264,393132552,389482288,389676224,496,406412,2248876,13484,34359738367,267884,16228,6904,9324,112,195781840,192779980,3001860,256,300920,2163680,8752,197350712,196702308,648404,240,105492,85196,4732
2026-09-04T19:20:08.084866,393132552,389484608,389678544,512,406348,2248876,13508,34359738367,267868,16228,6904,9324,112,195781840,192779732,3002108,256,300856,2163680,8776,197350712,196704876,645836,256,105492,85196,4732
