System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-08-10,13:25:18.115,0.00,0.70,0.00,0.65,0.03,0.31,0.77,0.93,0.0001,0.0013,0.21,0.08,91,0.00,0.00,243.17,347.32,2095.64,1.40,35.01,0.00,0.09,11.24,0.04,73.49,0.40,99.60,0.00,100.00,0.00,0.00,82.18,25.58,120.78,2.40,0.00,0.77,0.00,0.71,0.02,0.24,0.78,0.94,0.0001,0.0011, 20288,127,8,0.16,0.07,95,0.00,0.00,41,220.67,287.61,2095.64,1.53,38.36,0.01,0.16,0.00,0.38,0.00,0.46,0.01,0.07,0.74,0.84,0.0005,0.0032, 22784,9,2,0.04,0.01,53,0.00,0.00,38,22.49,59.72,2095.64,0.75,18.83,0.00,0.02,3.11,3.18,  0%,  0%,2.47,2.49,  0%,  0%,18.13,18.18,  0%,  0%,18.66,18.53,  0%,  0%,0.61,99.39,0.00,100.00,0.00,0.00,0.19,99.81,0.00,100.00,0.00,0.00,41.96,40.22,13.10 ,12.47 ,110.60 ,147.25 ,2.40,2.40,
2026-08-10,13:25:19.116,0.00,0.74,0.00,0.69,0.03,0.31,0.74,0.94,0.0001,0.0011,0.21,0.09,93,0.00,0.00,289.85,394.28,2096.12,1.47,36.76,0.00,0.11,10.18,0.03,80.81,0.43,99.57,0.00,100.00,0.00,0.00,82.75,25.59,120.59,2.40,0.00,0.80,0.00,0.76,0.02,0.23,0.77,0.95,0.0001,0.0009, 20288,130,2,0.16,0.08,96,0.00,0.00,41,260.61,327.37,2096.12,1.59,39.80,0.01,0.19,0.00,0.44,0.00,0.48,0.01,0.09,0.69,0.82,0.0005,0.0030, 22976,4,4,0.05,0.01,62,0.00,0.00,38,29.24,66.91,2096.12,0.87,21.85,0.00,0.02,2.74,2.80,  0%,  0%,2.31,2.33,  0%,  0%,20.04,20.06,  0%,  0%,20.42,20.29,  0%,  0%,0.64,99.36,0.00,100.00,0.00,0.00,0.21,99.79,0.00,100.00,0.00,0.00,42.54,40.21,13.10 ,12.48 ,109.78 ,144.35 ,2.40,2.40,
2026-08-10,13:25:20.116,0.00,0.76,0.00,0.70,0.02,0.36,0.81,0.94,0.0001,0.0010,0.24,0.12,95,0.00,0.00,355.35,469.06,2094.91,1.52,37.88,0.01,0.13,9.53,0.03,97.02,0.50,99.50,0.00,100.00,0.00,0.00,83.03,25.68,115.91,2.40,0.00,0.81,0.01,0.76,0.02,0.29,0.80,0.95,0.0001,0.0009, 21760,177,3,0.20,0.11,97,0.00,0.00,41,331.64,410.44,2094.91,1.62,40.40,0.01,0.25,0.00,0.40,0.00,0.44,0.01,0.07,0.84,0.84,0.0002,0.0028, 22080,5,0,0.04,0.01,51,0.00,0.00,38,23.71,58.62,2094.91,0.81,20.22,0.00,0.02,2.54,2.65,  0%,  0%,2.17,2.17,  0%,  0%,24.17,24.29,  0%,  0%,24.40,24.16,  0%,  0%,0.80,99.20,0.00,100.00,0.00,0.00,0.20,99.80,0.00,100.00,0.00,0.00,42.88,40.15,13.20 ,12.48 ,104.64 ,153.60 ,2.40,2.40,
2026-08-10,13:25:21.117,0.00,0.79,0.00,0.71,0.03,0.34,0.82,0.95,0.0001,0.0009,0.23,0.12,95,0.00,0.00,370.17,470.71,2096.97,1.57,39.32,0.01,0.14,9.80,0.03,99.06,0.49,99.51,0.00,100.00,0.00,0.00,83.25,25.70,116.46,2.40,0.01,0.84,0.01,0.78,0.02,0.27,0.84,0.96,0.0000,0.0008, 20416,207,4,0.19,0.11,97,0.00,0.00,41,345.91,412.90,2096.97,1.68,41.89,0.01,0.26,0.00,0.42,0.00,0.43,0.01,0.07,0.75,0.84,0.0004,0.0030, 21120,6,0,0.04,0.01,48,0.00,0.00,38,24.25,57.81,2096.97,0.84,20.98,0.00,0.02,2.73,2.83,  0%,  0%,2.12,2.13,  0%,  0%,24.56,24.68,  0%,  0%,25.02,24.81,  0%,  0%,0.79,99.21,0.00,100.00,0.00,0.00,0.20,99.80,0.00,100.00,0.00,0.00,43.05,40.20,13.20 ,12.50 ,106.44 ,151.00 ,2.40,2.40,
2026-08-10,13:25:22.117,0.00,0.73,0.00,0.81,0.16,0.53,0.53,0.90,0.0003,0.0011,0.89,0.64,99,0.00,0.00,468.56,640.96,2094.91,1.46,36.55,0.01,0.17,9.54,0.01,442.44,0.59,99.41,0.00,100.00,0.00,0.00,84.37,26.30,88.97,2.40,0.01,0.77,0.01,0.88,0.15,0.45,0.50,0.90,0.0003,0.0010, 22080,1674,0,0.84,0.63,99,0.00,0.00,41,440.33,573.45,2094.91,1.54,38.39,0.01,0.33,0.00,0.42,0.00,0.49,0.01,0.08,0.78,0.83,0.0003,0.0028, 20800,1,4,0.04,0.01,46,0.00,0.00,37,28.22,67.51,2094.91,0.84,20.90,0.00,0.02,2.63,2.72,  0%,  0%,2.09,2.11,  0%,  0%,111.00,111.20,  0%,  0%,110.31,109.93,  0%,  0%,0.97,99.03,0.00,100.00,0.00,0.00,0.21,99.79,0.00,100.00,0.00,0.00,44.25,40.12,13.84 ,12.46 ,88.55 ,156.67 ,2.40,2.40,
2026-08-10,13:25:23.117,0.01,0.85,0.01,0.91,0.28,0.51,0.36,0.82,0.0004,0.0008,2.22,1.58,99,0.00,0.00,671.62,792.35,2094.69,1.70,42.38,0.01,0.25,10.19,0.00,935.49,0.65,99.35,0.00,100.00,0.00,0.00,86.09,27.39,88.82,2.40,0.01,0.88,0.01,0.99,0.27,0.44,0.32,0.82,0.0004,0.0007, 21504,4527,3,2.18,1.57,99,0.00,0.00,41,647.42,733.79,2094.69,1.76,44.11,0.02,0.48,0.00,0.41,0.00,0.45,0.01,0.07,0.84,0.84,0.0002,0.0028, 20608,4,3,0.04,0.01,40,0.00,0.00,38,24.20,58.56,2094.69,0.83,20.67,0.00,0.02,2.86,2.96,  0%,  0%,2.19,2.19,  0%,  0%,235.03,235.39,  1%,  1%,232.85,232.23,  1%,  1%,1.10,98.90,0.00,100.00,0.00,0.00,0.19,99.81,0.00,100.00,0.00,0.00,45.87,40.21,14.93 ,12.46 ,88.71 ,146.08 ,2.40,2.40,
2026-08-10,13:25:24.122,0.03,0.18,0.16,0.99,1.42,2.03,0.25,0.73,0.0004,0.0005,2.98,1.64,81,0.00,0.00,4004.20,22126.16,2098.77,0.36,9.05,0.06,1.49,810.79,0.18,1920.39,16.60,83.40,0.00,100.00,0.00,0.00,105.24,27.45,223.80,2.40,0.04,0.22,0.17,0.98,1.21,1.63,0.22,0.75,0.0005,0.0007, 20672,1052153,0,2.93,1.61,82,0.00,0.00,40,2464.33,11163.73,2098.77,0.44,11.04,0.07,1.83,0.02,0.14,0.16,0.99,0.21,0.40,0.35,0.62,0.0001,0.0003, 21696,22,716,0.05,0.02,67,0.00,0.00,36,1539.87,10962.43,2098.77,0.28,7.02,0.05,1.14,60.08,60.17,  0%,  0%,345.25,345.29,  1%,  1%,593.50,593.37,  2%,  2%,366.78,366.73,  1%,  1%,16.84,83.16,0.00,100.00,0.00,0.00,16.36,83.64,0.00,100.00,0.00,0.00,53.47,51.77,14.91 ,12.55 ,141.19 ,594.89 ,2.40,2.40,
2026-08-10,13:25:25.118,0.03,0.20,0.16,0.99,2.51,3.41,0.14,0.61,0.0006,0.0008,3.48,3.22,77,0.00,0.00,4255.07,21733.81,2093.33,0.39,9.79,0.06,1.59,1488.49,0.22,4125.25,16.41,83.59,0.00,100.00,0.00,0.00,106.24,28.05,152.93,2.40,0.04,0.24,0.16,0.99,1.42,1.92,0.14,0.63,0.0005,0.0007, 21760,3880,233,2.65,2.36,76,0.00,0.00,40,2591.76,10992.22,2093.33,0.47,11.79,0.08,1.94,0.02,0.15,0.16,1.00,1.09,1.50,0.14,0.58,0.0007,0.0009, 12928,1448,742,0.83,0.86,79,0.00,0.00,37,1663.31,10741.59,2093.33,0.31,7.74,0.05,1.25,270.65,268.75,  1%,  1%,473.20,475.89,  2%,  2%,1117.55,1114.46,  5%,  5%,944.65,948.59,  4%,  4%,16.67,83.33,0.00,100.00,0.00,0.00,16.15,83.85,0.00,100.00,0.00,0.00,53.86,52.38,14.90 ,13.14 ,143.63 ,169.74 ,2.40,2.40,
2026-08-10,13:25:26.118,0.01,2.39,0.01,0.91,0.03,0.17,0.65,0.94,0.0000,0.0001,0.23,0.19,97,0.00,0.00,1936.41,811.37,2096.81,4.77,119.33,0.03,0.72,9.72,0.02,125.17,0.66,99.34,0.00,100.00,0.00,0.00,85.91,25.86,90.39,2.40,0.03,2.54,0.01,1.00,0.02,0.09,0.64,0.96,0.0000,0.0000, 22848,397,12,0.19,0.18,99,0.00,0.00,40,1911.56,751.87,2096.81,5.08,127.12,0.06,1.42,0.00,0.42,0.00,0.44,0.01,0.07,0.67,0.85,0.0005,0.0029, 15936,5,1,0.04,0.01,44,0.00,0.00,38,24.86,59.51,2096.81,0.84,20.89,0.00,0.02,2.55,2.71,  0%,  0%,2.25,2.21,  0%,  0%,31.19,31.45,  0%,  0%,31.45,31.08,  0%,  0%,1.12,98.88,0.00,100.00,0.00,0.00,0.20,99.80,0.00,100.00,0.00,0.00,45.70,40.21,13.33 ,12.54 ,88.81 ,132.13 ,2.40,2.40,
2026-08-10,13:25:27.118,0.01,2.45,0.01,0.92,0.02,0.14,0.77,0.95,0.0000,0.0001,0.24,0.16,97,0.00,0.00,1964.59,802.53,2094.63,4.90,122.40,0.03,0.73,8.83,0.02,91.49,0.65,99.35,0.00,100.00,0.00,0.00,85.75,25.76,89.69,2.40,0.03,2.60,0.01,1.00,0.01,0.08,0.72,0.97,0.0000,0.0000, 22528,352,3,0.20,0.15,99,0.00,0.00,40,1941.82,747.77,2094.63,5.19,129.84,0.06,1.45,0.00,0.42,0.00,0.44,0.00,0.06,0.84,0.86,0.0002,0.0027, 18176,2,0,0.04,0.01,43,0.00,0.00,37,22.77,54.77,2094.63,0.83,20.79,0.00,0.02,2.36,2.52,  0%,  0%,1.99,1.95,  0%,  0%,22.75,22.99,  0%,  0%,23.06,22.70,  0%,  0%,1.12,98.88,0.00,100.00,0.00,0.00,0.19,99.81,0.00,100.00,0.00,0.00,45.58,40.17,13.28 ,12.48 ,88.34 ,135.51 ,2.40,2.40,
