System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2025-07-30,14:44:49.069,0.23,0.30,0.79,0.79,63.40,72.05,0.05,0.52,0.0020,0.0023,95.72,6.23,50,0.00,0.00,31261.00,105798.39,2104.96,0.59,14.77,0.46,11.62,47621.51,0.47,71375.17,99.64,0.36,0.00,100.00,0.00,0.00,178.97,56.43,198.50,2.39,0.22,0.28,0.79,0.79,30.52,34.75,0.05,0.54,0.0020,0.0023, 22080,14571,26807,37.54,2.69,48,0.00,0.00,37,15084.83,53218.49,2104.96,0.57,14.17,0.45,11.21,0.24,0.31,0.78,0.78,32.89,37.30,0.05,0.51,0.0020,0.0023, 21824,29229,15368,58.18,3.54,52,0.00,0.00,33,16176.17,52579.90,2104.96,0.62,15.38,0.48,12.02,14279.49,14280.39, 66%, 66%,9529.31,9532.32, 44%, 44%,16238.14,16233.74, 75%, 75%,19451.63,19451.66, 90%, 90%,99.60,0.40,0.00,100.00,0.00,0.00,99.67,0.33,0.00,100.00,0.00,0.00,87.14,91.83,25.54 ,30.88 ,232.97 ,166.42 ,2.39,2.39,
2025-07-30,14:44:50.072,0.23,0.29,0.79,0.79,63.70,72.12,0.05,0.52,0.0020,0.0023,95.86,6.12,50,0.00,0.00,31099.27,105423.57,2093.87,0.59,14.75,0.46,11.59,47848.32,0.47,71513.11,99.64,0.36,0.00,100.00,0.00,0.00,178.94,56.38,197.63,2.40,0.23,0.29,0.79,0.79,30.70,34.90,0.05,0.54,0.0020,0.0023, 22592,15086,26633,38.24,2.51,48,0.00,0.00,37,15098.24,52974.59,2093.87,0.57,14.25,0.45,11.26,0.24,0.31,0.78,0.78,33.00,37.21,0.05,0.50,0.0021,0.0023, 24832,28841,15904,57.62,3.62,51,0.00,0.00,33,16001.04,52448.98,2093.87,0.61,15.25,0.48,11.93,14209.71,14210.37, 66%, 66%,9712.54,9715.69, 45%, 45%,16350.88,16346.66, 76%, 76%,19407.57,19407.99, 90%, 90%,99.62,0.38,0.00,100.00,0.00,0.00,99.66,0.34,0.00,100.00,0.00,0.00,87.26,91.68,25.64 ,30.74 ,230.03 ,167.28 ,2.40,2.40,
2025-07-30,14:44:51.066,0.23,0.32,0.73,0.79,59.75,67.75,0.05,0.52,0.0019,0.0022,95.92,6.02,50,0.00,0.00,31143.44,97745.47,2097.06,0.64,15.93,0.46,11.61,47979.87,0.47,71586.01,92.34,7.66,0.00,100.00,0.00,0.00,178.57,56.36,197.67,2.40,0.23,0.28,0.79,0.79,30.63,34.88,0.05,0.54,0.0020,0.0023, 23936,15027,26701,38.30,2.62,48,0.00,0.00,37,15094.75,52965.06,2097.06,0.57,14.25,0.45,11.26,0.24,0.36,0.67,0.79,29.12,32.87,0.06,0.50,0.0018,0.0020, 22080,28419,15660,57.62,3.41,51,0.00,0.00,33,16048.70,44780.41,2097.06,0.72,17.92,0.48,11.97,14213.91,14214.90, 66%, 66%,9774.02,9777.03, 45%, 45%,16398.11,16394.12, 76%, 76%,19396.82,19396.97, 90%, 90%,99.61,0.39,0.00,100.00,0.00,0.00,85.07,14.93,0.00,100.00,0.00,0.00,87.30,91.27,25.68 ,30.68 ,229.82 ,167.56 ,2.40,2.40,
2025-07-30,14:44:52.066,0.13,0.46,0.28,0.79,22.22,25.15,0.05,0.59,0.0013,0.0015,53.86,2.88,43,0.00,0.00,16867.02,37003.41,2094.17,0.91,22.79,0.25,6.29,30284.15,0.53,53265.07,34.94,65.06,0.00,100.00,0.00,0.00,139.47,43.79,230.61,2.40,0.21,0.42,0.51,0.79,20.01,22.73,0.05,0.59,0.0014,0.0016, 22464,1062624,0,21.18,0.42,85,0.00,0.00,37,14373.36,34401.89,2094.17,0.84,20.89,0.43,10.72,0.04,0.96,0.04,0.79,2.20,2.42,0.06,0.55,0.0009,0.0010, 22592,1053501,0,32.68,2.46,16,0.00,0.00,36,2493.65,2601.52,2094.17,1.92,47.93,0.07,1.86,13647.78,13647.34, 63%, 63%,1494.57,1494.45,  6%,  6%,9124.11,9122.54, 42%, 42%,17509.06,17509.36, 81%, 81%,64.98,35.02,0.00,100.00,0.00,0.00,4.91,95.09,0.00,100.00,0.00,0.00,79.01,60.46,20.17 ,23.62 ,216.37 ,308.29 ,2.40,2.40,
2025-07-30,14:44:53.075,0.15,0.29,0.51,0.86,43.35,51.89,0.11,0.53,0.0022,0.0026,67.04,4.42,51,0.00,0.00,19671.33,68701.43,2099.25,0.57,14.32,0.29,7.32,32861.58,0.46,49637.36,59.45,40.55,0.00,100.00,0.00,0.00,157.22,47.43,194.38,2.40,0.11,0.22,0.50,0.92,21.01,25.70,0.13,0.52,0.0029,0.0035, 23168,10142,17704,26.85,1.75,47,0.00,0.00,37,7254.28,33297.27,2099.25,0.44,10.89,0.22,5.40,0.18,0.35,0.53,0.81,22.34,26.18,0.09,0.54,0.0018,0.0021, 22208,1069416,0,40.19,2.66,53,0.00,0.00,33,12417.05,35404.15,2099.25,0.70,17.54,0.37,9.24,9480.05,9482.22, 44%, 44%,6950.12,6949.20, 32%, 32%,11554.76,11555.32, 53%, 53%,13264.74,13262.54, 61%, 61%,53.87,46.13,0.00,100.00,0.00,0.00,65.02,34.98,0.00,100.00,0.00,0.00,75.89,81.33,21.94 ,25.49 ,228.41 ,164.52 ,2.40,2.40,
2025-07-30,14:44:54.073,0.22,0.27,0.81,0.82,65.90,75.02,0.06,0.52,0.0022,0.0025,96.19,6.29,50,0.00,0.00,29567.70,109242.59,2099.26,0.54,13.53,0.44,11.01,47908.18,0.47,71595.05,99.63,0.37,0.00,100.00,0.00,0.00,182.20,56.70,196.90,2.40,0.20,0.24,0.84,0.84,32.83,37.59,0.06,0.53,0.0024,0.0027, 21376,15142,26584,38.52,2.60,49,0.00,0.00,36,13667.74,56413.16,2099.26,0.48,12.11,0.41,10.18,0.24,0.30,0.79,0.79,33.07,37.44,0.05,0.50,0.0021,0.0024, 21120,28532,15581,57.67,3.69,51,0.00,0.00,33,15899.96,52829.43,2099.26,0.60,15.05,0.47,11.84,14201.84,14202.62, 66%, 66%,9750.40,9753.32, 45%, 45%,16388.24,16383.99, 76%, 76%,19411.55,19411.27, 90%, 90%,99.60,0.40,0.00,100.00,0.00,0.00,99.66,0.34,0.00,100.00,0.00,0.00,89.75,92.45,25.79 ,30.91 ,229.40 ,166.54 ,2.40,2.41,
2025-07-30,14:44:55.076,0.22,0.27,0.82,0.82,66.37,75.73,0.06,0.52,0.0023,0.0026,96.07,6.21,50,0.00,0.00,29448.68,110056.62,2102.85,0.54,13.38,0.44,10.95,47839.32,0.47,71567.95,99.62,0.38,0.00,100.00,0.00,0.00,182.63,56.63,197.51,2.40,0.20,0.24,0.84,0.85,32.94,37.87,0.06,0.54,0.0024,0.0028, 23808,15110,26795,38.40,2.55,49,0.00,0.00,36,13649.61,56792.45,2102.85,0.48,12.02,0.41,10.14,0.23,0.30,0.79,0.79,33.43,37.86,0.05,0.50,0.0021,0.0024, 23808,28894,15624,57.67,3.65,51,0.00,0.00,32,15799.07,53264.17,2102.85,0.59,14.83,0.47,11.75,14241.05,14241.83, 66%, 66%,9676.60,9679.84, 44%, 44%,16342.35,16337.95, 75%, 75%,19443.90,19443.75, 90%, 90%,99.59,0.41,0.00,100.00,0.00,0.00,99.65,0.35,0.00,100.00,0.00,0.00,90.23,92.40,25.82 ,30.81 ,229.94 ,166.86 ,2.40,2.39,
2025-07-30,14:44:56.071,0.23,0.30,0.78,0.79,63.50,72.11,0.05,0.52,0.0020,0.0023,96.04,5.88,51,0.00,0.00,31301.32,104899.90,2086.58,0.60,14.92,0.47,11.71,47484.28,0.47,71063.32,99.64,0.36,0.00,100.00,0.00,0.00,178.75,56.30,195.61,2.40,0.23,0.29,0.79,0.79,30.75,34.96,0.05,0.54,0.0020,0.0023, 22400,15422,26719,38.19,2.48,49,0.00,0.00,36,15196.37,52637.79,2086.58,0.58,14.43,0.45,11.37,0.24,0.31,0.78,0.78,32.75,37.14,0.05,0.51,0.0020,0.0023, 23552,28759,15663,57.85,3.40,52,0.00,0.00,32,16104.95,52262.10,2086.58,0.62,15.41,0.48,12.05,14184.77,14185.30, 66%, 66%,9555.50,9558.71, 44%, 44%,16198.34,16194.10, 75%, 75%,19335.12,19335.76, 90%, 90%,99.62,0.38,0.00,100.00,0.00,0.00,99.66,0.34,0.00,100.00,0.00,0.00,87.15,91.61,25.61 ,30.69 ,227.41 ,165.61 ,2.40,2.40,
2025-07-30,14:44:57.077,0.23,0.29,0.79,0.79,63.53,72.07,0.05,0.52,0.0020,0.0023,95.99,5.66,50,0.00,0.00,31094.80,105831.94,2103.87,0.59,14.69,0.46,11.56,47906.31,0.47,71585.38,99.62,0.38,0.00,100.00,0.00,0.00,179.85,56.43,197.56,2.40,0.22,0.28,0.79,0.79,30.72,34.81,0.05,0.54,0.0020,0.0023, 24064,14664,26768,38.15,2.41,48,0.00,0.00,36,15016.03,53163.52,2103.87,0.56,14.12,0.45,11.16,0.24,0.31,0.78,0.79,32.81,37.26,0.05,0.51,0.0020,0.0023, 24256,28607,15604,57.84,3.25,51,0.00,0.00,32,16078.77,52668.41,2103.87,0.61,15.26,0.48,11.95,14274.93,14275.67, 66%, 66%,9676.09,9679.62, 44%, 44%,16342.82,16337.97, 75%, 75%,19452.13,19452.46, 90%, 90%,99.60,0.40,0.00,100.00,0.00,0.00,99.65,0.35,0.00,100.00,0.00,0.00,87.75,92.10,25.71 ,30.71 ,230.24 ,166.67 ,2.41,2.40,
2025-07-30,14:44:58.077,0.23,0.29,0.79,0.79,63.23,71.88,0.05,0.52,0.0020,0.0023,95.18,5.80,50,0.00,0.00,31008.05,105382.97,2093.27,0.59,14.71,0.46,11.56,47807.93,0.47,71452.42,99.64,0.36,0.00,100.00,0.00,0.00,178.71,56.11,198.74,2.40,0.22,0.28,0.79,0.79,30.56,34.74,0.05,0.54,0.0020,0.0023, 23040,14581,26898,37.54,2.42,48,0.00,0.00,36,14978.47,52929.36,2093.27,0.57,14.15,0.45,11.17,0.24,0.31,0.78,0.78,32.67,37.13,0.05,0.51,0.0020,0.0023, 23040,28458,15291,57.64,3.37,51,0.00,0.00,32,16029.58,52453.60,2093.27,0.61,15.28,0.48,11.95,14270.05,14270.53, 66%, 66%,9632.05,9635.30, 44%, 44%,16292.25,16287.77, 75%, 75%,19436.04,19436.35, 90%, 90%,99.61,0.39,0.00,100.00,0.00,0.00,99.66,0.34,0.00,100.00,0.00,0.00,86.90,91.80,25.44 ,30.67 ,232.93 ,166.90 ,2.39,2.40,
