# start 2026-09-04T19:19:19.957335
     1.001025823,0,,sched:sched_move_numa,65416582614,100,00,,
     1.001025823,0,,sched:sched_swap_numa,65416452497,100,00,,
     1.001025823,0,,sched:sched_stick_numa,65416387255,100,00,,
     1.001025823,0,,MEM_LOAD_RETIRED.LOCAL_PMM,7800456421,11,00,6,%  tma_dram_bound
     1.001025823,,,,,0,%  tma_pmm_bound
     1.001025823,758072745,,CYCLE_ACTIVITY.STALLS_L2_MISS,11513685579,17,00,,%  tma_l3_bound
     1.001025823,,,,,0,%  tma_l2_bound
     1.001025823,815026257,,CYCLE_ACTIVITY.STALLS_L1D_MISS,15074657853,23,00,,
     1.001025823,27580,,MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,15042111609,22,00,,
     1.001025823,324705339,,cpu/L1D_PEND_MISS.FB_FULL,cmask=1/,15279418279,23,00,,
     1.001025823,10103254,,MEM_LOAD_RETIRED.FB_HIT,15412794453,23,00,,
     1.001025823,0,,MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM,13887402536,21,00,,
     1.001025823,790188773,,CYCLE_ACTIVITY.STALLS_L3_MISS,13594669512,20,00,,
     1.001025823,12338277098,,CPU_CLK_UNHALTED.THREAD,17155058018,26,00,,
     1.001025823,87559993,,MEM_LOAD_RETIRED.L1_MISS,17319982309,26,00,,
     1.001025823,3726528,,MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM,13896363450,21,00,,
     1.001025823,9841272,,MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM,15016123990,22,00,,
     1.001025823,47692,,MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM,14838874123,22,00,,
     1.001025823,42634029,,MEM_LOAD_RETIRED.L2_HIT,13969009303,21,00,,
     1.001025823,850206457,,CYCLE_ACTIVITY.STALLS_L1D_MISS,10870515769,16,00,9,%  tma_l1_bound
     1.001025823,12050594122,,CPU_CLK_UNHALTED.THREAD,10870515769,16,00,,
     1.001025823,1994987089,,CYCLE_ACTIVITY.STALLS_MEM_ANY,10870515769,16,00,,
     1.001025823,134468029,,EXE_ACTIVITY.BOUND_ON_STORES,7733058807,11,00,1,%  tma_store_bound
