,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-08-28,16:05:41.731,  584.02,  832.96,    0.00,    0.00,  586.88,  836.47,    0.00,    0.00,  583.78,  832.75,    0.00,    0.00,  568.97,  811.44,    0.00,    0.00,  567.85,  810.36,    0.00,    0.00,  567.61,  810.31,    0.00,    0.00, 3459.11, 4934.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8393.40,   62.71,   80.97,    0.00,    0.00,   62.53,   81.02,    0.00,    0.00,   62.88,   81.15,    0.00,    0.00,   62.15,   81.26,    0.00,    0.00,   61.90,   81.16,    0.00,    0.00,   61.92,   81.33,    0.00,    0.00,  374.07,  486.88,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  860.96,   3833.19,   5421.17,      0.00,      0.00,   3833.19,   5421.17,   9254.36
2026-08-28,16:05:42.728,   43.55,    4.49,    0.00,    0.00,   42.80,    4.13,    0.00,    0.00,   43.52,    4.21,    0.00,    0.00,   42.26,    3.74,    0.00,    0.00,   42.22,    3.91,    0.00,    0.00,   42.76,    4.16,    0.00,    0.00,  257.11,   24.63,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  281.74,   39.82,    5.62,    0.00,    0.00,   39.45,    5.55,    0.00,    0.00,   39.94,    5.57,    0.00,    0.00,   39.04,    5.20,    0.00,    0.00,   38.84,    5.19,    0.00,    0.00,   38.67,    5.20,    0.00,    0.00,  235.76,   32.34,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  268.10,    492.87,     56.97,      0.00,      0.00,    492.87,     56.97,    549.84
2026-08-28,16:05:43.729,   43.88,    4.11,    0.00,    0.00,   43.15,    3.77,    0.00,    0.00,   43.77,    3.82,    0.00,    0.00,   42.58,    3.31,    0.00,    0.00,   42.51,    3.54,    0.00,    0.00,   43.08,    3.72,    0.00,    0.00,  258.97,   22.27,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  281.23,   40.15,    5.30,    0.00,    0.00,   39.70,    5.26,    0.00,    0.00,   40.29,    5.29,    0.00,    0.00,   39.31,    4.84,    0.00,    0.00,   39.12,    4.86,    0.00,    0.00,   38.94,    4.84,    0.00,    0.00,  237.50,   30.40,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  267.90,    496.47,     52.66,      0.00,      0.00,    496.47,     52.66,    549.13
2026-08-28,16:05:44.728,  162.71,   74.61,    0.00,    0.00,  168.43,   79.38,    0.00,    0.00,  168.29,   78.36,    0.00,    0.00,  133.72,   69.98,    0.00,    0.00,  135.94,   70.45,    0.00,    0.00,  133.77,   69.75,    0.00,    0.00,  902.87,  442.53,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00, 1345.40,   83.91,   47.57,    0.00,    0.00,   80.38,   46.78,    0.00,    0.00,   83.41,   48.56,    0.00,    0.00,   66.47,   43.32,    0.00,    0.00,   65.03,   43.70,    0.00,    0.00,   63.01,   42.75,    0.00,    0.00,  442.22,  272.67,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  714.89,   1345.09,    715.20,      0.00,      0.00,   1345.09,    715.20,   2060.29
2026-08-28,16:05:45.728,  332.92,  174.68,    0.00,    0.00,  349.15,  188.15,    0.00,    0.00,  346.27,  185.04,    0.00,    0.00,  274.10,  167.88,    0.00,    0.00,  277.54,  168.41,    0.00,    0.00,  274.12,  167.14,    0.00,    0.00, 1854.09, 1051.29,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 2905.39,  184.74,  101.20,    0.00,    0.00,  178.48,  100.66,    0.00,    0.00,  181.69,  102.44,    0.00,    0.00,  139.06,   92.71,    0.00,    0.00,  136.97,   94.01,    0.00,    0.00,  131.17,   90.48,    0.00,    0.00,  952.10,  581.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1533.60,   2806.20,   1632.78,      0.00,      0.00,   2806.20,   1632.78,   4438.98
2026-08-28,16:05:46.729,  356.53,  204.97,    0.00,    0.00,  371.07,  217.98,    0.00,    0.00,  368.80,  215.09,    0.00,    0.00,  306.95,  200.91,    0.00,    0.00,  307.76,  200.15,    0.00,    0.00,  304.18,  198.30,    0.00,    0.00, 2015.30, 1237.40,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 3252.70,  238.32,  126.20,    0.00,    0.00,  233.22,  127.30,    0.00,    0.00,  236.70,  128.63,    0.00,    0.00,  187.43,  116.57,    0.00,    0.00,  183.89,  117.51,    0.00,    0.00,  178.72,  114.61,    0.00,    0.00, 1258.28,  730.82,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1989.10,   3273.57,   1968.22,      0.00,      0.00,   3273.57,   1968.22,   5241.79
2026-08-28,16:05:47.730, 1509.48,  776.06,    0.00,    0.00, 1521.93,  787.32,    0.00,    0.00, 1517.28,  783.16,    0.00,    0.00, 1465.42,  773.23,    0.00,    0.00, 1456.93,  763.14,    0.00,    0.00, 1461.31,  767.72,    0.00,    0.00, 8932.35, 4650.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13582.97, 1384.76,  684.54,    0.00,    0.00, 1380.77,  684.64,    0.00,    0.00, 1383.56,  686.03,    0.00,    0.00, 1334.41,  669.19,    0.00,    0.00, 1332.36,  670.74,    0.00,    0.00, 1326.99,  665.97,    0.00,    0.00, 8142.84, 4061.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12203.95,  17075.19,   8711.73,      0.00,      0.00,  17075.19,   8711.73,  25786.92
2026-08-28,16:05:48.730, 8867.29, 2610.76,    0.00,    0.00, 8864.65, 2610.28,    0.00,    0.00, 8865.39, 2612.89,    0.00,    0.00, 8795.33, 2600.38,    0.00,    0.00, 8799.70, 2602.63,    0.00,    0.00, 8791.53, 2595.76,    0.00,    0.00,52983.89,15632.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,68616.59, 8857.52, 2543.81,    0.00,    0.00, 8861.69, 2548.58,    0.00,    0.00, 8863.85, 2552.42,    0.00,    0.00, 8789.03, 2527.81,    0.00,    0.00, 8788.71, 2534.87,    0.00,    0.00, 8784.55, 2523.37,    0.00,    0.00,52945.35,15230.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,68176.22, 105929.23,  30863.56,      0.00,      0.00, 105929.23,  30863.56, 136792.80
2026-08-28,16:05:49.730, 9019.23, 1189.76,    0.00,    0.00, 9017.43, 1191.29,    0.00,    0.00, 9014.63, 1194.52,    0.00,    0.00, 8946.13, 1191.79,    0.00,    0.00, 8950.37, 1194.48,    0.00,    0.00, 8943.19, 1188.37,    0.00,    0.00,53890.99, 7150.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,61041.20, 9015.42, 1159.73,    0.00,    0.00, 9019.99, 1164.21,    0.00,    0.00, 9017.92, 1166.48,    0.00,    0.00, 8948.42, 1158.97,    0.00,    0.00, 8946.26, 1163.39,    0.00,    0.00, 8943.51, 1150.55,    0.00,    0.00,53891.52, 6963.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,60854.84, 107782.50,  14113.54,      0.00,      0.00, 107782.50,  14113.54, 121896.03
