System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-08-18,17:44:03.885,0.00,1.25,0.00,0.91,0.12,0.20,0.35,0.88,0.0006,0.0010,0.04,0.03,52,0.00,0.00,205.71,165.02,1050.01,2.49,62.33,0.01,0.15,26.19,0.37,72.85,0.27,99.73,0.00,100.00,0.00,0.00,40.15,12.79,124.39,2.40,0.00,0.47,0.00,0.58,0.01,0.03,0.48,0.57,0.0023,0.0050, 21056,3,1,0.01,0.02,12,0.00,0.00,39,6.36,13.55,1050.01,0.94,23.46,0.00,0.01,0.01,1.32,0.00,0.96,0.11,0.17,0.33,0.90,0.0005,0.0008, 21376,28,24,0.02,0.01,92,0.00,0.00,35,199.35,151.47,1050.01,2.63,65.81,0.01,0.30,7.80,7.83,  0%,  0%,5.29,5.27,  0%,  0%,17.25,17.30,  0%,  0%,19.18,19.12,  0%,  0%,0.07,99.93,0.00,100.00,0.00,0.00,0.47,99.53,0.00,100.00,0.00,0.00,19.68,20.47,6.46 ,6.33 ,155.69 ,120.50 ,2.40,2.40,
2026-08-18,17:44:04.385,0.00,0.52,0.00,0.77,0.04,0.08,0.38,0.61,0.0015,0.0033,0.01,0.01,67,0.00,0.00,25.28,48.55,1046.47,1.04,26.03,0.00,0.02,5.62,0.26,15.43,0.09,99.91,0.00,100.00,0.00,0.00,39.95,12.68,154.86,2.40,0.00,0.58,0.00,0.78,0.02,0.04,0.31,0.66,0.0014,0.0026, 20800,3,2,0.01,0.01,68,0.00,0.00,39,15.07,26.15,1046.47,1.15,28.81,0.00,0.02,0.00,0.46,0.00,0.76,0.02,0.04,0.44,0.55,0.0018,0.0043, 20928,3,0,0.00,0.00,65,0.00,0.00,34,10.21,22.40,1046.47,0.91,22.79,0.00,0.02,1.62,1.56,  0%,  0%,1.18,1.26,  0%,  0%,3.81,3.62,  0%,  0%,3.91,4.09,  0%,  0%,0.10,99.90,0.00,100.00,0.00,0.00,0.09,99.91,0.00,100.00,0.00,0.00,19.83,20.12,6.43 ,6.25 ,151.90 ,158.77 ,2.40,2.40,
2026-08-18,17:44:04.885,0.00,0.50,0.00,0.63,0.02,0.04,0.37,0.66,0.0019,0.0037,0.01,0.01,53,0.00,0.00,11.08,22.07,1047.34,1.00,25.09,0.00,0.01,3.42,0.27,8.85,0.05,99.95,0.00,100.00,0.00,0.00,39.62,12.68,160.11,2.40,0.00,0.52,0.00,0.62,0.01,0.02,0.44,0.67,0.0015,0.0035, 20736,1,2,0.00,0.00,45,0.00,0.00,39,6.00,11.58,1047.34,1.04,25.89,0.00,0.01,0.00,0.48,0.00,0.66,0.01,0.02,0.30,0.64,0.0023,0.0039, 21440,4,6,0.00,0.00,66,0.00,0.00,35,5.08,10.49,1047.34,0.97,24.21,0.00,0.01,0.73,0.73,  0%,  0%,0.98,0.97,  0%,  0%,2.29,2.29,  0%,  0%,2.14,2.13,  0%,  0%,0.06,99.94,0.00,100.00,0.00,0.00,0.05,99.95,0.00,100.00,0.00,0.00,19.61,20.01,6.41 ,6.26 ,184.61 ,149.31 ,2.40,2.40,
2026-08-18,17:44:05.386,0.00,0.62,0.00,0.68,0.05,0.13,0.52,0.72,0.0009,0.0023,0.02,0.02,33,0.00,0.00,55.89,90.47,1049.21,1.24,30.89,0.00,0.04,17.18,0.39,53.46,0.20,99.80,0.00,100.00,0.00,0.00,40.11,12.76,139.13,2.40,0.00,0.54,0.00,0.81,0.02,0.05,0.52,0.63,0.0011,0.0030, 20864,0,4,0.01,0.01,25,0.00,0.00,39,15.90,29.24,1049.21,1.09,27.20,0.00,0.02,0.00,0.65,0.00,0.63,0.03,0.08,0.52,0.76,0.0008,0.0021, 21696,14,8,0.01,0.02,38,0.00,0.00,35,39.99,61.24,1049.21,1.31,32.65,0.00,0.06,3.39,3.35,  0%,  0%,5.20,5.25,  0%,  0%,14.16,14.00,  0%,  0%,12.59,12.71,  0%,  0%,0.11,99.89,0.00,100.00,0.00,0.00,0.29,99.71,0.00,100.00,0.00,0.00,19.81,20.30,6.46 ,6.30 ,171.94 ,128.62 ,2.40,2.40,
2026-08-18,17:44:05.886,0.00,1.18,0.00,0.86,0.10,0.20,0.48,0.77,0.0008,0.0016,0.02,0.01,64,0.00,0.00,129.17,109.89,1047.37,2.35,58.77,0.00,0.10,9.69,0.27,25.47,0.19,99.81,0.00,100.00,0.00,0.00,39.92,12.73,121.69,2.40,0.00,0.53,0.00,0.59,0.01,0.03,0.53,0.62,0.0016,0.0039, 20608,2,0,0.01,0.01,25,0.00,0.00,39,7.71,14.50,1047.37,1.06,26.60,0.00,0.01,0.00,1.27,0.00,0.92,0.09,0.17,0.48,0.79,0.0007,0.0014, 22272,15,5,0.01,0.01,94,0.00,0.00,35,121.45,95.39,1047.37,2.55,63.66,0.01,0.18,1.77,1.81,  0%,  0%,3.08,3.03,  0%,  0%,6.83,6.96,  0%,  0%,5.89,5.79,  0%,  0%,0.07,99.93,0.00,100.00,0.00,0.00,0.31,99.69,0.00,100.00,0.00,0.00,19.68,20.23,6.45 ,6.29 ,174.38 ,114.58 ,2.40,2.40,
2026-08-18,17:44:06.385,0.00,0.64,0.00,0.81,0.06,0.14,0.43,0.54,0.0011,0.0029,0.02,0.02,62,0.00,0.00,50.40,79.00,1047.34,1.28,31.90,0.00,0.04,10.75,0.30,28.87,0.15,99.85,0.00,100.00,0.00,0.00,39.88,12.68,152.32,2.40,0.00,0.62,0.00,0.84,0.03,0.06,0.37,0.60,0.0012,0.0027, 20736,14,1,0.01,0.01,61,0.00,0.00,39,21.74,35.13,1047.34,1.24,30.95,0.00,0.03,0.00,0.65,0.00,0.78,0.03,0.09,0.48,0.49,0.0011,0.0030, 22400,6,11,0.01,0.01,63,0.00,0.00,35,28.66,43.87,1047.34,1.31,32.66,0.00,0.04,3.41,3.36,  0%,  0%,1.97,2.02,  0%,  0%,6.73,6.59,  0%,  0%,7.71,7.84,  0%,  0%,0.12,99.88,0.00,100.00,0.00,0.00,0.17,99.83,0.00,100.00,0.00,0.00,19.79,20.09,6.42 ,6.25 ,158.97 ,147.65 ,2.40,2.40,
2026-08-18,17:44:06.886,0.00,0.45,0.00,0.72,0.03,0.06,0.44,0.59,0.0022,0.0047,0.01,0.01,57,0.00,0.00,11.88,26.41,1049.22,0.90,22.49,0.00,0.01,3.65,0.24,9.78,0.05,99.95,0.00,100.00,0.00,0.00,39.68,12.70,161.38,2.40,0.00,0.53,0.00,0.67,0.01,0.04,0.51,0.57,0.0018,0.0047, 20736,1,1,0.01,0.00,63,0.00,0.00,39,7.45,14.10,1049.22,1.06,26.42,0.00,0.01,0.00,0.36,0.00,0.78,0.01,0.02,0.32,0.61,0.0029,0.0047, 22336,0,1,0.00,0.00,48,0.00,0.00,35,4.43,12.30,1049.22,0.72,17.99,0.00,0.01,0.81,0.87,  0%,  0%,1.02,0.95,  0%,  0%,2.36,2.52,  0%,  0%,2.54,2.37,  0%,  0%,0.06,99.94,0.00,100.00,0.00,0.00,0.05,99.95,0.00,100.00,0.00,0.00,19.67,20.01,6.43 ,6.27 ,155.73 ,167.18 ,2.40,2.40,
2026-08-18,17:44:07.386,0.00,0.50,0.00,0.77,0.04,0.10,0.54,0.58,0.0014,0.0038,0.01,0.01,59,0.00,0.00,26.28,52.77,1047.32,1.00,24.90,0.00,0.02,5.03,0.28,13.37,0.10,99.90,0.00,100.00,0.00,0.00,39.88,12.70,169.43,2.40,0.00,0.56,0.00,0.80,0.02,0.06,0.62,0.57,0.0011,0.0039, 20416,2,3,0.01,0.00,59,0.00,0.00,39,16.32,28.92,1047.32,1.13,28.21,0.00,0.02,0.00,0.42,0.00,0.75,0.02,0.04,0.42,0.59,0.0018,0.0037, 22464,6,1,0.00,0.00,59,0.00,0.00,34,9.96,23.85,1047.32,0.84,20.89,0.00,0.01,1.27,1.25,  0%,  0%,1.24,1.28,  0%,  0%,3.38,3.28,  0%,  0%,3.31,3.40,  0%,  0%,0.11,99.89,0.00,100.00,0.00,0.00,0.09,99.91,0.00,100.00,0.00,0.00,19.78,20.10,6.42 ,6.28 ,177.14 ,162.42 ,2.40,2.40,
2026-08-18,17:44:07.886,0.00,1.16,0.00,0.86,0.07,0.21,0.61,0.77,0.0006,0.0016,0.02,0.01,65,0.00,0.00,129.25,111.16,1047.37,2.33,58.13,0.00,0.10,7.55,0.24,20.00,0.19,99.81,0.00,100.00,0.00,0.00,39.98,12.68,128.73,2.40,0.00,0.42,0.00,0.69,0.01,0.04,0.52,0.59,0.0016,0.0044, 20864,2,1,0.01,0.01,34,0.00,0.00,39,8.40,19.97,1047.37,0.84,21.03,0.00,0.01,0.00,1.33,0.00,0.91,0.06,0.17,0.63,0.79,0.0005,0.0014, 21952,11,6,0.01,0.01,89,0.00,0.00,34,120.85,91.20,1047.37,2.65,66.26,0.01,0.18,1.29,1.31,  0%,  0%,2.49,2.45,  0%,  0%,5.44,5.50,  0%,  0%,4.57,4.50,  0%,  0%,0.09,99.91,0.00,100.00,0.00,0.00,0.30,99.70,0.00,100.00,0.00,0.00,19.76,20.22,6.42 ,6.26 ,164.78 ,120.26 ,2.40,2.40,
