,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-03-15,03:19:50.651, 3890.72, 3247.42,    0.00,    0.00, 3891.38, 3248.36,    0.00,    0.00, 3892.34, 3249.95,    0.00,    0.00,,,,, 3849.48, 3225.52,    0.00,    0.00, 3848.99, 3223.92,    0.00,    0.00, 3851.43, 3230.26,    0.00,    0.00,,,,,23224.35,19425.44,    0.00,    0.00,42649.79, 2332.25, 2268.39,    0.00,    0.00, 2333.45, 2270.82,    0.00,    0.00, 2331.42, 2266.34,    0.00,    0.00,,,,, 2326.82, 2252.93,    0.00,    0.00, 2327.12, 2253.26,    0.00,    0.00, 2326.35, 2252.60,    0.00,    0.00,,,,,13977.42,13564.35,    0.00,    0.00,27541.77,  37201.77,  32989.79,      0.00,      0.00,  37201.77,  32989.79,  70191.56
2026-03-15,03:19:51.653, 3879.42, 3165.38,    0.00,    0.00, 3880.59, 3166.89,    0.00,    0.00, 3881.89, 3169.97,    0.00,    0.00,,,,, 3837.50, 3143.12,    0.00,    0.00, 3837.19, 3142.10,    0.00,    0.00, 3840.20, 3148.35,    0.00,    0.00,,,,,23156.78,18935.82,    0.00,    0.00,42092.60, 2300.15, 2267.46,    0.00,    0.00, 2301.63, 2270.41,    0.00,    0.00, 2298.90, 2265.07,    0.00,    0.00,,,,, 2295.48, 2256.43,    0.00,    0.00, 2295.32, 2255.95,    0.00,    0.00, 2294.47, 2254.98,    0.00,    0.00,,,,,13785.96,13570.30,    0.00,    0.00,27356.26,  36942.74,  32506.12,      0.00,      0.00,  36942.74,  32506.12,  69448.86
2026-03-15,03:19:52.653, 3316.27, 2718.64,    0.00,    0.00, 3319.88, 2726.76,    0.00,    0.00, 3320.23, 2726.92,    0.00,    0.00,,,,, 3288.92, 2688.07,    0.00,    0.00, 3287.94, 2686.39,    0.00,    0.00, 3290.21, 2693.30,    0.00,    0.00,,,,,19823.46,16240.09,    0.00,    0.00,36063.55, 2022.72, 1878.90,    0.00,    0.00, 2023.59, 1881.14,    0.00,    0.00, 2021.84, 1877.12,    0.00,    0.00,,,,, 2019.72, 1875.07,    0.00,    0.00, 2019.44, 1874.72,    0.00,    0.00, 2019.31, 1874.91,    0.00,    0.00,,,,,12126.62,11261.84,    0.00,    0.00,23388.46,  31950.08,  27501.93,      0.00,      0.00,  31950.08,  27501.93,  59452.02
2026-03-15,03:19:53.653,  709.74, 1031.35,    0.00,    0.00,  731.38, 1090.42,    0.00,    0.00,  733.20, 1089.21,    0.00,    0.00,,,,,  759.27,  949.55,    0.00,    0.00,  757.99,  938.14,    0.00,    0.00,  764.49,  967.58,    0.00,    0.00,,,,, 4456.06, 6066.24,    0.00,    0.00,10522.30,  406.74,  200.65,    0.00,    0.00,  406.75,  200.74,    0.00,    0.00,  406.74,  200.71,    0.00,    0.00,,,,,  417.32,  227.77,    0.00,    0.00,  416.43,  225.93,    0.00,    0.00,  417.88,  228.99,    0.00,    0.00,,,,, 2471.86, 1284.79,    0.00,    0.00, 3756.66,   6927.93,   7351.03,      0.00,      0.00,   6927.93,   7351.03,  14278.96
2026-03-15,03:19:54.653, 8280.36,  765.18,    0.00,    0.00, 8277.25,  756.85,    0.00,    0.00, 8276.24,  745.75,    0.00,    0.00,,,,, 8281.86,  622.74,    0.00,    0.00, 8281.88,  619.10,    0.00,    0.00, 8289.69,  638.99,    0.00,    0.00,,,,,49687.29, 4148.59,    0.00,    0.00,53835.88, 7207.84,  132.32,    0.00,    0.00, 7207.34,  130.52,    0.00,    0.00, 7207.74,  131.14,    0.00,    0.00,,,,, 7214.63,  143.50,    0.00,    0.00, 7214.70,  144.41,    0.00,    0.00, 7214.26,  144.41,    0.00,    0.00,,,,,43266.51,  826.29,    0.00,    0.00,44092.80,  92953.80,   4974.89,      0.00,      0.00,  92953.80,   4974.89,  97928.69
2026-03-15,03:19:55.653,11174.82,  617.82,    0.00,    0.00,11160.24,  579.96,    0.00,    0.00,11158.17,  564.33,    0.00,    0.00,,,,,11152.82,  449.74,    0.00,    0.00,11153.38,  449.34,    0.00,    0.00,11161.32,  465.86,    0.00,    0.00,,,,,66960.75, 3127.06,    0.00,    0.00,70087.80,10398.61,   87.01,    0.00,    0.00,10397.94,   84.50,    0.00,    0.00,10398.13,   85.18,    0.00,    0.00,,,,,10403.21,   91.26,    0.00,    0.00,10403.48,   92.54,    0.00,    0.00,10402.68,   91.74,    0.00,    0.00,,,,,62404.05,  532.24,    0.00,    0.00,62936.29, 129364.80,   3659.30,      0.00,      0.00, 129364.80,   3659.30, 133024.09
2026-03-15,03:19:56.653,13553.82,  484.26,    0.00,    0.00,13530.66,  422.69,    0.00,    0.00,13526.48,  402.43,    0.00,    0.00,,,,,13514.39,  301.27,    0.00,    0.00,13515.25,  302.44,    0.00,    0.00,13524.28,  316.88,    0.00,    0.00,,,,,81164.88, 2229.98,    0.00,    0.00,83394.86,13106.96,   56.92,    0.00,    0.00,13105.67,   53.36,    0.00,    0.00,13106.20,   54.30,    0.00,    0.00,,,,,13110.08,   55.32,    0.00,    0.00,13110.89,   57.70,    0.00,    0.00,13109.19,   55.63,    0.00,    0.00,,,,,78648.98,  333.23,    0.00,    0.00,78982.21, 159813.86,   2563.21,      0.00,      0.00, 159813.86,   2563.21, 162377.08
2026-03-15,03:19:57.654,14348.68,  446.49,    0.00,    0.00,14321.67,  377.60,    0.00,    0.00,14318.00,  355.95,    0.00,    0.00,,,,,14305.12,  262.05,    0.00,    0.00,14306.34,  264.16,    0.00,    0.00,14315.84,  278.06,    0.00,    0.00,,,,,85915.63, 1984.31,    0.00,    0.00,87899.94,13883.23,   49.12,    0.00,    0.00,13882.35,   45.52,    0.00,    0.00,13882.43,   46.35,    0.00,    0.00,,,,,13886.10,   46.12,    0.00,    0.00,13886.96,   48.57,    0.00,    0.00,13884.96,   46.53,    0.00,    0.00,,,,,83306.03,  282.21,    0.00,    0.00,83588.23, 169221.66,   2266.51,      0.00,      0.00, 169221.66,   2266.51, 171488.17
2026-03-15,03:19:58.654,14370.91,  436.38,    0.00,    0.00,14344.90,  367.69,    0.00,    0.00,14340.85,  345.74,    0.00,    0.00,,,,,14331.63,  267.00,    0.00,    0.00,14332.33,  269.06,    0.00,    0.00,14341.42,  282.94,    0.00,    0.00,,,,,86062.05, 1968.81,    0.00,    0.00,88030.85,13907.50,   49.08,    0.00,    0.00,13906.59,   45.43,    0.00,    0.00,13906.84,   46.31,    0.00,    0.00,,,,,13910.67,   46.04,    0.00,    0.00,13911.85,   48.60,    0.00,    0.00,13909.73,   46.56,    0.00,    0.00,,,,,83453.17,  282.03,    0.00,    0.00,83735.20, 169515.22,   2250.83,      0.00,      0.00, 169515.22,   2250.83, 171766.05
2026-03-15,03:19:59.654,14372.07,  421.37,    0.00,    0.00,14345.92,  352.37,    0.00,    0.00,14342.31,  330.65,    0.00,    0.00,,,,,14336.87,  281.92,    0.00,    0.00,14337.82,  284.07,    0.00,    0.00,14347.59,  298.41,    0.00,    0.00,,,,,86082.58, 1968.79,    0.00,    0.00,88051.37,13909.16,   49.03,    0.00,    0.00,13908.26,   45.49,    0.00,    0.00,13908.60,   46.32,    0.00,    0.00,,,,,13912.56,   46.07,    0.00,    0.00,13913.46,   48.43,    0.00,    0.00,13911.45,   46.44,    0.00,    0.00,,,,,83463.48,  281.78,    0.00,    0.00,83745.27, 169546.06,   2250.57,      0.00,      0.00, 169546.06,   2250.57, 171796.62
2026-03-15,03:20:00.655,14346.78,  415.62,    0.00,    0.00,14320.12,  346.82,    0.00,    0.00,14316.38,  324.89,    0.00,    0.00,,,,,14313.28,  291.40,    0.00,    0.00,14313.96,  293.14,    0.00,    0.00,14323.32,  307.41,    0.00,    0.00,,,,,85933.83, 1979.29,    0.00,    0.00,87913.12,13880.53,   48.59,    0.00,    0.00,13879.62,   45.24,    0.00,    0.00,13879.53,   45.85,    0.00,    0.00,,,,,13883.64,   45.85,    0.00,    0.00,13884.51,   48.01,    0.00,    0.00,13882.49,   46.17,    0.00,    0.00,,,,,83290.32,  279.71,    0.00,    0.00,83570.03, 169224.16,   2259.00,      0.00,      0.00, 169224.16,   2259.00, 171483.16
2026-03-15,03:20:01.655,14365.53,  450.98,    0.00,    0.00,14339.07,  381.71,    0.00,    0.00,14334.57,  359.70,    0.00,    0.00,,,,,14319.38,  258.34,    0.00,    0.00,14320.51,  260.44,    0.00,    0.00,14330.41,  274.49,    0.00,    0.00,,,,,86009.47, 1985.65,    0.00,    0.00,87995.12,13893.41,   49.22,    0.00,    0.00,13892.17,   45.58,    0.00,    0.00,13892.13,   46.37,    0.00,    0.00,,,,,13895.99,   46.12,    0.00,    0.00,13896.91,   48.47,    0.00,    0.00,13895.35,   46.70,    0.00,    0.00,,,,,83365.98,  282.47,    0.00,    0.00,83648.45, 169375.44,   2268.12,      0.00,      0.00, 169375.44,   2268.12, 171643.56
2026-03-15,03:20:02.655,14335.78,  447.55,    0.00,    0.00,14309.55,  378.90,    0.00,    0.00,14305.51,  357.22,    0.00,    0.00,,,,,14291.37,  258.52,    0.00,    0.00,14292.23,  260.56,    0.00,    0.00,14301.42,  274.42,    0.00,    0.00,,,,,85835.88, 1977.18,    0.00,    0.00,87813.05,13867.51,   49.06,    0.00,    0.00,13866.53,   45.51,    0.00,    0.00,13866.64,   46.45,    0.00,    0.00,,,,,13870.36,   46.28,    0.00,    0.00,13871.35,   48.65,    0.00,    0.00,13869.29,   46.63,    0.00,    0.00,,,,,83211.67,  282.58,    0.00,    0.00,83494.26, 169047.55,   2259.76,      0.00,      0.00, 169047.55,   2259.76, 171307.31
2026-03-15,03:20:03.655,14372.69,  447.76,    0.00,    0.00,14345.68,  378.63,    0.00,    0.00,14341.81,  357.20,    0.00,    0.00,,,,,14328.92,  261.39,    0.00,    0.00,14329.55,  263.35,    0.00,    0.00,14339.06,  277.59,    0.00,    0.00,,,,,86057.71, 1985.92,    0.00,    0.00,88043.63,13903.15,   49.06,    0.00,    0.00,13902.08,   45.49,    0.00,    0.00,13902.01,   46.39,    0.00,    0.00,,,,,13905.80,   46.09,    0.00,    0.00,13906.83,   48.58,    0.00,    0.00,13905.04,   46.50,    0.00,    0.00,,,,,83424.92,  282.12,    0.00,    0.00,83707.04, 169482.62,   2268.04,      0.00,      0.00, 169482.62,   2268.04, 171750.67
2026-03-15,03:20:04.656,14354.00,  435.77,    0.00,    0.00,14327.73,  366.62,    0.00,    0.00,14323.67,  345.11,    0.00,    0.00,,,,,14313.65,  264.76,    0.00,    0.00,14314.61,  266.63,    0.00,    0.00,14324.46,  280.75,    0.00,    0.00,,,,,85958.12, 1959.64,    0.00,    0.00,87917.77,13889.33,   49.94,    0.00,    0.00,13887.97,   46.12,    0.00,    0.00,13888.25,   47.10,    0.00,    0.00,,,,,13892.24,   46.84,    0.00,    0.00,13893.23,   49.39,    0.00,    0.00,13891.17,   47.35,    0.00,    0.00,,,,,83342.19,  286.73,    0.00,    0.00,83628.91, 169300.31,   2246.37,      0.00,      0.00, 169300.31,   2246.37, 171546.69
2026-03-15,03:20:05.656,14381.20,  424.94,    0.00,    0.00,14354.56,  355.83,    0.00,    0.00,14350.63,  334.28,    0.00,    0.00,,,,,14345.16,  280.55,    0.00,    0.00,14346.00,  282.56,    0.00,    0.00,14355.34,  296.15,    0.00,    0.00,,,,,86132.89, 1974.31,    0.00,    0.00,88107.20,13918.38,   49.01,    0.00,    0.00,13917.32,   45.58,    0.00,    0.00,13917.91,   46.31,    0.00,    0.00,,,,,13921.66,   46.23,    0.00,    0.00,13922.35,   48.42,    0.00,    0.00,13920.57,   46.58,    0.00,    0.00,,,,,83518.17,  282.13,    0.00,    0.00,83800.30, 169651.06,   2256.44,      0.00,      0.00, 169651.06,   2256.44, 171907.50
2026-03-15,03:20:06.656,14355.83,  412.92,    0.00,    0.00,14329.08,  343.88,    0.00,    0.00,14325.32,  322.17,    0.00,    0.00,,,,,14323.28,  294.26,    0.00,    0.00,14324.34,  296.17,    0.00,    0.00,14333.44,  310.32,    0.00,    0.00,,,,,85991.28, 1979.73,    0.00,    0.00,87971.01,13887.63,   48.84,    0.00,    0.00,13886.80,   45.49,    0.00,    0.00,13887.17,   46.23,    0.00,    0.00,,,,,13890.71,   46.08,    0.00,    0.00,13891.67,   48.29,    0.00,    0.00,13889.47,   46.34,    0.00,    0.00,,,,,83333.45,  281.27,    0.00,    0.00,83614.73, 169324.73,   2261.00,      0.00,      0.00, 169324.73,   2261.00, 171585.73
2026-03-15,03:20:07.655,14364.24,  446.42,    0.00,    0.00,14337.73,  377.32,    0.00,    0.00,14333.90,  355.77,    0.00,    0.00,,,,,14318.92,  258.29,    0.00,    0.00,14320.51,  260.79,    0.00,    0.00,14329.74,  274.75,    0.00,    0.00,,,,,86005.03, 1973.35,    0.00,    0.00,87978.38,13897.64,   49.03,    0.00,    0.00,13896.59,   45.56,    0.00,    0.00,13896.76,   46.35,    0.00,    0.00,,,,,13900.33,   46.14,    0.00,    0.00,13901.41,   48.48,    0.00,    0.00,13899.48,   46.47,    0.00,    0.00,,,,,83392.20,  282.04,    0.00,    0.00,83674.23, 169397.22,   2255.38,      0.00,      0.00, 169397.22,   2255.38, 171652.61
2026-03-15,03:20:08.656,14324.55,  450.16,    0.00,    0.00,14297.79,  380.75,    0.00,    0.00,14293.76,  359.24,    0.00,    0.00,,,,,14279.47,  258.80,    0.00,    0.00,14279.99,  260.83,    0.00,    0.00,14289.92,  274.96,    0.00,    0.00,,,,,85765.47, 1984.73,    0.00,    0.00,87750.20,13852.16,   49.43,    0.00,    0.00,13850.87,   45.80,    0.00,    0.00,13850.93,   46.48,    0.00,    0.00,,,,,13854.85,   46.35,    0.00,    0.00,13855.81,   48.67,    0.00,    0.00,13853.78,   46.80,    0.00,    0.00,,,,,83118.38,  283.53,    0.00,    0.00,83401.91, 168883.84,   2268.26,      0.00,      0.00, 168883.84,   2268.26, 171152.09
2026-03-15,03:20:09.656,14363.39,  447.06,    0.00,    0.00,14336.99,  377.96,    0.00,    0.00,14333.29,  356.23,    0.00,    0.00,,,,,14319.31,  260.64,    0.00,    0.00,14320.82,  262.64,    0.00,    0.00,14330.29,  276.64,    0.00,    0.00,,,,,86004.07, 1981.15,    0.00,    0.00,87985.22,13896.21,   49.17,    0.00,    0.00,13895.22,   45.67,    0.00,    0.00,13895.38,   46.51,    0.00,    0.00,,,,,13899.27,   46.26,    0.00,    0.00,13900.29,   48.62,    0.00,    0.00,13898.44,   46.65,    0.00,    0.00,,,,,83384.80,  282.89,    0.00,    0.00,83667.69, 169388.88,   2264.04,      0.00,      0.00, 169388.88,   2264.04, 171652.91
2026-03-15,03:20:10.656,14373.82,  437.90,    0.00,    0.00,14347.31,  368.79,    0.00,    0.00,14343.66,  347.18,    0.00,    0.00,,,,,14332.72,  263.82,    0.00,    0.00,14333.97,  265.89,    0.00,    0.00,14343.31,  279.78,    0.00,    0.00,,,,,86074.79, 1963.36,    0.00,    0.00,88038.16,13907.82,   49.48,    0.00,    0.00,13906.24,   45.69,    0.00,    0.00,13906.61,   46.76,    0.00,    0.00,,,,,13910.59,   46.42,    0.00,    0.00,13911.67,   49.03,    0.00,    0.00,13909.88,   46.92,    0.00,    0.00,,,,,83452.80,  284.31,    0.00,    0.00,83737.12, 169527.59,   2247.67,      0.00,      0.00, 169527.59,   2247.67, 171775.27
2026-03-15,03:20:11.656,14349.96,  427.53,    0.00,    0.00,14323.22,  358.69,    0.00,    0.00,14319.40,  336.83,    0.00,    0.00,,,,,14313.37,  278.23,    0.00,    0.00,14314.72,  280.29,    0.00,    0.00,14323.65,  294.18,    0.00,    0.00,,,,,85944.32, 1975.75,    0.00,    0.00,87920.07,13886.18,   48.92,    0.00,    0.00,13885.11,   45.51,    0.00,    0.00,13885.39,   46.30,    0.00,    0.00,,,,,13889.20,   46.11,    0.00,    0.00,13890.48,   48.48,    0.00,    0.00,13888.36,   46.46,    0.00,    0.00,,,,,83324.73,  281.77,    0.00,    0.00,83606.49, 169269.05,   2257.51,      0.00,      0.00, 169269.05,   2257.51, 171526.56
2026-03-15,03:20:12.656,14359.32,  412.62,    0.00,    0.00,14332.81,  343.50,    0.00,    0.00,14328.83,  321.54,    0.00,    0.00,,,,,14326.23,  292.73,    0.00,    0.00,14327.85,  294.48,    0.00,    0.00,14336.87,  308.60,    0.00,    0.00,,,,,86011.91, 1973.47,    0.00,    0.00,87985.38,13899.10,   48.85,    0.00,    0.00,13897.68,   45.43,    0.00,    0.00,13898.09,   46.16,    0.00,    0.00,,,,,13901.81,   46.03,    0.00,    0.00,13902.99,   48.30,    0.00,    0.00,13900.61,   46.39,    0.00,    0.00,,,,,83400.28,  281.17,    0.00,    0.00,83681.45, 169412.19,   2254.63,      0.00,      0.00, 169412.19,   2254.63, 171666.83
2026-03-15,03:20:13.657,14339.18,  440.60,    0.00,    0.00,14313.56,  371.87,    0.00,    0.00,14309.11,  350.25,    0.00,    0.00,,,,,14296.70,  263.77,    0.00,    0.00,14297.81,  265.95,    0.00,    0.00,14306.63,  279.74,    0.00,    0.00,,,,,85863.00, 1972.18,    0.00,    0.00,87835.17,13866.38,   49.17,    0.00,    0.00,13865.07,   45.59,    0.00,    0.00,13865.49,   46.58,    0.00,    0.00,,,,,13869.01,   46.30,    0.00,    0.00,13869.86,   48.66,    0.00,    0.00,13867.98,   46.55,    0.00,    0.00,,,,,83203.77,  282.86,    0.00,    0.00,83486.63, 169066.78,   2255.03,      0.00,      0.00, 169066.78,   2255.03, 171321.81
2026-03-15,03:20:14.657,14378.24,  452.87,    0.00,    0.00,14351.66,  383.97,    0.00,    0.00,14347.90,  361.86,    0.00,    0.00,,,,,14332.23,  259.84,    0.00,    0.00,14333.71,  262.16,    0.00,    0.00,14342.77,  276.10,    0.00,    0.00,,,,,86086.52, 1996.81,    0.00,    0.00,88083.34,13909.40,   48.96,    0.00,    0.00,13908.10,   45.53,    0.00,    0.00,13908.15,   46.38,    0.00,    0.00,,,,,13912.38,   46.16,    0.00,    0.00,13912.70,   48.35,    0.00,    0.00,13910.96,   46.37,    0.00,    0.00,,,,,83461.70,  281.75,    0.00,    0.00,83743.45, 169548.22,   2278.56,      0.00,      0.00, 169548.22,   2278.56, 171826.78
2026-03-15,03:20:15.657,14376.87,  448.03,    0.00,    0.00,14350.48,  378.76,    0.00,    0.00,14346.23,  356.60,    0.00,    0.00,,,,,14332.86,  260.97,    0.00,    0.00,14333.89,  262.50,    0.00,    0.00,14343.47,  277.13,    0.00,    0.00,,,,,86083.80, 1984.00,    0.00,    0.00,88067.80,13905.82,   49.51,    0.00,    0.00,13904.64,   45.74,    0.00,    0.00,13904.57,   46.50,    0.00,    0.00,,,,,13908.51,   46.20,    0.00,    0.00,13909.39,   48.83,    0.00,    0.00,13907.66,   46.84,    0.00,    0.00,,,,,83440.59,  283.63,    0.00,    0.00,83724.22, 169524.41,   2267.62,      0.00,      0.00, 169524.41,   2267.62, 171792.03
2026-03-15,03:20:16.657,14387.56,  440.02,    0.00,    0.00,14361.19,  371.20,    0.00,    0.00,14356.77,  349.54,    0.00,    0.00,,,,,14345.53,  263.18,    0.00,    0.00,14346.19,  265.41,    0.00,    0.00,14356.32,  279.14,    0.00,    0.00,,,,,86153.56, 1968.49,    0.00,    0.00,88122.05,13920.37,   49.33,    0.00,    0.00,13918.94,   45.52,    0.00,    0.00,13919.50,   46.56,    0.00,    0.00,,,,,13923.27,   46.30,    0.00,    0.00,13924.12,   48.76,    0.00,    0.00,13922.97,   46.77,    0.00,    0.00,,,,,83529.16,  283.24,    0.00,    0.00,83812.41, 169682.72,   2251.74,      0.00,      0.00, 169682.72,   2251.74, 171934.45
2026-03-15,03:20:17.657,14378.74,  431.93,    0.00,    0.00,14352.43,  362.53,    0.00,    0.00,14348.67,  341.00,    0.00,    0.00,,,,,14341.42,  276.44,    0.00,    0.00,14342.02,  278.91,    0.00,    0.00,14352.03,  292.71,    0.00,    0.00,,,,,86115.31, 1983.52,    0.00,    0.00,88098.83,13919.56,   48.87,    0.00,    0.00,13918.24,   45.22,    0.00,    0.00,13918.74,   46.04,    0.00,    0.00,,,,,13922.60,   45.82,    0.00,    0.00,13923.51,   48.13,    0.00,    0.00,13921.58,   46.27,    0.00,    0.00,,,,,83524.23,  280.35,    0.00,    0.00,83804.59, 169639.55,   2263.87,      0.00,      0.00, 169639.55,   2263.87, 171903.42
2026-03-15,03:20:18.657,14381.07,  412.19,    0.00,    0.00,14354.94,  343.41,    0.00,    0.00,14350.81,  321.37,    0.00,    0.00,,,,,14348.04,  291.42,    0.00,    0.00,14349.62,  293.40,    0.00,    0.00,14358.23,  307.30,    0.00,    0.00,,,,,86142.70, 1969.10,    0.00,    0.00,88111.80,13913.07,   48.97,    0.00,    0.00,13912.00,   45.39,    0.00,    0.00,13912.00,   46.09,    0.00,    0.00,,,,,13916.26,   46.05,    0.00,    0.00,13917.04,   48.41,    0.00,    0.00,13915.05,   46.32,    0.00,    0.00,,,,,83485.41,  281.22,    0.00,    0.00,83766.63, 169628.11,   2250.32,      0.00,      0.00, 169628.11,   2250.32, 171878.44
2026-03-15,03:20:19.658,14351.53,  436.07,    0.00,    0.00,14325.52,  367.46,    0.00,    0.00,14321.69,  345.71,    0.00,    0.00,,,,,14310.63,  269.23,    0.00,    0.00,14311.70,  271.20,    0.00,    0.00,14320.51,  284.84,    0.00,    0.00,,,,,85941.59, 1974.52,    0.00,    0.00,87916.11,13882.93,   48.86,    0.00,    0.00,13882.30,   45.39,    0.00,    0.00,13882.16,   46.16,    0.00,    0.00,,,,,13886.14,   46.07,    0.00,    0.00,13886.83,   48.31,    0.00,    0.00,13885.01,   46.37,    0.00,    0.00,,,,,83305.38,  281.16,    0.00,    0.00,83586.54, 169246.97,   2255.68,      0.00,      0.00, 169246.97,   2255.68, 171502.66
2026-03-15,03:20:20.657,14368.63,  452.75,    0.00,    0.00,14341.97,  383.94,    0.00,    0.00,14338.63,  362.19,    0.00,    0.00,,,,,14323.42,  259.66,    0.00,    0.00,14324.00,  261.47,    0.00,    0.00,14332.96,  275.09,    0.00,    0.00,,,,,86029.61, 1995.09,    0.00,    0.00,88024.70,13899.97,   48.44,    0.00,    0.00,13899.00,   45.24,    0.00,    0.00,13898.88,   45.93,    0.00,    0.00,,,,,13902.93,   45.93,    0.00,    0.00,13903.44,   47.93,    0.00,    0.00,13901.68,   46.15,    0.00,    0.00,,,,,83405.89,  279.63,    0.00,    0.00,83685.52, 169435.50,   2274.72,      0.00,      0.00, 169435.50,   2274.72, 171710.22
2026-03-15,03:20:21.657,14362.24,  445.12,    0.00,    0.00,14335.80,  376.05,    0.00,    0.00,14332.59,  354.78,    0.00,    0.00,,,,,14318.55,  259.31,    0.00,    0.00,14319.81,  261.46,    0.00,    0.00,14329.11,  275.39,    0.00,    0.00,,,,,85998.11, 1972.12,    0.00,    0.00,87970.23,13897.31,   49.21,    0.00,    0.00,13896.05,   45.38,    0.00,    0.00,13896.25,   46.24,    0.00,    0.00,,,,,13900.09,   46.01,    0.00,    0.00,13901.18,   48.53,    0.00,    0.00,13899.04,   46.58,    0.00,    0.00,,,,,83389.91,  281.96,    0.00,    0.00,83671.88, 169388.03,   2254.09,      0.00,      0.00, 169388.03,   2254.09, 171642.12
2026-03-15,03:20:22.658,14374.71,  440.99,    0.00,    0.00,14348.46,  372.13,    0.00,    0.00,14344.41,  350.62,    0.00,    0.00,,,,,14332.58,  262.72,    0.00,    0.00,14333.30,  264.75,    0.00,    0.00,14343.14,  278.68,    0.00,    0.00,,,,,86076.60, 1969.89,    0.00,    0.00,88046.49,13907.03,   49.23,    0.00,    0.00,13905.85,   45.56,    0.00,    0.00,13906.27,   46.46,    0.00,    0.00,,,,,13910.07,   46.18,    0.00,    0.00,13911.11,   48.61,    0.00,    0.00,13908.91,   46.54,    0.00,    0.00,,,,,83449.25,  282.59,    0.00,    0.00,83731.84, 169525.84,   2252.48,      0.00,      0.00, 169525.84,   2252.48, 171778.33
2026-03-15,03:20:23.657,14367.77,  435.39,    0.00,    0.00,14341.05,  366.38,    0.00,    0.00,14337.24,  345.00,    0.00,    0.00,,,,,14328.66,  273.54,    0.00,    0.00,14330.90,  275.59,    0.00,    0.00,14339.78,  289.72,    0.00,    0.00,,,,,86045.41, 1985.63,    0.00,    0.00,88031.05,13903.22,   48.68,    0.00,    0.00,13902.10,   45.27,    0.00,    0.00,13902.24,   46.07,    0.00,    0.00,,,,,13906.53,   45.99,    0.00,    0.00,13907.08,   48.38,    0.00,    0.00,13905.34,   46.30,    0.00,    0.00,,,,,83426.51,  280.69,    0.00,    0.00,83707.20, 169471.92,   2266.32,      0.00,      0.00, 169471.92,   2266.32, 171738.25
2026-03-15,03:20:24.656,14356.38,  412.05,    0.00,    0.00,14330.16,  343.13,    0.00,    0.00,14326.29,  321.51,    0.00,    0.00,,,,,14322.96,  289.99,    0.00,    0.00,14324.08,  291.95,    0.00,    0.00,14333.80,  305.62,    0.00,    0.00,,,,,85993.68, 1964.26,    0.00,    0.00,87957.94,13891.15,   49.18,    0.00,    0.00,13890.21,   45.52,    0.00,    0.00,13890.03,   46.43,    0.00,    0.00,,,,,13894.03,   46.22,    0.00,    0.00,13895.40,   48.62,    0.00,    0.00,13893.04,   46.56,    0.00,    0.00,,,,,83353.85,  282.51,    0.00,    0.00,83636.37, 169347.53,   2246.77,      0.00,      0.00, 169347.53,   2246.77, 171594.30
