System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-03-15,10:23:15.844,0.04,3.77,0.01,0.95,0.06,0.33,0.80,0.97,0.0000,0.0000,8,3,15,71,0.38,0.34,98,0.00,0.00,8526.92,2261.51,2196.22,7.54,150.82,0.07,1.49,8.62,0.01,164.48,1.05,1.18,0.00,97.77,0.00,51.69,48.31,0.00,155.88,13.58,125.36,2.15,0.07,3.81,0.02,0.97,0.05,0.24,0.76,0.98,0.0000,0.0000,8,3,15,72, 38896,624,8,0.38,0.33,99,0.00,0.00,38,8517.35,2233.55,2196.22,7.63,152.53,0.15,2.98,0.00,0.34,0.00,0.36,0.01,0.09,0.90,0.25,0.0009,0.0093,47,9,32,10, 23088,2,0,0.01,0.01,20,0.00,0.00,41,9.56,27.96,2196.22,0.68,13.68,0.00,0.00,1.81,1.82,1.81,  0%,  0%,  0%,1.08,1.06,1.05,  0%,  0%,  0%,27.23,27.13,27.23,  0%,  0%,  0%,27.66,27.49,27.74,  0%,  0%,  0%,2.02,2.24,0.00,95.73,0.00,100.00,0.00,0.00,0.07,0.12,0.00,99.81,0.00,3.38,96.62,0.00,82.44,73.44,9.20 ,4.37 ,122.20 ,133.52 ,2.20,2.10,
2026-03-15,10:23:16.844,0.04,3.81,0.01,0.92,0.07,0.52,0.85,0.96,0.0000,0.0001,9,3,14,72,0.26,0.14,97,0.00,0.00,8830.98,2315.92,2194.49,7.63,152.53,0.08,1.55,11.79,0.03,179.30,1.10,1.53,0.00,97.37,0.00,53.05,46.95,0.00,156.25,13.59,131.21,2.15,0.08,3.88,0.02,0.95,0.06,0.40,0.83,0.97,0.0000,0.0000,8,3,14,73, 35984,247,8,0.25,0.13,99,0.00,0.00,38,8814.34,2274.20,2194.49,7.75,155.03,0.15,3.09,0.00,0.40,0.00,0.36,0.01,0.13,0.91,0.24,0.0007,0.0076,46,9,32,11, 23192,5,0,0.01,0.01,22,0.00,0.00,41,16.64,41.72,2194.49,0.80,15.95,0.00,0.01,2.73,2.74,2.75,  0%,  0%,  0%,1.22,1.18,1.16,  0%,  0%,  0%,29.40,29.29,29.44,  0%,  0%,  0%,30.46,30.22,30.51,  0%,  0%,  0%,2.10,2.69,0.00,95.20,0.00,100.00,0.00,0.00,0.10,0.36,0.00,99.53,0.00,6.09,93.91,0.00,82.87,73.37,9.21 ,4.38 ,127.50 ,146.79 ,2.20,2.10,
2026-03-15,10:23:17.844,0.04,3.75,0.01,0.95,0.07,0.33,0.78,0.97,0.0000,0.0000,8,3,16,71,0.47,0.41,98,0.00,0.00,8499.20,2267.01,2194.59,7.50,149.96,0.07,1.49,9.99,0.01,178.33,1.05,1.21,0.00,97.75,0.00,51.73,48.27,0.00,155.53,13.72,128.32,2.15,0.07,3.79,0.02,0.97,0.06,0.25,0.75,0.98,0.0000,0.0000,8,3,16,72, 36608,759,12,0.47,0.40,99,0.00,0.00,38,8488.99,2239.85,2194.59,7.58,151.60,0.15,2.98,0.00,0.38,0.00,0.36,0.01,0.08,0.90,0.26,0.0008,0.0079,47,8,32,11, 23504,4,0,0.01,0.01,17,0.00,0.00,41,10.21,27.16,2194.59,0.75,15.03,0.00,0.00,2.28,2.32,2.32,  0%,  0%,  0%,1.04,1.03,1.00,  0%,  0%,  0%,29.37,29.25,29.37,  0%,  0%,  0%,30.16,29.95,30.23,  0%,  0%,  0%,2.03,2.30,0.00,95.67,0.00,100.00,0.00,0.00,0.07,0.12,0.00,99.82,0.00,3.45,96.55,0.00,82.49,73.03,9.34 ,4.38 ,125.29 ,133.41 ,2.20,2.10,
2026-03-15,10:23:18.844,0.04,3.88,0.01,0.95,0.03,0.29,0.88,0.98,0.0000,0.0000,8,3,13,73,0.18,0.14,98,0.00,0.00,8803.39,2269.01,2194.42,7.76,155.19,0.08,1.54,4.93,0.02,165.05,1.05,1.23,0.00,97.72,0.00,51.85,48.15,0.00,155.78,13.62,122.01,2.15,0.08,3.93,0.02,0.97,0.02,0.19,0.87,0.98,0.0000,0.0000,8,3,13,74, 35204,250,851968,0.17,0.14,99,0.00,0.00,39,8792.44,2239.41,2194.42,7.85,157.05,0.15,3.08,0.00,0.37,0.00,0.36,0.01,0.09,0.90,0.24,0.0008,0.0084,47,9,32,11, 23660,2,0,0.00,0.01,42,0.00,0.00,41,10.95,29.60,2194.42,0.74,14.79,0.00,0.00,0.94,0.96,0.96,  0%,  0%,  0%,0.71,0.69,0.68,  0%,  0%,  0%,27.56,27.43,27.52,  0%,  0%,  0%,27.54,27.36,27.64,  0%,  0%,  0%,2.03,2.32,0.00,95.65,0.00,100.00,0.00,0.00,0.07,0.14,0.00,99.79,0.00,3.70,96.30,0.00,82.40,73.38,9.27 ,4.35 ,119.03 ,126.87 ,2.20,2.10,
2026-03-15,10:23:19.844,0.04,3.71,0.01,0.95,0.07,0.34,0.77,0.97,0.0000,0.0000,8,3,17,70,0.53,0.48,99,0.00,0.00,8417.86,2268.90,2196.65,7.42,148.40,0.07,1.47,9.35,0.01,166.63,1.05,1.20,0.00,97.75,0.00,51.68,48.32,0.00,156.11,13.71,124.99,2.15,0.07,3.75,0.02,0.97,0.06,0.25,0.73,0.98,0.0000,0.0000,7,3,17,71, 38844,897,7,0.52,0.47,99,0.00,0.00,38,8408.44,2242.04,2196.65,7.50,150.01,0.15,2.94,0.00,0.35,0.00,0.36,0.01,0.09,0.89,0.25,0.0010,0.0090,47,9,32,10, 23764,1,4,0.01,0.01,19,0.00,0.00,41,9.41,26.87,2196.65,0.70,14.02,0.00,0.00,1.98,1.99,1.98,  0%,  0%,  0%,1.15,1.13,1.12,  0%,  0%,  0%,27.56,27.44,27.56,  0%,  0%,  0%,28.06,27.87,28.14,  0%,  0%,  0%,2.03,2.28,0.00,95.69,0.00,100.00,0.00,0.00,0.06,0.12,0.00,99.82,0.00,3.37,96.63,0.00,82.64,73.47,9.32 ,4.38 ,121.41 ,138.23 ,2.20,2.10,
2026-03-15,10:23:20.844,0.04,3.88,0.01,0.95,0.04,0.32,0.86,0.97,0.0000,0.0000,8,3,14,73,0.19,0.15,98,0.00,0.00,8799.59,2267.92,2194.35,7.76,155.20,0.08,1.54,6.84,0.02,178.44,1.05,1.20,0.00,97.75,0.00,51.77,48.23,0.00,155.49,13.59,131.01,2.15,0.08,3.92,0.02,0.97,0.03,0.23,0.85,0.98,0.0000,0.0000,8,3,13,74, 36140,266,6,0.18,0.15,99,0.00,0.00,38,8789.28,2240.64,2194.35,7.85,156.91,0.15,3.08,0.00,0.38,0.00,0.36,0.01,0.08,0.89,0.24,0.0009,0.0082,46,9,32,11, 23764,4,0,0.01,0.01,29,0.00,0.00,41,10.30,27.28,2194.35,0.76,15.11,0.00,0.00,1.59,1.61,1.61,  0%,  0%,  0%,0.69,0.68,0.67,  0%,  0%,  0%,29.54,29.40,29.51,  0%,  0%,  0%,30.03,29.82,30.14,  0%,  0%,  0%,2.03,2.29,0.00,95.68,0.00,100.00,0.00,0.00,0.07,0.12,0.00,99.81,0.00,3.55,96.45,0.00,82.60,72.89,9.21 ,4.38 ,128.67 ,126.65 ,2.20,2.10,
2026-03-15,10:23:21.845,0.04,3.83,0.01,0.92,0.05,0.41,0.88,0.97,0.0000,0.0000,9,3,14,72,0.18,0.14,97,0.00,0.00,8825.73,2304.92,2196.62,7.66,153.16,0.08,1.55,8.85,0.03,171.96,1.09,1.45,0.00,97.46,0.00,53.80,46.20,0.00,156.37,13.61,132.14,2.15,0.08,3.89,0.02,0.95,0.03,0.27,0.87,0.98,0.0000,0.0000,8,3,13,74, 35828,241,851971,0.17,0.13,99,0.00,0.00,38,8808.29,2261.84,2196.62,7.79,155.77,0.15,3.08,0.00,0.40,0.00,0.36,0.01,0.14,0.89,0.23,0.0008,0.0079,46,9,31,11, 24128,3,3,0.01,0.01,34,0.00,0.00,41,17.45,43.08,2196.62,0.81,16.20,0.00,0.01,1.86,1.88,1.89,  0%,  0%,  0%,1.10,1.07,1.04,  0%,  0%,  0%,28.42,28.36,28.49,  0%,  0%,  0%,28.96,28.75,28.98,  0%,  0%,  0%,2.08,2.57,0.00,95.35,0.00,100.00,0.00,0.00,0.10,0.33,0.00,99.56,0.00,7.60,92.40,0.00,82.96,73.41,9.21 ,4.40 ,129.29 ,134.28 ,2.20,2.10,
2026-03-15,10:23:22.845,0.04,3.63,0.01,0.94,0.09,0.34,0.74,0.97,0.0000,0.0000,8,3,18,69,0.66,0.60,99,0.00,0.00,8245.86,2270.52,2194.38,7.26,145.27,0.07,1.45,11.20,0.01,177.51,1.05,1.20,0.00,97.75,0.00,51.83,48.17,0.00,156.58,13.83,124.76,2.15,0.07,3.67,0.02,0.96,0.08,0.26,0.68,0.98,0.0000,0.0000,7,3,18,70, 36972,1150,10,0.65,0.59,99,0.00,0.00,38,8236.30,2241.74,2194.38,7.35,146.96,0.14,2.89,0.00,0.33,0.00,0.36,0.01,0.09,0.90,0.25,0.0008,0.0091,47,9,32,10, 24232,1,1,0.01,0.01,16,0.00,0.00,41,9.56,28.78,2194.38,0.66,13.29,0.00,0.00,2.47,2.47,2.46,  0%,  0%,  0%,1.28,1.26,1.26,  0%,  0%,  0%,29.29,29.12,29.24,  0%,  0%,  0%,29.97,29.77,30.11,  0%,  0%,  0%,2.04,2.27,0.00,95.69,0.00,100.00,0.00,0.00,0.07,0.12,0.00,99.81,0.00,3.65,96.35,0.00,83.09,73.49,9.45 ,4.38 ,121.50 ,138.18 ,2.20,2.10,
2026-03-15,10:23:23.846,0.04,3.88,0.01,0.95,0.03,0.30,0.89,0.97,0.0000,0.0000,8,3,13,73,0.19,0.15,98,0.00,0.00,8804.90,2268.85,2196.60,7.76,155.23,0.08,1.54,4.83,0.01,172.54,1.05,1.19,0.00,97.76,0.00,51.71,48.29,0.00,156.48,13.58,124.79,2.15,0.08,3.92,0.02,0.97,0.02,0.21,0.89,0.98,0.0000,0.0000,8,3,13,74, 34944,260,1,0.18,0.14,99,0.00,0.00,38,8794.46,2241.44,2196.60,7.85,156.94,0.15,3.08,0.00,0.38,0.00,0.36,0.01,0.09,0.90,0.24,0.0008,0.0083,46,8,33,11, 24232,3,1,0.00,0.01,40,0.00,0.00,42,10.45,27.42,2196.60,0.76,15.24,0.00,0.00,0.99,1.01,0.99,  0%,  0%,  0%,0.63,0.61,0.60,  0%,  0%,  0%,28.77,28.64,28.75,  0%,  0%,  0%,28.81,28.64,28.92,  0%,  0%,  0%,2.03,2.28,0.00,95.69,0.00,100.00,0.00,0.00,0.07,0.11,0.00,99.83,0.00,3.43,96.57,0.00,83.08,73.40,9.19 ,4.39 ,121.77 ,129.50 ,2.20,2.10,
2026-03-15,10:23:24.845,0.04,3.88,0.01,0.95,0.02,0.29,0.91,0.97,0.0000,0.0000,8,3,13,73,0.19,0.15,99,0.00,0.00,8797.18,2269.05,2194.33,7.75,155.08,0.08,1.54,4.23,0.01,170.20,1.05,1.17,0.00,97.78,0.00,51.70,48.30,0.00,156.07,13.60,120.78,2.15,0.08,3.92,0.02,0.97,0.02,0.21,0.92,0.98,0.0000,0.0000,8,3,13,74, 35828,259,851970,0.18,0.14,99,0.00,0.00,39,8788.04,2242.04,2194.33,7.84,156.79,0.15,3.08,0.00,0.34,0.00,0.36,0.01,0.08,0.91,0.26,0.0008,0.0090,47,9,33,10, 24492,2,3,0.00,0.01,45,0.00,0.00,42,9.14,27.02,2194.33,0.68,13.53,0.00,0.00,0.77,0.79,0.78,  0%,  0%,  0%,0.64,0.63,0.61,  0%,  0%,  0%,28.45,28.34,28.45,  0%,  0%,  0%,28.35,28.17,28.44,  0%,  0%,  0%,2.03,2.25,0.00,95.72,0.00,100.00,0.00,0.00,0.07,0.10,0.00,99.83,0.00,3.40,96.60,0.00,82.66,73.41,9.20 ,4.40 ,117.43 ,133.54 ,2.20,2.10,
2026-03-15,10:23:25.846,0.04,3.60,0.01,0.95,0.07,0.37,0.80,0.97,0.0000,0.0000,8,3,19,68,0.76,0.70,99,0.00,0.00,8159.42,2269.53,2196.66,7.19,143.81,0.07,1.43,7.01,0.00,154.04,1.05,1.19,0.00,97.77,0.00,51.66,48.34,0.00,156.53,13.89,121.26,2.15,0.07,3.63,0.02,0.97,0.06,0.29,0.77,0.97,0.0000,0.0000,7,3,19,69, 39208,1340,4,0.76,0.70,99,0.00,0.00,40,8150.18,2242.53,2196.66,7.27,145.37,0.14,2.85,0.00,0.34,0.00,0.36,0.01,0.08,0.90,0.26,0.0008,0.0088,47,9,33,10, 24388,4,0,0.00,0.01,25,0.00,0.00,41,9.25,26.99,2196.66,0.69,13.70,0.00,0.00,1.32,1.34,1.34,  0%,  0%,  0%,1.02,1.00,0.99,  0%,  0%,  0%,25.62,25.54,25.66,  0%,  0%,  0%,25.79,25.62,25.82,  0%,  0%,  0%,2.03,2.27,0.00,95.70,0.00,100.00,0.00,0.00,0.06,0.10,0.00,99.83,0.00,3.31,96.69,0.00,83.15,73.37,9.48 ,4.40 ,118.08 ,129.98 ,2.20,2.10,
2026-03-15,10:23:26.846,0.04,3.87,0.01,0.94,0.05,0.30,0.82,0.97,0.0000,0.0000,8,3,14,73,0.19,0.16,97,0.00,0.00,8794.43,2272.12,2194.60,7.74,154.82,0.08,1.54,8.06,0.02,182.72,1.05,1.21,0.00,97.73,0.00,51.90,48.10,0.00,156.19,13.56,128.90,2.15,0.08,3.92,0.02,0.96,0.04,0.20,0.79,0.98,0.0000,0.0000,8,3,13,74, 36348,280,851971,0.19,0.15,99,0.00,0.00,39,8783.53,2242.82,2194.60,7.83,156.65,0.15,3.08,0.00,0.37,0.00,0.36,0.01,0.10,0.87,0.24,0.0011,0.0089,46,9,32,11, 24700,3,0,0.01,0.01,24,0.00,0.00,42,10.90,29.30,2194.60,0.74,14.88,0.00,0.00,1.91,1.91,1.91,  0%,  0%,  0%,0.79,0.78,0.76,  0%,  0%,  0%,30.20,30.06,30.15,  0%,  0%,  0%,30.80,30.59,30.93,  0%,  0%,  0%,2.04,2.28,0.00,95.68,0.00,100.00,0.00,0.00,0.07,0.14,0.00,99.79,0.00,3.80,96.20,0.00,82.80,73.38,9.17 ,4.39 ,127.66 ,118.02 ,2.20,2.10,
2026-03-15,10:23:27.847,0.04,3.83,0.01,0.92,0.05,0.45,0.89,0.96,0.0000,0.0001,9,3,14,72,0.19,0.15,97,0.00,0.00,8820.00,2304.79,2196.57,7.65,153.07,0.08,1.54,8.86,0.03,182.34,1.09,1.45,0.00,97.46,0.00,53.56,46.44,0.00,156.21,13.55,133.14,2.15,0.08,3.89,0.02,0.95,0.03,0.31,0.89,0.97,0.0000,0.0000,8,3,13,73, 36140,262,6,0.18,0.14,99,0.00,0.00,38,8804.73,2263.60,2196.57,7.78,155.59,0.15,3.08,0.00,0.37,0.00,0.36,0.01,0.14,0.89,0.23,0.0009,0.0089,46,9,32,11, 24752,4,1,0.01,0.01,32,0.00,0.00,41,15.27,41.20,2196.57,0.74,14.83,0.00,0.01,1.89,1.92,1.92,  0%,  0%,  0%,1.08,1.04,1.01,  0%,  0%,  0%,30.18,30.09,30.25,  0%,  0%,  0%,30.68,30.43,30.70,  0%,  0%,  0%,2.08,2.60,0.00,95.32,0.00,100.00,0.00,0.00,0.10,0.30,0.00,99.60,0.00,7.12,92.88,0.00,83.16,73.06,9.16 ,4.39 ,130.76 ,132.12 ,2.20,2.10,
2026-03-15,10:23:28.846,0.04,3.88,0.01,0.95,0.03,0.30,0.91,0.97,0.0000,0.0000,8,3,14,73,0.19,0.15,99,0.00,0.00,8799.30,2267.80,2194.98,7.76,155.20,0.08,1.54,4.36,0.01,169.52,1.05,1.17,0.00,97.78,0.00,51.61,48.39,0.00,156.02,13.59,122.52,2.15,0.08,3.92,0.02,0.97,0.02,0.21,0.92,0.98,0.0000,0.0000,7,3,14,74, 35828,258,2,0.18,0.14,99,0.00,0.00,38,8789.89,2240.76,2194.98,7.85,156.91,0.15,3.08,0.00,0.35,0.00,0.36,0.01,0.09,0.89,0.25,0.0010,0.0092,46,9,33,10, 24752,3,1,0.00,0.01,45,0.00,0.00,42,9.41,27.04,2194.98,0.70,13.91,0.00,0.00,0.77,0.80,0.79,  0%,  0%,  0%,0.68,0.67,0.65,  0%,  0%,  0%,28.39,28.30,28.37,  0%,  0%,  0%,28.18,28.02,28.27,  0%,  0%,  0%,2.03,2.26,0.00,95.71,0.00,100.00,0.00,0.00,0.07,0.09,0.00,99.84,0.00,3.21,96.79,0.00,82.89,73.13,9.20 ,4.38 ,119.78 ,124.86 ,2.20,2.10,
2026-03-15,10:23:29.846,0.04,3.88,0.01,0.95,0.02,0.29,0.91,0.98,0.0000,0.0000,8,3,14,73,0.19,0.15,99,0.00,0.00,8797.27,2266.09,2193.14,7.76,155.29,0.08,1.54,4.56,0.01,169.94,1.05,1.17,0.00,97.78,0.00,51.61,48.39,0.00,155.91,13.51,121.41,2.15,0.08,3.93,0.02,0.97,0.02,0.20,0.91,0.98,0.0000,0.0000,7,3,14,74, 35776,257,851969,0.18,0.14,99,0.00,0.00,37,8786.88,2238.33,2193.14,7.85,157.03,0.15,3.08,0.00,0.37,0.00,0.36,0.01,0.09,0.89,0.23,0.0009,0.0088,47,9,32,11, 24856,1,2,0.00,0.01,45,0.00,0.00,42,10.38,27.76,2193.14,0.75,14.96,0.00,0.00,0.82,0.84,0.84,  0%,  0%,  0%,0.70,0.68,0.67,  0%,  0%,  0%,28.41,28.26,28.39,  0%,  0%,  0%,28.33,28.12,28.42,  0%,  0%,  0%,2.03,2.25,0.00,95.72,0.00,100.00,0.00,0.00,0.07,0.10,0.00,99.84,0.00,3.23,96.77,0.00,82.60,73.31,9.14 ,4.37 ,118.62 ,124.52 ,2.20,2.10,
2026-03-15,10:23:30.847,0.03,3.50,0.01,0.94,0.09,0.42,0.77,0.96,0.0000,0.0001,7,3,21,66,0.94,0.89,99,0.00,0.00,7957.68,2275.62,2196.72,6.99,139.88,0.07,1.39,9.37,0.01,161.53,1.06,1.19,0.00,97.75,0.00,51.87,48.13,0.00,156.84,14.09,119.56,2.15,0.07,3.54,0.02,0.96,0.08,0.33,0.74,0.97,0.0000,0.0000,7,3,21,67, 39416,1692,5,0.94,0.88,99,0.00,0.00,38,7946.77,2245.28,2196.72,7.08,141.57,0.14,2.78,0.00,0.36,0.00,0.36,0.01,0.09,0.89,0.23,0.0009,0.0085,45,9,34,10, 24960,2,1,0.01,0.01,21,0.00,0.00,42,10.91,30.34,2196.72,0.72,14.38,0.00,0.00,1.70,1.74,1.73,  0%,  0%,  0%,1.42,1.40,1.39,  0%,  0%,  0%,26.88,26.80,26.92,  0%,  0%,  0%,27.03,26.84,27.06,  0%,  0%,  0%,2.04,2.28,0.00,95.69,0.00,100.00,0.00,0.00,0.07,0.11,0.00,99.81,0.00,3.73,96.27,0.00,83.34,73.50,9.68 ,4.41 ,116.48 ,126.13 ,2.20,2.10,
2026-03-15,10:23:31.847,0.04,3.88,0.01,0.95,0.05,0.32,0.85,0.97,0.0000,0.0000,8,3,14,73,0.19,0.15,98,0.00,0.00,8799.77,2269.31,2194.54,7.76,155.11,0.08,1.54,7.60,0.02,180.58,1.05,1.19,0.00,97.76,0.00,51.66,48.34,0.00,156.22,13.55,132.25,2.15,0.08,3.92,0.02,0.96,0.04,0.23,0.83,0.98,0.0000,0.0000,8,3,13,74, 35776,266,9,0.18,0.15,99,0.00,0.00,38,8789.17,2241.56,2194.54,7.84,156.84,0.15,3.08,0.00,0.38,0.00,0.36,0.01,0.09,0.89,0.24,0.0009,0.0085,46,9,33,11, 25272,2,0,0.01,0.01,25,0.00,0.00,41,10.60,27.75,2194.54,0.76,15.28,0.00,0.00,1.87,1.88,1.87,  0%,  0%,  0%,0.68,0.66,0.65,  0%,  0%,  0%,29.83,29.71,29.80,  0%,  0%,  0%,30.44,30.25,30.56,  0%,  0%,  0%,2.04,2.28,0.00,95.68,0.00,100.00,0.00,0.00,0.07,0.10,0.00,99.84,0.00,3.32,96.68,0.00,82.84,73.37,9.13 ,4.41 ,129.14 ,137.01 ,2.20,2.10,
2026-03-15,10:23:32.847,0.04,3.80,0.01,0.92,0.06,0.49,0.87,0.96,0.0000,0.0001,9,3,14,72,0.29,0.15,98,0.00,0.00,8831.25,2321.95,2197.06,7.61,152.13,0.08,1.55,8.64,0.02,185.17,1.10,1.47,0.00,97.43,0.00,53.66,46.34,0.00,156.56,13.60,126.10,2.15,0.08,3.87,0.02,0.95,0.05,0.35,0.86,0.97,0.0000,0.0000,8,3,14,73, 35256,271,4,0.28,0.15,99,0.00,0.00,38,8815.39,2279.48,2197.06,7.73,154.69,0.15,3.09,0.00,0.37,0.00,0.36,0.01,0.14,0.90,0.23,0.0008,0.0086,46,9,32,11, 25688,6,1,0.01,0.01,29,0.00,0.00,42,15.86,42.47,2197.06,0.75,14.94,0.00,0.01,1.93,1.95,1.95,  0%,  0%,  0%,0.97,0.93,0.91,  0%,  0%,  0%,30.62,30.51,30.65,  0%,  0%,  0%,31.19,30.96,31.25,  0%,  0%,  0%,2.10,2.63,0.00,95.27,0.00,100.00,0.00,0.00,0.10,0.30,0.00,99.60,0.00,7.32,92.68,0.00,83.18,73.38,9.20 ,4.40 ,122.62 ,136.69 ,2.20,2.10,
2026-03-15,10:23:33.848,0.04,3.89,0.01,0.95,0.02,0.29,0.92,0.98,0.0000,0.0000,8,3,13,73,0.19,0.15,99,0.00,0.00,8810.96,2267.49,2195.32,7.77,155.43,0.08,1.54,4.33,0.01,169.70,1.05,1.20,0.00,97.75,0.00,51.72,48.28,0.00,156.20,13.54,125.38,2.15,0.08,3.93,0.02,0.97,0.01,0.20,0.92,0.98,0.0000,0.0000,8,3,13,74, 34840,257,1,0.18,0.14,99,0.00,0.00,38,8800.75,2240.00,2195.32,7.86,157.16,0.15,3.08,0.00,0.37,0.00,0.36,0.01,0.09,0.91,0.24,0.0007,0.0086,46,8,33,11, 25792,1,0,0.00,0.01,39,0.00,0.00,41,10.21,27.49,2195.32,0.74,14.86,0.00,0.00,0.84,0.85,0.85,  0%,  0%,  0%,0.61,0.59,0.58,  0%,  0%,  0%,28.35,28.22,28.32,  0%,  0%,  0%,28.29,28.11,28.41,  0%,  0%,  0%,2.03,2.30,0.00,95.67,0.00,100.00,0.00,0.00,0.07,0.11,0.00,99.83,0.00,3.44,96.56,0.00,82.87,73.33,9.12 ,4.42 ,122.26 ,132.34 ,2.20,2.10,
2026-03-15,10:23:34.850,0.04,3.87,0.01,0.94,0.02,0.32,0.92,0.97,0.0000,0.0000,8,3,14,73,0.19,0.15,99,0.00,0.00,8819.93,2280.75,2194.37,7.73,154.68,0.08,1.55,4.46,0.01,169.94,1.06,1.19,0.00,97.75,0.00,51.82,48.18,0.00,156.37,13.68,121.61,2.15,0.08,3.91,0.02,0.96,0.02,0.23,0.92,0.98,0.0000,0.0000,8,3,13,74, 34528,259,4,0.18,0.14,99,0.00,0.00,38,8809.36,2250.60,2194.37,7.83,156.57,0.15,3.09,0.00,0.35,0.00,0.36,0.01,0.09,0.91,0.25,0.0007,0.0085,46,9,32,11, 25896,4,0,0.00,0.01,44,0.00,0.00,42,10.57,30.15,2194.37,0.70,14.02,0.00,0.00,0.79,0.81,0.81,  0%,  0%,  0%,0.69,0.68,0.67,  0%,  0%,  0%,28.41,28.31,28.40,  0%,  0%,  0%,28.30,28.12,28.39,  0%,  0%,  0%,2.05,2.28,0.00,95.67,0.00,100.00,0.00,0.00,0.07,0.10,0.00,99.82,0.00,3.64,96.36,0.00,83.21,73.16,9.27 ,4.42 ,118.22 ,132.47 ,2.20,2.10,
