time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable
2026-03-16T00:51:54.737468,395390156,381863892,391552212,1364,96668,74720,4660,34359738367,263928,16876,6836,10040,100,197260592,196025452,1235140,1316,36444,70504,2928,198129564,185838440,12291124,48,60224,4216,1732
2026-03-16T00:51:55.737993,395390156,393638112,392059048,1448,111756,83376,10160,34359738367,280408,16880,6840,10040,100,197260592,196176780,1083812,1412,40504,71212,4980,198129564,197461028,668536,36,71300,12280,5180
2026-03-16T00:51:56.739383,395390156,393429676,391918728,1448,179812,214796,10612,34359738367,280408,16880,6840,10040,100,197260592,196169432,1091160,1412,40592,71212,4876,198129564,197259988,869576,36,139220,143840,5736
2026-03-16T00:51:57.740642,395390156,393193736,391807484,1628,179860,461324,11092,34359738367,280408,16884,6844,10040,100,197260592,196154180,1106412,1472,40640,93484,4920,198129564,197039556,1090008,156,139220,367840,6172
2026-03-16T00:51:58.741849,395390156,392957788,391689696,1628,179864,694796,11552,34359738367,280408,16884,6844,10040,100,197260592,195916312,1344280,1472,40640,326956,5380,198129564,197041476,1088088,156,139224,367840,6172
2026-03-16T00:51:59.743016,395390156,392767432,391599128,2012,179868,891404,11936,34359738367,280408,16884,6844,10040,100,197260592,195721364,1539228,1552,40640,523564,5764,198129564,197046068,1083496,460,139228,367840,6172
2026-03-16T00:52:00.744142,395390156,392573212,391579552,2004,179868,1086732,12320,34359738367,280408,16884,6844,10040,100,197260592,195525520,1735072,1548,40640,718892,6148,198129564,197047692,1081872,456,139228,367840,6172
2026-03-16T00:52:01.745262,395390156,392379404,391585784,2004,179868,1283596,12696,34359738367,280408,16884,6844,10040,100,197260592,195328416,1932176,1548,40640,915756,6524,198129564,197050988,1078576,456,139228,367840,6172
2026-03-16T00:52:02.746377,395390156,392185240,391589768,2004,179868,1478924,13084,34359738367,280408,16884,6844,10040,100,197260592,195133652,2126940,1548,40640,1111084,6912,198129564,197051588,1077976,456,139228,367840,6172
2026-03-16T00:52:03.747538,395390156,391971640,391575248,2004,179868,1675020,13468,34359738367,280408,16884,6844,10040,100,197260592,194918784,2341808,1548,40640,1307180,7296,198129564,197052856,1076708,456,139228,367840,6172
2026-03-16T00:52:04.748653,395390156,391778044,391579980,2016,179720,1870348,13740,34359738367,280376,16884,6844,10040,100,197260592,194722620,2537972,1560,40640,1502508,7568,198129564,197055424,1074140,456,139080,367840,6172
2026-03-16T00:52:05.749774,395390156,391572488,391575664,2012,182096,2067980,14108,34359738367,280376,16884,6844,10040,100,197260592,194517108,2743484,1556,40640,1700396,7936,198129564,197055124,1074440,456,141456,367840,6172
2026-03-16T00:52:06.750991,395390156,391386360,391591444,2024,182096,2266892,14628,34359738367,280376,16884,6844,10040,100,197260592,194328292,2932300,1556,40640,1899308,8456,198129564,197057812,1071752,468,141456,367840,6172
2026-03-16T00:52:07.752114,395390156,391193820,391600292,2024,182096,2465292,15016,34359738367,280376,16884,6844,10040,100,197260592,194134452,3126140,1556,40640,2097452,8844,198129564,197059368,1070196,468,141456,367840,6172
2026-03-16T00:52:08.753229,395390156,390988728,391595308,2024,182096,2662412,15400,34359738367,280376,16884,6844,10040,100,197260592,193927380,3333212,1556,40640,2294828,9228,198129564,197061092,1068472,468,141456,367840,6172
2026-03-16T00:52:09.754352,395390156,390794712,391599864,2024,182096,2857996,15676,34359738367,280376,16884,6844,10040,100,197260592,193732428,3528164,1556,40640,2490156,9504,198129564,197062284,1067280,468,141456,367840,6172
2026-03-16T00:52:10.755512,395390156,390592752,391598016,2024,182096,3055116,16172,34359738367,280376,16884,6844,10040,100,197260592,193528240,3732352,1556,40640,2687276,10000,198129564,197064512,1065052,468,141456,367840,6172
2026-03-16T00:52:11.756643,395390156,390400724,391605716,2028,182100,3251980,16556,34359738367,280376,16884,6844,10040,100,197260592,193336212,3924380,1556,40644,2884140,10384,198129564,197064512,1065052,472,141456,367840,6172
2026-03-16T00:52:12.757754,395390156,390206248,391607508,2028,182100,3445260,16888,34359738367,280376,16884,6844,10040,100,197260592,193137772,4122820,1556,40644,3077420,10716,198129564,197068476,1061088,472,141456,367840,6172
2026-03-16T00:52:13.758913,395390156,390012240,391609896,2036,182100,3638796,17312,34359738367,280376,16884,6844,10040,100,197260592,192942596,4317996,1564,40644,3270956,11140,198129564,197069644,1059920,472,141456,367840,6172
2026-03-16T00:52:14.760029,395390156,389817664,391611212,2036,182100,3831820,17652,34359738367,280376,16884,6844,10040,100,197260592,192746828,4513764,1564,40644,3464492,11480,198129564,197070836,1058728,472,141456,367840,6172
2026-03-16T00:52:15.761165,395390156,389610384,391599232,2036,182420,4024076,18068,34359738367,280376,16884,6844,10040,100,197260592,192538656,4721936,1564,40644,3656236,11896,198129564,197071728,1057836,472,141776,367840,6172
2026-03-16T00:52:16.762324,395390156,389419096,391603200,2028,182420,4216332,18444,34359738367,280376,16884,6844,10040,100,197260592,192346264,4914328,1556,40644,3848748,12272,198129564,197072576,1056988,472,141776,367840,6172
2026-03-16T00:52:17.763952,395390156,389225108,391606504,2028,182420,4410636,18824,34359738367,280376,16884,6844,10040,100,197260592,192151496,5109096,1556,40644,4043052,12652,198129564,197073356,1056208,472,141776,367840,6172
2026-03-16T00:52:18.765094,395390156,389022588,391600512,2028,182420,4604428,19060,34359738367,280376,16884,6844,10040,100,197260592,191948140,5312452,1556,40644,4236588,12888,198129564,197074448,1055116,472,141776,367840,6172
2026-03-16T00:52:19.766220,395390156,388822288,391596992,2036,182420,4798220,19576,34359738367,280376,16884,6844,10040,100,197260592,191747160,5513432,1556,40644,4430380,13408,198129564,197075128,1054436,480,141776,367840,6172
2026-03-16T00:52:20.767416,395390156,388593524,391590612,2036,182420,5017868,20012,34359738367,280376,16884,6844,10040,100,197260592,191517864,5742728,1556,40644,4650028,13840,198129564,197075660,1053904,480,141776,367840,6172
2026-03-16T00:52:21.768572,395390156,388357544,391593640,1828,182420,5253388,20472,34359738367,280376,16884,6844,10040,100,197260592,191281588,5979004,1480,40644,4885548,14300,198129564,197075956,1053608,348,141776,367840,6172
2026-03-16T00:52:22.769693,395390156,388122996,391594896,1824,182420,5485580,20928,34359738367,280376,16884,6844,10040,100,197260592,191047040,6213552,1480,40644,5117740,14756,198129564,197075956,1053608,344,141776,367840,6172
