,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2026-03-16,05:10:13.713, 9142.91, 8980.41,    0.00,    0.00, 9128.95, 8967.89,    0.00,    0.00, 9133.47, 8974.22,    0.00,    0.00,,,,, 8766.07, 8831.69,    0.00,    0.00, 8780.48, 8844.25,    0.00,    0.00, 8777.53, 8841.01,    0.00,    0.00,,,,,53729.41,53439.47,    0.00,    0.00,107168.88,  799.98,  895.80,    0.00,    0.00,  800.95,  903.25,    0.00,    0.00,  800.39,  904.87,    0.00,    0.00,,,,,  750.83,  779.64,    0.00,    0.00,  746.76,  774.97,    0.00,    0.00,  748.20,  774.60,    0.00,    0.00,,,,, 4647.12, 5033.14,    0.00,    0.00, 9680.26,  58376.53,  58472.61,      0.00,      0.00,  58376.53,  58472.61, 116849.14
2026-03-16,05:10:14.713, 9111.40, 8998.98,    0.00,    0.00, 9099.30, 8990.22,    0.00,    0.00, 9099.74, 8993.85,    0.00,    0.00,,,,, 8739.13, 8858.35,    0.00,    0.00, 8751.37, 8866.66,    0.00,    0.00, 8749.50, 8864.40,    0.00,    0.00,,,,,53550.43,53572.47,    0.00,    0.00,107122.90,  783.08,  845.03,    0.00,    0.00,  784.64,  850.12,    0.00,    0.00,  782.98,  849.95,    0.00,    0.00,,,,,  747.81,  780.77,    0.00,    0.00,  743.98,  776.88,    0.00,    0.00,  745.38,  776.68,    0.00,    0.00,,,,, 4587.87, 4879.43,    0.00,    0.00, 9467.30,  58138.30,  58451.90,      0.00,      0.00,  58138.30,  58451.90, 116590.20
2026-03-16,05:10:15.716, 9067.43, 9020.63,    0.00,    0.00, 9058.66, 9015.91,    0.00,    0.00, 9058.42, 9019.72,    0.00,    0.00,,,,, 8703.69, 8889.39,    0.00,    0.00, 8715.48, 8895.08,    0.00,    0.00, 8712.12, 8893.45,    0.00,    0.00,,,,,53315.80,53734.18,    0.00,    0.00,107049.97,  767.39,  793.71,    0.00,    0.00,  769.97,  795.84,    0.00,    0.00,  766.47,  793.48,    0.00,    0.00,,,,,  747.50,  785.58,    0.00,    0.00,  744.73,  783.59,    0.00,    0.00,  745.91,  783.23,    0.00,    0.00,,,,, 4541.96, 4735.42,    0.00,    0.00, 9277.38,  57857.76,  58469.60,      0.00,      0.00,  57857.76,  58469.60, 116327.36
2026-03-16,05:10:16.715, 9124.87, 8988.35,    0.00,    0.00, 9115.41, 8983.06,    0.00,    0.00, 9113.70, 8987.01,    0.00,    0.00,,,,, 8762.31, 8856.83,    0.00,    0.00, 8772.55, 8862.61,    0.00,    0.00, 8771.88, 8861.84,    0.00,    0.00,,,,,53660.72,53539.70,    0.00,    0.00,107200.42,  761.55,  783.60,    0.00,    0.00,  764.16,  786.14,    0.00,    0.00,  760.41,  782.79,    0.00,    0.00,,,,,  742.30,  775.95,    0.00,    0.00,  738.74,  772.87,    0.00,    0.00,  740.28,  773.16,    0.00,    0.00,,,,, 4507.45, 4674.52,    0.00,    0.00, 9181.97,  58168.17,  58214.23,      0.00,      0.00,  58168.17,  58214.23, 116382.40
2026-03-16,05:10:17.715, 9126.10, 8991.94,    0.00,    0.00, 9118.41, 8987.77,    0.00,    0.00, 9118.40, 8991.55,    0.00,    0.00,,,,, 8766.17, 8861.49,    0.00,    0.00, 8776.69, 8866.77,    0.00,    0.00, 8772.74, 8865.13,    0.00,    0.00,,,,,53678.52,53564.66,    0.00,    0.00,107243.18,  762.80,  785.47,    0.00,    0.00,  765.14,  787.75,    0.00,    0.00,  761.93,  785.13,    0.00,    0.00,,,,,  743.19,  777.47,    0.00,    0.00,  740.07,  775.28,    0.00,    0.00,  741.59,  774.93,    0.00,    0.00,,,,, 4514.71, 4686.03,    0.00,    0.00, 9200.74,  58193.23,  58250.70,      0.00,      0.00,  58193.23,  58250.70, 116443.92
2026-03-16,05:10:18.716, 9115.56, 8979.95,    0.00,    0.00, 9107.83, 8975.55,    0.00,    0.00, 9108.00, 8979.49,    0.00,    0.00,,,,, 8754.88, 8849.33,    0.00,    0.00, 8766.13, 8854.70,    0.00,    0.00, 8763.87, 8853.62,    0.00,    0.00,,,,,53616.27,53492.63,    0.00,    0.00,107108.91,  762.67,  784.81,    0.00,    0.00,  765.43,  787.73,    0.00,    0.00,  761.28,  783.87,    0.00,    0.00,,,,,  743.31,  777.48,    0.00,    0.00,  739.76,  774.04,    0.00,    0.00,  741.28,  774.34,    0.00,    0.00,,,,, 4513.71, 4682.27,    0.00,    0.00, 9195.98,  58129.98,  58174.90,      0.00,      0.00,  58129.98,  58174.90, 116304.88
2026-03-16,05:10:19.720, 9189.03, 8944.25,    0.00,    0.00, 9177.79, 8935.80,    0.00,    0.00, 9178.74, 8940.00,    0.00,    0.00,,,,, 8820.31, 8806.64,    0.00,    0.00, 8832.39, 8813.68,    0.00,    0.00, 8829.99, 8812.99,    0.00,    0.00,,,,,54028.25,53253.37,    0.00,    0.00,107281.62,  769.64,  797.47,    0.00,    0.00,  772.65,  800.61,    0.00,    0.00,  769.58,  800.58,    0.00,    0.00,,,,,  748.84,  789.34,    0.00,    0.00,  745.70,  785.99,    0.00,    0.00,  746.56,  787.11,    0.00,    0.00,,,,, 4552.98, 4761.10,    0.00,    0.00, 9314.08,  58581.23,  58014.47,      0.00,      0.00,  58581.23,  58014.47, 116595.70
2026-03-16,05:10:20.724, 9233.66, 8896.79,    0.00,    0.00, 9220.81, 8885.97,    0.00,    0.00, 9224.81, 8890.30,    0.00,    0.00,,,,, 8856.25, 8750.03,    0.00,    0.00, 8870.69, 8760.95,    0.00,    0.00, 8866.34, 8757.52,    0.00,    0.00,,,,,54272.55,52941.57,    0.00,    0.00,107214.12,  783.61,  828.48,    0.00,    0.00,  786.43,  833.30,    0.00,    0.00,  786.26,  838.14,    0.00,    0.00,,,,,  759.41,  819.98,    0.00,    0.00,  758.10,  815.48,    0.00,    0.00,  757.36,  818.01,    0.00,    0.00,,,,, 4631.17, 4953.40,    0.00,    0.00, 9584.57,  58903.73,  57894.96,      0.00,      0.00,  58903.73,  57894.96, 116798.70
2026-03-16,05:10:21.720, 9165.22, 8958.09,    0.00,    0.00, 9151.48, 8947.36,    0.00,    0.00, 9153.54, 8951.74,    0.00,    0.00,,,,, 8789.56, 8812.20,    0.00,    0.00, 8802.14, 8822.82,    0.00,    0.00, 8801.10, 8819.42,    0.00,    0.00,,,,,53863.05,53311.62,    0.00,    0.00,107174.67,  778.86,  830.47,    0.00,    0.00,  781.65,  835.12,    0.00,    0.00,  780.93,  840.29,    0.00,    0.00,,,,,  755.15,  821.97,    0.00,    0.00,  753.30,  817.19,    0.00,    0.00,  752.82,  820.33,    0.00,    0.00,,,,, 4602.72, 4965.38,    0.00,    0.00, 9568.10,  58465.77,  58277.00,      0.00,      0.00,  58465.77,  58277.00, 116742.77
2026-03-16,05:10:22.720, 9109.26, 8998.57,    0.00,    0.00, 9097.22, 8987.46,    0.00,    0.00, 9097.64, 8991.90,    0.00,    0.00,,,,, 8736.79, 8852.50,    0.00,    0.00, 8749.02, 8863.82,    0.00,    0.00, 8748.36, 8860.85,    0.00,    0.00,,,,,53538.29,53555.09,    0.00,    0.00,107093.38,  781.58,  838.99,    0.00,    0.00,  784.75,  843.66,    0.00,    0.00,  783.97,  848.13,    0.00,    0.00,,,,,  758.07,  830.91,    0.00,    0.00,  755.96,  825.47,    0.00,    0.00,  755.22,  828.88,    0.00,    0.00,,,,, 4619.56, 5016.04,    0.00,    0.00, 9635.59,  58157.84,  58571.13,      0.00,      0.00,  58157.84,  58571.13, 116728.97
2026-03-16,05:10:23.723, 9114.27, 8988.67,    0.00,    0.00, 9102.44, 8978.45,    0.00,    0.00, 9103.83, 8982.25,    0.00,    0.00,,,,, 8742.20, 8843.40,    0.00,    0.00, 8754.73, 8853.88,    0.00,    0.00, 8753.43, 8850.41,    0.00,    0.00,,,,,53570.91,53497.05,    0.00,    0.00,107067.96,  782.51,  839.58,    0.00,    0.00,  785.33,  844.92,    0.00,    0.00,  784.60,  849.41,    0.00,    0.00,,,,,  758.62,  831.61,    0.00,    0.00,  757.33,  827.11,    0.00,    0.00,  756.75,  829.95,    0.00,    0.00,,,,, 4625.13, 5022.58,    0.00,    0.00, 9647.71,  58196.04,  58519.63,      0.00,      0.00,  58196.04,  58519.63, 116715.67
2026-03-16,05:10:24.720, 9081.57, 9019.56,    0.00,    0.00, 9068.47, 9007.07,    0.00,    0.00, 9071.53, 9012.28,    0.00,    0.00,,,,, 8709.63, 8872.30,    0.00,    0.00, 8723.76, 8883.96,    0.00,    0.00, 8721.31, 8881.15,    0.00,    0.00,,,,,53376.27,53676.31,    0.00,    0.00,107052.58,  782.15,  842.77,    0.00,    0.00,  785.23,  847.24,    0.00,    0.00,  783.98,  851.82,    0.00,    0.00,,,,,  758.03,  834.03,    0.00,    0.00,  756.30,  828.81,    0.00,    0.00,  756.12,  832.60,    0.00,    0.00,,,,, 4621.81, 5037.27,    0.00,    0.00, 9659.08,  57998.07,  58713.58,      0.00,      0.00,  57998.07,  58713.58, 116711.66
2026-03-16,05:10:25.723, 9097.84, 9018.58,    0.00,    0.00, 9086.53, 9008.47,    0.00,    0.00, 9088.39, 9012.03,    0.00,    0.00,,,,, 8728.25, 8874.12,    0.00,    0.00, 8741.63, 8884.38,    0.00,    0.00, 8738.83, 8881.33,    0.00,    0.00,,,,,53481.47,53678.91,    0.00,    0.00,107160.38,  781.98,  841.63,    0.00,    0.00,  784.63,  846.13,    0.00,    0.00,  784.21,  851.00,    0.00,    0.00,,,,,  758.15,  833.65,    0.00,    0.00,  756.53,  828.74,    0.00,    0.00,  756.24,  832.11,    0.00,    0.00,,,,, 4621.74, 5033.26,    0.00,    0.00, 9655.00,  58103.21,  58712.17,      0.00,      0.00,  58103.21,  58712.17, 116815.39
2026-03-16,05:10:26.723, 9063.65, 9028.87,    0.00,    0.00, 9051.31, 9018.72,    0.00,    0.00, 9054.57, 9025.08,    0.00,    0.00,,,,, 8693.84, 8884.18,    0.00,    0.00, 8707.84, 8897.11,    0.00,    0.00, 8704.70, 8890.72,    0.00,    0.00,,,,,53275.91,53744.68,    0.00,    0.00,107020.59,  782.48,  844.63,    0.00,    0.00,  784.73,  848.94,    0.00,    0.00,  784.74,  853.76,    0.00,    0.00,,,,,  757.80,  835.84,    0.00,    0.00,  756.56,  830.92,    0.00,    0.00,  756.12,  834.24,    0.00,    0.00,,,,, 4622.43, 5048.33,    0.00,    0.00, 9670.76,  57898.34,  58793.01,      0.00,      0.00,  57898.34,  58793.01, 116691.36
2026-03-16,05:10:27.724, 9096.33, 9020.08,    0.00,    0.00, 9082.99, 9008.17,    0.00,    0.00, 9086.10, 9014.02,    0.00,    0.00,,,,, 8723.90, 8873.93,    0.00,    0.00, 8738.44, 8886.29,    0.00,    0.00, 8735.89, 8881.76,    0.00,    0.00,,,,,53463.64,53684.26,    0.00,    0.00,107147.91,  782.96,  844.00,    0.00,    0.00,  786.03,  849.69,    0.00,    0.00,  785.32,  854.51,    0.00,    0.00,,,,,  758.95,  838.22,    0.00,    0.00,  756.50,  832.11,    0.00,    0.00,  756.05,  835.59,    0.00,    0.00,,,,, 4625.80, 5054.12,    0.00,    0.00, 9679.91,  58089.44,  58738.38,      0.00,      0.00,  58089.44,  58738.38, 116827.81
2026-03-16,05:10:28.727, 9084.52, 9024.50,    0.00,    0.00, 9073.92, 9016.19,    0.00,    0.00, 9073.67, 9019.82,    0.00,    0.00,,,,, 8716.80, 8886.75,    0.00,    0.00, 8728.14, 8893.68,    0.00,    0.00, 8726.98, 8893.02,    0.00,    0.00,,,,,53404.02,53733.97,    0.00,    0.00,107138.00,  771.48,  812.37,    0.00,    0.00,  773.97,  815.65,    0.00,    0.00,  771.47,  815.81,    0.00,    0.00,,,,,  750.24,  805.35,    0.00,    0.00,  747.21,  801.21,    0.00,    0.00,  747.88,  802.70,    0.00,    0.00,,,,, 4562.24, 4853.08,    0.00,    0.00, 9415.32,  57966.27,  58587.05,      0.00,      0.00,  57966.27,  58587.05, 116553.32
2026-03-16,05:10:29.723, 9088.56, 9016.77,    0.00,    0.00, 9080.70, 9010.24,    0.00,    0.00, 9080.54, 9015.49,    0.00,    0.00,,,,, 8725.91, 8884.23,    0.00,    0.00, 8736.40, 8890.83,    0.00,    0.00, 8734.00, 8889.84,    0.00,    0.00,,,,,53446.12,53707.39,    0.00,    0.00,107153.52,  764.70,  791.08,    0.00,    0.00,  767.36,  793.85,    0.00,    0.00,  763.61,  790.58,    0.00,    0.00,,,,,  745.44,  783.76,    0.00,    0.00,  741.84,  780.56,    0.00,    0.00,  743.38,  780.73,    0.00,    0.00,,,,, 4526.33, 4720.56,    0.00,    0.00, 9246.89,  57972.45,  58427.95,      0.00,      0.00,  57972.45,  58427.95, 116400.40
2026-03-16,05:10:30.722, 9131.71, 8966.15,    0.00,    0.00, 9124.31, 8961.12,    0.00,    0.00, 9122.86, 8965.72,    0.00,    0.00,,,,, 8767.35, 8834.64,    0.00,    0.00, 8777.05, 8841.11,    0.00,    0.00, 8775.83, 8839.01,    0.00,    0.00,,,,,53699.11,53407.75,    0.00,    0.00,107106.86,  761.04,  781.37,    0.00,    0.00,  763.76,  784.12,    0.00,    0.00,  759.80,  780.88,    0.00,    0.00,,,,,  741.61,  773.84,    0.00,    0.00,  737.82,  770.88,    0.00,    0.00,  739.61,  770.97,    0.00,    0.00,,,,, 4503.65, 4662.05,    0.00,    0.00, 9165.70,  58202.75,  58069.80,      0.00,      0.00,  58202.75,  58069.80, 116272.55
2026-03-16,05:10:31.723, 9146.51, 8979.15,    0.00,    0.00, 9137.73, 8973.58,    0.00,    0.00, 9136.98, 8978.94,    0.00,    0.00,,,,, 8780.11, 8846.91,    0.00,    0.00, 8790.66, 8854.26,    0.00,    0.00, 8789.64, 8851.71,    0.00,    0.00,,,,,53781.63,53484.55,    0.00,    0.00,107266.19,  763.10,  782.75,    0.00,    0.00,  765.89,  785.31,    0.00,    0.00,  761.98,  782.46,    0.00,    0.00,,,,,  743.89,  775.02,    0.00,    0.00,  739.94,  772.46,    0.00,    0.00,  741.65,  772.30,    0.00,    0.00,,,,, 4516.45, 4670.31,    0.00,    0.00, 9186.76,  58298.08,  58154.87,      0.00,      0.00,  58298.08,  58154.87, 116452.95
2026-03-16,05:10:32.727, 9134.04, 8968.30,    0.00,    0.00, 9124.30, 8961.83,    0.00,    0.00, 9124.32, 8967.10,    0.00,    0.00,,,,, 8768.29, 8835.61,    0.00,    0.00, 8777.93, 8842.44,    0.00,    0.00, 8777.51, 8840.75,    0.00,    0.00,,,,,53706.39,53416.03,    0.00,    0.00,107122.42,  763.33,  782.16,    0.00,    0.00,  765.98,  785.02,    0.00,    0.00,  762.24,  782.01,    0.00,    0.00,,,,,  744.12,  774.88,    0.00,    0.00,  740.32,  771.91,    0.00,    0.00,  741.73,  771.65,    0.00,    0.00,,,,, 4517.72, 4667.64,    0.00,    0.00, 9185.36,  58224.12,  58083.66,      0.00,      0.00,  58224.12,  58083.66, 116307.78
2026-03-16,05:10:33.723, 9148.70, 8970.17,    0.00,    0.00, 9137.96, 8961.32,    0.00,    0.00, 9140.37, 8966.82,    0.00,    0.00,,,,, 8776.67, 8830.19,    0.00,    0.00, 8789.90, 8839.76,    0.00,    0.00, 8786.14, 8836.33,    0.00,    0.00,,,,,53779.73,53404.60,    0.00,    0.00,107184.34,  773.11,  811.87,    0.00,    0.00,  775.61,  815.90,    0.00,    0.00,  773.75,  817.08,    0.00,    0.00,,,,,  751.16,  805.11,    0.00,    0.00,  748.70,  801.32,    0.00,    0.00,  749.55,  803.40,    0.00,    0.00,,,,, 4571.88, 4854.67,    0.00,    0.00, 9426.55,  58351.62,  58259.27,      0.00,      0.00,  58351.62,  58259.27, 116610.89
2026-03-16,05:10:34.724, 9183.64, 8950.44,    0.00,    0.00, 9169.93, 8937.50,    0.00,    0.00, 9170.69, 8942.70,    0.00,    0.00,,,,, 8805.20, 8801.90,    0.00,    0.00, 8817.28, 8813.85,    0.00,    0.00, 8816.90, 8810.64,    0.00,    0.00,,,,,53963.64,53257.03,    0.00,    0.00,107220.67,  781.07,  832.92,    0.00,    0.00,  783.90,  838.17,    0.00,    0.00,  782.82,  842.30,    0.00,    0.00,,,,,  757.02,  826.56,    0.00,    0.00,  754.66,  821.19,    0.00,    0.00,  755.04,  825.28,    0.00,    0.00,,,,, 4614.51, 4986.42,    0.00,    0.00, 9600.93,  58578.15,  58243.45,      0.00,      0.00,  58578.15,  58243.45, 116821.59
2026-03-16,05:10:35.732, 9171.95, 8943.65,    0.00,    0.00, 9158.22, 8932.68,    0.00,    0.00, 9160.68, 8938.02,    0.00,    0.00,,,,, 8791.73, 8796.25,    0.00,    0.00, 8806.52, 8809.68,    0.00,    0.00, 8803.28, 8802.07,    0.00,    0.00,,,,,53892.38,53222.34,    0.00,    0.00,107114.72,  790.19,  861.08,    0.00,    0.00,  793.19,  866.83,    0.00,    0.00,  792.10,  870.72,    0.00,    0.00,,,,,  755.19,  806.24,    0.00,    0.00,  751.80,  800.88,    0.00,    0.00,  752.55,  803.79,    0.00,    0.00,,,,, 4635.01, 5009.53,    0.00,    0.00, 9644.54,  58527.39,  58231.87,      0.00,      0.00,  58527.39,  58231.87, 116759.27
2026-03-16,05:10:36.736, 9168.29, 8962.45,    0.00,    0.00, 9156.08, 8952.45,    0.00,    0.00, 9156.35, 8956.36,    0.00,    0.00,,,,, 8786.64, 8815.00,    0.00,    0.00, 8800.62, 8828.84,    0.00,    0.00, 8797.38, 8819.23,    0.00,    0.00,,,,,53865.35,53334.32,    0.00,    0.00,107199.67,  794.72,  885.83,    0.00,    0.00,  796.83,  893.30,    0.00,    0.00,  795.95,  894.41,    0.00,    0.00,,,,,  745.52,  772.56,    0.00,    0.00,  741.49,  767.96,    0.00,    0.00,  743.26,  768.79,    0.00,    0.00,,,,, 4617.76, 4982.86,    0.00,    0.00, 9600.63,  58483.11,  58317.18,      0.00,      0.00,  58483.11,  58317.18, 116800.30
2026-03-16,05:10:37.736, 9182.93, 8938.58,    0.00,    0.00, 9170.66, 8927.09,    0.00,    0.00, 9172.67, 8931.99,    0.00,    0.00,,,,, 8803.31, 8790.63,    0.00,    0.00, 8818.85, 8804.39,    0.00,    0.00, 8814.36, 8796.93,    0.00,    0.00,,,,,53962.77,53189.61,    0.00,    0.00,107152.38,  786.29,  860.56,    0.00,    0.00,  788.68,  866.88,    0.00,    0.00,  787.83,  869.66,    0.00,    0.00,,,,,  745.62,  786.08,    0.00,    0.00,  742.03,  781.74,    0.00,    0.00,  746.22,  783.64,    0.00,    0.00,,,,, 4596.68, 4948.56,    0.00,    0.00, 9545.24,  58559.45,  58138.16,      0.00,      0.00,  58559.45,  58138.16, 116697.62
2026-03-16,05:10:38.736, 9129.99, 8981.10,    0.00,    0.00, 9116.73, 8969.79,    0.00,    0.00, 9120.31, 8975.61,    0.00,    0.00,,,,, 8759.30, 8835.90,    0.00,    0.00, 8774.00, 8847.83,    0.00,    0.00, 8770.49, 8843.61,    0.00,    0.00,,,,,53670.83,53453.84,    0.00,    0.00,107124.67,  780.49,  838.02,    0.00,    0.00,  783.84,  843.19,    0.00,    0.00,  783.96,  848.54,    0.00,    0.00,,,,,  754.90,  831.78,    0.00,    0.00,  752.65,  827.17,    0.00,    0.00,  760.11,  831.65,    0.00,    0.00,,,,, 4615.95, 5020.35,    0.00,    0.00, 9636.29,  58286.78,  58474.19,      0.00,      0.00,  58286.78,  58474.19, 116760.97
2026-03-16,05:10:39.736, 9099.53, 9018.77,    0.00,    0.00, 9084.91, 9006.75,    0.00,    0.00, 9086.18, 9010.70,    0.00,    0.00,,,,, 8727.85, 8873.02,    0.00,    0.00, 8741.00, 8883.23,    0.00,    0.00, 8739.99, 8880.47,    0.00,    0.00,,,,,53479.46,53672.94,    0.00,    0.00,107152.40,  782.20,  842.96,    0.00,    0.00,  786.10,  848.27,    0.00,    0.00,  786.09,  854.02,    0.00,    0.00,,,,,  757.21,  837.24,    0.00,    0.00,  755.08,  832.59,    0.00,    0.00,  762.27,  836.20,    0.00,    0.00,,,,, 4628.94, 5051.28,    0.00,    0.00, 9680.23,  58108.41,  58724.22,      0.00,      0.00,  58108.41,  58724.22, 116832.62
2026-03-16,05:10:40.739, 9085.50, 9014.00,    0.00,    0.00, 9072.03, 9003.97,    0.00,    0.00, 9074.34, 9008.53,    0.00,    0.00,,,,, 8715.29, 8870.24,    0.00,    0.00, 8729.30, 8881.23,    0.00,    0.00, 8726.40, 8876.30,    0.00,    0.00,,,,,53402.86,53654.27,    0.00,    0.00,107057.12,  781.72,  842.99,    0.00,    0.00,  785.36,  848.66,    0.00,    0.00,  785.22,  853.89,    0.00,    0.00,,,,,  756.58,  837.31,    0.00,    0.00,  754.28,  832.17,    0.00,    0.00,  761.87,  836.15,    0.00,    0.00,,,,, 4625.03, 5051.17,    0.00,    0.00, 9676.20,  58027.89,  58705.43,      0.00,      0.00,  58027.89,  58705.43, 116733.32
2026-03-16,05:10:41.736, 9094.44, 9007.16,    0.00,    0.00, 9081.61, 8995.80,    0.00,    0.00, 9082.53, 9000.17,    0.00,    0.00,,,,, 8723.89, 8860.87,    0.00,    0.00, 8737.14, 8871.77,    0.00,    0.00, 8734.83, 8869.13,    0.00,    0.00,,,,,53454.45,53604.91,    0.00,    0.00,107059.36,  783.61,  844.16,    0.00,    0.00,  787.54,  849.56,    0.00,    0.00,  787.13,  855.31,    0.00,    0.00,,,,,  758.85,  838.69,    0.00,    0.00,  756.53,  834.68,    0.00,    0.00,  763.95,  838.10,    0.00,    0.00,,,,, 4637.61, 5060.50,    0.00,    0.00, 9698.11,  58092.06,  58665.41,      0.00,      0.00,  58092.06,  58665.41, 116757.47
2026-03-16,05:10:42.739, 9078.12, 9035.76,    0.00,    0.00, 9068.82, 9029.59,    0.00,    0.00, 9067.93, 9034.67,    0.00,    0.00,,,,, 8716.08, 8902.25,    0.00,    0.00, 8727.77, 8909.75,    0.00,    0.00, 8725.94, 8906.95,    0.00,    0.00,,,,,53384.66,53818.97,    0.00,    0.00,107203.63,  769.23,  802.84,    0.00,    0.00,  771.94,  805.57,    0.00,    0.00,  769.54,  804.75,    0.00,    0.00,,,,,  748.80,  795.03,    0.00,    0.00,  746.04,  792.63,    0.00,    0.00,  748.14,  793.03,    0.00,    0.00,,,,, 4553.68, 4793.86,    0.00,    0.00, 9347.54,  57938.35,  58612.83,      0.00,      0.00,  57938.35,  58612.83, 116551.17
2026-03-16,05:10:43.739, 9083.99, 9017.50,    0.00,    0.00, 9074.99, 9013.11,    0.00,    0.00, 9073.80, 9016.88,    0.00,    0.00,,,,, 8726.24, 8888.14,    0.00,    0.00, 8736.88, 8893.87,    0.00,    0.00, 8734.50, 8891.71,    0.00,    0.00,,,,,53430.39,53721.23,    0.00,    0.00,107151.62,  763.11,  789.03,    0.00,    0.00,  765.42,  791.12,    0.00,    0.00,  761.94,  788.31,    0.00,    0.00,,,,,  743.90,  781.12,    0.00,    0.00,  740.30,  778.52,    0.00,    0.00,  741.67,  778.51,    0.00,    0.00,,,,, 4516.34, 4706.61,    0.00,    0.00, 9222.95,  57946.73,  58427.84,      0.00,      0.00,  57946.73,  58427.84, 116374.56
2026-03-16,05:10:44.739, 9079.42, 9014.27,    0.00,    0.00, 9069.99, 9009.10,    0.00,    0.00, 9071.27, 9013.60,    0.00,    0.00,,,,, 8721.25, 8884.02,    0.00,    0.00, 8733.86, 8890.54,    0.00,    0.00, 8730.52, 8888.51,    0.00,    0.00,,,,,53406.31,53700.04,    0.00,    0.00,107106.34,  760.61,  786.06,    0.00,    0.00,  763.94,  788.85,    0.00,    0.00,  759.98,  785.87,    0.00,    0.00,,,,,  742.44,  778.89,    0.00,    0.00,  738.23,  775.91,    0.00,    0.00,  739.66,  775.91,    0.00,    0.00,,,,, 4504.86, 4691.48,    0.00,    0.00, 9196.34,  57911.17,  58391.52,      0.00,      0.00,  57911.17,  58391.52, 116302.69
2026-03-16,05:10:45.739, 9081.65, 9015.59,    0.00,    0.00, 9072.01, 9009.99,    0.00,    0.00, 9072.79, 9014.21,    0.00,    0.00,,,,, 8723.61, 8885.25,    0.00,    0.00, 8735.54, 8890.96,    0.00,    0.00, 8733.09, 8889.73,    0.00,    0.00,,,,,53418.69,53705.72,    0.00,    0.00,107124.41,  762.69,  790.00,    0.00,    0.00,  765.42,  792.49,    0.00,    0.00,  761.84,  789.81,    0.00,    0.00,,,,,  743.94,  782.57,    0.00,    0.00,  740.11,  780.02,    0.00,    0.00,  741.44,  779.64,    0.00,    0.00,,,,, 4515.44, 4714.53,    0.00,    0.00, 9229.97,  57934.12,  58420.25,      0.00,      0.00,  57934.12,  58420.25, 116354.38
2026-03-16,05:10:46.739, 9091.00, 9024.56,    0.00,    0.00, 9082.30, 9018.99,    0.00,    0.00, 9081.82, 9022.98,    0.00,    0.00,,,,, 8733.36, 8893.58,    0.00,    0.00, 8744.28, 8899.33,    0.00,    0.00, 8741.72, 8898.06,    0.00,    0.00,,,,,53474.48,53757.50,    0.00,    0.00,107231.98,  763.53,  791.05,    0.00,    0.00,  766.05,  793.42,    0.00,    0.00,  762.70,  790.90,    0.00,    0.00,,,,,  744.73,  783.43,    0.00,    0.00,  741.30,  781.09,    0.00,    0.00,  742.34,  780.73,    0.00,    0.00,,,,, 4520.64, 4720.60,    0.00,    0.00, 9241.25,  57995.12,  58478.11,      0.00,      0.00,  57995.12,  58478.11, 116473.23
