,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
2026-03-16,00:54:42.332,13050.45,  269.88,    0.00,    0.00,13055.87,  286.15,    0.00,    0.00,13047.81,  260.57,    0.00,    0.00,,,,,13046.64,  238.32,    0.00,    0.00,13045.99,  234.18,    0.00,    0.00,13046.69,  234.30,    0.00,    0.00,,,,,78293.46, 1523.39,    0.00,    0.00,79816.85,  619.31,  221.54,    0.00,    0.00,  615.97,  208.51,    0.00,    0.00,  618.75,  214.61,    0.00,    0.00,,,,,  615.93,  202.09,    0.00,    0.00,  617.23,  205.13,    0.00,    0.00,  616.87,  204.78,    0.00,    0.00,,,,, 3704.06, 1256.64,    0.00,    0.00, 4960.70,  81997.52,   2780.03,      0.00,      0.00,  81997.52,   2780.03,  84777.55
2026-03-16,00:54:43.331,13069.11,  260.75,    0.00,    0.00,13074.67,  277.51,    0.00,    0.00,13066.46,  251.74,    0.00,    0.00,,,,,13066.60,  231.92,    0.00,    0.00,13065.62,  227.49,    0.00,    0.00,13066.07,  227.58,    0.00,    0.00,,,,,78408.54, 1477.00,    0.00,    0.00,79885.54,  619.72,  219.56,    0.00,    0.00,  616.03,  206.32,    0.00,    0.00,  618.89,  212.47,    0.00,    0.00,,,,,  615.90,  199.92,    0.00,    0.00,  617.78,  202.95,    0.00,    0.00,  617.36,  202.63,    0.00,    0.00,,,,, 3705.69, 1243.84,    0.00,    0.00, 4949.53,  82114.23,   2720.84,      0.00,      0.00,  82114.23,   2720.84,  84835.07
2026-03-16,00:54:44.331,13073.18,  267.31,    0.00,    0.00,13078.64,  283.71,    0.00,    0.00,13070.91,  258.40,    0.00,    0.00,,,,,13070.07,  236.37,    0.00,    0.00,13069.57,  232.20,    0.00,    0.00,13069.78,  232.27,    0.00,    0.00,,,,,78432.15, 1510.27,    0.00,    0.00,79942.42,  619.27,  217.82,    0.00,    0.00,  615.88,  204.60,    0.00,    0.00,  618.66,  210.81,    0.00,    0.00,,,,,  615.98,  198.31,    0.00,    0.00,  617.42,  201.50,    0.00,    0.00,  617.00,  200.96,    0.00,    0.00,,,,, 3704.21, 1234.00,    0.00,    0.00, 4938.21,  82136.36,   2744.27,      0.00,      0.00,  82136.36,   2744.27,  84880.63
2026-03-16,00:54:45.334,13029.42,  265.08,    0.00,    0.00,13035.10,  281.46,    0.00,    0.00,13027.09,  256.12,    0.00,    0.00,,,,,13026.77,  234.98,    0.00,    0.00,13025.87,  230.96,    0.00,    0.00,13026.41,  230.90,    0.00,    0.00,,,,,78170.66, 1499.51,    0.00,    0.00,79670.17,  658.61,  226.64,    0.00,    0.00,  654.90,  213.30,    0.00,    0.00,  657.95,  219.61,    0.00,    0.00,,,,,  655.01,  207.28,    0.00,    0.00,  656.68,  210.38,    0.00,    0.00,  655.94,  209.87,    0.00,    0.00,,,,, 3939.07, 1287.09,    0.00,    0.00, 5226.16,  82109.73,   2786.60,      0.00,      0.00,  82109.73,   2786.60,  84896.34
2026-03-16,00:54:46.330,13042.68,  277.02,    0.00,    0.00,13048.30,  293.33,    0.00,    0.00,13040.27,  267.90,    0.00,    0.00,,,,,13040.59,  249.79,    0.00,    0.00,13039.87,  245.66,    0.00,    0.00,13040.33,  245.72,    0.00,    0.00,,,,,78252.04, 1579.42,    0.00,    0.00,79831.46,  635.69,  224.43,    0.00,    0.00,  632.01,  211.07,    0.00,    0.00,  634.95,  217.47,    0.00,    0.00,,,,,  632.14,  205.02,    0.00,    0.00,  633.83,  208.15,    0.00,    0.00,  632.99,  207.57,    0.00,    0.00,,,,, 3801.62, 1273.71,    0.00,    0.00, 5075.32,  82053.66,   2853.13,      0.00,      0.00,  82053.66,   2853.13,  84906.78
2026-03-16,00:54:47.331,13056.78,  264.59,    0.00,    0.00,13062.11,  280.93,    0.00,    0.00,13054.20,  255.45,    0.00,    0.00,,,,,13054.32,  236.38,    0.00,    0.00,13053.66,  232.46,    0.00,    0.00,13054.12,  232.40,    0.00,    0.00,,,,,78335.19, 1502.21,    0.00,    0.00,79837.40,  618.84,  220.63,    0.00,    0.00,  615.26,  207.47,    0.00,    0.00,  618.33,  213.80,    0.00,    0.00,,,,,  615.40,  201.20,    0.00,    0.00,  617.13,  204.37,    0.00,    0.00,  616.37,  203.68,    0.00,    0.00,,,,, 3701.34, 1251.16,    0.00,    0.00, 4952.50,  82036.53,   2753.36,      0.00,      0.00,  82036.53,   2753.36,  84789.90
2026-03-16,00:54:48.331,13061.86,  268.74,    0.00,    0.00,13067.06,  285.14,    0.00,    0.00,13059.17,  259.43,    0.00,    0.00,,,,,13059.48,  240.87,    0.00,    0.00,13058.88,  236.77,    0.00,    0.00,13059.04,  236.85,    0.00,    0.00,,,,,78365.48, 1527.81,    0.00,    0.00,79893.29,  619.84,  220.85,    0.00,    0.00,  616.36,  207.59,    0.00,    0.00,  619.27,  213.91,    0.00,    0.00,,,,,  616.31,  201.47,    0.00,    0.00,  617.95,  204.57,    0.00,    0.00,  617.18,  204.01,    0.00,    0.00,,,,, 3706.90, 1252.40,    0.00,    0.00, 4959.31,  82072.38,   2780.21,      0.00,      0.00,  82072.38,   2780.21,  84852.59
2026-03-16,00:54:49.331,13057.45,  262.54,    0.00,    0.00,13062.86,  278.93,    0.00,    0.00,13055.00,  253.40,    0.00,    0.00,,,,,13055.97,  239.33,    0.00,    0.00,13055.58,  235.30,    0.00,    0.00,13056.04,  235.36,    0.00,    0.00,,,,,78342.90, 1504.87,    0.00,    0.00,79847.77,  617.49,  224.63,    0.00,    0.00,  613.90,  211.42,    0.00,    0.00,  617.00,  217.79,    0.00,    0.00,,,,,  613.86,  205.08,    0.00,    0.00,  615.51,  208.37,    0.00,    0.00,  615.19,  207.78,    0.00,    0.00,,,,, 3692.95, 1275.07,    0.00,    0.00, 4968.02,  82035.84,   2779.94,      0.00,      0.00,  82035.84,   2779.94,  84815.78
2026-03-16,00:54:50.330,13041.67,  257.62,    0.00,    0.00,13047.24,  273.81,    0.00,    0.00,13039.32,  248.38,    0.00,    0.00,,,,,13041.30,  236.42,    0.00,    0.00,13040.64,  232.75,    0.00,    0.00,13040.87,  232.63,    0.00,    0.00,,,,,78251.04, 1481.61,    0.00,    0.00,79732.65,  618.49,  213.85,    0.00,    0.00,  615.02,  200.46,    0.00,    0.00,  618.03,  206.91,    0.00,    0.00,,,,,  615.07,  194.34,    0.00,    0.00,  616.69,  197.58,    0.00,    0.00,  616.16,  197.04,    0.00,    0.00,,,,, 3699.45, 1210.17,    0.00,    0.00, 4909.62,  81950.48,   2691.79,      0.00,      0.00,  81950.48,   2691.79,  84642.27
2026-03-16,00:54:51.330,13071.08,  259.28,    0.00,    0.00,13076.66,  275.52,    0.00,    0.00,13068.58,  250.27,    0.00,    0.00,,,,,13071.24,  240.79,    0.00,    0.00,13070.59,  236.76,    0.00,    0.00,13070.96,  236.87,    0.00,    0.00,,,,,78429.12, 1499.48,    0.00,    0.00,79928.60,  618.64,  213.96,    0.00,    0.00,  615.12,  200.67,    0.00,    0.00,  618.03,  207.08,    0.00,    0.00,,,,,  615.17,  194.45,    0.00,    0.00,  616.78,  197.59,    0.00,    0.00,  616.27,  196.99,    0.00,    0.00,,,,, 3700.01, 1210.73,    0.00,    0.00, 4910.74,  82129.12,   2710.21,      0.00,      0.00,  82129.12,   2710.21,  84839.34
2026-03-16,00:54:52.330,13069.33,  248.01,    0.00,    0.00,13074.70,  264.35,    0.00,    0.00,13066.73,  238.81,    0.00,    0.00,,,,,13071.20,  247.32,    0.00,    0.00,13070.54,  243.15,    0.00,    0.00,13070.88,  243.38,    0.00,    0.00,,,,,78423.38, 1485.02,    0.00,    0.00,79908.41,  619.58,  217.18,    0.00,    0.00,  615.74,  203.96,    0.00,    0.00,  618.77,  210.23,    0.00,    0.00,,,,,  615.86,  197.64,    0.00,    0.00,  617.42,  200.85,    0.00,    0.00,  616.85,  200.15,    0.00,    0.00,,,,, 3704.22, 1229.99,    0.00,    0.00, 4934.22,  82127.61,   2715.01,      0.00,      0.00,  82127.61,   2715.01,  84842.62
2026-03-16,00:54:53.334,13025.48,  251.26,    0.00,    0.00,13030.96,  267.47,    0.00,    0.00,13022.82,  241.98,    0.00,    0.00,,,,,13028.00,  252.72,    0.00,    0.00,13027.06,  248.70,    0.00,    0.00,13027.75,  248.66,    0.00,    0.00,,,,,78162.06, 1510.79,    0.00,    0.00,79672.85,  663.10,  227.93,    0.00,    0.00,  659.61,  214.48,    0.00,    0.00,  662.42,  220.60,    0.00,    0.00,,,,,  659.44,  208.22,    0.00,    0.00,  661.14,  211.53,    0.00,    0.00,  660.79,  211.12,    0.00,    0.00,,,,, 3966.50, 1293.90,    0.00,    0.00, 5260.40,  82128.56,   2804.69,      0.00,      0.00,  82128.56,   2804.69,  84933.25
2026-03-16,00:54:54.331,13038.80,  264.70,    0.00,    0.00,13044.49,  280.95,    0.00,    0.00,13036.50,  255.55,    0.00,    0.00,,,,,13042.28,  268.87,    0.00,    0.00,13041.47,  265.12,    0.00,    0.00,13042.21,  264.94,    0.00,    0.00,,,,,78245.73, 1600.14,    0.00,    0.00,79845.88,  630.97,  216.48,    0.00,    0.00,  627.63,  203.46,    0.00,    0.00,  630.61,  209.65,    0.00,    0.00,,,,,  627.57,  197.16,    0.00,    0.00,  629.26,  200.37,    0.00,    0.00,  628.46,  199.78,    0.00,    0.00,,,,, 3774.50, 1226.90,    0.00,    0.00, 5001.39,  82020.23,   2827.04,      0.00,      0.00,  82020.23,   2827.04,  84847.27
2026-03-16,00:54:55.331,13070.30,  249.39,    0.00,    0.00,13075.71,  265.86,    0.00,    0.00,13067.74,  240.10,    0.00,    0.00,,,,,13072.41,  250.27,    0.00,    0.00,13071.48,  246.32,    0.00,    0.00,13072.30,  246.29,    0.00,    0.00,,,,,78429.94, 1498.23,    0.00,    0.00,79928.16,  619.34,  218.09,    0.00,    0.00,  615.75,  204.65,    0.00,    0.00,  618.65,  211.05,    0.00,    0.00,,,,,  615.74,  198.37,    0.00,    0.00,  617.38,  201.65,    0.00,    0.00,  616.55,  201.09,    0.00,    0.00,,,,, 3703.41, 1234.90,    0.00,    0.00, 4938.31,  82133.34,   2733.13,      0.00,      0.00,  82133.34,   2733.13,  84866.48
2026-03-16,00:54:56.331,13074.33,  250.19,    0.00,    0.00,13079.52,  266.23,    0.00,    0.00,13071.57,  240.80,    0.00,    0.00,,,,,13076.58,  250.23,    0.00,    0.00,13075.83,  246.41,    0.00,    0.00,13076.15,  246.36,    0.00,    0.00,,,,,78453.98, 1500.22,    0.00,    0.00,79954.20,  618.83,  215.99,    0.00,    0.00,  615.30,  202.78,    0.00,    0.00,  618.28,  208.92,    0.00,    0.00,,,,,  615.27,  196.49,    0.00,    0.00,  616.94,  199.57,    0.00,    0.00,  616.38,  199.08,    0.00,    0.00,,,,, 3701.00, 1222.82,    0.00,    0.00, 4923.83,  82154.98,   2723.05,      0.00,      0.00,  82154.98,   2723.05,  84878.02
2026-03-16,00:54:57.331,13063.20,  253.94,    0.00,    0.00,13068.84,  270.17,    0.00,    0.00,13060.62,  244.55,    0.00,    0.00,,,,,13065.72,  255.85,    0.00,    0.00,13065.03,  251.85,    0.00,    0.00,13065.60,  251.78,    0.00,    0.00,,,,,78389.00, 1528.13,    0.00,    0.00,79917.13,  618.65,  213.86,    0.00,    0.00,  615.24,  200.64,    0.00,    0.00,  618.19,  206.96,    0.00,    0.00,,,,,  615.26,  194.39,    0.00,    0.00,  616.62,  197.53,    0.00,    0.00,  616.02,  196.95,    0.00,    0.00,,,,, 3699.97, 1210.34,    0.00,    0.00, 4910.31,  82088.97,   2738.48,      0.00,      0.00,  82088.97,   2738.48,  84827.45
2026-03-16,00:54:58.331,13073.02,  248.71,    0.00,    0.00,13078.33,  264.90,    0.00,    0.00,13070.40,  239.45,    0.00,    0.00,,,,,13074.51,  247.47,    0.00,    0.00,13073.84,  243.45,    0.00,    0.00,13074.55,  243.43,    0.00,    0.00,,,,,78444.66, 1487.40,    0.00,    0.00,79932.05,  618.79,  215.01,    0.00,    0.00,  615.21,  201.62,    0.00,    0.00,  618.35,  207.92,    0.00,    0.00,,,,,  615.31,  195.38,    0.00,    0.00,  617.00,  198.65,    0.00,    0.00,  616.55,  198.13,    0.00,    0.00,,,,, 3701.21, 1216.71,    0.00,    0.00, 4917.92,  82145.87,   2704.11,      0.00,      0.00,  82145.87,   2704.11,  84849.98
2026-03-16,00:54:59.332,13066.54,  251.08,    0.00,    0.00,13071.91,  267.58,    0.00,    0.00,13064.09,  241.99,    0.00,    0.00,,,,,13067.83,  248.26,    0.00,    0.00,13066.94,  244.19,    0.00,    0.00,13067.36,  244.20,    0.00,    0.00,,,,,78404.69, 1497.31,    0.00,    0.00,79902.00,  620.24,  217.08,    0.00,    0.00,  616.73,  203.76,    0.00,    0.00,  619.80,  209.93,    0.00,    0.00,,,,,  616.72,  197.46,    0.00,    0.00,  618.33,  200.68,    0.00,    0.00,  617.70,  200.06,    0.00,    0.00,,,,, 3709.52, 1228.96,    0.00,    0.00, 4938.48,  82114.20,   2726.27,      0.00,      0.00,  82114.20,   2726.27,  84840.48
2026-03-16,00:55:00.332,13054.40,  253.71,    0.00,    0.00,13059.83,  270.00,    0.00,    0.00,13051.82,  244.70,    0.00,    0.00,,,,,13056.14,  252.41,    0.00,    0.00,13055.06,  248.39,    0.00,    0.00,13055.59,  248.29,    0.00,    0.00,,,,,78332.84, 1517.50,    0.00,    0.00,79850.35,  619.29,  216.05,    0.00,    0.00,  615.40,  202.69,    0.00,    0.00,  618.35,  209.05,    0.00,    0.00,,,,,  615.33,  196.33,    0.00,    0.00,  616.86,  199.50,    0.00,    0.00,  616.55,  199.00,    0.00,    0.00,,,,, 3701.79, 1222.62,    0.00,    0.00, 4924.41,  82034.63,   2740.12,      0.00,      0.00,  82034.63,   2740.12,  84774.76
2026-03-16,00:55:01.332,13020.93,  267.23,    0.00,    0.00,13026.34,  283.12,    0.00,    0.00,13018.03,  257.66,    0.00,    0.00,,,,,13021.75,  263.06,    0.00,    0.00,13020.75,  259.33,    0.00,    0.00,13021.39,  259.24,    0.00,    0.00,,,,,78129.19, 1589.63,    0.00,    0.00,79718.82,  677.60,  234.39,    0.00,    0.00,  673.93,  221.05,    0.00,    0.00,  676.96,  227.24,    0.00,    0.00,,,,,  674.09,  214.93,    0.00,    0.00,  675.71,  218.32,    0.00,    0.00,  675.19,  217.61,    0.00,    0.00,,,,, 4053.47, 1333.54,    0.00,    0.00, 5387.02,  82182.66,   2923.18,      0.00,      0.00,  82182.66,   2923.18,  85105.84
2026-03-16,00:55:02.332,12992.81,  251.55,    0.00,    0.00,12998.49,  267.87,    0.00,    0.00,12990.44,  242.51,    0.00,    0.00,,,,,12993.34,  245.08,    0.00,    0.00,12992.54,  240.94,    0.00,    0.00,12992.95,  241.10,    0.00,    0.00,,,,,77960.57, 1489.06,    0.00,    0.00,79449.62,  620.08,  214.10,    0.00,    0.00,  616.31,  200.72,    0.00,    0.00,  619.43,  207.19,    0.00,    0.00,,,,,  616.56,  194.68,    0.00,    0.00,  618.18,  197.95,    0.00,    0.00,  617.74,  197.25,    0.00,    0.00,,,,, 3708.29, 1211.88,    0.00,    0.00, 4920.17,  81668.86,   2700.94,      0.00,      0.00,  81668.86,   2700.94,  84369.80
2026-03-16,00:55:03.332,13062.46,  261.14,    0.00,    0.00,13067.84,  277.43,    0.00,    0.00,13060.02,  252.06,    0.00,    0.00,,,,,13061.58,  249.79,    0.00,    0.00,13060.70,  245.69,    0.00,    0.00,13060.96,  245.74,    0.00,    0.00,,,,,78373.55, 1531.84,    0.00,    0.00,79905.40,  619.10,  218.60,    0.00,    0.00,  615.62,  205.33,    0.00,    0.00,  618.51,  211.48,    0.00,    0.00,,,,,  615.50,  199.02,    0.00,    0.00,  617.26,  202.23,    0.00,    0.00,  616.69,  201.58,    0.00,    0.00,,,,, 3702.68, 1238.24,    0.00,    0.00, 4940.92,  82076.23,   2770.08,      0.00,      0.00,  82076.23,   2770.08,  84846.31
2026-03-16,00:55:04.332,13052.83,  262.44,    0.00,    0.00,13058.23,  278.43,    0.00,    0.00,13050.60,  253.17,    0.00,    0.00,,,,,13050.94,  244.42,    0.00,    0.00,13050.07,  240.49,    0.00,    0.00,13050.54,  240.47,    0.00,    0.00,,,,,78313.21, 1519.43,    0.00,    0.00,79832.64,  620.25,  223.39,    0.00,    0.00,  616.59,  210.20,    0.00,    0.00,  619.65,  216.51,    0.00,    0.00,,,,,  616.78,  203.97,    0.00,    0.00,  618.24,  207.25,    0.00,    0.00,  617.85,  206.70,    0.00,    0.00,,,,, 3709.36, 1268.02,    0.00,    0.00, 4977.38,  82022.57,   2787.45,      0.00,      0.00,  82022.57,   2787.45,  84810.02
2026-03-16,00:55:05.332,13063.01,  267.28,    0.00,    0.00,13068.67,  283.63,    0.00,    0.00,13060.56,  258.00,    0.00,    0.00,,,,,13060.25,  236.73,    0.00,    0.00,13058.96,  232.60,    0.00,    0.00,13059.77,  232.62,    0.00,    0.00,,,,,78371.22, 1510.86,    0.00,    0.00,79882.08,  619.10,  217.11,    0.00,    0.00,  615.85,  203.92,    0.00,    0.00,  618.69,  210.19,    0.00,    0.00,,,,,  615.64,  197.56,    0.00,    0.00,  617.12,  200.84,    0.00,    0.00,  616.90,  200.31,    0.00,    0.00,,,,, 3703.30, 1229.92,    0.00,    0.00, 4933.22,  82074.52,   2740.78,      0.00,      0.00,  82074.52,   2740.78,  84815.30
2026-03-16,00:55:06.332,11549.45,  604.12,    0.00,    0.00,11552.33,  612.89,    0.00,    0.00,11548.28,  598.57,    0.00,    0.00,,,,,11546.36,  573.74,    0.00,    0.00,11546.64,  573.36,    0.00,    0.00,11546.80,  572.53,    0.00,    0.00,,,,,69289.86, 3535.22,    0.00,    0.00,72825.08,  557.33,  208.74,    0.00,    0.00,  554.72,  199.97,    0.00,    0.00,  557.25,  204.33,    0.00,    0.00,,,,,  554.93,  193.72,    0.00,    0.00,  556.13,  196.50,    0.00,    0.00,  555.27,  194.92,    0.00,    0.00,,,,, 3335.64, 1198.18,    0.00,    0.00, 4533.82,  72625.50,   4733.40,      0.00,      0.00,  72625.50,   4733.40,  77358.91
2026-03-16,00:55:07.332, 9106.29,  229.35,    0.00,    0.00, 9103.41,  220.59,    0.00,    0.00, 9107.75,  232.57,    0.00,    0.00,,,,, 9102.27,  199.60,    0.00,    0.00, 9106.64,  208.84,    0.00,    0.00, 9105.12,  205.07,    0.00,    0.00,,,,,54631.49, 1296.02,    0.00,    0.00,55927.51,  430.78,  187.46,    0.00,    0.00,  430.51,  188.70,    0.00,    0.00,  431.74,  189.17,    0.00,    0.00,,,,,  430.65,  181.62,    0.00,    0.00,  431.78,  184.11,    0.00,    0.00,  429.41,  179.00,    0.00,    0.00,,,,, 2584.86, 1110.08,    0.00,    0.00, 3694.94,  57216.36,   2406.10,      0.00,      0.00,  57216.36,   2406.10,  59622.45
2026-03-16,00:55:08.332, 8849.69,  231.80,    0.00,    0.00, 8847.43,  222.43,    0.00,    0.00, 8851.34,  233.16,    0.00,    0.00,,,,, 8846.09,  201.72,    0.00,    0.00, 8849.49,  209.77,    0.00,    0.00, 8848.43,  206.94,    0.00,    0.00,,,,,53092.46, 1305.81,    0.00,    0.00,54398.28,  432.88,  182.68,    0.00,    0.00,  432.51,  183.29,    0.00,    0.00,  433.95,  185.09,    0.00,    0.00,,,,,  432.22,  176.05,    0.00,    0.00,  433.92,  179.55,    0.00,    0.00,  431.55,  174.35,    0.00,    0.00,,,,, 2597.04, 1081.00,    0.00,    0.00, 3678.04,  55689.50,   2386.81,      0.00,      0.00,  55689.50,   2386.81,  58076.32
2026-03-16,00:55:09.333, 8746.18,  714.43,    0.00,    0.00, 8744.44,  709.80,    0.00,    0.00, 8746.52,  713.47,    0.00,    0.00,,,,, 8743.87,  691.50,    0.00,    0.00, 8746.21,  696.70,    0.00,    0.00, 8745.79,  694.53,    0.00,    0.00,,,,,52473.02, 4220.43,    0.00,    0.00,56693.45,  454.99,  183.95,    0.00,    0.00,  453.19,  178.89,    0.00,    0.00,  455.15,  182.06,    0.00,    0.00,,,,,  452.40,  168.66,    0.00,    0.00,  453.98,  171.62,    0.00,    0.00,  452.94,  169.31,    0.00,    0.00,,,,, 2722.65, 1054.50,    0.00,    0.00, 3777.15,  55195.68,   5274.92,      0.00,      0.00,  55195.68,   5274.92,  60470.60
2026-03-16,00:55:10.333, 9806.93,  231.09,    0.00,    0.00, 9804.06,  223.60,    0.00,    0.00, 9806.59,  226.27,    0.00,    0.00,,,,, 9804.71,  209.09,    0.00,    0.00, 9807.16,  213.88,    0.00,    0.00, 9806.88,  212.83,    0.00,    0.00,,,,,58836.32, 1316.76,    0.00,    0.00,60153.09,  471.62,  167.55,    0.00,    0.00,  469.14,  159.44,    0.00,    0.00,  471.88,  164.24,    0.00,    0.00,,,,,  467.90,  142.20,    0.00,    0.00,  468.64,  145.13,    0.00,    0.00,  468.65,  143.89,    0.00,    0.00,,,,, 2817.84,  922.44,    0.00,    0.00, 3740.28,  61654.16,   2239.21,      0.00,      0.00,  61654.16,   2239.21,  63893.37
2026-03-16,00:55:11.333,10028.49,  245.99,    0.00,    0.00,10024.98,  235.83,    0.00,    0.00,10025.94,  236.07,    0.00,    0.00,,,,,10025.12,  219.98,    0.00,    0.00,10026.78,  224.05,    0.00,    0.00,10027.38,  224.10,    0.00,    0.00,,,,,60158.68, 1386.02,    0.00,    0.00,61544.70,  530.38,  177.42,    0.00,    0.00,  527.27,  168.07,    0.00,    0.00,  530.44,  173.70,    0.00,    0.00,,,,,  526.03,  150.22,    0.00,    0.00,  527.38,  153.70,    0.00,    0.00,  526.99,  152.44,    0.00,    0.00,,,,, 3168.49,  975.56,    0.00,    0.00, 4144.05,  63327.17,   2361.57,      0.00,      0.00,  63327.17,   2361.57,  65688.75
2026-03-16,00:55:12.334,11769.56,  271.89,    0.00,    0.00,11765.43,  261.44,    0.00,    0.00,11766.80,  262.36,    0.00,    0.00,,,,,11765.16,  241.46,    0.00,    0.00,11767.50,  246.74,    0.00,    0.00,11768.05,  246.18,    0.00,    0.00,,,,,70602.50, 1530.07,    0.00,    0.00,72132.57,  597.99,  198.31,    0.00,    0.00,  593.83,  185.75,    0.00,    0.00,  597.50,  193.51,    0.00,    0.00,,,,,  592.51,  166.78,    0.00,    0.00,  594.52,  171.63,    0.00,    0.00,  594.20,  170.08,    0.00,    0.00,,,,, 3570.56, 1086.07,    0.00,    0.00, 4656.63,  74173.05,   2616.14,      0.00,      0.00,  74173.05,   2616.14,  76789.20
2026-03-16,00:55:13.334,13156.45,  276.23,    0.00,    0.00,13151.98,  263.32,    0.00,    0.00,13153.37,  266.05,    0.00,    0.00,,,,,13151.10,  241.69,    0.00,    0.00,13154.36,  248.78,    0.00,    0.00,13155.01,  248.47,    0.00,    0.00,,,,,78922.28, 1544.53,    0.00,    0.00,80466.81,  662.26,  221.46,    0.00,    0.00,  658.14,  207.77,    0.00,    0.00,  661.76,  216.15,    0.00,    0.00,,,,,  656.34,  188.69,    0.00,    0.00,  658.48,  193.89,    0.00,    0.00,  658.05,  192.12,    0.00,    0.00,,,,, 3955.02, 1220.09,    0.00,    0.00, 5175.11,  82877.30,   2764.62,      0.00,      0.00,  82877.30,   2764.62,  85641.92
2026-03-16,00:55:14.334,13098.15,  284.26,    0.00,    0.00,13093.65,  271.38,    0.00,    0.00,13095.07,  274.12,    0.00,    0.00,,,,,13092.58,  249.81,    0.00,    0.00,13096.27,  256.97,    0.00,    0.00,13096.48,  256.35,    0.00,    0.00,,,,,78572.19, 1592.89,    0.00,    0.00,80165.07,  721.19,  234.29,    0.00,    0.00,  716.59,  220.70,    0.00,    0.00,  720.52,  229.03,    0.00,    0.00,,,,,  714.79,  201.17,    0.00,    0.00,  717.19,  206.44,    0.00,    0.00,  716.91,  204.64,    0.00,    0.00,,,,, 4307.20, 1296.27,    0.00,    0.00, 5603.48,  82879.39,   2889.16,      0.00,      0.00,  82879.39,   2889.16,  85768.55
2026-03-16,00:55:15.334,13149.22,  276.86,    0.00,    0.00,13144.57,  264.03,    0.00,    0.00,13146.28,  266.70,    0.00,    0.00,,,,,13144.15,  242.72,    0.00,    0.00,13147.55,  249.71,    0.00,    0.00,13147.81,  249.33,    0.00,    0.00,,,,,78879.59, 1549.35,    0.00,    0.00,80428.94,  663.31,  220.42,    0.00,    0.00,  659.05,  206.88,    0.00,    0.00,  662.87,  215.27,    0.00,    0.00,,,,,  657.70,  188.08,    0.00,    0.00,  659.84,  193.27,    0.00,    0.00,  659.45,  191.48,    0.00,    0.00,,,,, 3962.22, 1215.39,    0.00,    0.00, 5177.61,  82841.82,   2764.74,      0.00,      0.00,  82841.82,   2764.74,  85606.55
2026-03-16,00:55:16.334,13174.66,  273.13,    0.00,    0.00,13170.33,  260.44,    0.00,    0.00,13171.68,  263.03,    0.00,    0.00,,,,,13169.53,  239.30,    0.00,    0.00,13172.91,  246.81,    0.00,    0.00,13173.54,  246.29,    0.00,    0.00,,,,,79032.65, 1529.01,    0.00,    0.00,80561.66,  662.79,  212.99,    0.00,    0.00,  658.43,  199.48,    0.00,    0.00,  662.16,  207.84,    0.00,    0.00,,,,,  657.64,  183.74,    0.00,    0.00,  659.97,  188.97,    0.00,    0.00,  659.49,  187.31,    0.00,    0.00,,,,, 3960.47, 1180.33,    0.00,    0.00, 5140.80,  82993.12,   2709.34,      0.00,      0.00,  82993.12,   2709.34,  85702.46
2026-03-16,00:55:17.334,13160.72,  275.65,    0.00,    0.00,13156.46,  263.01,    0.00,    0.00,13157.45,  265.41,    0.00,    0.00,,,,,13155.80,  242.32,    0.00,    0.00,13159.32,  249.80,    0.00,    0.00,13159.78,  248.95,    0.00,    0.00,,,,,78949.54, 1545.15,    0.00,    0.00,80494.69,  662.58,  217.93,    0.00,    0.00,  658.12,  204.23,    0.00,    0.00,  662.15,  212.84,    0.00,    0.00,,,,,  657.96,  190.79,    0.00,    0.00,  660.15,  196.07,    0.00,    0.00,  659.64,  194.24,    0.00,    0.00,,,,, 3960.60, 1216.10,    0.00,    0.00, 5176.70,  82910.14,   2761.25,      0.00,      0.00,  82910.14,   2761.25,  85671.39
2026-03-16,00:55:18.334,13099.36,  280.87,    0.00,    0.00,13094.83,  268.31,    0.00,    0.00,13096.72,  271.00,    0.00,    0.00,,,,,13095.02,  248.71,    0.00,    0.00,13098.19,  256.08,    0.00,    0.00,13098.41,  255.21,    0.00,    0.00,,,,,78582.52, 1580.19,    0.00,    0.00,80162.71,  719.80,  232.77,    0.00,    0.00,  715.19,  219.09,    0.00,    0.00,  719.17,  227.32,    0.00,    0.00,,,,,  715.80,  208.68,    0.00,    0.00,  717.96,  214.15,    0.00,    0.00,  717.61,  212.15,    0.00,    0.00,,,,, 4305.53, 1314.14,    0.00,    0.00, 5619.67,  82888.05,   2894.33,      0.00,      0.00,  82888.05,   2894.33,  85782.38
