time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable
2026-03-14T20:17:21.583698,393817280,375438264,385213692,144084,163348,78828,5104,34359738367,264272,16644,6832,9812,108,196474160,181816272,14657888,69528,152120,70580,4220,197343120,193621488,3721632,74556,11228,8248,884
2026-03-14T20:17:22.584548,393817280,382738800,385324828,144088,438316,80036,10484,34359738367,280816,16648,6836,9812,108,196474160,188483556,7990604,69532,421948,71584,6884,197343120,194255244,3087876,74556,16368,8452,3600
2026-03-14T20:17:23.585942,393817280,387715696,386215892,144396,209316,81288,10924,34359738367,280784,16648,6836,9812,108,196474160,192980344,3493816,69584,192872,72828,7368,197343120,194735352,2607768,74812,16444,8460,3556
2026-03-14T20:17:24.587299,393817280,387993224,386511360,100132,237708,97680,11284,34359738367,281744,16652,6840,9812,108,196474160,193048968,3425192,36768,221136,89220,7732,197343120,194944256,2398864,63364,16572,8460,3552
2026-03-14T20:17:25.588616,393817280,388303528,386837936,107764,242520,108676,10936,34359738367,282624,16652,6840,9812,108,196474160,193174440,3299720,44272,228384,100216,7412,197343120,195129088,2214032,63492,14136,8460,3524
2026-03-14T20:17:26.589856,393817280,388354968,386901996,113332,274792,116936,10996,34359738367,282608,16652,6840,9812,108,196474160,193179892,3294268,49840,260652,108476,7472,197343120,195175076,2168044,63492,14140,8460,3524
2026-03-14T20:17:27.591195,393817280,388515232,387074912,118948,290868,125844,11056,34359738367,282624,16652,6840,9812,108,196474160,193213040,3261120,55980,276728,117384,7532,197343120,195302192,2040928,63492,14140,8460,3524
2026-03-14T20:17:28.592405,393817280,388655784,387228608,125164,316120,134232,11160,34359738367,282624,16652,6840,9812,108,196474160,193269476,3204684,61672,301980,125772,7636,197343120,195386308,1956812,63492,14140,8460,3524
2026-03-14T20:17:29.593608,393817280,388778916,387352356,62376,385120,134600,11364,34359738367,282640,16652,6840,9812,108,196474160,193281384,3192776,36932,371240,126140,7844,197343120,195497532,1845588,25444,14140,8460,3524
2026-03-14T20:17:30.594892,393817280,388774848,387348428,62384,504980,134600,11592,34359738367,282624,16656,6844,9812,108,196474160,193221824,3252336,36940,490840,126140,8072,197343120,195553024,1790096,25444,14140,8460,3520
