ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,Nstall,u_cpu,s_cpu,rss,test,date,version,job_id,githash,tag,nb_runs,start_time,end_time
250453,20063.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"257,0","289,0",379,558,3158,81636,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T19:13:19,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,1,2026-04-07T19:13:19.514538,2026-04-07T19:14:31.203198
249407,19979.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"258,0","294,0",379,562,3741,26736,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T19:16:04,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,2,2026-04-07T19:16:04.220910,2026-04-07T19:17:15.894281
248495,19906.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"259,0","298,0",379,566,864,28368,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T19:18:46,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,3,2026-04-07T19:18:46.693218,2026-04-07T19:19:58.366923
249629,19997.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"258,0","294,0",379,557,1612,72992,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T19:21:25,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,4,2026-04-07T19:21:25.728509,2026-04-07T19:22:37.461625
8049224,2037.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,70188,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T19:24:10,10.5.0,,11a259a5f0,interleaved-readrandom,0,2026-04-07T19:24:10.056261,2026-04-07T19:25:21.591008
7998602,2025.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,22,33,22395,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T19:26:53,10.5.0,,11a259a5f0,interleaved-readrandom,1,2026-04-07T19:26:52.914796,2026-04-07T19:28:04.399126
8043848,2036.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,39330,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T19:29:35,10.5.0,,11a259a5f0,interleaved-readrandom,2,2026-04-07T19:29:35.120263,2026-04-07T19:30:46.625081
8000847,2025.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","8,0",14,22,33,40031,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T19:32:17,10.5.0,,11a259a5f0,interleaved-readrandom,3,2026-04-07T19:32:17.481162,2026-04-07T19:33:28.966770
8070999,2043.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,61751,70,0.0,,"4,4","0,0","8,1",readrandom.t64,2026-04-7T19:34:58,10.5.0,,11a259a5f0,interleaved-readrandom,4,2026-04-07T19:34:58.793589,2026-04-07T19:36:10.305249
7703192,1950.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","85,0",153,168,521,32453,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T19:37:40,10.5.0,,11a259a5f0,interleaved-multireadrandom,0,2026-04-07T19:37:40.812828,2026-04-07T19:38:52.279640
7800486,1975.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",148,168,725,32130,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T19:40:22,10.5.0,,11a259a5f0,interleaved-multireadrandom,1,2026-04-07T19:40:22.460786,2026-04-07T19:41:33.957481
7800705,1975.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",148,168,2973,44113,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T19:43:07,10.5.0,,11a259a5f0,interleaved-multireadrandom,2,2026-04-07T19:43:07.640651,2026-04-07T19:44:19.144142
7799053,1974.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",148,168,3179,56663,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T19:45:49,10.5.0,,11a259a5f0,interleaved-multireadrandom,3,2026-04-07T19:45:49.338352,2026-04-07T19:47:00.868765
7763401,1966.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",150,168,481,68203,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T19:48:31,10.5.0,,11a259a5f0,interleaved-multireadrandom,4,2026-04-07T19:48:31.728318,2026-04-07T19:49:43.263849
376956,30197.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"169,0","160,0",248,249,449,77978,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T19:51:14,10.5.0,,11a259a5f0,interleaved-fwdrange,0,2026-04-07T19:51:14.728515,2026-04-07T19:52:26.399822
376897,30192.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"169,0","160,0",248,249,474,32222,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T19:53:58,10.5.0,,11a259a5f0,interleaved-fwdrange,1,2026-04-07T19:53:58.007736,2026-04-07T19:55:09.608145
376876,30190.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"170,0","159,0",248,249,3908,38773,70,0.0,,"4,4","0,0","8,1",fwdrange.t64,2026-04-7T19:56:40,10.5.0,,11a259a5f0,interleaved-fwdrange,2,2026-04-07T19:56:40.201373,2026-04-07T19:57:51.840758
376350,30148.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"170,0","161,0",248,249,3580,32043,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T19:59:24,10.5.0,,11a259a5f0,interleaved-fwdrange,3,2026-04-07T19:59:24.135927,2026-04-07T20:00:35.748306
375881,30111.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"170,0","162,0",248,249,3251,71499,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T20:02:08,10.5.0,,11a259a5f0,interleaved-fwdrange,4,2026-04-07T20:02:08.878902,2026-04-07T20:03:20.514924
267477,21427.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",363,378,4088,107415,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T20:04:52,10.5.0,,11a259a5f0,interleaved-revrange,0,2026-04-07T20:04:52.092718,2026-04-07T20:06:03.797966
266264,21330.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","213,0",366,379,4245,78089,70,0.0,,"4,4","0,0","8,1",revrange.t64,2026-04-7T20:07:35,10.5.0,,11a259a5f0,interleaved-revrange,1,2026-04-07T20:07:34.954025,2026-04-07T20:08:46.670687
265942,21304.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"240,0","214,0",367,379,3940,49724,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T20:10:17,10.5.0,,11a259a5f0,interleaved-revrange,2,2026-04-07T20:10:17.604633,2026-04-07T20:11:29.279193
267564,21434.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",363,378,776,62633,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T20:13:05,10.5.0,,11a259a5f0,interleaved-revrange,3,2026-04-07T20:13:04.971402,2026-04-07T20:14:16.656999
266862,21377.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"240,0","213,0",365,379,4170,72999,70,0.0,,"4,4","0,0","8,1",revrange.t64,2026-04-7T20:15:47,10.5.0,,11a259a5f0,interleaved-revrange,4,2026-04-07T20:15:46.989265,2026-04-07T20:16:58.675723
6246824,1584.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",19,38,97,44533,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T20:18:29,10.5.0,,11a259a5f0,interleaved-readwhilewriting,0,2026-04-07T20:18:29.107189,2026-04-07T20:19:40.618464
6130962,1554.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,39,97,30830,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T20:21:10,10.5.0,,11a259a5f0,interleaved-readwhilewriting,1,2026-04-07T20:21:10.765609,2026-04-07T20:22:22.273947
6274722,1591.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",19,39,98,38800,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T20:23:52,10.5.0,,11a259a5f0,interleaved-readwhilewriting,2,2026-04-07T20:23:51.996731,2026-04-07T20:25:03.505023
6220149,1577.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,39,95,36538,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T20:26:38,10.5.0,,11a259a5f0,interleaved-readwhilewriting,3,2026-04-07T20:26:38.490751,2026-04-07T20:27:50.008223
6188768,1569.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,40,96,74380,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T20:29:21,10.5.0,,11a259a5f0,interleaved-readwhilewriting,4,2026-04-07T20:29:21.885911,2026-04-07T20:30:33.416765
56122,22.5,9GB,0GB,"4,0",,"61,0",253,17,174,0,"1140,0","1036,0",6767,10221,46600,164323,70,0.0,,"0,3","0,1","0,5",overwrite.t64.s1,2026-04-7T20:32:04,10.5.0,,11a259a5f0,interleaved-overwrite,0,2026-04-07T20:32:04.384434,2026-04-07T20:33:16.385710
58331,23.4,9GB,0GB,"4,0",,"62,0",257,16,174,0,"1096,0","1011,0",6720,10597,13947,128619,70,0.0,,"0,3","0,1","0,7",overwrite.t64.s1,2026-04-7T20:34:49,10.5.0,,11a259a5f0,interleaved-overwrite,1,2026-04-07T20:34:49.454162,2026-04-07T20:36:00.987839
57322,23.0,9GB,0GB,"4,0",,"62,0",250,17,176,0,"1116,0","1023,0",7010,10169,31345,166844,70,0.0,,"0,3","0,1","0,7",overwrite.t64.s1,2026-04-7T20:37:33,10.5.0,,11a259a5f0,interleaved-overwrite,2,2026-04-07T20:37:33.042905,2026-04-07T20:38:44.689160
57770,23.1,9GB,0GB,"4,0",,"61,0",246,17,174,0,"1107,0","1010,0",6857,10417,47928,122881,71,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-7T20:40:17,10.5.0,,11a259a5f0,interleaved-overwrite,3,2026-04-07T20:40:17.897781,2026-04-07T20:41:30.113765
58260,23.3,9GB,0GB,"4,0",,"61,0",258,16,175,0,"1098,0","1019,0",6923,10806,37212,134640,70,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-7T20:43:03,10.5.0,,11a259a5f0,interleaved-overwrite,4,2026-04-07T20:43:03.816806,2026-04-07T20:44:15.435984
342662,27450.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"187,0","210,0",249,503,3421,25301,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T20:45:47,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,0,2026-04-07T20:45:47.637393,2026-04-07T20:46:59.321463
355090,28445.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","206,0",249,465,1538,18903,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T20:48:30,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,1,2026-04-07T20:48:30.631642,2026-04-07T20:49:42.259750
354927,28432.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,474,1305,30524,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T20:51:15,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,2,2026-04-07T20:51:15.262260,2026-04-07T20:52:26.893200
355627,28488.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"180,0","206,0",249,452,1674,70383,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T20:53:57,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,3,2026-04-07T20:53:57.168967,2026-04-07T20:55:08.809700
354689,28413.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,475,794,29648,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T20:56:37,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,4,2026-04-07T20:56:37.333058,2026-04-07T20:57:48.966594
251178,20121.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","289,0",379,554,782,57218,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T20:59:22,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,0,2026-04-07T20:59:21.952638,2026-04-07T21:00:33.663821
250253,20047.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"257,0","293,0",379,554,805,27017,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T21:02:04,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,1,2026-04-07T21:02:04.900460,2026-04-07T21:03:16.598312
250244,20046.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"257,0","292,0",379,554,822,15099,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T21:04:46,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,2,2026-04-07T21:04:46.041604,2026-04-07T21:05:57.729668
251862,20176.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","282,0",379,559,3841,48929,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T21:07:30,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,3,2026-04-07T21:07:29.951123,2026-04-07T21:08:41.636590
251960,20184.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","280,0",379,559,3774,53287,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T21:10:13,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,4,2026-04-07T21:10:13.361917,2026-04-07T21:11:25.093866
7650983,1937.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","10,0",14,24,33,26396,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T21:12:56,10.5.0,,11a259a5f0,balancing-readrandom,0,2026-04-07T21:12:56.174205,2026-04-07T21:14:07.653591
7617219,1928.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","10,0",14,25,33,112000,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T21:15:38,10.5.0,,11a259a5f0,balancing-readrandom,1,2026-04-07T21:15:38.138143,2026-04-07T21:16:49.713579
7541470,1909.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","10,0",14,25,33,39105,70,0.0,,"4,4","0,0","8,1",readrandom.t64,2026-04-7T21:18:19,10.5.0,,11a259a5f0,balancing-readrandom,2,2026-04-07T21:18:19.536747,2026-04-07T21:19:31.018092
7658107,1938.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","10,0",14,24,33,19536,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-7T21:21:02,10.5.0,,11a259a5f0,balancing-readrandom,3,2026-04-07T21:21:02.090285,2026-04-07T21:22:13.559450
7594041,1922.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","10,0",14,28,33,42345,70,0.0,,"4,4","0,0","8,1",readrandom.t64,2026-04-7T21:23:44,10.5.0,,11a259a5f0,balancing-readrandom,4,2026-04-07T21:23:44.170970,2026-04-07T21:24:55.646338
7367329,1865.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","87,0",162,169,3399,34113,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T21:26:24,10.5.0,,11a259a5f0,balancing-multireadrandom,0,2026-04-07T21:26:24.111143,2026-04-07T21:27:35.600627
7380240,1868.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","87,0",162,169,305,34370,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-7T21:29:07,10.5.0,,11a259a5f0,balancing-multireadrandom,1,2026-04-07T21:29:07.768862,2026-04-07T21:30:19.246337
7353732,1861.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","87,0",162,169,340,87513,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-7T21:31:54,10.5.0,,11a259a5f0,balancing-multireadrandom,2,2026-04-07T21:31:54.824278,2026-04-07T21:33:06.376345
7468380,1890.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","86,0",160,169,2904,47719,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T21:34:34,10.5.0,,11a259a5f0,balancing-multireadrandom,3,2026-04-07T21:34:34.876355,2026-04-07T21:35:46.389752
7453054,1886.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","87,0",160,169,447,26737,70,0.0,,"4,4","0,0","8,1",multireadrandom.t64,2026-04-7T21:37:15,10.5.0,,11a259a5f0,balancing-multireadrandom,4,2026-04-07T21:37:15.161275,2026-04-07T21:38:26.626353
373951,29956.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"171,0","166,0",248,249,3160,38091,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T21:39:56,10.5.0,,11a259a5f0,balancing-fwdrange,0,2026-04-07T21:39:55.952215,2026-04-07T21:41:07.588390
370971,29717.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"172,0","174,0",248,249,1061,28230,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T21:42:37,10.5.0,,11a259a5f0,balancing-fwdrange,1,2026-04-07T21:42:37.678460,2026-04-07T21:43:49.270314
370151,29652.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"172,0","176,0",248,249,3804,60787,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T21:45:22,10.5.0,,11a259a5f0,balancing-fwdrange,2,2026-04-07T21:45:22.554827,2026-04-07T21:46:34.171849
374117,29969.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"171,0","166,0",248,249,4071,39531,70,0.0,,"4,4","0,0","8,1",fwdrange.t64,2026-04-7T21:48:03,10.5.0,,11a259a5f0,balancing-fwdrange,3,2026-04-07T21:48:03.893122,2026-04-07T21:49:15.491447
374108,29969.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"171,0","166,0",248,249,3345,32272,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-7T21:50:45,10.5.0,,11a259a5f0,balancing-fwdrange,4,2026-04-07T21:50:44.937000,2026-04-07T21:51:56.547513
265611,21277.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","215,0",369,379,4218,39830,70,0.0,,"4,4","0,0","8,1",revrange.t64,2026-04-7T21:53:27,10.5.0,,11a259a5f0,balancing-revrange,0,2026-04-07T21:53:27.113973,2026-04-07T21:54:38.773743
264548,21192.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","216,0",371,379,3107,62720,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T21:56:08,10.5.0,,11a259a5f0,balancing-revrange,1,2026-04-07T21:56:08.777884,2026-04-07T21:57:20.444804
265538,21271.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","214,0",368,379,3985,58467,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T21:58:52,10.5.0,,11a259a5f0,balancing-revrange,2,2026-04-07T21:58:52.671308,2026-04-07T22:00:04.310267
266000,21308.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","214,0",369,379,4319,64762,70,0.0,,"4,4","0,0","8,1",revrange.t64,2026-04-7T22:01:36,10.5.0,,11a259a5f0,balancing-revrange,3,2026-04-07T22:01:36.391641,2026-04-07T22:02:48.042569
265578,21275.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"241,0","214,0",368,379,4067,30732,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-7T22:04:20,10.5.0,,11a259a5f0,balancing-revrange,4,2026-04-07T22:04:20.658736,2026-04-07T22:05:32.305072
6128809,1554.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,37,100,63807,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T22:07:05,10.5.0,,11a259a5f0,balancing-readwhilewriting,0,2026-04-07T22:07:05.609135,2026-04-07T22:08:17.142542
6187143,1569.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,38,100,35265,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T22:09:45,10.5.0,,11a259a5f0,balancing-readwhilewriting,1,2026-04-07T22:09:45.705944,2026-04-07T22:10:57.222270
5961452,1512.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",21,40,101,38029,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T22:12:28,10.5.0,,11a259a5f0,balancing-readwhilewriting,2,2026-04-07T22:12:28.464746,2026-04-07T22:13:39.956931
6072446,1540.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",21,39,100,28368,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T22:15:10,10.5.0,,11a259a5f0,balancing-readwhilewriting,3,2026-04-07T22:15:10.105448,2026-04-07T22:16:21.613304
6102849,1547.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,38,100,27306,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-7T22:17:51,10.5.0,,11a259a5f0,balancing-readwhilewriting,4,2026-04-07T22:17:51.665361,2026-04-07T22:19:03.140841
57166,22.9,9GB,0GB,"4,0",,"62,0",261,16,177,0,"1119,0","1022,0",7094,10843,28484,213325,70,0.0,,"0,3","0,1","0,5",overwrite.t64.s1,2026-04-7T22:20:34,10.5.0,,11a259a5f0,balancing-overwrite,0,2026-04-07T22:20:34.310439,2026-04-07T22:21:46.134531
59014,23.6,9GB,0GB,"4,0",,"61,0",259,16,174,0,"1084,0","994,0",6689,11116,13933,31459,70,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-7T22:23:15,10.5.0,,11a259a5f0,balancing-overwrite,1,2026-04-07T22:23:15.435786,2026-04-07T22:24:27.543196
56879,22.8,9GB,0GB,"4,0",,"61,0",263,16,175,0,"1125,0","1027,0",7191,11247,29430,189208,71,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-7T22:25:59,10.5.0,,11a259a5f0,balancing-overwrite,2,2026-04-07T22:25:59.314446,2026-04-07T22:27:11.529779
56619,22.7,9GB,0GB,"4,0",,"62,0",256,16,173,0,"1130,0","1032,0",7165,11217,21774,131205,70,0.0,,"0,2","0,1","0,7",overwrite.t64.s1,2026-04-7T22:28:43,10.5.0,,11a259a5f0,balancing-overwrite,3,2026-04-07T22:28:43.209109,2026-04-07T22:29:54.601586
58089,23.3,9GB,0GB,"4,0",,"61,0",270,16,174,0,"1101,0","1018,0",7074,10201,13757,32121,70,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-7T22:31:27,10.5.0,,11a259a5f0,balancing-overwrite,4,2026-04-07T22:31:27.492082,2026-04-07T22:32:39.312027
346451,27753.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"186,0","209,0",249,507,4084,25478,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T22:34:14,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,0,2026-04-07T22:34:14.345870,2026-04-07T22:35:25.983991
349966,28035.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"184,0","207,0",249,495,3777,52773,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T22:36:55,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,1,2026-04-07T22:36:55.785315,2026-04-07T22:38:07.425671
353249,28298.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"182,0","207,0",249,479,3779,104616,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T22:39:34,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,2,2026-04-07T22:39:34.383216,2026-04-07T22:40:46.059869
349894,28029.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"183,0","207,0",249,491,3352,27770,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T22:42:14,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,3,2026-04-07T22:42:14.504055,2026-04-07T22:43:26.099472
349564,28003.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"184,0","207,0",249,503,3883,105968,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-7T22:44:54,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,4,2026-04-07T22:44:54.789948,2026-04-07T22:46:06.442713
249179,19961.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"259,0","295,0",379,562,3955,128386,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T22:47:37,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,0,2026-04-07T22:47:37.535138,2026-04-07T22:48:49.309771
250138,20038.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"258,0","291,0",379,559,3561,23034,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T22:50:20,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,1,2026-04-07T22:50:20.722359,2026-04-07T22:51:32.437453
250439,20062.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"257,0","290,0",379,557,3446,36271,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-7T22:53:03,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,2,2026-04-07T22:53:03.841366,2026-04-07T22:54:15.534515
250013,20028.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"258,0","291,0",379,563,4006,54447,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T22:55:49,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,3,2026-04-07T22:55:49.300913,2026-04-07T22:57:01.016588
248972,19944.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"259,0","297,0",379,559,3532,19447,70,0.0,,"4,4","0,0","8,2",revrangewhilewriting.t64,2026-04-7T22:58:28,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,4,2026-04-07T22:58:28.474018,2026-04-07T22:59:40.132606
7982744,2021.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","8,0",14,22,33,52111,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-8T10:21:53,10.5.0,,11a259a5f0,patched-interleaved-readrandom,0,2026-04-08T10:21:53.159364,2026-04-08T10:23:04.733065
8004269,2026.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,23,33,32810,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-8T10:24:34,10.5.0,,11a259a5f0,patched-interleaved-readrandom,1,2026-04-08T10:24:34.676577,2026-04-08T10:25:46.183421
8042424,2036.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,76511,70,0.0,,"4,4","0,0","8,1",readrandom.t64,2026-04-8T10:27:21,10.5.0,,11a259a5f0,patched-interleaved-readrandom,2,2026-04-08T10:27:21.020256,2026-04-08T10:28:32.594767
