runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,imbalanced-memory,14,0.976359,2.0325071659999594,4920.031853900091,2026-04-02T09:36:59.475606,2026-04-02T09:37:01.532940
annoy,imbalanced-memory,15,0.976359,2.0500068669998655,4878.032440269214,2026-04-02T09:37:01.820874,2026-04-02T09:37:03.894965
annoy,imbalanced-memory,16,0.976359,2.0841738999997688,4798.064115475733,2026-04-02T09:37:04.189856,2026-04-02T09:37:06.299138
annoy,imbalanced-memory,17,0.976359,2.0478927389999626,4883.068243546413,2026-04-02T09:37:06.586082,2026-04-02T09:37:08.657811
annoy,imbalanced-memory,18,0.976359,2.0393775920001644,4903.4568386094115,2026-04-02T09:37:08.955816,2026-04-02T09:37:11.020647
annoy,imbalanced-memory,19,0.976359,2.0445455019998917,4891.0625810080555,2026-04-02T09:37:11.308583,2026-04-02T09:37:13.377345
annoy,imbalanced-memory,20,0.976359,2.1412198849998276,4670.234976825281,2026-04-02T09:37:13.674415,2026-04-02T09:37:15.840888
annoy,imbalanced-memory,21,0.976359,2.022882827000103,4943.440058181625,2026-04-02T09:37:16.129292,2026-04-02T09:37:18.176640
annoy,imbalanced-memory,22,0.976359,2.044554952999988,4891.03997196404,2026-04-02T09:37:18.471758,2026-04-02T09:37:20.541428
annoy,imbalanced-memory,23,0.976359,2.054488524000135,4867.391510432863,2026-04-02T09:37:20.831048,2026-04-02T09:37:22.910136
annoy,imbalanced-memory,24,0.976359,2.0777224199996454,4812.9624553032,2026-04-02T09:37:23.204593,2026-04-02T09:37:25.308007
annoy,imbalanced-memory,25,0.976359,2.0467738940001254,4885.737515664926,2026-04-02T09:37:25.597362,2026-04-02T09:37:27.668475
annoy,imbalanced-memory,26,0.976359,2.0414056730000993,4898.585387638194,2026-04-02T09:37:27.963471,2026-04-02T09:37:30.030095
annoy,imbalanced-memory,27,0.976359,2.0468530540001666,4885.548564640238,2026-04-02T09:37:30.323325,2026-04-02T09:37:32.394500
annoy,imbalanced-memory,28,0.976359,2.07653269299999,4815.719990207757,2026-04-02T09:37:32.690305,2026-04-02T09:37:34.792823
annoy,imbalanced-memory,29,0.976359,2.026610855999934,4934.346409126472,2026-04-02T09:37:35.085034,2026-04-02T09:37:37.136066
annoy,imbalanced-memory,30,0.976359,2.037661382999886,4907.586747940327,2026-04-02T09:37:37.433931,2026-04-02T09:37:39.497015
annoy,interleaved-memory,1,0.976359,5.952298515999246,1680.0232671666072,2026-04-02T10:04:56.508715,2026-04-02T10:05:02.461027
annoy,interleaved-memory,2,0.976359,1.6805007900002238,5950.607140148187,2026-04-02T10:05:02.750818,2026-04-02T10:05:04.453180
annoy,interleaved-memory,3,0.976359,1.71263306200035,5838.962368459728,2026-04-02T10:05:04.738026,2026-04-02T10:05:06.473976
annoy,interleaved-memory,4,0.976359,1.6776522720001594,5960.710790250729,2026-04-02T10:05:06.765268,2026-04-02T10:05:08.465160
annoy,interleaved-memory,5,0.976359,1.6961718830007158,5895.628916044106,2026-04-02T10:05:08.751431,2026-04-02T10:05:10.469255
annoy,interleaved-memory,6,0.976359,1.6767918069999723,5963.769597545609,2026-04-02T10:05:10.759929,2026-04-02T10:05:12.460265
annoy,interleaved-memory,7,0.976359,1.8209792389998256,5491.550801805137,2026-04-02T10:05:12.747662,2026-04-02T10:05:14.590291
annoy,interleaved-memory,8,0.976359,1.6759427959996174,5966.790766289545,2026-04-02T10:05:14.882350,2026-04-02T10:05:16.581105
annoy,interleaved-memory,9,0.976359,1.6792222980002407,5955.137691959451,2026-04-02T10:05:16.867311,2026-04-02T10:05:18.568435
annoy,interleaved-memory,10,0.976359,1.6835644969996792,5939.778379635138,2026-04-02T10:05:18.859501,2026-04-02T10:05:20.565898
annoy,interleaved-memory,11,0.976359,1.7017506250003862,5876.301646722022,2026-04-02T10:05:20.853364,2026-04-02T10:05:22.576622
annoy,interleaved-memory,12,0.976359,1.6875334569995175,5925.808438654772,2026-04-02T10:05:22.869601,2026-04-02T10:05:24.579792
annoy,interleaved-memory,13,0.976359,1.6805440930002078,5950.453809365634,2026-04-02T10:05:24.865966,2026-04-02T10:05:26.568038
annoy,interleaved-memory,14,0.976359,1.6942030299996986,5902.480294821441,2026-04-02T10:05:26.860687,2026-04-02T10:05:28.577587
annoy,interleaved-memory,15,0.976359,1.6985576429997309,5887.348033911608,2026-04-02T10:05:28.866245,2026-04-02T10:05:30.586310
annoy,interleaved-memory,16,0.976359,1.6882523300000685,5923.285176215095,2026-04-02T10:05:30.881319,2026-04-02T10:05:32.592969
annoy,interleaved-memory,17,0.976359,1.6928826169996682,5907.084105880425,2026-04-02T10:05:32.881726,2026-04-02T10:05:34.596008
annoy,interleaved-memory,18,0.976359,1.7133305760007715,5836.585268525259,2026-04-02T10:05:34.890056,2026-04-02T10:05:36.626242
annoy,interleaved-memory,19,0.976359,1.7064450230000148,5860.136051977523,2026-04-02T10:05:36.914082,2026-04-02T10:05:38.642086
annoy,interleaved-memory,20,0.976359,1.6868135940003413,5928.337331147912,2026-04-02T10:05:38.936347,2026-04-02T10:05:40.646226
annoy,interleaved-memory,21,0.976359,1.687697131999812,5925.233746265034,2026-04-02T10:05:40.934803,2026-04-02T10:05:42.644184
annoy,interleaved-memory,22,0.976359,1.6824474610002653,5943.722007256441,2026-04-02T10:05:42.938040,2026-04-02T10:05:44.643752
annoy,interleaved-memory,23,0.976359,1.7030051479996473,5871.972854425025,2026-04-02T10:05:44.934703,2026-04-02T10:05:46.659163
annoy,interleaved-memory,24,0.976359,1.6773372850002488,5961.830151530028,2026-04-02T10:05:46.953124,2026-04-02T10:05:48.653913
annoy,interleaved-memory,25,0.976359,1.687300041000526,5926.628197122696,2026-04-02T10:05:48.943326,2026-04-02T10:05:50.652249
annoy,interleaved-memory,26,0.976359,1.69019285900049,5916.4845873941185,2026-04-02T10:05:50.945453,2026-04-02T10:05:52.659167
annoy,interleaved-memory,27,0.976359,1.7098786309998104,5848.368310300913,2026-04-02T10:05:52.960618,2026-04-02T10:05:54.692937
annoy,interleaved-memory,28,0.976359,1.6910881909998352,5913.352155861027,2026-04-02T10:05:54.987028,2026-04-02T10:05:56.701534
annoy,interleaved-memory,29,0.976359,1.6838962109995919,5938.608291103533,2026-04-02T10:05:56.992752,2026-04-02T10:05:58.699078
annoy,interleaved-memory,30,0.976359,1.6909046860000672,5913.99390089549,2026-04-02T10:05:58.993201,2026-04-02T10:06:00.707867
annoy,numa-balancing,1,0.976359,5.823459778000142,1717.1922501771173,2026-04-02T10:34:11.945083,2026-04-02T10:34:17.768563
annoy,numa-balancing,2,0.976359,1.6884181200002786,5922.70355402153,2026-04-02T10:34:18.058912,2026-04-02T10:34:19.767149
annoy,numa-balancing,3,0.976359,1.702798950000215,5872.683912565683,2026-04-02T10:34:20.052037,2026-04-02T10:34:21.775518
annoy,numa-balancing,4,0.976359,1.7107517280001048,5845.383544747405,2026-04-02T10:34:22.065700,2026-04-02T10:34:23.796618
annoy,numa-balancing,5,0.976359,1.6980031430002782,5889.270606608272,2026-04-02T10:34:24.082729,2026-04-02T10:34:25.801947
annoy,numa-balancing,6,0.976359,1.695095566999953,5899.372398040303,2026-04-02T10:34:26.097395,2026-04-02T10:34:27.812971
annoy,numa-balancing,7,0.976359,1.7045571610005936,5866.626375926221,2026-04-02T10:34:28.100622,2026-04-02T10:34:29.826418
annoy,numa-balancing,8,0.976359,1.8466934460002449,5415.083928336351,2026-04-02T10:34:30.120962,2026-04-02T10:34:31.992928
annoy,numa-balancing,9,0.976359,1.7037475729994185,5869.414083680936,2026-04-02T10:34:32.280600,2026-04-02T10:34:34.005619
annoy,numa-balancing,10,0.976359,1.709737332000259,5848.851641030019,2026-04-02T10:34:34.303876,2026-04-02T10:34:36.034881
annoy,numa-balancing,11,0.976359,1.7104055959998732,5846.566465513798,2026-04-02T10:34:36.324837,2026-04-02T10:34:38.056921
annoy,numa-balancing,12,0.976359,1.7204413740000746,5812.461936293545,2026-04-02T10:34:38.352474,2026-04-02T10:34:40.093563
annoy,numa-balancing,13,0.976359,1.7158247110000957,5828.101166681147,2026-04-02T10:34:40.384025,2026-04-02T10:34:42.121389
annoy,numa-balancing,14,0.976359,1.7092196149997108,5850.62323895791,2026-04-02T10:34:42.418950,2026-04-02T10:34:44.149503
annoy,numa-balancing,15,0.976359,1.7128421709994655,5838.249530115709,2026-04-02T10:34:44.440526,2026-04-02T10:34:46.174835
annoy,numa-balancing,16,0.976359,1.7122167719999197,5840.381991072138,2026-04-02T10:34:46.473504,2026-04-02T10:34:48.206779
annoy,numa-balancing,17,0.976359,1.7253852800004097,5795.806951591488,2026-04-02T10:34:48.498461,2026-04-02T10:34:50.245308
annoy,numa-balancing,18,0.976359,1.7022785600001953,5874.479203919982,2026-04-02T10:34:50.540593,2026-04-02T10:34:52.263838
annoy,numa-balancing,19,0.976359,1.7095320259995788,5849.554058019422,2026-04-02T10:34:52.554905,2026-04-02T10:34:54.286064
annoy,numa-balancing,20,0.976359,1.7154230520000056,5829.46579174218,2026-04-02T10:34:54.581291,2026-04-02T10:34:56.318432
annoy,numa-balancing,21,0.976359,1.697881540999333,5889.692395215178,2026-04-02T10:34:56.609903,2026-04-02T10:34:58.329613
annoy,numa-balancing,22,0.976359,1.7178453480000826,5821.245790048569,2026-04-02T10:34:58.624302,2026-04-02T10:35:00.363326
annoy,numa-balancing,23,0.976359,1.7250962499992966,5796.778005867254,2026-04-02T10:35:00.655211,2026-04-02T10:35:02.402188
annoy,numa-balancing,24,0.976359,1.7248054140000022,5797.755456256927,2026-04-02T10:35:02.697721,2026-04-02T10:35:04.443866
annoy,numa-balancing,25,0.976359,1.7271787599993331,5789.788660904944,2026-04-02T10:35:04.735413,2026-04-02T10:35:06.483726
annoy,numa-balancing,26,0.976359,1.714662952999788,5832.04995623489,2026-04-02T10:35:06.777188,2026-04-02T10:35:08.513204
annoy,numa-balancing,27,0.976359,1.713956999000402,5834.4520929242135,2026-04-02T10:35:08.804780,2026-04-02T10:35:10.540218
annoy,numa-balancing,28,0.976359,1.7310876209994603,5776.715100201804,2026-04-02T10:35:10.837669,2026-04-02T10:35:12.594737
annoy,numa-balancing,29,0.976359,1.7023958640002093,5874.074421505274,2026-04-02T10:35:12.888310,2026-04-02T10:35:14.612339
annoy,numa-balancing,30,0.976359,1.7169071309999708,5824.4268542211385,2026-04-02T10:35:14.909148,2026-04-02T10:35:16.647445
annoy,patched-imbalanced-memory,1,0.976359,6.239638333000016,1602.6569916900942,2025-11-25T09:55:18.089592,2025-11-25T09:55:24.329241
annoy,patched-imbalanced-memory,2,0.976359,2.028932558000065,4928.700049969665,2025-11-25T09:55:24.561016,2025-11-25T09:55:26.606611
annoy,patched-imbalanced-memory,3,0.976359,2.0368984240000145,4909.424977786683,2025-11-25T09:55:26.835229,2025-11-25T09:55:28.893032
annoy,patched-imbalanced-memory,4,0.976359,2.009307796999906,4976.838299702506,2025-11-25T09:55:29.124328,2025-11-25T09:55:31.150956
annoy,patched-imbalanced-memory,5,0.976359,2.0008149839999305,4997.963369910642,2025-11-25T09:55:31.379598,2025-11-25T09:55:33.397279
annoy,patched-imbalanced-memory,6,0.976359,1.9984348550000277,5003.91592699671,2025-11-25T09:55:33.630661,2025-11-25T09:55:35.646441
annoy,patched-imbalanced-memory,7,0.976359,2.0288570199999185,4928.883554347462,2025-11-25T09:55:35.877805,2025-11-25T09:55:37.928361
annoy,patched-imbalanced-memory,8,0.976359,1.997822487999997,5005.4497134081785,2025-11-25T09:55:38.162877,2025-11-25T09:55:40.183653
annoy,patched-imbalanced-memory,9,0.976359,1.9940265669999917,5014.978318491,2025-11-25T09:55:40.416528,2025-11-25T09:55:42.432138
annoy,patched-imbalanced-memory,10,0.976359,1.9967516220000334,5008.134156407277,2025-11-25T09:55:42.668807,2025-11-25T09:55:44.688335
annoy,patched-repl,1,0.976359,7.134183716001644,1401.70205843879,2026-08-10T13:42:34.398667,2026-08-10T13:42:41.532862
