readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct
50,50,1,readwrite_random,unrepl-interleaved,1788259667.4835122,1788259723.518216,66.72655574,68.504440499,56.85363300329433,58.36846029399068,35.212,0.35785543898600003,0.294357123424,0.5569508903941824,0.44374848419310037
50,50,2,readwrite_random,unrepl-interleaved,1788259726.855406,1788259794.5501468,84.297673183,74.683998099,53.94540417619078,47.79482756289328,46.881,0.5386985863889999,0.359776918835,0.6579499851146128,0.49454368731875725
50,50,3,readwrite_random,unrepl-interleaved,1788259798.3391504,1788259876.659607,74.523273445,72.935620656,38.88362376167371,38.05651078346464,57.501,0.341416833115,0.323882066043,0.47136292049266126,0.45589821551429877
50,50,4,readwrite_random,unrepl-interleaved,1788259880.4583418,1788259956.4048645,88.099075942,76.57080912,47.95871167267251,41.6844299175875,55.113,0.5444923917150001,0.371779315289,0.6346854827216025,0.49750720719075614
50,50,5,readwrite_random,unrepl-interleaved,1788259960.1898675,1788260035.8268583,80.917618748,75.598490238,44.28879682014047,41.377467921700266,54.815,0.459225939487,0.366796485195,0.5836822817740823,0.49762768175764466
40,60,1,readwrite_random,default,1788216408.1924436,1788216478.5411339,65.393457916,93.181326719,51.39856237499673,73.23953169222708,38.171,0.5751841513920001,0.46520740380500003,0.9028060991972261,0.5109061544349777
40,60,2,readwrite_random,default,1788216481.895322,1788216548.096334,61.85165742,88.164748466,40.71870243170298,58.041357459197336,45.573,0.525930716992,0.415012367166,0.8765089304193311,0.48387173291941654
40,60,3,readwrite_random,default,1788216551.7723231,1788216623.6312187,54.532691197,69.68330171,31.93821900650073,40.812853448901905,51.225,0.571855698203,0.365037878165,1.0801685914642776,0.5383738011899223
40,60,4,readwrite_random,default,1788216627.2774374,1788216695.558641,61.855860527,90.629979772,38.94926375653269,57.0733951744779,47.645,0.537543471763,0.41843883164400003,0.8950384121794454,0.47409602735762585
40,60,5,readwrite_random,default,1788216698.9167514,1788216765.8983505,63.128270663,91.451007287,40.87920348034793,59.221786096738676,46.331,0.561765036795,0.47030006042300004,0.9148527360478528,0.5273526933196127
40,60,1,readwrite_random,interleaved,1788216769.3637497,1788216838.4896736,63.264179492,90.04786947,39.15639232876712,55.73746137382406,48.472,0.520277037099,0.420258371181,0.8476818353726369,0.47962622195513577
40,60,2,readwrite_random,interleaved,1788216842.1479468,1788216910.8698127,67.923348295,96.169313392,42.396096374159995,60.02853927839384,48.065,0.523812106763,0.44328646892199997,0.7911799232364399,0.4723739935633937
40,60,3,readwrite_random,interleaved,1788216914.5597072,1788216980.5962453,59.264724748,89.360314716,39.18634380818053,59.08580576586743,45.376,0.523321908506,0.43015021033600004,0.9091626649028514,0.4947507193334415
40,60,4,readwrite_random,interleaved,1788216983.96703,1788217049.8393877,63.44290864,92.742094938,42.0895151808593,61.52933406523229,45.223,0.50067115598,0.436503357284,0.8132414985165183,0.48353667567061964
40,60,5,readwrite_random,interleaved,1788217053.5150414,1788217120.7593274,71.048271388,101.127541278,45.746206502875786,65.11566703133317,46.596,0.49862299244200003,0.419848770433,0.7229327829823282,0.4265735127227163
40,60,1,readwrite_random,numabalancing,1788217124.413707,1788217195.441091,55.84544177,80.706316183,33.25146749226006,48.05732140160356,50.388,0.47526043161299997,0.389792404431,0.8762635528452181,0.4959545704539418
40,60,2,readwrite_random,numabalancing,1788217199.1315403,1788217271.9094052,62.756124311,89.290165628,36.112034247573746,51.38063502980552,52.138,0.495956889671,0.402643939191,0.8129694664622646,0.46286469073126646
40,60,3,readwrite_random,numabalancing,1788217275.6441088,1788217353.1584888,59.481497367,90.135638488,31.37308610864597,47.541391405365495,56.882,0.511438076459,0.418285390969,0.8827953578691206,0.47411914363900254
40,60,4,readwrite_random,numabalancing,1788217356.440659,1788217424.6077375,61.993659959,94.19424846,39.12190875672037,59.442510670649106,47.542,0.521812965211,0.441784899416,0.8654238506779233,0.4806783026928541
40,60,5,readwrite_random,numabalancing,1788217427.9714415,1788217496.929069,57.511026339,83.668545444,35.702079749715494,51.94205071406402,48.329,0.47951021666,0.392824174624,0.8570834941966032,0.4821889931363132
40,60,1,readwrite_random,repl,1788260039.6066058,1788260091.9005826,2.978201163,1.056466008,2.925257531379931,1.037685159076772,30.545,0.004154159966,0.0006293628439999999,0.14586755910747734,0.06132507207209036
40,60,2,readwrite_random,repl,1788260094.1582017,1788260151.590116,3.450075011,1.155527429,2.90896471942446,0.9742943309352518,35.584,0.057392474957,0.009799151905000001,1.7155746504262077,0.8728437969798781
40,60,3,readwrite_random,repl,1788260155.398336,1788260212.5351834,3.358779932,1.16256404,2.858335440889494,0.9893137717267982,35.256,0.035021459891,0.011604219396,1.070978623971985,1.0277766959785999
40,60,4,readwrite_random,repl,1788260216.3653743,1788260271.916504,3.790561103,1.130252175,3.348394076254968,0.9984088335639628,33.965,0.097107454256,0.006831181975,2.6868329546005953,0.6219182767694191
40,60,5,readwrite_random,repl,1788260275.5696404,1788260330.6092803,3.0556089,1.141655627,2.7626910839887895,1.032213848295814,33.183,0.012068116824999999,0.008770814625000001,0.40454741999478755,0.7930291740217144
40,60,1,readwrite_random,unrepl-bound,1788260334.3689845,1788260421.293712,40.461057015,48.33205217,18.369570910675648,21.943782905530757,66.085,0.41232278148900003,0.31582146508400005,1.0445837800769822,0.6700854921118963
