label,dataset,test,tag,ops_sec,mb_sec,c_wsecs,c_csecs,b_rgb,b_wgb,p99,p99.9,p99.99,pmax,uptime,stall%,nb_runs,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s,ops_sec_std,mb_sec_std,runs
rocksdb,results,multireadrandom,imbalanced-multireadrandom,7380951.2,1868.6599999999999,0.0,0.0,0.0,0.0,166.4,8093.0,18846.8,111432.2,120.0,0.0,2.0,36.8,52.0,52.0,96.07927927927929,25.01827051661036,0.4144086958051802,0.0043468761730480485,22.559426614114113,0.6542237237237236,5137.054262762763,2671.6373303303308,2465.417367867868,1.0,0.06000000000000001,0.9228161806316588,219.08953753753758,0.7975480480480479,9.977648648648648,1.9042042042042042,0.00039945945945945937,24.612705484292885,47.39497881035332,56.03716216216217,28.842605105105104,67.89298852465748,48.629480565526464,19.263507959131008,48.364903773402304,0.2645766865498311,19.200553026170702,0.0629551441089527,8.393922119026069,8.292620028819409,0.10129949208852407,25.657665868993995,21.567822118993995,4.08984375,3.9944444444444445,19.0,14.0,3.0,75.0,45169.716721493896,11.449585145322938,5
rocksdb,results,multireadrandom,interleaved-multireadrandom,7833121.2,1982.98,0.0,0.0,0.0,0.0,161.0,7728.0,18564.6,35119.6,120.0,0.0,2.0,36.8,50.0,50.005405405405405,50.0,13.18658883492868,12.633169399868619,12.338368202186562,12.368127111486487,0.6935165165165167,5450.102439939939,2736.7492807807807,2713.3531081081082,1.0,0.06000000000000001,0.9914590684130637,166.47047747747746,0.7957717717717717,10.510912912912913,2.02312012012012,0.0003999999999999999,27.153856147651556,49.31839577321462,58.44568318318318,31.951764264264266,76.32663214386261,56.1121000023461,20.214531557925113,28.108047486451294,28.004052677188913,10.162174746035097,10.05235644091357,8.393928681909141,4.242900130698631,4.151028551210512,25.670781719219217,12.754166666666666,12.916615052552553,4.0,15.0,15.0,3.0,75.0,14126.456268293248,3.5562620825805595,5
rocksdb,results,overwrite,balancing-overwrite,37106.4,14.86,260.6,28.4,313.0,0.0,8638.8,18301.0,51613.4,176558.6,120.4,0.0,2.0,37.8,63.512050917314085,63.2117591275486,54.44728088412298,0.1977042642338695,0.2133810661010683,0.07445308178244034,0.0814762454513688,0.7065527592369698,221.67168796731954,117.14452026115184,104.5271662836926,0.6732478389320494,0.0,0.6127690299511991,158.553753984754,0.5428721960827224,0.29378316373053215,0.09575409417514681,0.0004316197979355874,0.3430121026501577,0.9670095170409212,0.6971477550424919,0.0,1.1558057397169754,0.7428664728074165,0.41293963100562603,0.3950625476224264,0.3478036167255945,0.21284140431945736,0.20009760421083406,1.2708436874599465,0.6639182893749086,0.6069290402255851,12.110659872296385,5.954604750246197,6.156055122050188,3.4399715504978667,4.338406827880513,17.585064011379803,0.3634423897581792,75.0,1273.039001759176,0.5029910535983716,5
rocksdb,results,overwrite,default-overwrite,37390.8,14.98,248.4,29.8,316.8,0.0,8909.8,24250.6,63391.6,238704.8,120.6,0.0,2.0,37.4,61.710668563300146,59.50341394025604,53.53229018492176,0.22738110041401996,0.21950136308723756,0.054751787591064305,0.1148294559737272,0.7157766714082504,231.18793456614512,107.53989900426743,123.64797155049787,0.6737027027027026,0.0,0.6069823658089348,158.6367439544808,0.5478492176386913,0.3020369843527738,0.09611664295874822,0.0004207254623044097,0.3564900510090683,1.001894495132468,0.7958392603129445,0.004054054054054054,1.1656955633280675,0.7456762969755876,0.42001904451817074,0.3831099571191574,0.3625664155465246,0.22269957045070124,0.19731911545670797,1.1169683692048058,0.5906728950219711,0.5263073051289291,12.00561283544425,6.05583400011854,5.949778835325711,3.3941678520625893,4.22972972972973,17.36557610241821,0.37780938833570415,75.0,1264.3938073242846,0.5310367218940701,5
rocksdb,results,overwrite,imbalanced-overwrite,36917.0,14.74,255.0,29.0,316.6,0.0,8548.6,18418.6,50011.0,169867.4,120.6,0.0,2.0,38.0,55.813903782324836,55.01474997264471,63.110380420906736,0.2889245585729961,0.03512096478548684,0.015031571080533903,0.24315156219488995,0.7280979319400372,222.16967071524965,105.07833869497026,117.0913264033264,0.6940888499835868,0.0,0.66796074879428,160.42886873107926,0.5465366013787067,0.28455378050114893,0.09323299412773096,0.0004278290841448736,0.4337141133851146,1.1926601254040605,1.015955429113324,0.04510796221322537,1.230453727457531,0.7561551139718287,0.47429902641523736,0.6394730484849728,0.11668175966325638,0.4453010200032712,0.028997906037996502,1.2100809409302973,1.1087941740858096,0.10129627971187934,11.973367487553343,7.875711237553342,4.09765625,3.5018492176386915,4.626884779516359,16.73556187766714,0.8810810810810811,75.0,761.5993040963209,0.30495901363953826,5
rocksdb,results,overwrite,interleaved-overwrite,39038.6,15.64,243.4,30.0,314.4,0.0,9001.0,25667.0,58199.6,152323.0,120.8,0.0,2.0,38.2,50.93346828609987,59.85627530364373,41.31619433198381,0.21650495825788796,0.14254467388945788,0.1440648985745614,0.14482992611470574,0.7188812415654521,244.56619568151146,130.82806072874493,113.73845209176788,0.68306342780027,0.0,0.7626209194601774,161.2138286099865,0.5345641025641026,0.3163036437246963,0.10447368421052632,0.0004302699055330634,0.4548175238275979,1.2437661099865047,1.0629892037786774,0.015789473684210527,1.32558067117915,0.8343967360935391,0.4911842382021761,0.43769956008561073,0.3966967252867747,0.24195231581056004,0.2492315177968961,1.0469416367380242,0.5689871135510897,0.4779469339471114,11.660670230263158,5.842043585526316,5.818626644736843,3.416642958748222,4.532147937411095,16.6325746799431,0.8089615931721195,75.0,1304.3570446775686,0.5319774431308149,5
rocksdb,results,readrandom,balancing-readrandom,7972093.8,2018.44,0.0,0.0,0.0,0.0,14.0,975.4,2814.6,36991.4,120.0,0.0,2.0,37.0,50.0,50.189189189189186,50.005405405405405,11.921716638513512,13.301604729729728,12.82959248310811,11.3537109375,0.6496216216216215,5090.392594594595,2543.645567567568,2546.7471891891896,1.0,0.06000000000000001,0.9899685092763548,165.73551351351352,0.780054054054054,9.75189189189189,2.0537297297297297,0.0003999999999999999,26.386225295608106,48.3225,57.16216216216217,30.986486486486484,74.28209174408784,54.9426651710304,19.339426520270273,26.033996779983106,28.908668391047296,9.529061074746622,9.810365603885135,8.392450194029479,4.254878536716953,4.137571657312525,25.6806347362988,6.74804100975976,18.93259372653904,3.8756756756756756,15.745945945945945,18.0,1.0,75.0,37109.36170563976,9.367657124382825,5
rocksdb,results,readrandom,default-readrandom,7932942.2,2008.8200000000002,0.0,0.0,0.0,0.0,14.0,984.0,2818.0,11107.4,120.0,0.0,2.0,37.0,50.0,50.66486486486487,49.994594594594595,12.466696579391892,12.70811866554054,12.503658150337838,11.679866976351352,0.6453513513513514,5067.486486486487,2554.1044324324325,2513.381891891892,1.0,0.06000000000000001,0.9840508872033416,165.58043243243245,0.7786486486486487,9.727783783783783,2.060108108108108,0.0003999999999999999,26.338390466638515,48.22334628378379,57.14324324324324,30.940540540540542,73.68955822423987,54.41042440878378,19.279133604307432,26.266040223817566,28.144384343327705,9.452563661317567,9.826569890202702,8.396971429933657,4.303759524485728,4.093211905447928,25.910326928490992,8.425796499624624,17.484530428866368,3.691891891891892,15.297297297297296,18.2,1.0,75.0,39933.044696091005,10.133706133493279,5
rocksdb,results,readrandom,imbalanced-readrandom,7525994.2,1905.72,0.0,0.0,0.0,0.0,14.8,1111.4,2984.6,53740.4,120.0,0.0,2.0,37.0,52.0,51.78918918918919,96.36756756756756,24.67915962837838,0.4038006756756757,0.0034522804054054057,22.354655827702704,0.6102162162162161,4806.16627027027,2491.382540540541,2314.784,1.0,0.06000000000000001,0.9291193676596965,215.17308108108108,0.7814594594594595,9.26427027027027,1.9416216216216213,0.0003999999999999999,24.027085092905406,46.53153410050676,55.075675675675676,28.190540540540542,67.00145518369933,48.43856999577703,18.562884660050678,48.18682258234797,0.2517483108108108,18.498207295185814,0.06467736486486486,8.397708176277778,8.294863350326949,0.10284482595082875,25.891943506006005,21.689599756006007,4.20234375,3.016216216216216,18.8,17.627027027027026,1.0,75.0,33145.10547878825,8.363731224758453,5
rocksdb,results,readrandom,interleaved-readrandom,7928163.2,2007.22,0.0,0.0,0.0,0.0,14.0,982.8,2810.4,23855.0,120.0,0.0,2.0,36.8,50.0,50.4,49.71351351351351,12.72247604049362,12.5875903246997,12.2070995800488,11.905860987941065,0.6436321321321323,5066.97539039039,2547.7134024024026,2519.2619369369368,1.0,0.06000000000000001,0.9888817161156542,165.49433783783783,0.7829984984984987,9.76293843843844,2.027345345345345,0.0003999999999999999,26.33902682907517,48.200938438438435,56.99733483483483,30.868993993993996,74.3291898754223,55.01130806587838,19.31788212626689,27.54729497466216,27.46401309121622,9.718656355574325,9.599225770692566,8.392297085484227,4.242012376183863,4.150284709300365,25.686922273836338,12.86601855762012,12.820903716216216,3.8945945945945946,15.043693693693694,18.0,1.0,75.0,12994.09295410795,3.345444664017076,5
