label,dataset,benchmark,tag,readratio,writeratio,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s,read_bw_gb_std,write_bw_gb_std,runs
fio-repl,details,readwrite_random,unrepl-bound,20,80,7.6856836479999995,31.095213754600003,7.686502017706667,31.09935611904,30.0,0.0523306952636,0.03946639807379998,0.6947861966850426,0.12977662171759713,50.8,55.96509803921568,82.65301960784313,55.904705882352935,1.4165518535539214,31.1416232915041,23.810232996323528,0.9240429529913188,0.2067176470588235,1218.4252015686275,548.8252447058824,669.6004298039215,0.9974078431372548,0.05323137254901961,0.8197416147436064,527.008631372549,0.18575450980392158,5.103015686274509,3.5453913725490196,0.0027735686274509806,26.480112960324753,45.1169536473652,53.22582352941176,30.985921568627454,73.38110476945465,32.82356446691177,40.55754018841912,1.1134823590686274,31.710082073376224,0.7552961060049019,39.802243849571084,1.710564255359126,0.45709023748659616,1.2534836078718596,14.888026041666667,6.96832169117647,7.920102634803922,6.566666666666667,16.051530612244896,28.133333333333333,29.948384353741496,0.0,0.30039511263212376,0.2552567415206838,5
fio-repl,details,readwrite_random,unrepl-bound,30,70,12.1505814826,29.2256033618,12.151395068586668,29.228327922346665,30.0,0.052720443079199986,0.04406097048739997,0.443077626217588,0.15420749360416158,50.8,57.1841568627451,82.22007843137256,56.95623529411764,1.9023174019607842,32.13102565870098,23.72829833026961,1.423450750612745,0.21870588235294114,1293.5935890196079,578.2618070588235,715.3316274509805,0.9967772549019609,0.053466666666666676,0.8084453839085681,520.3639835294118,0.1643129411764706,7.531887843137255,5.65927137254902,0.004125294117647059,26.369602051164215,45.4461417578125,53.67527450980392,30.945450980392156,75.36134204733456,35.19634501148897,40.164996916360295,1.3561996308210784,33.840144646139706,0.9263576608455881,39.23863929074755,1.7174906691008924,0.4695159047444662,1.2479709945379518,14.87036029411765,7.162033394607843,7.708326899509804,6.367006802721088,21.881037414965988,25.640731292517007,26.326020408163266,0.0,0.3902195418619419,0.1599353670209131,5
fio-repl,details,readwrite_random,unrepl-bound,40,60,17.7187122754,26.4036556286,17.71989221376,26.406124339199998,30.0,0.0510078411984,0.046007341363800004,0.2941537441695241,0.1783325030173764,50.6,58.08713725490196,81.96164705882353,57.42070588235295,2.984283410904255,32.73848521752451,23.23566888786765,2.0525057319802924,0.2252682352941176,1397.554354509804,630.2105356862745,767.3439780392157,0.997321568627451,0.05391607843137255,0.8213183063196444,500.84770196078426,0.15482039215686277,10.743069019607843,8.38450431372549,0.005591654901960784,26.33953559589461,46.03667769914215,54.37974509803921,30.88135294117647,77.2862182958027,38.06720569163603,39.219012558976715,1.977069301470588,36.09013654488358,1.187210676317402,38.0318018091299,1.5593732257917814,0.3486501781987209,1.2107239828670726,13.82472212009804,6.2619534313725485,7.562768688725489,5.148809523809524,28.249744897959182,22.437414965986395,22.42721088435374,0.0,0.8946663376547308,0.3240144673309483,5
fio-repl,details,readwrite_random,unrepl-bound,50,50,23.3730828678,23.262944222199998,23.374793605119997,23.26558236672,30.0,0.0529951280758,0.04275471354239998,0.2320420148090363,0.18798091178746362,50.8,58.56549019607843,76.71709803921568,63.741725490196075,10.012182626761643,26.80607927389706,19.058361618084735,6.8209585885135295,0.23965960784313722,1512.9850039215685,713.0934705882353,799.891657254902,0.9972486274509803,0.05417490196078432,0.8209539829683543,475.0367811764706,0.13676392156862746,14.38214823529412,11.749513725490196,0.007161890196078431,26.815812911305148,46.849464165134805,55.35466666666666,31.480196078431373,79.75432484375001,41.94055404258579,37.81377076746323,10.39284061963848,31.547713340992647,8.368001737898286,29.445768527113973,1.5680053214278875,0.5313258077584061,1.0366870910046146,13.818706188725491,6.415023590686275,7.403682598039215,6.6938775510204085,32.310204081632655,20.13877551020408,18.90612244897959,0.0,0.4214851369233412,0.1736489433388292,5
fio-repl,details,readwrite_random,unrepl-bound,60,40,29.336535954,19.679096873,29.33869133824,19.68066945024,30.0,0.05949079060339998,0.04670610121999996,0.20749477035431388,0.24248027653216683,50.6,59.461333333333336,83.35466666666666,58.54737254901961,5.380679082903108,34.092938409127235,23.444536919964207,2.1200185163909313,0.25328784313725494,1670.2892729411765,759.4961733333332,910.7933835294119,0.9975952941176469,0.05498196078431372,0.8339146968257914,451.1764070588235,0.1208149019607843,18.843762352941177,15.908636862745098,0.008781639215686273,26.799438138020832,47.55307914522058,56.203450980392155,31.474901960784315,82.66725838694853,46.85482958026961,35.8124289598652,4.722492417279412,42.13233708639705,1.3974689414828432,34.41496017156862,1.5934992221009496,0.378268263872932,1.2152404204723881,13.826352634803921,6.16816237745098,7.658190257352942,7.546938775510204,37.42040816326531,17.538775510204083,15.228571428571428,0.0,0.5142311598752513,0.22020954563338027,5
fio-repl,details,readwrite_random,unrepl-bound,70,30,36.1114220232,15.408419181,36.114794141013334,15.409852142933335,30.0,0.05341621935519998,0.0551721617512,0.15140923327177752,0.3661558855373577,50.4,62.476,87.89670588235295,61.09796078431373,8.692912224460096,36.14762291791716,22.702591274400383,2.1615554346904986,0.2773568627450981,1891.3381717647057,881.0754862745098,1010.2628831372549,0.9981788235294118,0.05532,0.8721678350544119,422.1556815686275,0.10985882352941176,24.77214588235294,21.42047843137255,0.010433513725490198,25.2449231885723,46.72353680376838,55.207549019607846,29.62062745098039,86.86764479932597,54.16960045189952,32.698044577205884,8.191104970894607,45.97849605545343,1.4933455116421568,31.204698759191178,1.6431686509076286,0.42396527757831654,1.2192090657552084,13.803359068627453,6.155727634803922,7.64763143382353,6.381142857142857,43.722040816326526,14.911591836734695,10.478122448979592,0.0,0.4528400890566365,0.24445515596002465,5
fio-repl,details,readwrite_random,unrepl-bound,80,20,46.0857183734,9.779701467399999,46.08967374165333,9.780305319253333,30.0,0.11680662765000001,0.1568799611018,0.24845304599193171,1.8326285362731347,50.6,66.30109803921569,84.75686274509803,64.25160784313725,16.67870931640608,39.35176953125,21.7697522304467,2.6238594167780747,0.33578196078431366,2282.300225882353,1092.1098376470588,1190.1899137254902,0.9967278431372548,0.05529882352941177,0.916159517502454,353.35808313725494,0.11796156862745097,33.40713411764706,29.053850980392163,0.011694752941176473,23.768730137101716,45.13273143918506,53.33937254901961,27.846352941176473,94.4900446629902,67.09057997855392,27.399464879748773,15.609108725490197,51.48147086320466,1.90830822533701,25.491156692708334,1.739427122228286,0.5234988744399127,1.2159170137293198,13.80753125,6.2593587622549025,7.548172487745099,6.942857142857143,46.16326530612245,12.644897959183673,5.457142857142857,0.0,3.936709756355897,1.4630917981425502,5
fio-repl,details,readwrite_random,unrepl-bound,85,15,67.7140571482,4.2328535742,67.71987234816001,4.23322525696,30.0,0.22400636412180003,0.17954438323539998,0.3498314874346876,3.5719457727374566,50.4,72.45552941176472,88.63913725490195,68.25270588235294,32.08666663227791,46.18944025735294,20.85612375262605,6.593712930484694,0.40457568627450974,2862.08140627451,1432.1955137254902,1429.886288627451,0.9974211764705883,0.05527921568627451,0.948944906673367,261.38229254901955,0.1241129411764706,43.82711529411765,38.0170525490196,0.012298823529411767,22.074229530484068,42.29960626685049,49.94698039215687,25.817980392156862,104.89763939491422,84.31003498468138,20.587604676776962,27.903329970894607,56.40670485677083,2.51240416283701,18.075200666360296,1.9332038391711663,0.7134828036439185,1.2197230335310394,13.808016237745099,6.25297212009804,7.555044117647059,5.891102040816326,43.98008163265306,12.065142857142856,2.2630204081632654,0.0,18.384187067855702,2.875034140449626,5
fio-repl,details,readwrite_random,unrepl-bound,90,10,102.3139315428,0.6519142886,102.32478523392,0.6519536571733334,30.0,0.25095571875719996,0.01575331564179998,0.25261860817789317,2.4113851016721903,50.8,81.67349019607843,93.44729411764706,76.07905882352941,49.20778247549019,55.35088633578431,15.479263410762034,5.789452510691777,0.5095278431372549,3630.038879215686,1877.4125701960784,1752.6259152941177,0.9966596078431372,0.054962352941176476,0.9338677125675028,171.42578745098038,0.11234745098039219,56.862272156862744,50.91810666666667,0.013045003921568626,17.87769372012868,35.18651538449755,41.47154901960785,20.823980392156862,122.49528778033088,111.07586583103553,11.419422215073528,45.7961200513174,65.27974586243872,2.3840686151960786,9.035353487285539,2.1629634537042355,0.9411923594755285,1.2217704075831992,13.812305147058822,6.158801164215686,7.653503982843136,4.88538775510204,40.88897959183673,11.29665306122449,0.3223673469387755,0.0,6.564068014758274,0.05850182741853847,5
fio-repl,details,readwrite_random,unrepl-bound,95,5,144.2382097506,0.2582912632,144.25362077013332,0.25830334464,30.0,0.11349195522759999,0.0034679041282,0.08042003591226839,1.374396227123463,50.8,93.48635294117648,94.70235294117647,92.48619607843138,69.1617578125,73.92909663865547,7.116484145220587,0.8534266300270108,0.6191450980392157,4433.331741960785,2214.876745098039,2218.455151372549,0.995076862745098,0.054450196078431365,0.9834748395094982,130.58942980392158,0.09228627450980394,71.93574039215686,66.84571137254902,0.014041145098039215,5.072499008118873,12.703130183823529,14.66607843137255,5.567235294117647,143.1608535546875,138.69736481770832,4.463488966758578,68.72354272748161,69.9738220511642,1.4511200337009804,3.0123687392769605,2.198403144088446,1.0748214254940258,1.1235760638667087,12.914825674019607,6.036033700980392,6.878791973039216,4.084326530612245,35.628,11.5,0.172,0.0,2.2753958817670044,0.0025955059694798815,5
fio-repl,details,readwrite_random,unrepl-bound,100,0,162.0348139292,0.0,162.0553312938667,0.0,30.0,0.004311443089800001,0.0,0.0027182637278336,0.0,50.8,95.20878431372549,95.79505882352942,94.42203921568628,77.95622005208334,75.45861894914216,0.7211090686274509,0.03602918198529412,0.6433890196078431,4690.099300392157,2396.8457090196075,2293.2536721568626,0.9972462745098039,0.054962352941176476,0.9567648076284359,143.99019137254902,0.05618039215686275,70.89696235294119,68.46546431372549,0.0137269568627451,2.635568093596814,7.13332824295343,7.938294117647058,2.6390000000000002,156.41287643765318,154.24804922181372,2.1648271354166666,78.14486997472427,76.10317928308824,0.1309245672487745,2.0339024984681373,2.218632330202589,1.0905061325372434,1.1281300051820045,12.79037837009804,5.9310857843137255,6.859292585784314,3.232,45.331450980392155,8.554039215686274,0.7724705882352941,0.0,0.7734743675528315,0.0,5
fio-repl,details,readwrite_random,unrepl-firsttouch,10,90,5.7782353122000005,55.340018602600004,5.778543984640001,55.34628356096,30.0,0.0458015073534,0.0568635620892,0.8129343371830983,0.10504293042840296,50.4,50.631764705882354,50.18360784313725,50.90792156862745,22.702169152035815,24.83008678002451,24.037112891765748,22.115349649234695,0.2835215686274509,1854.4380125490195,928.5508392156862,925.8869749019607,0.9984156862745099,0.052938823529411774,0.9355810090098174,314.92552078431373,0.20230823529411768,4.500905882352941,2.974516078431373,0.001617678431372549,49.10247708563112,66.95647650428921,79.32425490196078,58.06045098039216,121.72171808363971,51.16673989506741,70.55497749157476,24.39696679074755,26.7697729810049,33.52735890471814,37.02761863051471,1.6653012291403377,0.8667890197155522,0.7985087687174479,14.897593749999999,7.242478553921569,7.655253063725491,6.946938775510205,11.730612244897959,27.718367346938777,29.718367346938777,0.0,0.15757584921873044,0.8256724968073513,5
fio-repl,details,readwrite_random,unrepl-firsttouch,20,80,12.410998412000001,47.8450595022,12.41172074496,47.84917858986667,30.0,0.073127955687,0.055986554246,0.6131440711963075,0.1194549880048033,51.0,51.180392156862744,52.03921568627451,49.50588235294118,24.201820772058824,20.325600441739194,20.981355475002502,22.012146398207722,0.2865098039215686,1804.761960784314,933.057137254902,871.7045882352941,0.9958039215686275,0.053019607843137265,0.9181837624519489,335.33627450980396,0.1704705882352941,7.378941176470589,5.703725490196079,0.0030019607843137256,45.23726091452206,63.54758930759804,75.27843137254902,53.438235294117646,114.16120970358456,50.40605451056985,63.75515569163603,26.637396114430146,23.768658510263485,33.45785381050858,30.297301993719362,1.6638692803476371,0.9306933109059055,0.7331702770158357,14.889659313725492,7.177452818627451,7.712206495098039,6.554081632653061,16.235714285714288,26.275425170068026,26.990561224489795,0.0,1.4577155917593023,5.299205080432166,5
fio-repl,details,readwrite_random,unrepl-firsttouch,30,70,18.7592376454,44.5683225372,18.760624401066664,44.57277936981333,30.0,0.07650737201939997,0.06237602307719999,0.4188905434582278,0.14363528684523014,50.6,50.833803921568624,50.522666666666666,51.27733333333333,20.0385670189951,24.61115804423498,24.006955532212885,19.117382562954617,0.29047999999999996,1891.5700674509803,948.7208721568628,942.8490368627452,0.9975898039215686,0.05375843137254902,0.9403513754451625,330.1658745098039,0.15583921568627454,10.709730980392157,8.650795294117646,0.004310886274509804,45.59859964690564,64.4970732666973,76.36447058823529,53.81856862745097,115.34942260876224,52.964780305606624,62.38464276731005,23.62524421109069,29.339536210937503,27.400989706648282,34.983652369025734,1.6742555586870977,0.8374638438505284,0.8367908055922564,14.884499080882353,7.063095281862745,7.821403799019608,8.387755102040817,19.951020408163266,24.1265306122449,23.90612244897959,0.0,1.6391114579388166,2.1851058923203928,5
fio-repl,details,readwrite_random,unrepl-firsttouch,40,60,28.665679484800002,40.890186795,28.668350081706667,40.89401084586667,30.0,0.08746710673580001,0.064435413257,0.31209949339271176,0.16114410585241365,50.8,51.36541176470588,51.349490196078435,51.30533333333333,23.534128866617213,22.3882442405697,19.684570917429472,21.696075674019607,0.3155152941176471,2058.2217333333333,1042.63176,1015.5900894117647,0.9961098039215687,0.05374274509803921,0.9470307584158899,303.4075450980392,0.1467278431372549,15.722607843137254,13.226023529411766,0.0059874588235294115,46.637926367953426,65.76640713924633,77.9190980392157,55.134764705882354,119.94541522594977,58.03120416130514,61.9142109106924,29.480684064031863,28.5505200245098,31.155449523590686,30.758761227787993,1.4979889640060127,0.771567232318953,0.7264227692847158,13.810088235294117,6.357058210784314,7.453030024509803,7.061224489795919,25.83673469387755,21.383673469387755,19.779591836734692,0.0,0.4405412850489686,0.40438846298088227,5
fio-repl,details,readwrite_random,unrepl-firsttouch,50,50,36.0078703302,35.8328331318,36.01029450410667,35.83642817877334,30.0,0.0778709670258,0.06948871220099997,0.22161596835927783,0.19840788275579374,51.0,52.023529411764706,51.07058823529412,53.04705882352941,24.37270927902411,23.13138587622549,21.336201746323532,23.071077082134938,0.3284705882352942,2145.5287843137257,1100.3793333333333,1045.1496078431371,0.995843137254902,0.05388235294117647,0.9497518684076436,295.34066666666666,0.13611764705882354,20.17905882352941,17.25690196078431,0.007467058823529412,45.276475873161765,65.05750382965687,77.05686274509803,53.51960784313726,119.49723542432598,61.130196544117645,58.36703884574142,31.90807239200368,29.222124028799023,29.77514951363358,28.59188944623162,1.509152723723767,0.7858755687638825,0.7232775029201134,13.823786151960784,6.363460784313726,7.460325367647059,7.065306122448979,30.3265306122449,19.465306122448983,16.60408163265306,0.0,1.3968796084409378,1.452061155720918,5
fio-repl,details,readwrite_random,unrepl-firsttouch,60,40,44.023910441,29.4384256224,44.026547841706666,29.44077299712,30.0,0.08105900995339996,0.070236891128,0.18808193094247122,0.24454553785489735,50.8,52.73749019607843,52.17011764705883,53.73780392156863,25.69996445872232,21.574714996936272,19.02024892769608,23.54466896602391,0.33402901960784315,2249.1440047058823,1128.0135788235295,1121.1303474509805,0.9963450980392157,0.05460627450980392,0.9693889893637054,299.6826164705882,0.1226007843137255,24.966145098039213,21.76015215686274,0.009027976470588235,44.033855697763485,64.68862409696692,76.5838431372549,52.01398039215686,118.1274368872549,64.39598196231617,53.731455078124995,34.849134880514704,29.546846928615196,28.63173782169118,25.099717486213237,1.5154790942622165,0.810697083417107,0.7047707013896867,13.816429840686274,6.258415134803921,7.558014705882353,8.809795918367346,33.95134693877551,17.58375510204082,13.160816326530613,0.0,1.516303792872593,1.1548245094090932,5
fio-repl,details,readwrite_random,unrepl-firsttouch,70,30,51.2948030772,20.7521630738,51.30010345472,20.754758423893332,30.0,0.0763137912726,0.06652535231999998,0.1518018191774861,0.32938544273522263,50.8,55.83772549019608,54.83890196078431,56.168862745098046,24.11108321043261,24.71814711665916,19.550151338660463,18.666049862132354,0.34087843137254903,2334.8268988235295,1176.6741654901962,1158.1526941176471,0.9967356862745097,0.05504235294117647,0.9553797444979638,311.33146666666664,0.109483137254902,30.53504235294118,27.017546666666668,0.010754776470588236,39.309700713848045,60.71016374617034,71.86141176470588,46.35407843137255,113.70648018841912,68.14739609987745,45.55908393382353,33.258074860600495,34.88932166436887,21.27229728630515,24.286786492800246,1.5758166644526463,0.7896785951502182,0.7861350471646178,13.830730085784314,6.321371323529411,7.5093587622549025,6.815673469387756,40.86783673469388,14.81812244897959,9.37257142857143,0.0,6.771334073142861,2.510195632125407,5
