label,dataset,policy,phase,overlap,threads,gb,secs,read_gb_s,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,dir_update_m_s,dir_update_m_s_skt0,dir_update_m_s_skt1,dir_lookup_snp_m_s,dir_lookup_snp_m_s_skt0,dir_lookup_snp_m_s_skt1,dir_lookup_no_snp_m_s,warmup_s,runs
sharing,results,interleaved,disjoint,0.0,16.0,8.0,120.0,124.03,120.0,49.61666666666667,51.358333333333334,47.5,8.531753700657895,6.9796152836134455,6.860723980402542,6.7802118524774775,0.49758333333333343,16745.074,8348.760416666666,8396.313583333333,1.0,0.2485,0.9943364232177965,0.0,0.6665833333333334,1125.4689999999998,294.934,0.018051666666666667,15.400312744140622,28.66503466796875,33.56458333333334,17.74791666666667,31.78902959230567,31.702619649422264,0.0864092863707983,15.710739971769957,15.991879841780465,0.04514935661764706,0.041260504201680676,8.38466854095459,4.146211846669515,4.238456694285075,25.375,12.02734375,13.34765625,0.6710427708555505,0.332517089469308,0.3385256813862425,0.04770746333797425,0.018062746111835358,0.029644717226138893,489.68936863640465,0.0,1
sharing,results,interleaved,local,,16.0,8.0,120.0,93.8,120.0,49.916666666666664,98.64166666666667,0.375,11.382098542542018,0.007253109830097087,11.196346028645833,0.01556640625,0.3782500000000001,12677.049833333333,12562.94175,114.10725000000001,1.0,0.24816666666666667,0.009082844788323564,0.0,0.6616666666666666,920.2951666666667,230.26908333333333,0.02062916666666666,11.971555582682292,24.505151529947913,28.65416666666667,14.020833333333334,24.865178161108194,24.786722771139708,0.07845506171218487,12.330578059348742,12.456145368303572,0.025757123161764702,0.05269703584558824,8.38462651570638,4.146200815836589,4.238425699869792,25.375,12.02734375,13.34765625,0.5114018506202457,0.02742378507250135,0.48397806554774425,0.052390758399535414,0.03431621472576404,0.018074543673771364,384.3899676862158,0.0,1
sharing,results,interleaved,remote,,16.0,8.0,120.0,82.17,120.0,50.0,0.0,99.0,0.0005727914663461539,17.326171875,0.0013974946120689656,4.961853567477876,0.32999999999999996,11142.610583333333,27.073750000000004,11115.537750000001,1.0,0.24958333333333332,0.002435667136302065,0.0,0.5948333333333334,746.5926666666667,244.85291666666666,0.022308333333333333,11.750429443359375,23.15703043619792,27.110416666666666,13.745833333333334,24.391303792317707,24.28371736653646,0.10758650716145833,12.207960611979168,12.075756266276041,0.07801456705729166,0.029572184244791667,8.38464911778768,4.146215502421061,4.238433615366618,25.37294921875,12.024381510416667,13.348567708333333,0.6848225552276346,0.6539394307953449,0.030883124432289723,0.05264106287209019,0.013506050226621944,0.03913501264546825,375.2970683597237,0.0,1
sharing,results,interleaved,shared,100.0,16.0,8.0,120.0,100.34,120.0,49.99166666666667,49.875,50.108333333333334,3.443040300123762,3.4440875137061404,2.842525158898305,3.0752704326923075,0.40333333333333343,13553.99425,6732.029583333334,6821.964999999999,0.9999166666666668,0.24825,0.9868167871475938,0.4005,0.8830000000000003,1049.0941666666668,110.32825,0.008245833333333334,7.0783979492187505,19.60161865234375,22.589583333333334,7.504166666666666,27.56207884716387,14.364068818933827,13.198010766806723,7.191449908088235,7.172618828781513,6.59491284795168,6.603097590598738,8.384675947825114,4.146234480539958,4.238441467285156,25.375065104166666,12.027408854166667,13.34765625,105.04184072199084,52.54289903870152,52.49894168328931,104.68612506715154,52.22364673830229,52.462478328849265,121.97332014742491,0.0,1
sharing,results,membind,disjoint,0.0,16.0,8.0,120.0,118.58,119.0,46.53781512605042,46.47899159663866,73.84873949579831,12.337741657838983,0.08928786057692308,0.005291800213675214,10.416591099330358,0.47806722689075615,16085.197731092434,9782.744537815126,6302.453277310924,1.0,0.2495798319327731,0.6442418334598065,0.0,0.6853781512605037,1118.0586554621848,299.51151260504196,0.0202109243697479,16.577416869091387,31.276280774028358,36.53361344537815,19.516806722689076,30.616698567708333,30.529465901692713,0.087232421875,30.47440950520833,0.05505598958333334,0.06667342122395833,0.020559244791666667,8.384562015533447,8.14628537495931,0.23827664057413736,25.371158854166666,20.093815104166666,5.27734375,0.6830561437204165,0.630497264155215,0.05255887956520118,0.051683582284976694,0.02192173593470997,0.029761846350266727,473.5339749447487,0.0,1
sharing,results,membind,local,,16.0,8.0,120.0,105.93,120.0,98.98333333333333,98.98333333333333,32.7,30.016349283854165,0.007771809895833333,0.005167643229166667,0.014973958333333334,0.42649999999999993,14349.000666666667,14230.398916666667,118.60175000000001,1.0,0.24891666666666665,0.008334393905225907,0.0,0.68125,1009.0033333333333,342.5660833333334,0.02477666666666667,0.022151855468750002,0.06222884114583333,0.029166666666666667,0.004166666666666667,31.60430192057292,31.553415934244793,0.05088517252604167,31.52970361328125,0.02371256510416667,0.04259733072916667,0.008288492838541668,8.38423391977946,8.146092828114828,0.23814109166463215,25.375,20.09765625,5.27734375,0.09562229507382677,0.07548283661220621,0.020139458461620557,0.05588654074369126,0.03893819040275691,0.016948350340934358,500.9973857848679,0.0,1
sharing,results,membind,remote,,16.0,8.0,120.0,41.67,120.0,0.0,0.0,94.21666666666667,0.00048828125,0.06316446520618557,0.0018766983695652174,23.629953195382882,0.16999999999999998,5703.6762499999995,26.375,5677.301166666667,1.0,0.24958333333333332,0.00464569330139758,0.0,0.14591666666666667,369.9866666666667,240.38083333333336,0.046335,30.24074357096354,52.470939208984376,62.15624999999999,35.954166666666666,31.616924886067707,31.490480143229167,0.12644409179687502,31.432419352213547,0.05806103515624999,0.1064227701822917,0.020021728515625,8.384458605448405,8.146218490600585,0.238240114847819,25.375,20.09765625,5.27734375,0.6504386070549473,0.6193138720803524,0.03112473497459493,0.05322397364511409,0.013457880743844066,0.03976609290127002,485.39799361159436,0.0,1
sharing,results,membind,shared,100.0,16.0,8.0,120.0,116.57,120.0,45.575,45.45,75.16666666666667,8.820096529447115,0.06001519097222222,0.004690838675213675,9.66760896381579,0.4686666666666666,15729.319333333331,9085.825,6643.494416666666,1.0,0.24841666666666667,0.7311933056895401,0.017083333333333336,0.7428333333333332,1086.5300833333333,223.5310833333333,0.0161525,13.978997558593752,27.594534098307292,32.302083333333336,16.358333333333334,27.100470063025213,24.02691488314076,3.0735546874999997,23.972131942620802,0.05478384322478992,3.053051470588235,0.02050329897584034,8.384588877360027,8.146298694610596,0.23829018274943034,25.37109375,20.09375,5.27734375,19.726984888303107,19.674050277778452,0.05293461052465952,20.121277522722522,20.09206499850231,0.02921252422021998,343.664624730495,0.0,1
