round,elapsed_ms,tag
0,0.030855,alloc
1,0.032634,alloc
2,0.028946,alloc
3,0.030131,alloc
4,0.029994,alloc
5,0.030734,alloc
6,0.031523,alloc
7,0.030347,alloc
8,0.030208,alloc
9,0.035978,alloc
10,0.030372,alloc
11,0.030313,alloc
12,0.030552,alloc
13,0.030421,alloc
14,0.030442,alloc
15,0.030576,alloc
16,0.030573,alloc
17,0.030611,alloc
18,0.030507,alloc
19,0.030667,alloc
