sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,16,10,interleaved,1,True,11,2.7175,0,2026-08-27T16:43:23.421894,2026-08-27T16:43:26.139467
10,16,15,interleaved,1,True,16,3.01,27840,2026-08-27T16:43:23.583587,2026-08-27T16:43:26.593576
10,16,3,interleaved,1,True,4,3.8657,5,2026-08-27T16:43:23.360217,2026-08-27T16:43:27.225918
10,16,1,interleaved,1,True,2,3.9924,100,2026-08-27T16:43:23.354122,2026-08-27T16:43:27.346596
10,16,10,interleaved,1,True,12,1.2878,2,2026-08-27T16:43:26.139543,2026-08-27T16:43:27.427344
10,16,11,interleaved,1,True,12,4.094,2,2026-08-27T16:43:23.567463,2026-08-27T16:43:27.661546
10,16,14,interleaved,1,True,15,4.124,1,2026-08-27T16:43:23.580856,2026-08-27T16:43:27.704933
10,16,5,interleaved,1,True,6,4.4954,1,2026-08-27T16:43:23.365133,2026-08-27T16:43:27.860600
10,16,13,interleaved,1,True,14,4.4039,1,2026-08-27T16:43:23.578497,2026-08-27T16:43:27.982410
10,16,0,interleaved,1,True,1,4.6349,4,2026-08-27T16:43:23.350515,2026-08-27T16:43:27.985435
10,16,0,interleaved,1,True,2,0.3062,100,2026-08-27T16:43:27.985528,2026-08-27T16:43:28.291746
10,16,15,interleaved,1,True,17,1.74,1,2026-08-27T16:43:26.593658,2026-08-27T16:43:28.333668
10,16,3,interleaved,1,True,5,1.1241,5,2026-08-27T16:43:27.225998,2026-08-27T16:43:28.350148
10,16,3,interleaved,1,True,6,0.0838,1,2026-08-27T16:43:28.353856,2026-08-27T16:43:28.437708
10,16,13,interleaved,1,True,15,0.611,1,2026-08-27T16:43:27.982506,2026-08-27T16:43:28.593514
10,16,6,interleaved,1,True,7,5.3209,4,2026-08-27T16:43:23.369921,2026-08-27T16:43:28.690878
10,16,1,interleaved,1,True,3,1.4508,10,2026-08-27T16:43:27.346668,2026-08-27T16:43:28.797529
10,16,4,interleaved,1,True,5,5.4356,5,2026-08-27T16:43:23.362090,2026-08-27T16:43:28.797734
