streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
1,0,repl,5,False,39,0.0306,10,2026-08-27T14:55:43.611771,2026-08-27T14:55:43.642398
1,0,repl,5,False,40,0.0805,10,2026-08-27T14:55:43.642462,2026-08-27T14:55:43.723016
1,0,repl,5,False,41,0.0153,10,2026-08-27T14:55:43.723096,2026-08-27T14:55:43.738397
1,0,repl,5,False,42,0.0176,10,2026-08-27T14:55:43.738451,2026-08-27T14:55:43.756087
1,0,repl,5,False,43,0.0176,10,2026-08-27T14:55:43.756130,2026-08-27T14:55:43.773765
1,0,repl,6,False,1,0.0023,1,2026-08-27T14:55:43.777798,2026-08-27T14:55:43.780097
1,0,repl,6,False,2,0.0281,1,2026-08-27T14:55:43.780144,2026-08-27T14:55:43.808292
1,0,repl,6,False,3,0.0405,1,2026-08-27T14:55:43.808330,2026-08-27T14:55:43.848811
1,0,repl,6,False,4,0.0105,1,2026-08-27T14:55:43.848855,2026-08-27T14:55:43.859382
1,0,repl,6,False,5,0.1322,1,2026-08-27T14:55:43.859436,2026-08-27T14:55:43.991705
1,0,repl,6,False,6,0.1268,1,2026-08-27T14:55:43.991785,2026-08-27T14:55:44.118592
1,0,repl,6,False,7,0.0448,1,2026-08-27T14:55:44.118672,2026-08-27T14:55:44.163468
1,0,repl,6,False,8,0.0132,18,2026-08-27T14:55:44.163531,2026-08-27T14:55:44.176707
1,0,repl,6,False,9,0.1823,10,2026-08-27T14:55:44.176751,2026-08-27T14:55:44.359073
1,0,repl,6,False,10,0.278,10,2026-08-27T14:55:44.359151,2026-08-27T14:55:44.637219
1,0,repl,6,False,11,0.0672,10,2026-08-27T14:55:44.637299,2026-08-27T14:55:44.704505
1,0,repl,6,False,12,0.0704,10,2026-08-27T14:55:44.704586,2026-08-27T14:55:44.774970
1,0,repl,6,False,13,0.1436,10,2026-08-27T14:55:44.775046,2026-08-27T14:55:44.918708
1,0,repl,6,False,14,0.2738,10,2026-08-27T14:55:44.918788,2026-08-27T14:55:45.192611
1,0,repl,6,False,15,0.146,10,2026-08-27T14:55:45.192691,2026-08-27T14:55:45.338713
1,0,repl,6,False,16,0.1506,10,2026-08-27T14:55:45.338789,2026-08-27T14:55:45.489411
1,0,repl,6,False,17,0.2832,10,2026-08-27T14:55:45.489512,2026-08-27T14:55:45.772761
