sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,imbalanced,1,True,1,1.9913,4,2026-08-27T15:57:01.351550,2026-08-27T15:57:03.342908
10,1,0,imbalanced,1,True,2,0.3739,100,2026-08-27T15:57:03.343034,2026-08-27T15:57:03.716986
10,1,0,imbalanced,1,True,3,1.1235,10,2026-08-27T15:57:03.717081,2026-08-27T15:57:04.840645
10,1,0,imbalanced,1,True,4,0.9757,5,2026-08-27T15:57:04.840750,2026-08-27T15:57:05.816515
10,1,0,imbalanced,1,True,5,0.3597,5,2026-08-27T15:57:05.816617,2026-08-27T15:57:06.176366
10,1,0,imbalanced,1,True,6,0.0179,1,2026-08-27T15:57:06.176463,2026-08-27T15:57:06.194436
10,1,0,imbalanced,1,True,7,0.1493,4,2026-08-27T15:57:06.194541,2026-08-27T15:57:06.343873
10,1,0,imbalanced,1,True,8,0.3085,2,2026-08-27T15:57:06.343957,2026-08-27T15:57:06.652467
10,1,0,imbalanced,1,True,9,0.3498,175,2026-08-27T15:57:06.652559,2026-08-27T15:57:07.002339
10,1,0,imbalanced,1,True,10,0.5124,20,2026-08-27T15:57:07.002423,2026-08-27T15:57:07.514804
10,1,0,imbalanced,1,True,11,0.0409,0,2026-08-27T15:57:07.514896,2026-08-27T15:57:07.555816
10,1,0,imbalanced,1,True,12,0.1168,2,2026-08-27T15:57:07.555905,2026-08-27T15:57:07.672756
10,1,0,imbalanced,1,True,13,0.8732,45,2026-08-27T15:57:07.672825,2026-08-27T15:57:08.546048
10,1,0,imbalanced,1,True,14,0.1019,1,2026-08-27T15:57:08.546138,2026-08-27T15:57:08.648053
10,1,0,imbalanced,1,True,15,0.0547,1,2026-08-27T15:57:08.648126,2026-08-27T15:57:08.702801
10,1,0,imbalanced,1,True,16,0.1686,27840,2026-08-27T15:57:08.702882,2026-08-27T15:57:08.871499
10,1,0,imbalanced,1,True,17,0.0803,1,2026-08-27T15:57:08.871594,2026-08-27T15:57:08.951890
10,1,0,imbalanced,1,True,18,0.3039,100,2026-08-27T15:57:08.951983,2026-08-27T15:57:09.255916
10,1,0,imbalanced,1,True,19,0.0657,1,2026-08-27T15:57:09.256002,2026-08-27T15:57:09.321694
10,1,0,imbalanced,1,True,20,0.1011,1804,2026-08-27T15:57:09.321783,2026-08-27T15:57:09.422895
10,1,0,imbalanced,1,True,21,0.2167,100,2026-08-27T15:57:09.422986,2026-08-27T15:57:09.639669
10,1,0,imbalanced,1,True,22,0.1317,7,2026-08-27T15:57:09.639753,2026-08-27T15:57:09.771466
10,1,0,imbalanced,2,False,1,0.0472,4,2026-08-27T15:57:09.774302,2026-08-27T15:57:09.821544
10,1,0,imbalanced,2,False,2,0.0553,100,2026-08-27T15:57:09.821629,2026-08-27T15:57:09.876982
