streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
1,0,firsttouch,1,True,1,0.0552,1,2026-08-27T15:30:25.449423,2026-08-27T15:30:25.504666
1,0,firsttouch,1,True,2,0.4001,1,2026-08-27T15:30:25.504756,2026-08-27T15:30:25.904849
1,0,firsttouch,1,True,3,0.6244,1,2026-08-27T15:30:25.904933,2026-08-27T15:30:26.529347
1,0,firsttouch,1,True,4,1.3554,1,2026-08-27T15:30:26.529428,2026-08-27T15:30:27.884801
1,0,firsttouch,1,True,5,0.2934,1,2026-08-27T15:30:27.884874,2026-08-27T15:30:28.178259
1,0,firsttouch,1,True,6,2.2709,1,2026-08-27T15:30:28.178349,2026-08-27T15:30:30.449315
1,0,firsttouch,1,True,7,0.0241,1,2026-08-27T15:30:30.449417,2026-08-27T15:30:30.473500
1,0,firsttouch,1,True,8,0.0233,18,2026-08-27T15:30:30.473570,2026-08-27T15:30:30.496908
1,0,firsttouch,1,True,9,0.8352,10,2026-08-27T15:30:30.496960,2026-08-27T15:30:31.332229
1,0,firsttouch,1,True,10,0.262,10,2026-08-27T15:30:31.332332,2026-08-27T15:30:31.594312
1,0,firsttouch,1,True,11,0.485,10,2026-08-27T15:30:31.594403,2026-08-27T15:30:32.079403
1,0,firsttouch,1,True,12,0.3026,10,2026-08-27T15:30:32.079493,2026-08-27T15:30:32.382168
1,0,firsttouch,1,True,13,0.1595,10,2026-08-27T15:30:32.382258,2026-08-27T15:30:32.541747
1,0,firsttouch,1,True,14,0.3073,10,2026-08-27T15:30:32.541844,2026-08-27T15:30:32.849146
1,0,firsttouch,1,True,15,0.4924,10,2026-08-27T15:30:32.849242,2026-08-27T15:30:33.341647
1,0,firsttouch,1,True,16,0.1481,10,2026-08-27T15:30:33.341739,2026-08-27T15:30:33.489858
1,0,firsttouch,1,True,17,0.3354,10,2026-08-27T15:30:33.489959,2026-08-27T15:30:33.825384
1,0,firsttouch,1,True,18,0.3102,10,2026-08-27T15:30:33.825474,2026-08-27T15:30:34.135671
1,0,firsttouch,1,True,19,2.7077,10,2026-08-27T15:30:34.135764,2026-08-27T15:30:36.843523
1,0,firsttouch,1,True,20,0.0091,4,2026-08-27T15:30:36.843614,2026-08-27T15:30:36.852705
1,0,firsttouch,1,True,21,12.6018,1,2026-08-27T15:30:36.852784,2026-08-27T15:30:49.454601
1,0,firsttouch,1,True,22,0.1991,10,2026-08-27T15:30:49.454686,2026-08-27T15:30:49.653852
1,0,firsttouch,1,True,23,6.4009,10,2026-08-27T15:30:49.653939,2026-08-27T15:30:56.054861
1,0,firsttouch,1,True,24,0.4653,10,2026-08-27T15:30:56.054943,2026-08-27T15:30:56.520254
1,0,firsttouch,1,True,25,0.0188,10,2026-08-27T15:30:56.520336,2026-08-27T15:30:56.539193
1,0,firsttouch,1,True,26,0.1039,10,2026-08-27T15:30:56.539270,2026-08-27T15:30:56.643205
1,0,firsttouch,1,True,27,0.0213,10,2026-08-27T15:30:56.643289,2026-08-27T15:30:56.664585
1,0,firsttouch,1,True,28,0.1503,25,2026-08-27T15:30:56.664672,2026-08-27T15:30:56.814964
1,0,firsttouch,1,True,29,7.4443,25,2026-08-27T15:30:56.815056,2026-08-27T15:31:04.259416
1,0,firsttouch,1,True,30,0.0479,1,2026-08-27T15:31:04.259507,2026-08-27T15:31:04.307436
1,0,firsttouch,1,True,31,0.5402,10,2026-08-27T15:31:04.307513,2026-08-27T15:31:04.847713
1,0,firsttouch,1,True,32,2.3382,10,2026-08-27T15:31:04.847805,2026-08-27T15:31:07.186069
1,0,firsttouch,1,True,33,0.8111,10,2026-08-27T15:31:07.186161,2026-08-27T15:31:07.997323
1,0,firsttouch,1,True,34,0.5362,10,2026-08-27T15:31:07.997413,2026-08-27T15:31:08.533654
1,0,firsttouch,1,True,35,0.54,10,2026-08-27T15:31:08.533743,2026-08-27T15:31:09.073792
1,0,firsttouch,1,True,36,0.1411,10,2026-08-27T15:31:09.073875,2026-08-27T15:31:09.215033
1,0,firsttouch,1,True,37,0.0466,10,2026-08-27T15:31:09.215136,2026-08-27T15:31:09.261716
1,0,firsttouch,1,True,38,0.0176,10,2026-08-27T15:31:09.261807,2026-08-27T15:31:09.279432
1,0,firsttouch,1,True,39,0.0294,10,2026-08-27T15:31:09.279512,2026-08-27T15:31:09.308894
1,0,firsttouch,1,True,40,0.0972,10,2026-08-27T15:31:09.308969,2026-08-27T15:31:09.406196
1,0,firsttouch,1,True,41,0.0568,10,2026-08-27T15:31:09.406288,2026-08-27T15:31:09.463087
1,0,firsttouch,1,True,42,0.0219,10,2026-08-27T15:31:09.463164,2026-08-27T15:31:09.485080
1,0,firsttouch,1,True,43,0.0155,10,2026-08-27T15:31:09.485135,2026-08-27T15:31:09.500603
1,0,firsttouch,2,False,1,0.0024,1,2026-08-27T15:31:09.506724,2026-08-27T15:31:09.509161
1,0,firsttouch,2,False,2,0.0293,1,2026-08-27T15:31:09.509220,2026-08-27T15:31:09.538573
1,0,firsttouch,2,False,3,0.0112,1,2026-08-27T15:31:09.538616,2026-08-27T15:31:09.549846
1,0,firsttouch,2,False,4,0.0108,1,2026-08-27T15:31:09.549909,2026-08-27T15:31:09.560730
1,0,firsttouch,2,False,5,0.1237,1,2026-08-27T15:31:09.560776,2026-08-27T15:31:09.684469
1,0,firsttouch,2,False,6,0.1587,1,2026-08-27T15:31:09.684551,2026-08-27T15:31:09.843265
1,0,firsttouch,2,False,7,0.0409,1,2026-08-27T15:31:09.843343,2026-08-27T15:31:09.884263
1,0,firsttouch,2,False,8,0.0124,18,2026-08-27T15:31:09.884337,2026-08-27T15:31:09.896780
1,0,firsttouch,2,False,9,0.1692,10,2026-08-27T15:31:09.896824,2026-08-27T15:31:10.066028
1,0,firsttouch,2,False,10,0.2435,10,2026-08-27T15:31:10.066106,2026-08-27T15:31:10.309667
1,0,firsttouch,2,False,11,0.0605,10,2026-08-27T15:31:10.309745,2026-08-27T15:31:10.370314
1,0,firsttouch,2,False,12,0.0578,10,2026-08-27T15:31:10.370396,2026-08-27T15:31:10.428203
1,0,firsttouch,2,False,13,0.1304,10,2026-08-27T15:31:10.428286,2026-08-27T15:31:10.558672
1,0,firsttouch,2,False,14,0.2772,10,2026-08-27T15:31:10.558753,2026-08-27T15:31:10.836012
1,0,firsttouch,2,False,15,0.1407,10,2026-08-27T15:31:10.836092,2026-08-27T15:31:10.976783
1,0,firsttouch,2,False,16,0.1474,10,2026-08-27T15:31:10.976866,2026-08-27T15:31:11.124236
1,0,firsttouch,2,False,17,0.2844,10,2026-08-27T15:31:11.124312,2026-08-27T15:31:11.408762
1,0,firsttouch,2,False,18,0.2993,10,2026-08-27T15:31:11.408847,2026-08-27T15:31:11.708200
1,0,firsttouch,2,False,19,0.5412,10,2026-08-27T15:31:11.708281,2026-08-27T15:31:12.249546
1,0,firsttouch,2,False,20,0.0083,4,2026-08-27T15:31:12.249626,2026-08-27T15:31:12.257991
1,0,firsttouch,2,False,21,0.1957,1,2026-08-27T15:31:12.258054,2026-08-27T15:31:12.453781
1,0,firsttouch,2,False,22,0.1709,10,2026-08-27T15:31:12.453863,2026-08-27T15:31:12.624749
