sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,16,1,firsttouch,1,True,2,2.6703,100,2026-08-27T15:32:30.510646,2026-08-27T15:32:33.180962
10,16,10,firsttouch,1,True,11,2.8244,0,2026-08-27T15:32:30.551022,2026-08-27T15:32:33.375502
10,16,15,firsttouch,1,True,16,3.4614,27840,2026-08-27T15:32:30.631493,2026-08-27T15:32:34.092912
10,16,3,firsttouch,1,True,4,3.986,5,2026-08-27T15:32:30.516246,2026-08-27T15:32:34.502280
10,16,10,firsttouch,1,True,12,1.3512,2,2026-08-27T15:32:33.375570,2026-08-27T15:32:34.726834
10,16,11,firsttouch,1,True,12,4.1406,2,2026-08-27T15:32:30.621270,2026-08-27T15:32:34.761881
10,16,5,firsttouch,1,True,6,4.3657,1,2026-08-27T15:32:30.520651,2026-08-27T15:32:34.886406
10,16,13,firsttouch,1,True,14,4.3591,1,2026-08-27T15:32:30.626237,2026-08-27T15:32:34.985361
10,16,0,firsttouch,1,True,1,4.4816,4,2026-08-27T15:32:30.507143,2026-08-27T15:32:34.988796
10,16,14,firsttouch,1,True,15,4.3711,1,2026-08-27T15:32:30.628703,2026-08-27T15:32:34.999781
10,16,15,firsttouch,1,True,17,0.94,1,2026-08-27T15:32:34.092989,2026-08-27T15:32:35.032963
10,16,0,firsttouch,1,True,2,0.2353,100,2026-08-27T15:32:34.988875,2026-08-27T15:32:35.224237
10,16,3,firsttouch,1,True,5,1.1646,5,2026-08-27T15:32:34.502355,2026-08-27T15:32:35.666978
10,16,3,firsttouch,1,True,6,0.0598,1,2026-08-27T15:32:35.667147,2026-08-27T15:32:35.727005
10,16,6,firsttouch,1,True,7,5.242,4,2026-08-27T15:32:30.523552,2026-08-27T15:32:35.765627
10,16,13,firsttouch,1,True,15,0.8613,1,2026-08-27T15:32:34.985474,2026-08-27T15:32:35.846766
10,16,4,firsttouch,1,True,5,5.3832,5,2026-08-27T15:32:30.517919,2026-08-27T15:32:35.901111
10,16,0,firsttouch,1,True,3,0.7055,10,2026-08-27T15:32:35.225688,2026-08-27T15:32:35.931200
10,16,7,firsttouch,1,True,8,5.4593,2,2026-08-27T15:32:30.529478,2026-08-27T15:32:35.988837
10,16,3,firsttouch,1,True,7,0.2793,4,2026-08-27T15:32:35.727104,2026-08-27T15:32:36.006423
10,16,1,firsttouch,1,True,3,2.8372,10,2026-08-27T15:32:33.181082,2026-08-27T15:32:36.018304
10,16,4,firsttouch,1,True,6,0.1293,1,2026-08-27T15:32:35.901208,2026-08-27T15:32:36.030519
10,16,11,firsttouch,1,True,13,1.3078,45,2026-08-27T15:32:34.762008,2026-08-27T15:32:36.069791
10,16,2,firsttouch,1,True,3,5.56,10,2026-08-27T15:32:30.514071,2026-08-27T15:32:36.074125
10,16,15,firsttouch,1,True,18,1.1366,100,2026-08-27T15:32:35.033058,2026-08-27T15:32:36.169711
10,16,10,firsttouch,1,True,13,1.4808,45,2026-08-27T15:32:34.726913,2026-08-27T15:32:36.207745
10,16,12,firsttouch,1,True,13,5.6648,45,2026-08-27T15:32:30.624122,2026-08-27T15:32:36.288923
10,16,6,firsttouch,1,True,8,0.6166,2,2026-08-27T15:32:35.765865,2026-08-27T15:32:36.383948
10,16,8,firsttouch,1,True,9,5.8593,175,2026-08-27T15:32:30.542709,2026-08-27T15:32:36.402003
10,16,15,firsttouch,1,True,19,0.2521,1,2026-08-27T15:32:36.169807,2026-08-27T15:32:36.421930
10,16,0,firsttouch,1,True,4,0.5027,5,2026-08-27T15:32:35.931322,2026-08-27T15:32:36.434012
10,16,1,firsttouch,1,True,4,0.4158,5,2026-08-27T15:32:36.018437,2026-08-27T15:32:36.434253
10,16,10,firsttouch,1,True,14,0.2943,1,2026-08-27T15:32:36.207862,2026-08-27T15:32:36.502231
10,16,13,firsttouch,1,True,16,0.6704,27840,2026-08-27T15:32:35.846882,2026-08-27T15:32:36.517270
10,16,11,firsttouch,1,True,14,0.5324,1,2026-08-27T15:32:36.070036,2026-08-27T15:32:36.602466
10,16,7,firsttouch,1,True,9,0.6879,175,2026-08-27T15:32:35.988943,2026-08-27T15:32:36.676876
10,16,9,firsttouch,1,True,10,6.2078,20,2026-08-27T15:32:30.546258,2026-08-27T15:32:36.754148
10,16,12,firsttouch,1,True,14,0.4745,1,2026-08-27T15:32:36.289089,2026-08-27T15:32:36.763653
10,16,10,firsttouch,1,True,15,0.2676,1,2026-08-27T15:32:36.502350,2026-08-27T15:32:36.770009
10,16,3,firsttouch,1,True,8,0.801,2,2026-08-27T15:32:36.006586,2026-08-27T15:32:36.807665
10,16,5,firsttouch,1,True,7,1.932,4,2026-08-27T15:32:34.886502,2026-08-27T15:32:36.818542
10,16,2,firsttouch,1,True,4,0.762,5,2026-08-27T15:32:36.074215,2026-08-27T15:32:36.836288
10,16,15,firsttouch,1,True,20,0.4411,1804,2026-08-27T15:32:36.422035,2026-08-27T15:32:36.863128
10,16,1,firsttouch,1,True,5,0.411,5,2026-08-27T15:32:36.476144,2026-08-27T15:32:36.887188
10,16,4,firsttouch,1,True,7,0.8878,4,2026-08-27T15:32:36.030649,2026-08-27T15:32:36.919627
10,16,1,firsttouch,1,True,6,0.1122,1,2026-08-27T15:32:36.887291,2026-08-27T15:32:37.000385
10,16,12,firsttouch,1,True,15,0.2702,1,2026-08-27T15:32:36.763757,2026-08-27T15:32:37.034253
10,16,9,firsttouch,1,True,11,0.3348,0,2026-08-27T15:32:36.754290,2026-08-27T15:32:37.089912
10,16,11,firsttouch,1,True,15,0.4908,1,2026-08-27T15:32:36.602604,2026-08-27T15:32:37.093420
10,16,8,firsttouch,1,True,10,0.7304,20,2026-08-27T15:32:36.405999,2026-08-27T15:32:37.136433
10,16,6,firsttouch,1,True,9,0.7576,175,2026-08-27T15:32:36.384151,2026-08-27T15:32:37.141745
10,16,0,firsttouch,1,True,5,0.7047,5,2026-08-27T15:32:36.447511,2026-08-27T15:32:37.152275
10,16,13,firsttouch,1,True,17,0.6429,1,2026-08-27T15:32:36.526003,2026-08-27T15:32:37.168914
10,16,14,firsttouch,1,True,16,2.2057,27840,2026-08-27T15:32:34.999852,2026-08-27T15:32:37.205673
10,16,0,firsttouch,1,True,6,0.138,1,2026-08-27T15:32:37.152373,2026-08-27T15:32:37.290405
10,16,3,firsttouch,1,True,9,0.5329,175,2026-08-27T15:32:36.807781,2026-08-27T15:32:37.340756
10,16,2,firsttouch,1,True,5,0.5248,5,2026-08-27T15:32:36.841575,2026-08-27T15:32:37.366408
10,16,2,firsttouch,1,True,6,0.0786,1,2026-08-27T15:32:37.366524,2026-08-27T15:32:37.445120
10,16,8,firsttouch,1,True,11,0.3167,0,2026-08-27T15:32:37.136555,2026-08-27T15:32:37.453259
10,16,1,firsttouch,1,True,7,0.494,4,2026-08-27T15:32:37.000483,2026-08-27T15:32:37.494544
10,16,9,firsttouch,1,True,12,0.4317,2,2026-08-27T15:32:37.090032,2026-08-27T15:32:37.521740
10,16,10,firsttouch,1,True,16,0.7561,27840,2026-08-27T15:32:36.777601,2026-08-27T15:32:37.533735
10,16,7,firsttouch,1,True,10,0.987,20,2026-08-27T15:32:36.676974,2026-08-27T15:32:37.663986
10,16,12,firsttouch,1,True,16,0.7342,27840,2026-08-27T15:32:37.046749,2026-08-27T15:32:37.781282
10,16,8,firsttouch,1,True,12,0.358,2,2026-08-27T15:32:37.463195,2026-08-27T15:32:37.823050
10,16,13,firsttouch,1,True,18,0.6841,100,2026-08-27T15:32:37.169032,2026-08-27T15:32:37.853844
10,16,7,firsttouch,1,True,11,0.2045,0,2026-08-27T15:32:37.677714,2026-08-27T15:32:37.882774
10,16,0,firsttouch,1,True,7,0.6141,4,2026-08-27T15:32:37.290532,2026-08-27T15:32:37.904707
10,16,5,firsttouch,1,True,8,1.1022,2,2026-08-27T15:32:36.818653,2026-08-27T15:32:37.920839
10,16,11,firsttouch,1,True,16,0.8286,27840,2026-08-27T15:32:37.111582,2026-08-27T15:32:37.940269
10,16,12,firsttouch,1,True,17,0.1673,1,2026-08-27T15:32:37.781369,2026-08-27T15:32:37.948702
10,16,4,firsttouch,1,True,8,1.0408,2,2026-08-27T15:32:36.919741,2026-08-27T15:32:37.960556
10,16,15,firsttouch,1,True,21,1.1278,100,2026-08-27T15:32:36.863226,2026-08-27T15:32:37.991022
10,16,10,firsttouch,1,True,17,0.4678,1,2026-08-27T15:32:37.533882,2026-08-27T15:32:38.001690
10,16,2,firsttouch,1,True,7,0.5826,4,2026-08-27T15:32:37.447280,2026-08-27T15:32:38.029929
10,16,1,firsttouch,1,True,8,0.5653,2,2026-08-27T15:32:37.501555,2026-08-27T15:32:38.066870
10,16,14,firsttouch,1,True,17,0.8675,1,2026-08-27T15:32:37.205797,2026-08-27T15:32:38.073284
10,16,3,firsttouch,1,True,10,0.8075,20,2026-08-27T15:32:37.345587,2026-08-27T15:32:38.153162
10,16,13,firsttouch,1,True,19,0.367,1,2026-08-27T15:32:37.853984,2026-08-27T15:32:38.221031
10,16,7,firsttouch,1,True,12,0.4346,2,2026-08-27T15:32:37.885608,2026-08-27T15:32:38.320284
10,16,3,firsttouch,1,True,11,0.2246,0,2026-08-27T15:32:38.153293,2026-08-27T15:32:38.377912
10,16,5,firsttouch,1,True,9,0.6407,175,2026-08-27T15:32:37.920955,2026-08-27T15:32:38.561709
10,16,8,firsttouch,1,True,13,0.7545,45,2026-08-27T15:32:37.823153,2026-08-27T15:32:38.577682
10,16,11,firsttouch,1,True,17,0.6394,1,2026-08-27T15:32:37.945595,2026-08-27T15:32:38.585069
10,16,0,firsttouch,1,True,8,0.7047,2,2026-08-27T15:32:37.904821,2026-08-27T15:32:38.609566
10,16,13,firsttouch,1,True,20,0.3979,1804,2026-08-27T15:32:38.221149,2026-08-27T15:32:38.619069
10,16,6,firsttouch,1,True,10,1.4847,20,2026-08-27T15:32:37.148030,2026-08-27T15:32:38.632745
10,16,2,firsttouch,1,True,8,0.6221,2,2026-08-27T15:32:38.030037,2026-08-27T15:32:38.652206
10,16,15,firsttouch,1,True,22,0.8027,7,2026-08-27T15:32:37.991136,2026-08-27T15:32:38.793844
10,16,6,firsttouch,1,True,11,0.2174,0,2026-08-27T15:32:38.633199,2026-08-27T15:32:38.850604
10,16,9,firsttouch,1,True,13,1.3412,45,2026-08-27T15:32:37.521857,2026-08-27T15:32:38.863097
10,16,8,firsttouch,1,True,14,0.2904,1,2026-08-27T15:32:38.581594,2026-08-27T15:32:38.872072
10,16,3,firsttouch,1,True,12,0.5158,2,2026-08-27T15:32:38.378029,2026-08-27T15:32:38.893903
10,16,8,firsttouch,1,True,15,0.132,1,2026-08-27T15:32:38.873620,2026-08-27T15:32:39.005673
10,16,15,firsttouch,1,True,1,0.2377,4,2026-08-27T15:32:38.797520,2026-08-27T15:32:39.035262
10,16,9,firsttouch,1,True,14,0.2872,1,2026-08-27T15:32:38.863217,2026-08-27T15:32:39.150459
10,16,1,firsttouch,1,True,9,1.0876,175,2026-08-27T15:32:38.067119,2026-08-27T15:32:39.154714
10,16,11,firsttouch,1,True,18,0.6038,100,2026-08-27T15:32:38.593967,2026-08-27T15:32:39.197771
10,16,6,firsttouch,1,True,12,0.3996,2,2026-08-27T15:32:38.850712,2026-08-27T15:32:39.250332
10,16,9,firsttouch,1,True,15,0.153,1,2026-08-27T15:32:39.154855,2026-08-27T15:32:39.307921
10,16,5,firsttouch,1,True,10,0.8759,20,2026-08-27T15:32:38.561837,2026-08-27T15:32:39.437772
10,16,11,firsttouch,1,True,19,0.2703,1,2026-08-27T15:32:39.197895,2026-08-27T15:32:39.468203
10,16,7,firsttouch,1,True,13,1.1736,45,2026-08-27T15:32:38.320509,2026-08-27T15:32:39.495743
10,16,15,firsttouch,1,True,2,0.4606,100,2026-08-27T15:32:39.035406,2026-08-27T15:32:39.496003
10,16,0,firsttouch,1,True,9,0.955,175,2026-08-27T15:32:38.609699,2026-08-27T15:32:39.564703
10,16,5,firsttouch,1,True,11,0.1477,0,2026-08-27T15:32:39.437884,2026-08-27T15:32:39.585603
10,16,8,firsttouch,1,True,16,0.6016,27840,2026-08-27T15:32:39.005868,2026-08-27T15:32:39.607575
10,16,3,firsttouch,1,True,13,0.7398,45,2026-08-27T15:32:38.894032,2026-08-27T15:32:39.633837
10,16,13,firsttouch,1,True,21,1.0154,100,2026-08-27T15:32:38.621691,2026-08-27T15:32:39.637156
10,16,12,firsttouch,1,True,18,1.749,100,2026-08-27T15:32:37.948818,2026-08-27T15:32:39.697825
10,16,7,firsttouch,1,True,14,0.3727,1,2026-08-27T15:32:39.501623,2026-08-27T15:32:39.874334
10,16,9,firsttouch,1,True,16,0.5645,27840,2026-08-27T15:32:39.308025,2026-08-27T15:32:39.884402
10,16,8,firsttouch,1,True,17,0.298,1,2026-08-27T15:32:39.608323,2026-08-27T15:32:39.906387
10,16,11,firsttouch,1,True,20,0.4679,1804,2026-08-27T15:32:39.468315,2026-08-27T15:32:39.936224
10,16,3,firsttouch,1,True,14,0.3236,1,2026-08-27T15:32:39.633954,2026-08-27T15:32:39.957565
10,16,5,firsttouch,1,True,12,0.4075,2,2026-08-27T15:32:39.608199,2026-08-27T15:32:40.015776
10,16,6,firsttouch,1,True,13,0.8459,45,2026-08-27T15:32:39.250439,2026-08-27T15:32:40.096422
10,16,7,firsttouch,1,True,15,0.2491,1,2026-08-27T15:32:39.877660,2026-08-27T15:32:40.126811
10,16,2,firsttouch,1,True,9,1.5013,175,2026-08-27T15:32:38.652347,2026-08-27T15:32:40.153720
10,16,1,firsttouch,1,True,10,1.0039,20,2026-08-27T15:32:39.165767,2026-08-27T15:32:40.169757
10,16,15,firsttouch,1,True,3,0.7018,10,2026-08-27T15:32:39.508860,2026-08-27T15:32:40.210708
10,16,3,firsttouch,1,True,15,0.2844,1,2026-08-27T15:32:39.957674,2026-08-27T15:32:40.242064
10,16,9,firsttouch,1,True,17,0.3949,1,2026-08-27T15:32:39.889634,2026-08-27T15:32:40.284598
10,16,6,firsttouch,1,True,14,0.2539,1,2026-08-27T15:32:40.096537,2026-08-27T15:32:40.350490
10,16,1,firsttouch,1,True,11,0.31,0,2026-08-27T15:32:40.169876,2026-08-27T15:32:40.479932
10,16,11,firsttouch,1,True,21,0.5576,100,2026-08-27T15:32:39.936351,2026-08-27T15:32:40.493956
10,16,0,firsttouch,1,True,10,0.995,20,2026-08-27T15:32:39.564859,2026-08-27T15:32:40.559930
10,16,6,firsttouch,1,True,15,0.2162,1,2026-08-27T15:32:40.350587,2026-08-27T15:32:40.566860
10,16,8,firsttouch,1,True,18,0.6638,100,2026-08-27T15:32:39.921570,2026-08-27T15:32:40.585446
10,16,0,firsttouch,1,True,11,0.1149,0,2026-08-27T15:32:40.560059,2026-08-27T15:32:40.678185
10,16,12,firsttouch,1,True,19,1.0044,1,2026-08-27T15:32:39.697923,2026-08-27T15:32:40.702402
10,16,14,firsttouch,1,True,18,2.6403,100,2026-08-27T15:32:38.073392,2026-08-27T15:32:40.713713
10,16,4,firsttouch,1,True,9,2.7655,175,2026-08-27T15:32:37.960671,2026-08-27T15:32:40.726163
10,16,13,firsttouch,1,True,22,1.1044,7,2026-08-27T15:32:39.640148,2026-08-27T15:32:40.744620
10,16,5,firsttouch,1,True,13,0.7457,45,2026-08-27T15:32:40.015888,2026-08-27T15:32:40.761659
10,16,8,firsttouch,1,True,19,0.1797,1,2026-08-27T15:32:40.589856,2026-08-27T15:32:40.769637
10,16,7,firsttouch,1,True,16,0.6467,27840,2026-08-27T15:32:40.126935,2026-08-27T15:32:40.773679
10,16,15,firsttouch,1,True,4,0.6278,5,2026-08-27T15:32:40.210851,2026-08-27T15:32:40.838707
10,16,3,firsttouch,1,True,16,0.6237,27840,2026-08-27T15:32:40.242259,2026-08-27T15:32:40.866000
10,16,9,firsttouch,1,True,18,0.5958,100,2026-08-27T15:32:40.284730,2026-08-27T15:32:40.880561
10,16,1,firsttouch,1,True,12,0.4224,2,2026-08-27T15:32:40.480081,2026-08-27T15:32:40.902550
10,16,2,firsttouch,1,True,10,0.7899,20,2026-08-27T15:32:40.157557,2026-08-27T15:32:40.947551
10,16,6,firsttouch,1,True,16,0.4434,27840,2026-08-27T15:32:40.566996,2026-08-27T15:32:41.010505
10,16,0,firsttouch,1,True,12,0.3102,2,2026-08-27T15:32:40.707120,2026-08-27T15:32:41.017629
10,16,12,firsttouch,1,True,20,0.2819,1804,2026-08-27T15:32:40.777066,2026-08-27T15:32:41.059032
10,16,13,firsttouch,1,True,1,0.263,4,2026-08-27T15:32:40.831115,2026-08-27T15:32:41.094146
10,16,14,firsttouch,1,True,19,0.2941,1,2026-08-27T15:32:40.808838,2026-08-27T15:32:41.102954
10,16,8,firsttouch,1,True,20,0.3272,1804,2026-08-27T15:32:40.797235,2026-08-27T15:32:41.124464
10,16,11,firsttouch,1,True,22,0.6652,7,2026-08-27T15:32:40.494081,2026-08-27T15:32:41.159278
10,16,7,firsttouch,1,True,17,0.3855,1,2026-08-27T15:32:40.821903,2026-08-27T15:32:41.207431
10,16,9,firsttouch,1,True,19,0.3558,1,2026-08-27T15:32:40.891594,2026-08-27T15:32:41.247429
10,16,3,firsttouch,1,True,17,0.4556,1,2026-08-27T15:32:40.866110,2026-08-27T15:32:41.321737
10,16,6,firsttouch,1,True,17,0.3328,1,2026-08-27T15:32:41.010624,2026-08-27T15:32:41.343441
10,16,14,firsttouch,1,True,20,0.4529,1804,2026-08-27T15:32:41.103076,2026-08-27T15:32:41.555969
10,16,0,firsttouch,1,True,13,0.61,45,2026-08-27T15:32:41.021470,2026-08-27T15:32:41.631519
10,16,1,firsttouch,1,True,13,0.7538,45,2026-08-27T15:32:40.902688,2026-08-27T15:32:41.656516
10,16,11,firsttouch,1,True,1,0.549,4,2026-08-27T15:32:41.159413,2026-08-27T15:32:41.708449
10,16,13,firsttouch,1,True,2,0.659,100,2026-08-27T15:32:41.094268,2026-08-27T15:32:41.753316
10,16,4,firsttouch,1,True,10,0.9484,20,2026-08-27T15:32:40.824204,2026-08-27T15:32:41.772681
10,16,12,firsttouch,1,True,21,0.7645,100,2026-08-27T15:32:41.059138,2026-08-27T15:32:41.823626
10,16,0,firsttouch,1,True,14,0.2252,1,2026-08-27T15:32:41.631629,2026-08-27T15:32:41.856829
10,16,7,firsttouch,1,True,18,0.6575,100,2026-08-27T15:32:41.207552,2026-08-27T15:32:41.865089
10,16,9,firsttouch,1,True,20,0.7025,1804,2026-08-27T15:32:41.247551,2026-08-27T15:32:41.950118
10,16,0,firsttouch,1,True,15,0.1009,1,2026-08-27T15:32:41.856931,2026-08-27T15:32:41.957840
10,16,1,firsttouch,1,True,14,0.313,1,2026-08-27T15:32:41.656639,2026-08-27T15:32:41.969635
10,16,2,firsttouch,1,True,11,1.0337,0,2026-08-27T15:32:40.947683,2026-08-27T15:32:41.981399
10,16,5,firsttouch,1,True,14,1.1538,1,2026-08-27T15:32:40.835784,2026-08-27T15:32:41.989594
10,16,3,firsttouch,1,True,18,0.6693,100,2026-08-27T15:32:41.321830,2026-08-27T15:32:41.991172
10,16,7,firsttouch,1,True,19,0.1563,1,2026-08-27T15:32:41.865184,2026-08-27T15:32:42.021526
10,16,11,firsttouch,1,True,2,0.3211,100,2026-08-27T15:32:41.708562,2026-08-27T15:32:42.029641
10,16,6,firsttouch,1,True,18,0.7099,100,2026-08-27T15:32:41.343809,2026-08-27T15:32:42.053766
10,16,4,firsttouch,1,True,11,0.3048,0,2026-08-27T15:32:41.772793,2026-08-27T15:32:42.077617
10,16,14,firsttouch,1,True,21,0.5874,100,2026-08-27T15:32:41.556097,2026-08-27T15:32:42.143521
10,16,1,firsttouch,1,True,15,0.1997,1,2026-08-27T15:32:41.969730,2026-08-27T15:32:42.169432
10,16,12,firsttouch,1,True,22,0.3791,7,2026-08-27T15:32:41.823737,2026-08-27T15:32:42.202897
10,16,13,firsttouch,1,True,3,0.4976,10,2026-08-27T15:32:41.753438,2026-08-27T15:32:42.251083
10,16,3,firsttouch,1,True,19,0.2498,1,2026-08-27T15:32:42.005995,2026-08-27T15:32:42.255803
10,16,2,firsttouch,1,True,12,0.3591,2,2026-08-27T15:32:41.981506,2026-08-27T15:32:42.341511
10,16,12,firsttouch,1,True,1,0.1427,4,2026-08-27T15:32:42.202986,2026-08-27T15:32:42.345722
10,16,6,firsttouch,1,True,19,0.3069,1,2026-08-27T15:32:42.053878,2026-08-27T15:32:42.360791
10,16,15,firsttouch,1,True,5,1.5812,5,2026-08-27T15:32:40.845238,2026-08-27T15:32:42.426960
10,16,0,firsttouch,1,True,16,0.4669,27840,2026-08-27T15:32:41.957942,2026-08-27T15:32:42.429564
