sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
30,1,0,interleaved,1,True,1,6.0813,4,2026-08-27T16:39:52.467160,2026-08-27T16:39:58.548514
30,1,0,interleaved,1,True,2,0.9898,100,2026-08-27T16:39:58.548647,2026-08-27T16:39:59.538496
30,1,0,interleaved,1,True,3,3.4555,10,2026-08-27T16:39:59.538582,2026-08-27T16:40:02.994057
30,1,0,interleaved,1,True,4,2.0048,5,2026-08-27T16:40:02.994142,2026-08-27T16:40:04.998964
30,1,0,interleaved,1,True,5,1.1314,5,2026-08-27T16:40:04.999046,2026-08-27T16:40:06.130508
30,1,0,interleaved,1,True,6,0.0357,1,2026-08-27T16:40:06.130581,2026-08-27T16:40:06.166348
30,1,0,interleaved,1,True,7,0.2218,4,2026-08-27T16:40:06.166435,2026-08-27T16:40:06.388287
30,1,0,interleaved,1,True,8,0.5186,2,2026-08-27T16:40:06.388374,2026-08-27T16:40:06.907003
30,1,0,interleaved,1,True,9,0.8129,175,2026-08-27T16:40:06.907075,2026-08-27T16:40:07.720019
30,1,0,interleaved,1,True,10,1.098,20,2026-08-27T16:40:07.720103,2026-08-27T16:40:08.818113
30,1,0,interleaved,1,True,11,0.0615,0,2026-08-27T16:40:08.818197,2026-08-27T16:40:08.879700
30,1,0,interleaved,1,True,12,0.2095,2,2026-08-27T16:40:08.879792,2026-08-27T16:40:09.089303
30,1,0,interleaved,1,True,13,2.1336,45,2026-08-27T16:40:09.089395,2026-08-27T16:40:11.223059
30,1,0,interleaved,1,True,14,0.1363,1,2026-08-27T16:40:11.223144,2026-08-27T16:40:11.359444
30,1,0,interleaved,1,True,15,0.0941,1,2026-08-27T16:40:11.359531,2026-08-27T16:40:11.453683
30,1,0,interleaved,1,True,16,0.2848,27840,2026-08-27T16:40:11.453771,2026-08-27T16:40:11.738547
30,1,0,interleaved,1,True,17,0.1577,1,2026-08-27T16:40:11.738633,2026-08-27T16:40:11.896359
30,1,0,interleaved,1,True,18,0.6018,100,2026-08-27T16:40:11.896450,2026-08-27T16:40:12.498307
30,1,0,interleaved,1,True,19,0.1259,1,2026-08-27T16:40:12.498388,2026-08-27T16:40:12.624319
30,1,0,interleaved,1,True,20,0.1944,5404,2026-08-27T16:40:12.624398,2026-08-27T16:40:12.818784
30,1,0,interleaved,1,True,21,0.3915,100,2026-08-27T16:40:12.818874,2026-08-27T16:40:13.210412
30,1,0,interleaved,1,True,22,0.2446,7,2026-08-27T16:40:13.210486,2026-08-27T16:40:13.455118
30,1,0,interleaved,2,False,1,0.1122,4,2026-08-27T16:40:13.459440,2026-08-27T16:40:13.571719
30,1,0,interleaved,2,False,2,0.1062,100,2026-08-27T16:40:13.571802,2026-08-27T16:40:13.678009
30,1,0,interleaved,2,False,3,0.2872,10,2026-08-27T16:40:13.678086,2026-08-27T16:40:13.965324
30,1,0,interleaved,2,False,4,0.1869,5,2026-08-27T16:40:13.965399,2026-08-27T16:40:14.152344
30,1,0,interleaved,2,False,5,0.2725,5,2026-08-27T16:40:14.152461,2026-08-27T16:40:14.425020
30,1,0,interleaved,2,False,6,0.0369,1,2026-08-27T16:40:14.425104,2026-08-27T16:40:14.462060
30,1,0,interleaved,2,False,7,0.2076,4,2026-08-27T16:40:14.462135,2026-08-27T16:40:14.669773
30,1,0,interleaved,2,False,8,0.2925,2,2026-08-27T16:40:14.669850,2026-08-27T16:40:14.962334
30,1,0,interleaved,2,False,9,0.6559,175,2026-08-27T16:40:14.962432,2026-08-27T16:40:15.618386
30,1,0,interleaved,2,False,10,0.4353,20,2026-08-27T16:40:15.618470,2026-08-27T16:40:16.053780
30,1,0,interleaved,2,False,11,0.0532,0,2026-08-27T16:40:16.053865,2026-08-27T16:40:16.107104
30,1,0,interleaved,2,False,12,0.2107,2,2026-08-27T16:40:16.107189,2026-08-27T16:40:16.317951
30,1,0,interleaved,2,False,13,0.3993,45,2026-08-27T16:40:16.318049,2026-08-27T16:40:16.717363
30,1,0,interleaved,2,False,14,0.1333,1,2026-08-27T16:40:16.717463,2026-08-27T16:40:16.850825
30,1,0,interleaved,2,False,15,0.1036,1,2026-08-27T16:40:16.850910,2026-08-27T16:40:16.954508
30,1,0,interleaved,2,False,16,0.3331,27840,2026-08-27T16:40:16.954592,2026-08-27T16:40:17.287753
30,1,0,interleaved,2,False,17,0.1609,1,2026-08-27T16:40:17.287834,2026-08-27T16:40:17.448781
30,1,0,interleaved,2,False,18,0.6339,100,2026-08-27T16:40:17.448869,2026-08-27T16:40:18.082829
30,1,0,interleaved,2,False,19,0.129,1,2026-08-27T16:40:18.082912,2026-08-27T16:40:18.211962
30,1,0,interleaved,2,False,20,0.2006,5404,2026-08-27T16:40:18.212048,2026-08-27T16:40:18.412682
30,1,0,interleaved,2,False,21,0.3988,100,2026-08-27T16:40:18.412767,2026-08-27T16:40:18.811639
30,1,0,interleaved,2,False,22,0.2029,7,2026-08-27T16:40:18.811730,2026-08-27T16:40:19.014661
30,1,0,interleaved,3,False,1,0.1199,4,2026-08-27T16:40:19.018840,2026-08-27T16:40:19.138780
