streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,6,interleaved,1,True,10,0.7805,10,2026-08-27T16:53:06.962289,2026-08-27T16:53:07.742864
16,10,interleaved,1,True,13,0.805,10,2026-08-27T16:53:07.047550,2026-08-27T16:53:07.852576
16,8,interleaved,1,True,10,0.99,10,2026-08-27T16:53:06.989146,2026-08-27T16:53:07.979152
16,6,interleaved,1,True,11,0.4877,10,2026-08-27T16:53:07.742984,2026-08-27T16:53:08.230668
16,11,interleaved,1,True,14,0.89,10,2026-08-27T16:53:07.475563,2026-08-27T16:53:08.365602
16,8,interleaved,1,True,11,0.6193,10,2026-08-27T16:53:07.979301,2026-08-27T16:53:08.598652
16,6,interleaved,1,True,12,0.3705,10,2026-08-27T16:53:08.230795,2026-08-27T16:53:08.601336
16,7,interleaved,1,True,10,1.6351,10,2026-08-27T16:53:06.973228,2026-08-27T16:53:08.608416
16,10,interleaved,1,True,14,0.9004,10,2026-08-27T16:53:07.857598,2026-08-27T16:53:08.758097
16,8,interleaved,1,True,12,0.2788,10,2026-08-27T16:53:08.598760,2026-08-27T16:53:08.877605
16,11,interleaved,1,True,15,0.5296,10,2026-08-27T16:53:08.365723,2026-08-27T16:53:08.895342
16,6,interleaved,1,True,13,0.4619,10,2026-08-27T16:53:08.601429,2026-08-27T16:53:09.063321
16,10,interleaved,1,True,15,0.4594,10,2026-08-27T16:53:08.758221,2026-08-27T16:53:09.217654
16,8,interleaved,1,True,13,0.4534,10,2026-08-27T16:53:08.877735,2026-08-27T16:53:09.331185
16,11,interleaved,1,True,16,0.552,10,2026-08-27T16:53:08.895514,2026-08-27T16:53:09.447568
16,5,interleaved,1,True,6,9.2924,1,2026-08-27T16:53:00.265205,2026-08-27T16:53:09.557630
16,5,interleaved,1,True,7,0.0387,1,2026-08-27T16:53:09.557885,2026-08-27T16:53:09.596658
16,10,interleaved,1,True,16,0.7061,10,2026-08-27T16:53:09.217779,2026-08-27T16:53:09.923877
16,7,interleaved,1,True,11,1.3673,10,2026-08-27T16:53:08.608527,2026-08-27T16:53:09.975849
16,6,interleaved,1,True,14,0.9297,10,2026-08-27T16:53:09.063443,2026-08-27T16:53:09.993151
16,15,interleaved,1,True,17,3.0935,10,2026-08-27T16:53:07.070955,2026-08-27T16:53:10.164522
16,5,interleaved,1,True,8,0.7827,18,2026-08-27T16:53:09.597253,2026-08-27T16:53:10.379946
16,8,interleaved,1,True,14,1.0623,10,2026-08-27T16:53:09.331289,2026-08-27T16:53:10.393623
16,11,interleaved,1,True,17,0.9671,10,2026-08-27T16:53:09.447706,2026-08-27T16:53:10.414810
16,6,interleaved,1,True,15,0.6255,10,2026-08-27T16:53:10.002037,2026-08-27T16:53:10.627568
16,10,interleaved,1,True,17,1.0537,10,2026-08-27T16:53:09.929615,2026-08-27T16:53:10.983377
16,7,interleaved,1,True,12,1.0665,10,2026-08-27T16:53:09.976009,2026-08-27T16:53:11.042567
16,8,interleaved,1,True,15,0.6893,10,2026-08-27T16:53:10.393736,2026-08-27T16:53:11.083043
16,6,interleaved,1,True,16,0.5205,10,2026-08-27T16:53:10.633604,2026-08-27T16:53:11.154184
16,5,interleaved,1,True,9,0.7794,10,2026-08-27T16:53:10.380069,2026-08-27T16:53:11.159541
16,12,interleaved,1,True,13,11.2813,10,2026-08-27T16:53:00.279006,2026-08-27T16:53:11.560299
16,13,interleaved,1,True,14,11.5786,10,2026-08-27T16:53:00.280089,2026-08-27T16:53:11.858715
16,8,interleaved,1,True,16,0.813,10,2026-08-27T16:53:11.083178,2026-08-27T16:53:11.896174
16,7,interleaved,1,True,13,0.9273,10,2026-08-27T16:53:11.042678,2026-08-27T16:53:11.970027
16,5,interleaved,1,True,10,0.9417,10,2026-08-27T16:53:11.159687,2026-08-27T16:53:12.101378
16,15,interleaved,1,True,18,2.0886,10,2026-08-27T16:53:10.164656,2026-08-27T16:53:12.253287
16,6,interleaved,1,True,17,1.141,10,2026-08-27T16:53:11.154310,2026-08-27T16:53:12.295337
16,10,interleaved,1,True,18,1.3203,10,2026-08-27T16:53:10.983538,2026-08-27T16:53:12.303845
16,5,interleaved,1,True,11,0.5784,10,2026-08-27T16:53:12.105589,2026-08-27T16:53:12.684037
16,8,interleaved,1,True,17,1.0318,10,2026-08-27T16:53:11.897648,2026-08-27T16:53:12.929449
16,1,interleaved,1,True,5,6.5796,1,2026-08-27T16:53:06.508166,2026-08-27T16:53:13.087795
16,9,interleaved,1,True,10,13.0164,10,2026-08-27T16:53:00.271462,2026-08-27T16:53:13.287961
16,5,interleaved,1,True,12,0.6344,10,2026-08-27T16:53:12.684163,2026-08-27T16:53:13.318600
16,9,interleaved,1,True,11,0.221,10,2026-08-27T16:53:13.288107,2026-08-27T16:53:13.509119
16,9,interleaved,1,True,12,0.1594,10,2026-08-27T16:53:13.509223,2026-08-27T16:53:13.668642
16,14,interleaved,1,True,15,13.7032,10,2026-08-27T16:53:00.281325,2026-08-27T16:53:13.984590
16,6,interleaved,1,True,18,1.6904,10,2026-08-27T16:53:12.295466,2026-08-27T16:53:13.985930
16,8,interleaved,1,True,18,1.0919,10,2026-08-27T16:53:12.929590,2026-08-27T16:53:14.021532
16,4,interleaved,1,True,6,6.8989,1,2026-08-27T16:53:07.149858,2026-08-27T16:53:14.048755
16,4,interleaved,1,True,7,0.0244,1,2026-08-27T16:53:14.048844,2026-08-27T16:53:14.073302
16,4,interleaved,1,True,8,0.2002,18,2026-08-27T16:53:14.073393,2026-08-27T16:53:14.273568
16,9,interleaved,1,True,13,0.8705,10,2026-08-27T16:53:13.668737,2026-08-27T16:53:14.539282
16,13,interleaved,1,True,15,2.711,10,2026-08-27T16:53:11.858883,2026-08-27T16:53:14.569933
16,14,interleaved,1,True,16,1.0152,10,2026-08-27T16:53:13.984683,2026-08-27T16:53:14.999943
16,7,interleaved,1,True,14,3.1362,10,2026-08-27T16:53:11.970166,2026-08-27T16:53:15.106380
16,9,interleaved,1,True,14,1.1188,10,2026-08-27T16:53:14.539369,2026-08-27T16:53:15.658206
16,6,interleaved,1,True,19,1.7864,10,2026-08-27T16:53:13.986038,2026-08-27T16:53:15.772437
16,14,interleaved,1,True,17,0.8413,10,2026-08-27T16:53:15.000069,2026-08-27T16:53:15.841374
16,6,interleaved,1,True,20,0.1049,4,2026-08-27T16:53:15.772561,2026-08-27T16:53:15.881630
16,15,interleaved,1,True,19,3.6323,10,2026-08-27T16:53:12.253445,2026-08-27T16:53:15.885740
16,15,interleaved,1,True,20,0.0509,4,2026-08-27T16:53:15.885857,2026-08-27T16:53:15.936825
16,7,interleaved,1,True,15,1.2918,10,2026-08-27T16:53:15.106478,2026-08-27T16:53:16.398276
16,9,interleaved,1,True,15,0.8186,10,2026-08-27T16:53:15.658359,2026-08-27T16:53:16.477000
16,2,interleaved,1,True,5,11.1432,1,2026-08-27T16:53:06.517027,2026-08-27T16:53:17.660273
16,0,interleaved,1,True,5,11.3775,1,2026-08-27T16:53:06.518968,2026-08-27T16:53:17.896513
16,3,interleaved,1,True,5,11.4483,1,2026-08-27T16:53:06.488385,2026-08-27T16:53:17.936754
16,9,interleaved,1,True,16,1.8174,10,2026-08-27T16:53:16.477099,2026-08-27T16:53:18.294487
16,14,interleaved,1,True,18,3.6452,10,2026-08-27T16:53:15.845558,2026-08-27T16:53:19.490847
16,13,interleaved,1,True,16,4.9807,10,2026-08-27T16:53:14.570042,2026-08-27T16:53:19.550788
16,1,interleaved,1,True,6,7.5153,1,2026-08-27T16:53:13.087911,2026-08-27T16:53:20.603213
16,1,interleaved,1,True,7,0.0289,1,2026-08-27T16:53:20.603293,2026-08-27T16:53:20.632178
16,1,interleaved,1,True,8,0.1624,18,2026-08-27T16:53:20.632257,2026-08-27T16:53:20.794714
16,4,interleaved,1,True,9,7.2213,10,2026-08-27T16:53:14.273651,2026-08-27T16:53:21.495014
16,5,interleaved,1,True,13,8.498,10,2026-08-27T16:53:13.318696,2026-08-27T16:53:21.816761
16,7,interleaved,1,True,16,5.9624,10,2026-08-27T16:53:16.398602,2026-08-27T16:53:22.361046
16,2,interleaved,1,True,6,5.5702,1,2026-08-27T16:53:17.660351,2026-08-27T16:53:23.230587
16,2,interleaved,1,True,7,0.0267,1,2026-08-27T16:53:23.230668,2026-08-27T16:53:23.257386
16,2,interleaved,1,True,8,0.1619,18,2026-08-27T16:53:23.257468,2026-08-27T16:53:23.419389
16,3,interleaved,1,True,6,5.5903,1,2026-08-27T16:53:17.936844,2026-08-27T16:53:23.527122
16,3,interleaved,1,True,7,0.0264,1,2026-08-27T16:53:23.527195,2026-08-27T16:53:23.553630
16,0,interleaved,1,True,6,5.6882,1,2026-08-27T16:53:17.896603,2026-08-27T16:53:23.584809
16,0,interleaved,1,True,7,0.0273,1,2026-08-27T16:53:23.584892,2026-08-27T16:53:23.612175
16,3,interleaved,1,True,8,0.165,18,2026-08-27T16:53:23.553700,2026-08-27T16:53:23.718742
16,0,interleaved,1,True,8,0.1624,18,2026-08-27T16:53:23.612251,2026-08-27T16:53:23.774624
16,10,interleaved,1,True,19,14.2251,10,2026-08-27T16:53:12.304007,2026-08-27T16:53:26.529088
16,10,interleaved,1,True,20,0.1234,4,2026-08-27T16:53:26.529167,2026-08-27T16:53:26.652575
16,12,interleaved,1,True,14,15.3138,10,2026-08-27T16:53:11.560430,2026-08-27T16:53:26.874282
16,1,interleaved,1,True,9,6.5505,10,2026-08-27T16:53:20.794792,2026-08-27T16:53:27.345321
16,11,interleaved,1,True,18,17.1938,10,2026-08-27T16:53:10.414927,2026-08-27T16:53:27.608792
16,9,interleaved,1,True,17,10.3589,10,2026-08-27T16:53:18.294562,2026-08-27T16:53:28.653526
16,15,interleaved,1,True,21,13.1531,1,2026-08-27T16:53:15.936942,2026-08-27T16:53:29.090116
16,6,interleaved,1,True,21,13.2283,1,2026-08-27T16:53:15.881767,2026-08-27T16:53:29.110154
16,14,interleaved,1,True,19,9.8479,10,2026-08-27T16:53:19.490927,2026-08-27T16:53:29.338880
16,14,interleaved,1,True,20,0.1557,4,2026-08-27T16:53:29.338994,2026-08-27T16:53:29.494725
16,10,interleaved,1,True,21,2.8773,1,2026-08-27T16:53:26.652654,2026-08-27T16:53:29.529959
16,7,interleaved,1,True,17,7.2991,10,2026-08-27T16:53:22.361137,2026-08-27T16:53:29.660229
16,15,interleaved,1,True,22,0.6829,10,2026-08-27T16:53:29.090236,2026-08-27T16:53:29.773198
16,6,interleaved,1,True,22,0.8035,10,2026-08-27T16:53:29.110277,2026-08-27T16:53:29.913760
16,10,interleaved,1,True,22,0.4027,10,2026-08-27T16:53:29.530084,2026-08-27T16:53:29.932801
16,2,interleaved,1,True,9,6.6021,10,2026-08-27T16:53:23.419475,2026-08-27T16:53:30.021623
16,9,interleaved,1,True,18,1.6624,10,2026-08-27T16:53:28.653677,2026-08-27T16:53:30.316090
16,0,interleaved,1,True,9,6.9118,10,2026-08-27T16:53:23.774700,2026-08-27T16:53:30.686552
16,3,interleaved,1,True,9,7.3071,10,2026-08-27T16:53:23.718833,2026-08-27T16:53:31.025983
16,4,interleaved,1,True,10,10.0378,10,2026-08-27T16:53:21.495083,2026-08-27T16:53:31.532890
16,4,interleaved,1,True,11,1.7292,10,2026-08-27T16:53:31.532959,2026-08-27T16:53:33.262143
16,5,interleaved,1,True,14,13.3316,10,2026-08-27T16:53:21.816850,2026-08-27T16:53:35.148481
16,4,interleaved,1,True,12,1.8928,10,2026-08-27T16:53:33.262223,2026-08-27T16:53:35.155022
16,10,interleaved,1,True,23,6.3945,10,2026-08-27T16:53:29.932911,2026-08-27T16:53:36.327461
16,6,interleaved,1,True,23,6.433,10,2026-08-27T16:53:29.913856,2026-08-27T16:53:36.346840
16,15,interleaved,1,True,23,6.5969,10,2026-08-27T16:53:29.773337,2026-08-27T16:53:36.370292
16,9,interleaved,1,True,19,6.2444,10,2026-08-27T16:53:30.316170,2026-08-27T16:53:36.560603
16,9,interleaved,1,True,20,0.0137,4,2026-08-27T16:53:36.561020,2026-08-27T16:53:36.574732
16,14,interleaved,1,True,21,7.1803,1,2026-08-27T16:53:29.494869,2026-08-27T16:53:36.675214
16,1,interleaved,1,True,10,9.3766,10,2026-08-27T16:53:27.345403,2026-08-27T16:53:36.722037
16,10,interleaved,1,True,24,0.539,10,2026-08-27T16:53:36.327593,2026-08-27T16:53:36.866641
16,6,interleaved,1,True,24,0.5397,10,2026-08-27T16:53:36.346967,2026-08-27T16:53:36.886654
16,13,interleaved,1,True,17,17.3383,10,2026-08-27T16:53:19.550883,2026-08-27T16:53:36.889187
16,15,interleaved,1,True,24,0.5415,10,2026-08-27T16:53:36.370694,2026-08-27T16:53:36.912245
16,4,interleaved,1,True,13,1.7903,10,2026-08-27T16:53:35.155107,2026-08-27T16:53:36.945416
16,15,interleaved,1,True,25,0.0936,10,2026-08-27T16:53:36.912351,2026-08-27T16:53:37.005961
16,6,interleaved,1,True,25,0.1229,10,2026-08-27T16:53:36.886763,2026-08-27T16:53:37.009700
16,10,interleaved,1,True,25,0.1714,10,2026-08-27T16:53:36.870498,2026-08-27T16:53:37.041987
16,9,interleaved,1,True,21,0.5187,1,2026-08-27T16:53:36.575044,2026-08-27T16:53:37.093752
16,14,interleaved,1,True,22,0.423,10,2026-08-27T16:53:36.675314,2026-08-27T16:53:37.098341
16,6,interleaved,1,True,26,0.2653,10,2026-08-27T16:53:37.009816,2026-08-27T16:53:37.275170
16,10,interleaved,1,True,26,0.2662,10,2026-08-27T16:53:37.042152,2026-08-27T16:53:37.308369
16,15,interleaved,1,True,26,0.3175,10,2026-08-27T16:53:37.006053,2026-08-27T16:53:37.323607
16,6,interleaved,1,True,27,0.0931,10,2026-08-27T16:53:37.275273,2026-08-27T16:53:37.368383
16,10,interleaved,1,True,27,0.1303,10,2026-08-27T16:53:37.308495,2026-08-27T16:53:37.438811
16,15,interleaved,1,True,27,0.1874,10,2026-08-27T16:53:37.323803,2026-08-27T16:53:37.511248
16,9,interleaved,1,True,22,0.5029,10,2026-08-27T16:53:37.093861,2026-08-27T16:53:37.596836
16,7,interleaved,1,True,18,7.9694,10,2026-08-27T16:53:29.660360,2026-08-27T16:53:37.629761
16,1,interleaved,1,True,11,1.0305,10,2026-08-27T16:53:36.722136,2026-08-27T16:53:37.752806
16,6,interleaved,1,True,28,0.4879,25,2026-08-27T16:53:37.368514,2026-08-27T16:53:37.856424
16,10,interleaved,1,True,28,0.48,25,2026-08-27T16:53:37.438932,2026-08-27T16:53:37.918984
16,15,interleaved,1,True,28,0.5247,25,2026-08-27T16:53:37.511360,2026-08-27T16:53:38.036110
16,12,interleaved,1,True,15,11.2352,10,2026-08-27T16:53:26.874363,2026-08-27T16:53:38.109550
16,9,interleaved,1,True,23,0.6251,10,2026-08-27T16:53:37.596960,2026-08-27T16:53:38.222109
16,9,interleaved,1,True,24,1.4724,10,2026-08-27T16:53:38.222203,2026-08-27T16:53:39.694626
16,9,interleaved,1,True,25,0.1654,10,2026-08-27T16:53:39.694691,2026-08-27T16:53:39.860080
16,1,interleaved,1,True,12,3.8165,10,2026-08-27T16:53:37.752905,2026-08-27T16:53:41.569407
16,9,interleaved,1,True,26,2.5362,10,2026-08-27T16:53:39.860152,2026-08-27T16:53:42.396340
16,2,interleaved,1,True,10,12.3889,10,2026-08-27T16:53:30.021703,2026-08-27T16:53:42.410587
16,9,interleaved,1,True,27,0.2426,10,2026-08-27T16:53:42.396451,2026-08-27T16:53:42.639075
16,0,interleaved,1,True,10,13.0836,10,2026-08-27T16:53:30.686641,2026-08-27T16:53:43.770255
16,9,interleaved,1,True,28,1.9123,25,2026-08-27T16:53:42.639154,2026-08-27T16:53:44.551485
16,10,interleaved,1,True,29,8.1001,25,2026-08-27T16:53:37.919109,2026-08-27T16:53:46.019219
16,6,interleaved,1,True,29,8.2361,25,2026-08-27T16:53:37.856540,2026-08-27T16:53:46.092651
16,15,interleaved,1,True,29,8.3094,25,2026-08-27T16:53:38.036237,2026-08-27T16:53:46.345687
16,6,interleaved,1,True,30,0.3927,1,2026-08-27T16:53:46.092761,2026-08-27T16:53:46.489507
16,10,interleaved,1,True,30,0.4883,1,2026-08-27T16:53:46.019352,2026-08-27T16:53:46.507714
16,2,interleaved,1,True,11,4.1482,10,2026-08-27T16:53:42.410674,2026-08-27T16:53:46.558869
16,13,interleaved,1,True,18,10.1278,10,2026-08-27T16:53:36.889319,2026-08-27T16:53:47.017182
16,15,interleaved,1,True,30,0.7096,1,2026-08-27T16:53:46.345792,2026-08-27T16:53:47.055372
16,3,interleaved,1,True,10,16.1092,10,2026-08-27T16:53:31.026056,2026-08-27T16:53:47.135285
16,6,interleaved,1,True,31,1.3246,10,2026-08-27T16:53:46.489625,2026-08-27T16:53:47.814279
16,15,interleaved,1,True,31,0.7903,10,2026-08-27T16:53:47.055478,2026-08-27T16:53:47.845792
16,10,interleaved,1,True,31,1.3427,10,2026-08-27T16:53:46.507826,2026-08-27T16:53:47.850535
16,14,interleaved,1,True,23,10.8121,10,2026-08-27T16:53:37.098692,2026-08-27T16:53:47.910857
16,9,interleaved,1,True,29,3.4919,25,2026-08-27T16:53:44.551581,2026-08-27T16:53:48.043510
16,1,interleaved,1,True,13,6.5436,10,2026-08-27T16:53:41.569742,2026-08-27T16:53:48.113363
16,9,interleaved,1,True,30,0.179,1,2026-08-27T16:53:48.043625,2026-08-27T16:53:48.222610
16,0,interleaved,1,True,11,4.6557,10,2026-08-27T16:53:43.770327,2026-08-27T16:53:48.426020
16,14,interleaved,1,True,24,0.9317,10,2026-08-27T16:53:47.910983,2026-08-27T16:53:48.842691
16,14,interleaved,1,True,25,0.0975,10,2026-08-27T16:53:48.842772,2026-08-27T16:53:48.940300
16,3,interleaved,1,True,11,2.4171,10,2026-08-27T16:53:47.135373,2026-08-27T16:53:49.552469
16,2,interleaved,1,True,12,3.008,10,2026-08-27T16:53:46.558974,2026-08-27T16:53:49.567031
16,12,interleaved,1,True,16,12.1535,10,2026-08-27T16:53:38.109637,2026-08-27T16:53:50.263157
16,10,interleaved,1,True,32,2.5559,10,2026-08-27T16:53:47.850660,2026-08-27T16:53:50.406613
16,14,interleaved,1,True,26,1.4823,10,2026-08-27T16:53:48.940384,2026-08-27T16:53:50.422711
16,6,interleaved,1,True,32,2.6472,10,2026-08-27T16:53:47.814440,2026-08-27T16:53:50.461683
16,9,interleaved,1,True,31,2.2698,10,2026-08-27T16:53:48.222691,2026-08-27T16:53:50.492480
16,14,interleaved,1,True,27,0.1235,10,2026-08-27T16:53:50.424262,2026-08-27T16:53:50.547780
16,15,interleaved,1,True,32,2.8042,10,2026-08-27T16:53:47.845926,2026-08-27T16:53:50.650128
16,13,interleaved,1,True,19,3.6486,10,2026-08-27T16:53:47.017275,2026-08-27T16:53:50.665942
16,13,interleaved,1,True,20,0.1927,4,2026-08-27T16:53:50.666069,2026-08-27T16:53:50.858856
16,14,interleaved,1,True,28,0.7715,25,2026-08-27T16:53:50.547922,2026-08-27T16:53:51.319408
16,13,interleaved,1,True,21,0.5856,1,2026-08-27T16:53:50.858999,2026-08-27T16:53:51.444652
16,0,interleaved,1,True,12,3.0481,10,2026-08-27T16:53:48.426102,2026-08-27T16:53:51.474182
16,9,interleaved,1,True,32,1.0436,10,2026-08-27T16:53:50.492625,2026-08-27T16:53:51.536209
16,13,interleaved,1,True,22,1.4624,10,2026-08-27T16:53:51.444768,2026-08-27T16:53:52.907201
16,5,interleaved,1,True,15,17.931,10,2026-08-27T16:53:35.148580,2026-08-27T16:53:53.079580
16,6,interleaved,1,True,33,2.7132,10,2026-08-27T16:53:50.465651,2026-08-27T16:53:53.178901
16,13,interleaved,1,True,23,1.5953,10,2026-08-27T16:53:52.907303,2026-08-27T16:53:54.502627
16,13,interleaved,1,True,24,0.5073,10,2026-08-27T16:53:54.502746,2026-08-27T16:53:55.010056
16,13,interleaved,1,True,25,0.0881,10,2026-08-27T16:53:55.010251,2026-08-27T16:53:55.098430
16,3,interleaved,1,True,12,5.6404,10,2026-08-27T16:53:49.552560,2026-08-27T16:53:55.192960
16,6,interleaved,1,True,34,2.021,10,2026-08-27T16:53:53.179028,2026-08-27T16:53:55.200117
16,14,interleaved,1,True,29,4.0157,25,2026-08-27T16:53:51.319538,2026-08-27T16:53:55.335264
16,13,interleaved,1,True,26,0.3722,10,2026-08-27T16:53:55.098698,2026-08-27T16:53:55.470974
16,8,interleaved,1,True,19,41.5064,10,2026-08-27T16:53:14.021624,2026-08-27T16:53:55.528029
16,13,interleaved,1,True,27,0.1483,10,2026-08-27T16:53:55.471085,2026-08-27T16:53:55.619443
16,14,interleaved,1,True,30,0.327,1,2026-08-27T16:53:55.335411,2026-08-27T16:53:55.662508
16,1,interleaved,1,True,14,8.2964,10,2026-08-27T16:53:48.113452,2026-08-27T16:53:56.409832
16,3,interleaved,1,True,13,1.2786,10,2026-08-27T16:53:55.193134,2026-08-27T16:53:56.471746
16,4,interleaved,1,True,14,19.5362,10,2026-08-27T16:53:36.949703,2026-08-27T16:53:56.485911
16,9,interleaved,1,True,33,5.0054,10,2026-08-27T16:53:51.536325,2026-08-27T16:53:56.541768
16,8,interleaved,1,True,20,1.0767,4,2026-08-27T16:53:55.528151,2026-08-27T16:53:56.604932
16,13,interleaved,1,True,28,1.1493,25,2026-08-27T16:53:55.619581,2026-08-27T16:53:56.768916
16,11,interleaved,1,True,19,29.6768,10,2026-08-27T16:53:27.608870,2026-08-27T16:53:57.285674
16,15,interleaved,1,True,33,6.7008,10,2026-08-27T16:53:50.653586,2026-08-27T16:53:57.354393
16,11,interleaved,1,True,20,0.0778,4,2026-08-27T16:53:57.285854,2026-08-27T16:53:57.363718
16,10,interleaved,1,True,33,7.3123,10,2026-08-27T16:53:50.406776,2026-08-27T16:53:57.719121
16,4,interleaved,1,True,15,2.5176,10,2026-08-27T16:53:56.486265,2026-08-27T16:53:59.003885
16,15,interleaved,1,True,34,2.1139,10,2026-08-27T16:53:57.354514,2026-08-27T16:53:59.468437
16,14,interleaved,1,True,31,3.9206,10,2026-08-27T16:53:55.662692,2026-08-27T16:53:59.583333
16,14,interleaved,1,True,32,1.0399,10,2026-08-27T16:53:59.583450,2026-08-27T16:54:00.623409
16,4,interleaved,1,True,16,1.9687,10,2026-08-27T16:53:59.003974,2026-08-27T16:54:00.972704
16,9,interleaved,1,True,34,4.4476,10,2026-08-27T16:53:56.542029,2026-08-27T16:54:00.989670
16,13,interleaved,1,True,29,4.4339,25,2026-08-27T16:53:56.769039,2026-08-27T16:54:01.202976
16,11,interleaved,1,True,21,3.9383,1,2026-08-27T16:53:57.363838,2026-08-27T16:54:01.302181
16,15,interleaved,1,True,35,2.2373,10,2026-08-27T16:53:59.468522,2026-08-27T16:54:01.705869
16,11,interleaved,1,True,22,0.7308,10,2026-08-27T16:54:01.302320,2026-08-27T16:54:02.033200
16,2,interleaved,1,True,13,13.1203,10,2026-08-27T16:53:49.567133,2026-08-27T16:54:02.687438
16,13,interleaved,1,True,30,1.5067,1,2026-08-27T16:54:01.203086,2026-08-27T16:54:02.709821
16,15,interleaved,1,True,36,1.0478,10,2026-08-27T16:54:01.706008,2026-08-27T16:54:02.753805
16,1,interleaved,1,True,15,6.3504,10,2026-08-27T16:53:56.413628,2026-08-27T16:54:02.764048
16,4,interleaved,1,True,17,1.9481,10,2026-08-27T16:54:00.972814,2026-08-27T16:54:02.920917
16,11,interleaved,1,True,23,1.0883,10,2026-08-27T16:54:02.033357,2026-08-27T16:54:03.121647
16,14,interleaved,1,True,33,2.6396,10,2026-08-27T16:54:00.623555,2026-08-27T16:54:03.263170
16,11,interleaved,1,True,24,0.7752,10,2026-08-27T16:54:03.121861,2026-08-27T16:54:03.897060
16,15,interleaved,1,True,37,1.3366,10,2026-08-27T16:54:02.754087,2026-08-27T16:54:04.090748
16,11,interleaved,1,True,25,0.2086,10,2026-08-27T16:54:03.897207,2026-08-27T16:54:04.105844
16,15,interleaved,1,True,38,0.1755,10,2026-08-27T16:54:04.090888,2026-08-27T16:54:04.266396
16,11,interleaved,1,True,26,0.2456,10,2026-08-27T16:54:04.105968,2026-08-27T16:54:04.351626
16,15,interleaved,1,True,39,0.1643,10,2026-08-27T16:54:04.274136,2026-08-27T16:54:04.438528
16,11,interleaved,1,True,27,0.204,10,2026-08-27T16:54:04.357890,2026-08-27T16:54:04.561902
16,10,interleaved,1,True,34,6.878,10,2026-08-27T16:53:57.719241,2026-08-27T16:54:04.597243
16,8,interleaved,1,True,21,8.0081,1,2026-08-27T16:53:56.605065,2026-08-27T16:54:04.613162
16,4,interleaved,1,True,18,1.7489,10,2026-08-27T16:54:02.921089,2026-08-27T16:54:04.670028
16,14,interleaved,1,True,34,1.4489,10,2026-08-27T16:54:03.263305,2026-08-27T16:54:04.712235
16,15,interleaved,1,True,40,0.4948,10,2026-08-27T16:54:04.438970,2026-08-27T16:54:04.933758
16,15,interleaved,1,True,41,0.1023,10,2026-08-27T16:54:04.933905,2026-08-27T16:54:05.036277
16,11,interleaved,1,True,28,0.6534,25,2026-08-27T16:54:04.562073,2026-08-27T16:54:05.215480
16,8,interleaved,1,True,22,0.8079,10,2026-08-27T16:54:04.613346,2026-08-27T16:54:05.421319
16,15,interleaved,1,True,42,0.4666,10,2026-08-27T16:54:05.036395,2026-08-27T16:54:05.503008
