sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,repl,6,False,19,0.0701,1,2026-08-27T14:52:43.694782,2026-08-27T14:52:43.764905
10,1,0,repl,6,False,20,0.0933,1804,2026-08-27T14:52:43.765071,2026-08-27T14:52:43.858406
10,1,0,repl,6,False,21,0.1949,100,2026-08-27T14:52:43.858490,2026-08-27T14:52:44.053409
10,1,0,repl,6,False,22,0.1222,7,2026-08-27T14:52:44.053502,2026-08-27T14:52:44.175776
10,1,0,repl,7,False,1,0.053,4,2026-08-27T14:52:44.177909,2026-08-27T14:52:44.230889
10,1,0,repl,7,False,2,0.0533,100,2026-08-27T14:52:44.230969,2026-08-27T14:52:44.284262
10,1,0,repl,7,False,3,0.1364,10,2026-08-27T14:52:44.284343,2026-08-27T14:52:44.420805
10,1,0,repl,7,False,4,0.143,5,2026-08-27T14:52:44.420887,2026-08-27T14:52:44.563891
10,1,0,repl,7,False,5,0.1367,5,2026-08-27T14:52:44.563974,2026-08-27T14:52:44.700694
10,1,0,repl,7,False,6,0.0182,1,2026-08-27T14:52:44.700775,2026-08-27T14:52:44.718959
10,1,0,repl,7,False,7,0.1257,4,2026-08-27T14:52:44.719035,2026-08-27T14:52:44.844793
10,1,0,repl,7,False,8,0.1858,2,2026-08-27T14:52:44.844862,2026-08-27T14:52:45.030642
10,1,0,repl,7,False,9,0.258,175,2026-08-27T14:52:45.030723,2026-08-27T14:52:45.288774
10,1,0,repl,7,False,10,0.2749,20,2026-08-27T14:52:45.288853,2026-08-27T14:52:45.563816
10,1,0,repl,7,False,11,0.034,0,2026-08-27T14:52:45.563879,2026-08-27T14:52:45.597861
10,1,0,repl,7,False,12,0.1182,2,2026-08-27T14:52:45.597922,2026-08-27T14:52:45.716186
10,1,0,repl,7,False,13,0.2858,45,2026-08-27T14:52:45.716262,2026-08-27T14:52:46.002064
10,1,0,repl,7,False,14,0.0687,1,2026-08-27T14:52:46.002141,2026-08-27T14:52:46.070901
10,1,0,repl,7,False,15,0.0416,1,2026-08-27T14:52:46.070983,2026-08-27T14:52:46.112599
10,1,0,repl,7,False,16,0.1479,27840,2026-08-27T14:52:46.112680,2026-08-27T14:52:46.260581
10,1,0,repl,7,False,17,0.0709,1,2026-08-27T14:52:46.260660,2026-08-27T14:52:46.331587
10,1,0,repl,7,False,18,0.2117,100,2026-08-27T14:52:46.331749,2026-08-27T14:52:46.543427
10,1,0,repl,7,False,19,0.068,1,2026-08-27T14:52:46.543505,2026-08-27T14:52:46.611562
10,1,0,repl,7,False,20,0.098,1804,2026-08-27T14:52:46.611625,2026-08-27T14:52:46.709659
10,1,0,repl,7,False,21,0.1992,100,2026-08-27T14:52:46.709736,2026-08-27T14:52:46.908945
10,1,0,repl,7,False,22,0.1202,7,2026-08-27T14:52:46.909031,2026-08-27T14:52:47.029254
10,1,0,repl,8,False,1,0.0483,4,2026-08-27T14:52:47.032422,2026-08-27T14:52:47.080714
10,1,0,repl,8,False,2,0.0576,100,2026-08-27T14:52:47.080791,2026-08-27T14:52:47.138425
10,1,0,repl,8,False,3,0.1394,10,2026-08-27T14:52:47.138503,2026-08-27T14:52:47.277971
10,1,0,repl,8,False,4,0.1365,5,2026-08-27T14:52:47.278054,2026-08-27T14:52:47.414615
10,1,0,repl,8,False,5,0.1352,5,2026-08-27T14:52:47.414699,2026-08-27T14:52:47.549937
