streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,0,numa-balancing,1,True,22,0.4671,10,2026-08-27T17:24:51.166100,2026-08-27T17:24:51.633218
16,15,numa-balancing,1,True,23,0.8427,10,2026-08-27T17:24:51.235838,2026-08-27T17:24:52.078610
16,0,numa-balancing,1,True,23,0.899,10,2026-08-27T17:24:51.637607,2026-08-27T17:24:52.536649
16,15,numa-balancing,1,True,24,0.5043,10,2026-08-27T17:24:52.078729,2026-08-27T17:24:52.583033
16,15,numa-balancing,1,True,25,0.1194,10,2026-08-27T17:24:52.583171,2026-08-27T17:24:52.702626
16,15,numa-balancing,1,True,26,0.2128,10,2026-08-27T17:24:52.702746,2026-08-27T17:24:52.915529
16,0,numa-balancing,1,True,24,0.4156,10,2026-08-27T17:24:52.536783,2026-08-27T17:24:52.952429
16,15,numa-balancing,1,True,27,0.0941,10,2026-08-27T17:24:52.915790,2026-08-27T17:24:53.009986
16,0,numa-balancing,1,True,25,0.0727,10,2026-08-27T17:24:52.952556,2026-08-27T17:24:53.025315
16,1,numa-balancing,1,True,33,1.7677,10,2026-08-27T17:24:51.285950,2026-08-27T17:24:53.053682
16,10,numa-balancing,1,True,33,1.8128,10,2026-08-27T17:24:51.353158,2026-08-27T17:24:53.166030
16,0,numa-balancing,1,True,26,0.1565,10,2026-08-27T17:24:53.025434,2026-08-27T17:24:53.181979
