sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
30,16,10,repl,1,True,11,3.5172,0,2026-08-27T14:58:57.183743,2026-08-27T14:59:00.700976
30,16,1,repl,1,True,2,5.4445,100,2026-08-27T14:58:57.136037,2026-08-27T14:59:02.580596
30,16,15,repl,1,True,16,7.8894,27840,2026-08-27T14:58:57.269343,2026-08-27T14:59:05.158821
30,16,10,repl,1,True,12,7.6892,2,2026-08-27T14:59:00.701077,2026-08-27T14:59:08.390310
30,16,11,repl,1,True,12,11.2909,2,2026-08-27T14:58:57.248006,2026-08-27T14:59:08.538915
30,16,3,repl,1,True,4,11.5593,5,2026-08-27T14:58:57.141749,2026-08-27T14:59:08.701062
30,16,0,repl,1,True,1,14.2216,4,2026-08-27T14:58:57.132914,2026-08-27T14:59:11.354531
30,16,13,repl,1,True,14,14.1021,1,2026-08-27T14:58:57.263851,2026-08-27T14:59:11.365967
30,16,1,repl,1,True,3,8.9679,10,2026-08-27T14:59:02.580693,2026-08-27T14:59:11.548579
30,16,15,repl,1,True,17,6.6194,1,2026-08-27T14:59:05.158887,2026-08-27T14:59:11.778267
30,16,14,repl,1,True,15,14.5862,1,2026-08-27T14:58:57.266161,2026-08-27T14:59:11.852413
30,16,5,repl,1,True,6,15.5407,1,2026-08-27T14:58:57.146378,2026-08-27T14:59:12.687149
30,16,1,repl,1,True,4,1.3889,5,2026-08-27T14:59:11.553572,2026-08-27T14:59:12.942491
30,16,0,repl,1,True,2,1.6572,100,2026-08-27T14:59:11.354919,2026-08-27T14:59:13.012146
30,16,4,repl,1,True,5,16.5761,5,2026-08-27T14:58:57.143534,2026-08-27T14:59:13.719647
30,16,4,repl,1,True,6,0.4392,1,2026-08-27T14:59:13.719747,2026-08-27T14:59:14.159020
30,16,15,repl,1,True,18,2.5613,100,2026-08-27T14:59:11.778367,2026-08-27T14:59:14.339701
30,16,1,repl,1,True,5,1.5324,5,2026-08-27T14:59:12.942602,2026-08-27T14:59:14.475051
30,16,7,repl,1,True,8,17.3841,2,2026-08-27T14:58:57.156631,2026-08-27T14:59:14.540802
30,16,1,repl,1,True,6,0.3166,1,2026-08-27T14:59:14.475182,2026-08-27T14:59:14.791851
30,16,0,repl,1,True,3,1.8494,10,2026-08-27T14:59:13.012245,2026-08-27T14:59:14.861666
30,16,3,repl,1,True,5,6.3534,5,2026-08-27T14:59:08.701149,2026-08-27T14:59:15.054527
30,16,2,repl,1,True,3,18.073,10,2026-08-27T14:58:57.139616,2026-08-27T14:59:15.212637
30,16,15,repl,1,True,19,0.9722,1,2026-08-27T14:59:14.339824,2026-08-27T14:59:15.312018
30,16,4,repl,1,True,7,1.3833,4,2026-08-27T14:59:14.159190,2026-08-27T14:59:15.542486
30,16,3,repl,1,True,6,0.5125,1,2026-08-27T14:59:15.054705,2026-08-27T14:59:15.567204
30,16,6,repl,1,True,7,18.7172,4,2026-08-27T14:58:57.150529,2026-08-27T14:59:15.867732
30,16,1,repl,1,True,7,1.3002,4,2026-08-27T14:59:14.791967,2026-08-27T14:59:16.092200
30,16,0,repl,1,True,4,1.3204,5,2026-08-27T14:59:14.865561,2026-08-27T14:59:16.186015
30,16,9,repl,1,True,10,19.062,20,2026-08-27T14:58:57.177951,2026-08-27T14:59:16.240001
30,16,15,repl,1,True,20,1.2686,5404,2026-08-27T14:59:15.312164,2026-08-27T14:59:16.580797
30,16,2,repl,1,True,4,1.7849,5,2026-08-27T14:59:15.212762,2026-08-27T14:59:16.997660
30,16,13,repl,1,True,15,5.7316,1,2026-08-27T14:59:11.366200,2026-08-27T14:59:17.097858
30,16,9,repl,1,True,11,0.9951,0,2026-08-27T14:59:16.240125,2026-08-27T14:59:17.235220
30,16,1,repl,1,True,8,1.1677,2,2026-08-27T14:59:16.092317,2026-08-27T14:59:17.260084
30,16,3,repl,1,True,7,1.7284,4,2026-08-27T14:59:15.567338,2026-08-27T14:59:17.295796
30,16,0,repl,1,True,5,1.1449,5,2026-08-27T14:59:16.186136,2026-08-27T14:59:17.331079
30,16,4,repl,1,True,8,1.868,2,2026-08-27T14:59:15.542628,2026-08-27T14:59:17.410651
30,16,0,repl,1,True,6,0.4868,1,2026-08-27T14:59:17.331186,2026-08-27T14:59:17.818018
30,16,8,repl,1,True,9,20.871,175,2026-08-27T14:58:57.171340,2026-08-27T14:59:18.042347
30,16,14,repl,1,True,16,6.8182,27840,2026-08-27T14:59:11.852514,2026-08-27T14:59:18.673655
30,16,7,repl,1,True,9,4.1796,175,2026-08-27T14:59:14.540918,2026-08-27T14:59:18.720548
30,16,15,repl,1,True,21,2.1382,100,2026-08-27T14:59:16.585538,2026-08-27T14:59:18.723753
30,16,2,repl,1,True,5,1.7502,5,2026-08-27T14:59:16.997774,2026-08-27T14:59:18.747994
30,16,9,repl,1,True,12,1.5331,2,2026-08-27T14:59:17.235356,2026-08-27T14:59:18.768482
30,16,2,repl,1,True,6,0.0791,1,2026-08-27T14:59:18.748121,2026-08-27T14:59:18.827255
30,16,5,repl,1,True,7,6.3431,4,2026-08-27T14:59:12.687255,2026-08-27T14:59:19.030428
30,16,0,repl,1,True,7,1.2566,4,2026-08-27T14:59:17.818118,2026-08-27T14:59:19.074774
30,16,3,repl,1,True,8,1.8374,2,2026-08-27T14:59:17.295888,2026-08-27T14:59:19.133298
30,16,6,repl,1,True,8,3.6794,2,2026-08-27T14:59:15.867854,2026-08-27T14:59:19.547276
30,16,14,repl,1,True,17,1.1005,1,2026-08-27T14:59:18.673797,2026-08-27T14:59:19.774298
30,16,15,repl,1,True,22,1.6895,7,2026-08-27T14:59:18.723893,2026-08-27T14:59:20.413449
30,16,4,repl,1,True,9,3.1069,175,2026-08-27T14:59:17.410783,2026-08-27T14:59:20.517702
30,16,1,repl,1,True,9,3.3236,175,2026-08-27T14:59:17.260197,2026-08-27T14:59:20.583880
30,16,15,repl,1,True,1,0.4179,4,2026-08-27T14:59:20.417635,2026-08-27T14:59:20.835550
30,16,5,repl,1,True,8,1.9445,2,2026-08-27T14:59:19.030588,2026-08-27T14:59:20.975063
30,16,0,repl,1,True,8,2.0138,2,2026-08-27T14:59:19.074907,2026-08-27T14:59:21.088766
30,16,2,repl,1,True,7,2.2784,4,2026-08-27T14:59:18.827368,2026-08-27T14:59:21.105808
30,16,10,repl,1,True,13,12.8341,45,2026-08-27T14:59:08.390413,2026-08-27T14:59:21.225679
30,16,13,repl,1,True,16,4.2115,27840,2026-08-27T14:59:17.097975,2026-08-27T14:59:21.309461
30,16,15,repl,1,True,2,0.722,100,2026-08-27T14:59:20.835686,2026-08-27T14:59:21.557703
30,16,12,repl,1,True,13,24.3225,45,2026-08-27T14:58:57.260678,2026-08-27T14:59:21.583208
30,16,10,repl,1,True,14,0.6294,1,2026-08-27T14:59:21.231977,2026-08-27T14:59:21.861753
30,16,4,repl,1,True,10,1.3878,20,2026-08-27T14:59:20.517828,2026-08-27T14:59:21.905641
30,16,1,repl,1,True,10,1.327,20,2026-08-27T14:59:20.589620,2026-08-27T14:59:21.916695
30,16,4,repl,1,True,11,0.2696,0,2026-08-27T14:59:21.905900,2026-08-27T14:59:22.175530
30,16,10,repl,1,True,15,0.3288,1,2026-08-27T14:59:21.861854,2026-08-27T14:59:22.190733
30,16,1,repl,1,True,11,0.2981,0,2026-08-27T14:59:21.916811,2026-08-27T14:59:22.214902
30,16,2,repl,1,True,8,1.2198,2,2026-08-27T14:59:21.115433,2026-08-27T14:59:22.335302
30,16,11,repl,1,True,13,13.8411,45,2026-08-27T14:59:08.539003,2026-08-27T14:59:22.380092
30,16,12,repl,1,True,14,0.9913,1,2026-08-27T14:59:21.583336,2026-08-27T14:59:22.574635
30,16,15,repl,1,True,3,1.035,10,2026-08-27T14:59:21.557832,2026-08-27T14:59:22.592810
30,16,7,repl,1,True,10,4.0533,20,2026-08-27T14:59:18.720641,2026-08-27T14:59:22.773921
30,16,4,repl,1,True,12,0.6579,2,2026-08-27T14:59:22.175656,2026-08-27T14:59:22.833576
30,16,8,repl,1,True,10,4.7946,20,2026-08-27T14:59:18.045640,2026-08-27T14:59:22.840312
30,16,12,repl,1,True,15,0.3472,1,2026-08-27T14:59:22.574759,2026-08-27T14:59:22.921990
30,16,13,repl,1,True,17,1.7383,1,2026-08-27T14:59:21.317787,2026-08-27T14:59:23.056154
30,16,11,repl,1,True,14,0.7962,1,2026-08-27T14:59:22.380215,2026-08-27T14:59:23.176482
30,16,7,repl,1,True,11,0.4529,0,2026-08-27T14:59:22.774034,2026-08-27T14:59:23.226961
30,16,1,repl,1,True,12,1.1644,2,2026-08-27T14:59:22.215026,2026-08-27T14:59:23.379469
30,16,10,repl,1,True,16,1.5261,27840,2026-08-27T14:59:22.197586,2026-08-27T14:59:23.723824
30,16,11,repl,1,True,15,0.8237,1,2026-08-27T14:59:23.176610,2026-08-27T14:59:24.000348
30,16,7,repl,1,True,12,0.7933,2,2026-08-27T14:59:23.227099,2026-08-27T14:59:24.020403
30,16,5,repl,1,True,9,3.149,175,2026-08-27T14:59:20.975157,2026-08-27T14:59:24.124186
30,16,4,repl,1,True,13,1.4822,45,2026-08-27T14:59:22.833697,2026-08-27T14:59:24.315894
30,16,10,repl,1,True,17,0.9356,1,2026-08-27T14:59:23.723925,2026-08-27T14:59:24.659591
30,16,15,repl,1,True,4,2.1262,5,2026-08-27T14:59:22.592902,2026-08-27T14:59:24.719089
30,16,4,repl,1,True,14,0.4333,1,2026-08-27T14:59:24.315977,2026-08-27T14:59:24.749327
30,16,12,repl,1,True,16,2.0329,27840,2026-08-27T14:59:22.922137,2026-08-27T14:59:24.965546
30,16,0,repl,1,True,9,3.9257,175,2026-08-27T14:59:21.093667,2026-08-27T14:59:25.019453
30,16,1,repl,1,True,13,1.6777,45,2026-08-27T14:59:23.379597,2026-08-27T14:59:25.057304
30,16,7,repl,1,True,13,1.1469,45,2026-08-27T14:59:24.020525,2026-08-27T14:59:25.167493
30,16,12,repl,1,True,17,0.4344,1,2026-08-27T14:59:24.965655,2026-08-27T14:59:25.400039
30,16,8,repl,1,True,11,2.5744,0,2026-08-27T14:59:22.840418,2026-08-27T14:59:25.414889
30,16,7,repl,1,True,14,0.6618,1,2026-08-27T14:59:25.167862,2026-08-27T14:59:25.829708
30,16,15,repl,1,True,5,1.3277,5,2026-08-27T14:59:24.719209,2026-08-27T14:59:26.046920
30,16,15,repl,1,True,6,0.0775,1,2026-08-27T14:59:26.047050,2026-08-27T14:59:26.124608
30,16,1,repl,1,True,14,1.123,1,2026-08-27T14:59:25.057432,2026-08-27T14:59:26.180458
