streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,8,imbalanced,1,True,12,2.3567,10,2026-08-27T16:13:29.410862,2026-08-27T16:13:31.767546
16,5,imbalanced,1,True,8,0.7011,18,2026-08-27T16:13:31.258652,2026-08-27T16:13:31.959884
16,9,imbalanced,1,True,11,5.1845,10,2026-08-27T16:13:26.924924,2026-08-27T16:13:32.113598
16,3,imbalanced,1,True,6,1.544,1,2026-08-27T16:13:31.181937,2026-08-27T16:13:32.726087
16,4,imbalanced,1,True,15,2.376,10,2026-08-27T16:13:30.546073,2026-08-27T16:13:32.922207
16,8,imbalanced,1,True,13,1.1966,10,2026-08-27T16:13:31.767647,2026-08-27T16:13:32.964329
16,3,imbalanced,1,True,7,0.3201,1,2026-08-27T16:13:32.726579,2026-08-27T16:13:33.046750
16,3,imbalanced,1,True,8,0.5082,18,2026-08-27T16:13:33.047249,2026-08-27T16:13:33.555463
16,7,imbalanced,1,True,19,4.0482,10,2026-08-27T16:13:29.511030,2026-08-27T16:13:33.559248
16,11,imbalanced,1,True,19,3.474,10,2026-08-27T16:13:30.122122,2026-08-27T16:13:33.596215
16,7,imbalanced,1,True,20,0.1593,4,2026-08-27T16:13:33.559386,2026-08-27T16:13:33.718709
16,4,imbalanced,1,True,16,0.8066,10,2026-08-27T16:13:32.925982,2026-08-27T16:13:33.732771
16,11,imbalanced,1,True,20,0.1626,4,2026-08-27T16:13:33.596340,2026-08-27T16:13:33.759005
16,2,imbalanced,1,True,5,17.3467,1,2026-08-27T16:13:16.439207,2026-08-27T16:13:33.785940
16,1,imbalanced,1,True,5,17.1427,1,2026-08-27T16:13:16.942391,2026-08-27T16:13:34.085113
16,0,imbalanced,1,True,6,6.3508,1,2026-08-27T16:13:27.807541,2026-08-27T16:13:34.158333
16,0,imbalanced,1,True,7,0.02,1,2026-08-27T16:13:34.158404,2026-08-27T16:13:34.178437
16,0,imbalanced,1,True,8,0.1633,18,2026-08-27T16:13:34.178505,2026-08-27T16:13:34.341789
16,13,imbalanced,1,True,18,2.9701,10,2026-08-27T16:13:31.623546,2026-08-27T16:13:34.593677
16,9,imbalanced,1,True,12,3.0969,10,2026-08-27T16:13:32.113848,2026-08-27T16:13:35.210769
16,15,imbalanced,1,True,18,10.811,10,2026-08-27T16:13:25.957623,2026-08-27T16:13:36.768657
16,14,imbalanced,1,True,15,25.8069,10,2026-08-27T16:13:12.059863,2026-08-27T16:13:37.866774
16,6,imbalanced,1,True,18,8.8557,10,2026-08-27T16:13:30.305159,2026-08-27T16:13:39.160917
16,5,imbalanced,1,True,9,7.4093,10,2026-08-27T16:13:31.960225,2026-08-27T16:13:39.369523
16,1,imbalanced,1,True,6,5.5691,1,2026-08-27T16:13:34.085183,2026-08-27T16:13:39.654253
16,1,imbalanced,1,True,7,0.0207,1,2026-08-27T16:13:39.654321,2026-08-27T16:13:39.675029
