sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,interleaved,3,False,6,0.0175,1,2026-08-27T16:39:26.944287,2026-08-27T16:39:26.961789
10,1,0,interleaved,3,False,7,0.1372,4,2026-08-27T16:39:26.961864,2026-08-27T16:39:27.099073
10,1,0,interleaved,3,False,8,0.1913,2,2026-08-27T16:39:27.099149,2026-08-27T16:39:27.290484
10,1,0,interleaved,3,False,9,0.2572,175,2026-08-27T16:39:27.290566,2026-08-27T16:39:27.547742
10,1,0,interleaved,3,False,10,0.3024,20,2026-08-27T16:39:27.547826,2026-08-27T16:39:27.850233
10,1,0,interleaved,3,False,11,0.0291,0,2026-08-27T16:39:27.850317,2026-08-27T16:39:27.879452
10,1,0,interleaved,3,False,12,0.1096,2,2026-08-27T16:39:27.879536,2026-08-27T16:39:27.989168
10,1,0,interleaved,3,False,13,0.272,45,2026-08-27T16:39:27.989250,2026-08-27T16:39:28.261313
10,1,0,interleaved,3,False,14,0.075,1,2026-08-27T16:39:28.261398,2026-08-27T16:39:28.336440
10,1,0,interleaved,3,False,15,0.0446,1,2026-08-27T16:39:28.336525,2026-08-27T16:39:28.381174
10,1,0,interleaved,3,False,16,0.1496,27840,2026-08-27T16:39:28.381257,2026-08-27T16:39:28.530902
10,1,0,interleaved,3,False,17,0.0764,1,2026-08-27T16:39:28.530981,2026-08-27T16:39:28.607449
10,1,0,interleaved,3,False,18,0.2349,100,2026-08-27T16:39:28.607525,2026-08-27T16:39:28.842450
10,1,0,interleaved,3,False,19,0.0693,1,2026-08-27T16:39:28.842529,2026-08-27T16:39:28.911855
10,1,0,interleaved,3,False,20,0.1155,1804,2026-08-27T16:39:28.911941,2026-08-27T16:39:29.027468
10,1,0,interleaved,3,False,21,0.2134,100,2026-08-27T16:39:29.027549,2026-08-27T16:39:29.240953
10,1,0,interleaved,3,False,22,0.1408,7,2026-08-27T16:39:29.241035,2026-08-27T16:39:29.381862
10,1,0,interleaved,4,False,1,0.0521,4,2026-08-27T16:39:29.384991,2026-08-27T16:39:29.437112
10,1,0,interleaved,4,False,2,0.0555,100,2026-08-27T16:39:29.437195,2026-08-27T16:39:29.492759
10,1,0,interleaved,4,False,3,0.1409,10,2026-08-27T16:39:29.492840,2026-08-27T16:39:29.633782
10,1,0,interleaved,4,False,4,0.1578,5,2026-08-27T16:39:29.633850,2026-08-27T16:39:29.791688
10,1,0,interleaved,4,False,5,0.166,5,2026-08-27T16:39:29.791759,2026-08-27T16:39:29.957807
10,1,0,interleaved,4,False,6,0.017,1,2026-08-27T16:39:29.957877,2026-08-27T16:39:29.974929
10,1,0,interleaved,4,False,7,0.1364,4,2026-08-27T16:39:29.974996,2026-08-27T16:39:30.111421
10,1,0,interleaved,4,False,8,0.2028,2,2026-08-27T16:39:30.111504,2026-08-27T16:39:30.314323
10,1,0,interleaved,4,False,9,0.2497,175,2026-08-27T16:39:30.314410,2026-08-27T16:39:30.564130
10,1,0,interleaved,4,False,10,0.2951,20,2026-08-27T16:39:30.564209,2026-08-27T16:39:30.859299
10,1,0,interleaved,4,False,11,0.0334,0,2026-08-27T16:39:30.859382,2026-08-27T16:39:30.892794
10,1,0,interleaved,4,False,12,0.1084,2,2026-08-27T16:39:30.892877,2026-08-27T16:39:31.001339
10,1,0,interleaved,4,False,13,0.2682,45,2026-08-27T16:39:31.001422,2026-08-27T16:39:31.269615
10,1,0,interleaved,4,False,14,0.0722,1,2026-08-27T16:39:31.269697,2026-08-27T16:39:31.341969
10,1,0,interleaved,4,False,15,0.0421,1,2026-08-27T16:39:31.342057,2026-08-27T16:39:31.384155
10,1,0,interleaved,4,False,16,0.1609,27840,2026-08-27T16:39:31.384233,2026-08-27T16:39:31.545151
10,1,0,interleaved,4,False,17,0.0835,1,2026-08-27T16:39:31.545226,2026-08-27T16:39:31.628711
10,1,0,interleaved,4,False,18,0.2425,100,2026-08-27T16:39:31.628791,2026-08-27T16:39:31.871294
10,1,0,interleaved,4,False,19,0.0669,1,2026-08-27T16:39:31.871375,2026-08-27T16:39:31.938321
10,1,0,interleaved,4,False,20,0.1017,1804,2026-08-27T16:39:31.938402,2026-08-27T16:39:32.040109
10,1,0,interleaved,4,False,21,0.2011,100,2026-08-27T16:39:32.040191,2026-08-27T16:39:32.241282
10,1,0,interleaved,4,False,22,0.1303,7,2026-08-27T16:39:32.241364,2026-08-27T16:39:32.371719
10,1,0,interleaved,5,False,1,0.0523,4,2026-08-27T16:39:32.373563,2026-08-27T16:39:32.425941
10,1,0,interleaved,5,False,2,0.0612,100,2026-08-27T16:39:32.426020,2026-08-27T16:39:32.487240
10,1,0,interleaved,5,False,3,0.1417,10,2026-08-27T16:39:32.487318,2026-08-27T16:39:32.629025
10,1,0,interleaved,5,False,4,0.1641,5,2026-08-27T16:39:32.629100,2026-08-27T16:39:32.793217
10,1,0,interleaved,5,False,5,0.1524,5,2026-08-27T16:39:32.793304,2026-08-27T16:39:32.945696
10,1,0,interleaved,5,False,6,0.0158,1,2026-08-27T16:39:32.945805,2026-08-27T16:39:32.961597
10,1,0,interleaved,5,False,7,0.1305,4,2026-08-27T16:39:32.961680,2026-08-27T16:39:33.092223
10,1,0,interleaved,5,False,8,0.2205,2,2026-08-27T16:39:33.092306,2026-08-27T16:39:33.312807
10,1,0,interleaved,5,False,9,0.2685,175,2026-08-27T16:39:33.312880,2026-08-27T16:39:33.581359
10,1,0,interleaved,5,False,10,0.2947,20,2026-08-27T16:39:33.581436,2026-08-27T16:39:33.876194
10,1,0,interleaved,5,False,11,0.0335,0,2026-08-27T16:39:33.876274,2026-08-27T16:39:33.909817
10,1,0,interleaved,5,False,12,0.1091,2,2026-08-27T16:39:33.909899,2026-08-27T16:39:34.019039
10,1,0,interleaved,5,False,13,0.2702,45,2026-08-27T16:39:34.019122,2026-08-27T16:39:34.289336
10,1,0,interleaved,5,False,14,0.0826,1,2026-08-27T16:39:34.289423,2026-08-27T16:39:34.372092
10,1,0,interleaved,5,False,15,0.0455,1,2026-08-27T16:39:34.372173,2026-08-27T16:39:34.417713
10,1,0,interleaved,5,False,16,0.1597,27840,2026-08-27T16:39:34.417798,2026-08-27T16:39:34.577508
10,1,0,interleaved,5,False,17,0.0757,1,2026-08-27T16:39:34.577592,2026-08-27T16:39:34.653294
