sf,tag,pass,warmup,query,elapsed_s,rows
30,numa-balancing,1,True,1,4.8929,4
30,numa-balancing,1,True,2,0.684,100
30,numa-balancing,1,True,3,2.614,10
30,numa-balancing,1,True,4,1.5905,5
30,numa-balancing,1,True,5,0.7962,5
30,numa-balancing,1,True,6,0.06,1
30,numa-balancing,1,True,7,0.2293,4
30,numa-balancing,1,True,8,0.2883,2
30,numa-balancing,1,True,9,1.129,175
30,numa-balancing,1,True,10,0.8946,20
30,numa-balancing,1,True,11,0.053,0
30,numa-balancing,1,True,12,0.2199,2
30,numa-balancing,1,True,13,1.6227,45
30,numa-balancing,1,True,14,0.154,1
30,numa-balancing,1,True,15,0.112,1
30,numa-balancing,1,True,16,0.2337,27840
30,numa-balancing,1,True,17,0.2034,1
30,numa-balancing,1,True,18,0.6075,100
30,numa-balancing,1,True,19,0.1643,1
30,numa-balancing,1,True,20,0.2358,5404
30,numa-balancing,1,True,21,0.5041,100
30,numa-balancing,1,True,22,0.2016,7
30,numa-balancing,2,False,1,0.1994,4
30,numa-balancing,2,False,2,0.0871,100
30,numa-balancing,2,False,3,0.3171,10
30,numa-balancing,2,False,4,0.2357,5
30,numa-balancing,2,False,5,0.3014,5
30,numa-balancing,2,False,6,0.0597,1
30,numa-balancing,2,False,7,0.2244,4
30,numa-balancing,2,False,8,0.2374,2
30,numa-balancing,2,False,9,0.9804,175
30,numa-balancing,2,False,10,0.3909,20
30,numa-balancing,2,False,11,0.0508,0
30,numa-balancing,2,False,12,0.2204,2
30,numa-balancing,2,False,13,0.5123,45
30,numa-balancing,2,False,14,0.1606,1
30,numa-balancing,2,False,15,0.1117,1
30,numa-balancing,2,False,16,0.239,27840
30,numa-balancing,2,False,17,0.1977,1
30,numa-balancing,2,False,18,0.6396,100
30,numa-balancing,2,False,19,0.1776,1
30,numa-balancing,2,False,20,0.2416,5404
30,numa-balancing,2,False,21,0.5033,100
30,numa-balancing,2,False,22,0.214,7
30,numa-balancing,3,False,1,0.1954,4
30,numa-balancing,3,False,2,0.0888,100
30,numa-balancing,3,False,3,0.3024,10
30,numa-balancing,3,False,4,0.2255,5
30,numa-balancing,3,False,5,0.2973,5
30,numa-balancing,3,False,6,0.0599,1
